Date,EMQQ Emerging Markets Internet and EcommerceEtf_Open_average,EMQQ Emerging Markets Internet and EcommerceEtf_Open_max,EMQQ Emerging Markets Internet and EcommerceEtf_Open_min,EMQQ Emerging Markets Internet and EcommerceEtf_High_average,EMQQ Emerging Markets Internet and EcommerceEtf_High_max,EMQQ Emerging Markets Internet and EcommerceEtf_High_min,EMQQ Emerging Markets Internet and EcommerceEtf_Low_average,EMQQ Emerging Markets Internet and EcommerceEtf_Low_max,EMQQ Emerging Markets Internet and EcommerceEtf_Low_min,EMQQ Emerging Markets Internet and EcommerceEtf_Close_average,EMQQ Emerging Markets Internet and EcommerceEtf_Close_max,EMQQ Emerging Markets Internet and EcommerceEtf_Close_min
2018-08-05,-2.584038064219619,-2.584038064219619,-2.584038064219619,-2.527785344173734,-2.527785344173734,-2.527785344173734,-2.5943808140128697,-2.5943808140128697,-2.5943808140128697,-2.5088732800484377,-2.5088732800484377,-2.5088732800484377
2018-08-12,-3.015920426586929,-3.015920426586929,-3.015920426586929,-2.9179423655150916,-2.9179423655150916,-2.9179423655150916,-3.0827160797103454,-3.0827160797103454,-3.0827160797103454,-2.952858086274555,-2.952858086274555,-2.952858086274555
2018-08-19,-1.7890058999302911,-1.7890058999302911,-1.7890058999302911,-1.8594041048272085,-1.8594041048272085,-1.8594041048272085,-1.7577061611129663,-1.7577061611129663,-1.7577061611129663,-1.7871845113419522,-1.7871845113419522,-1.7871845113419522
2018-08-26,-1.92337885985809,-1.92337885985809,-1.92337885985809,-1.8999041267047745,-1.8999041267047745,-1.8999041267047745,-1.9087462726546232,-1.9087462726546232,-1.9087462726546232,-1.8635642518387896,-1.8635642518387896,-1.8635642518387896
2018-09-02,-2.224711454431418,-2.224711454431418,-2.224711454431418,-2.1808550660016723,-2.1808550660016723,-2.1808550660016723,-2.205770182062141,-2.205770182062141,-2.205770182062141,-2.276328716820715,-2.276328716820715,-2.276328716820715
2018-09-09,-1.6034148358787257,-1.6034148358787257,-1.6034148358787257,-1.698337398801739,-1.698337398801739,-1.698337398801739,-1.7020930382723496,-1.7020930382723496,-1.7020930382723496,-1.7438502331767005,-1.7438502331767005,-1.7438502331767005
2018-09-16,-1.1054534536123741,-1.1054534536123741,-1.1054534536123741,-1.2091765123778064,-1.2091765123778064,-1.2091765123778064,-1.1415712890889853,-1.1415712890889853,-1.1415712890889853,-1.2292626006825562,-1.2292626006825562,-1.2292626006825562
2018-09-23,-1.274180996949205,-1.274180996949205,-1.274180996949205,-1.3098848091990187,-1.3098848091990187,-1.3098848091990187,-1.2716830729628987,-1.2716830729628987,-1.2716830729628987,-1.2986392620787617,-1.2986392620787617,-1.2986392620787617
2018-09-30,-1.737102804918101,-1.737102804918101,-1.737102804918101,-1.7738561115433322,-1.7738561115433322,-1.7738561115433322,-1.8616708103418145,-1.8616708103418145,-1.8616708103418145,-1.8124793121301292,-1.8124793121301292,-1.8124793121301292
2018-10-07,-1.771093117687625,-1.771093117687625,-1.771093117687625,-1.7440053917165497,-1.7440053917165497,-1.7440053917165497,-1.7913093590201958,-1.7913093590201958,-1.7913093590201958,-1.6844746694879718,-1.6844746694879718,-1.6844746694879718
2018-10-14,-1.7675490463647348,-1.7675490463647348,-1.7675490463647348,-1.81566882404938,-1.81566882404938,-1.81566882404938,-1.9014824729026765,-1.9014824729026765,-1.9014824729026765,-1.9394259052295921,-1.9394259052295921,-1.9394259052295921
2018-10-21,-2.0500408239737054,-2.0500408239737054,-2.0500408239737054,-1.895433384709368,-1.895433384709368,-1.895433384709368,-1.983746389150132,-1.983746389150132,-1.983746389150132,-1.9026211067503513,-1.9026211067503513,-1.9026211067503513
2018-10-28,-0.8595419746650456,-0.8595419746650456,-0.8595419746650456,-0.9449019182544558,-0.9449019182544558,-0.9449019182544558,-1.0633226031668288,-1.0633226031668288,-1.0633226031668288,-1.0830745257337615,-1.0830745257337615,-1.0830745257337615
2018-11-04,-1.434998481929725,-1.434998481929725,-1.434998481929725,-1.5250173421556454,-1.5250173421556454,-1.5250173421556454,-1.473523506544463,-1.473523506544463,-1.473523506544463,-1.4971989372832395,-1.4971989372832395,-1.4971989372832395
2018-11-11,-1.0807747783325226,-1.0807747783325226,-1.0807747783325226,-1.0888874201649175,-1.0888874201649175,-1.0888874201649175,-1.0488191867639463,-1.0488191867639463,-1.0488191867639463,-1.0200591114488948,-1.0200591114488948,-1.0200591114488948
2018-11-18,-1.210295415367418,-1.210295415367418,-1.210295415367418,-1.279931380672696,-1.279931380672696,-1.279931380672696,-1.1548356625407303,-1.1548356625407303,-1.1548356625407303,-1.2616131808447315,-1.2616131808447315,-1.2616131808447315
2018-11-25,-0.7997185685253727,-0.7997185685253727,-0.7997185685253727,-0.7404196055142704,-0.7404196055142704,-0.7404196055142704,-0.7279620527942267,-0.7279620527942267,-0.7279620527942267,-0.6689208598938626,-0.6689208598938626,-0.6689208598938626
2018-12-02,-0.8049369328067749,-0.8049369328067749,-0.8049369328067749,-0.7573730847337988,-0.7573730847337988,-0.7573730847337988,-0.8598265475872138,-0.8598265475872138,-0.8598265475872138,-0.9534574584334293,-0.9534574584334293,-0.9534574584334293
2018-12-09,-0.8935388552978442,-0.8935388552978442,-0.8935388552978442,-0.854400394340304,-0.854400394340304,-0.854400394340304,-0.7794589923210924,-0.7794589923210924,-0.7794589923210924,-0.8369788295722898,-0.8369788295722898,-0.8369788295722898
2018-12-16,-1.3171137120160068,-1.3171137120160068,-1.3171137120160068,-1.401184997077856,-1.401184997077856,-1.401184997077856,-1.4732809075466562,-1.4732809075466562,-1.4732809075466562,-1.5415225975297728,-1.5415225975297728,-1.5415225975297728
2018-12-23,-1.2548654427765018,-1.2548654427765018,-1.2548654427765018,-1.332104833553668,-1.332104833553668,-1.332104833553668,-1.1826597634842488,-1.1826597634842488,-1.1826597634842488,-1.1962356703508294,-1.1962356703508294,-1.1962356703508294
2018-12-30,-1.3493326067251026,-1.3493326067251026,-1.3493326067251026,-0.9882322168860881,-0.9882322168860881,-0.9882322168860881,-1.1640438724306637,-1.1640438724306637,-1.1640438724306637,-0.8755583124784666,-0.8755583124784666,-0.8755583124784666
2019-01-06,-0.26760436110517477,-0.26760436110517477,-0.26760436110517477,-0.36722637804375774,-0.36722637804375774,-0.36722637804375774,-0.1496166146704658,-0.1496166146704658,-0.1496166146704658,-0.25467972248241527,-0.25467972248241527,-0.25467972248241527
2019-01-13,0.21454722985811528,0.21454722985811528,0.21454722985811528,0.30827774066979613,0.30827774066979613,0.30827774066979613,0.36686663812523684,0.36686663812523684,0.36686663812523684,0.36989561017134054,0.36989561017134054,0.36989561017134054
2019-01-20,0.26929077531839213,0.26929077531839213,0.26929077531839213,0.32895558551862397,0.32895558551862397,0.32895558551862397,0.4033669298080485,0.4033669298080485,0.4033669298080485,0.44196866510373956,0.44196866510373956,0.44196866510373956
2019-01-27,0.9054262668263817,0.9054262668263817,0.9054262668263817,0.8044775871189498,0.8044775871189498,0.8044775871189498,0.9567437717867475,0.9567437717867475,0.9567437717867475,0.8953090487227992,0.8953090487227992,0.8953090487227992
2019-02-03,0.5217080032327368,0.5217080032327368,0.5217080032327368,0.6357903807841708,0.6357903807841708,0.6357903807841708,0.7332902096015773,0.7332902096015773,0.7332902096015773,0.7808080807791203,0.7808080807791203,0.7808080807791203
2019-02-10,1.2780498791913024,1.2780498791913024,1.2780498791913024,1.1693101157851007,1.1693101157851007,1.1693101157851007,1.2101736687150269,1.2101736687150269,1.2101736687150269,1.0627418360575935,1.0627418360575935,1.0627418360575935
2019-02-17,1.3299169981837602,1.3299169981837602,1.3299169981837602,1.7211816114516616,1.7211816114516616,1.7211816114516616,1.5335004354281088,1.5335004354281088,1.5335004354281088,1.8193287239986922,1.8193287239986922,1.8193287239986922
2019-02-24,2.239952721717095,2.239952721717095,2.239952721717095,2.2116992720942372,2.2116992720942372,2.2116992720942372,2.177262592299601,2.177262592299601,2.177262592299601,2.0948550360785223,2.0948550360785223,2.0948550360785223
2019-03-03,1.3220742831922323,1.3220742831922323,1.3220742831922323,1.5722788853611296,1.5722788853611296,1.5722788853611296,1.4665125023380614,1.4665125023380614,1.4665125023380614,1.5983877102055504,1.5983877102055504,1.5983877102055504
2019-03-10,2.002328563054569,2.002328563054569,2.002328563054569,2.0484342432906995,2.0484342432906995,2.0484342432906995,2.0715019547232405,2.0715019547232405,2.0715019547232405,2.0624647969178813,2.0624647969178813,2.0624647969178813
2019-03-17,1.7341826415179291,1.7341826415179291,1.7341826415179291,1.6455312358011889,1.6455312358011889,1.6455312358011889,1.481392859869478,1.481392859869478,1.481392859869478,1.3697834729776661,1.3697834729776661,1.3697834729776661
2019-03-24,1.6054937563181046,1.6054937563181046,1.6054937563181046,1.6835554439097364,1.6835554439097364,1.6835554439097364,1.6619013212955906,1.6619013212955906,1.6619013212955906,1.744443475492889,1.744443475492889,1.744443475492889
2019-03-31,2.0319349084966465,2.0319349084966465,2.0319349084966465,2.115204889988798,2.115204889988798,2.115204889988798,2.0656077719839527,2.0656077719839527,2.0656077719839527,2.1118533906132377,2.1118533906132377,2.1118533906132377
2019-04-07,1.8983926583170205,1.8983926583170205,1.8983926583170205,1.8735149776490636,1.8735149776490636,1.8735149776490636,1.877041077602972,1.877041077602972,1.877041077602972,1.825866135687848,1.825866135687848,1.825866135687848
2019-04-14,1.5588762596269339,1.5588762596269339,1.5588762596269339,1.5119435244885242,1.5119435244885242,1.5119435244885242,1.5010862530088627,1.5010862530088627,1.5010862530088627,1.5317645524559769,1.5317645524559769,1.5317645524559769
2019-04-21,1.2754626503267565,1.2754626503267565,1.2754626503267565,1.239587827297296,1.239587827297296,1.239587827297296,1.2474064747447426,1.2474064747447426,1.2474064747447426,1.2703071755044284,1.2703071755044284,1.2703071755044284
2019-04-28,1.4360520424745051,1.4360520424745051,1.4360520424745051,1.576400402044707,1.576400402044707,1.576400402044707,1.4717185913326456,1.4717185913326456,1.4717185913326456,1.5723172896029576,1.5723172896029576,1.5723172896029576
2019-05-05,0.6749000861944737,0.6749000861944737,0.6749000861944737,0.6322000951014534,0.6322000951014534,0.6322000951014534,0.47534772249734336,0.47534772249734336,0.47534772249734336,0.5890215659975608,0.5890215659975608,0.5890215659975608
2019-05-12,0.12474949093819421,0.12474949093819421,0.12474949093819421,0.013328838650421884,0.013328838650421884,0.013328838650421884,0.03133223490475217,0.03133223490475217,0.03133223490475217,-0.1092724010588835,-0.1092724010588835,-0.1092724010588835
2019-05-19,-0.7341185879895784,-0.7341185879895784,-0.7341185879895784,-0.8415336254109004,-0.8415336254109004,-0.8415336254109004,-0.8606684156301422,-0.8606684156301422,-0.8606684156301422,-0.949582595083559,-0.949582595083559,-0.949582595083559
2019-05-26,-1.2355160419208107,-1.2355160419208107,-1.2355160419208107,-1.2115500038801412,-1.2115500038801412,-1.2115500038801412,-1.1561927296771426,-1.1561927296771426,-1.1561927296771426,-1.153000136263476,-1.153000136263476,-1.153000136263476
2019-06-02,-0.9953872411950211,-0.9953872411950211,-0.9953872411950211,-0.8610277998696174,-0.8610277998696174,-0.8610277998696174,-0.8923241009630363,-0.8923241009630363,-0.8923241009630363,-0.8396655838607964,-0.8396655838607964,-0.8396655838607964
2019-06-09,-0.6264714830730972,-0.6264714830730972,-0.6264714830730972,-0.7595472896193202,-0.7595472896193202,-0.7595472896193202,-0.7088861341682019,-0.7088861341682019,-0.7088861341682019,-0.8234996525686912,-0.8234996525686912,-0.8234996525686912
2019-06-16,0.0912551356734456,0.0912551356734456,0.0912551356734456,0.030489739888942408,0.030489739888942408,0.030489739888942408,0.1364520512991325,0.1364520512991325,0.1364520512991325,0.037073093163677934,0.037073093163677934,0.037073093163677934
2019-06-23,0.07449376065453592,0.07449376065453592,0.07449376065453592,-0.06602436683437564,-0.06602436683437564,-0.06602436683437564,0.03097327897823796,0.03097327897823796,0.03097327897823796,-0.034318155736461235,-0.034318155736461235,-0.034318155736461235
2019-06-30,0.20533178523198056,0.20533178523198056,0.20533178523198056,0.08444578858733814,0.08444578858733814,0.08444578858733814,0.11199189439729001,0.11199189439729001,0.11199189439729001,0.1877985416271475,0.1877985416271475,0.1877985416271475
2019-07-07,-0.028635589838199037,-0.028635589838199037,-0.028635589838199037,-0.13952195929314035,-0.13952195929314035,-0.13952195929314035,0.02853347761001229,0.02853347761001229,0.02853347761001229,-0.09017231726711807,-0.09017231726711807,-0.09017231726711807
2019-07-14,0.0102340621680156,0.0102340621680156,0.0102340621680156,-0.01823640438407986,-0.01823640438407986,-0.01823640438407986,-0.04909002334952556,-0.04909002334952556,-0.04909002334952556,-0.19419335236311044,-0.19419335236311044,-0.19419335236311044
2019-07-21,0.39256104725842084,0.39256104725842084,0.39256104725842084,0.3245821115221856,0.3245821115221856,0.3245821115221856,0.4309211312745627,0.4309211312745627,0.4309211312745627,0.27513124960289687,0.27513124960289687,0.27513124960289687
2019-07-28,-0.7265816381932236,-0.7265816381932236,-0.7265816381932236,-0.7381801809747285,-0.7381801809747285,-0.7381801809747285,-0.7598026212696318,-0.7598026212696318,-0.7598026212696318,-0.7670383210353624,-0.7670383210353624,-0.7670383210353624
2019-08-04,-0.9285190223993478,-0.9285190223993478,-0.9285190223993478,-0.9724496178245012,-0.9724496178245012,-0.9724496178245012,-0.9768603655736011,-0.9768603655736011,-0.9768603655736011,-0.9542632537659183,-0.9542632537659183,-0.9542632537659183
2019-08-11,-0.9638827398111742,-0.9638827398111742,-0.9638827398111742,-0.7028807255572824,-0.7028807255572824,-0.7028807255572824,-0.8080922116909716,-0.8080922116909716,-0.8080922116909716,-0.6120514227509362,-0.6120514227509362,-0.6120514227509362
2019-08-18,-0.47563864785003773,-0.47563864785003773,-0.47563864785003773,-0.3085514104349692,-0.3085514104349692,-0.3085514104349692,-0.6347134781267448,-0.6347134781267448,-0.6347134781267448,-0.7055211857740538,-0.7055211857740538,-0.7055211857740538
2019-08-25,0.1116082485913873,0.1116082485913873,0.1116082485913873,-0.014297710384107425,-0.014297710384107425,-0.014297710384107425,0.07742439790557623,0.07742439790557623,0.07742439790557623,0.013125566557900339,0.013125566557900339,0.013125566557900339
2019-09-01,0.9569397837732357,0.9569397837732357,0.9569397837732357,0.9091975462890212,0.9091975462890212,0.9091975462890212,1.0520504833121769,1.0520504833121769,1.0520504833121769,0.8896173096878298,0.8896173096878298,0.8896173096878298
2019-09-08,1.3727663154823837,1.3727663154823837,1.3727663154823837,1.2899102546626713,1.2899102546626713,1.2899102546626713,1.4090181369411618,1.4090181369411618,1.4090181369411618,1.2460658380877083,1.2460658380877083,1.2460658380877083
2019-09-15,1.1693509867208218,1.1693509867208218,1.1693509867208218,1.1427611939894717,1.1427611939894717,1.1427611939894717,0.9905583781400045,0.9905583781400045,0.9905583781400045,0.9758833322024524,0.9758833322024524,0.9758833322024524
2019-09-22,0.17951908942170358,0.17951908942170358,0.17951908942170358,0.19789462012947787,0.19789462012947787,0.19789462012947787,-0.7308423922787193,-0.7308423922787193,-0.7308423922787193,-0.6330590278020639,-0.6330590278020639,-0.6330590278020639
2019-09-29,-0.43688002862510683,-0.43688002862510683,-0.43688002862510683,-0.3959909322227169,-0.3959909322227169,-0.3959909322227169,-0.18399509836784186,-0.18399509836784186,-0.18399509836784186,-0.16324781276573916,-0.16324781276573916,-0.16324781276573916
2019-10-06,-0.3463866487813022,-0.3463866487813022,-0.3463866487813022,-0.1767264335794479,-0.1767264335794479,-0.1767264335794479,-0.10397932740074686,-0.10397932740074686,-0.10397932740074686,-0.14267667176468793,-0.14267667176468793,-0.14267667176468793
2019-10-13,-0.09384783839821793,-0.09384783839821793,-0.09384783839821793,-0.2757486665645894,-0.2757486665645894,-0.2757486665645894,-0.478032999714513,-0.478032999714513,-0.478032999714513,-0.5382450906968576,-0.5382450906968576,-0.5382450906968576
2019-10-20,-0.0882560232606208,-0.0882560232606208,-0.0882560232606208,0.31490606386116005,0.31490606386116005,0.31490606386116005,0.25344636871702936,0.25344636871702936,0.25344636871702936,0.473223863425897,0.473223863425897,0.473223863425897
2019-10-27,1.0469029316580338,1.0469029316580338,1.0469029316580338,1.064603337190352,1.064603337190352,1.064603337190352,1.1203753356471668,1.1203753356471668,1.1203753356471668,1.155366811180031,1.155366811180031,1.155366811180031
2019-11-03,1.6764112179301167,1.6764112179301167,1.6764112179301167,1.8732492922534614,1.8732492922534614,1.8732492922534614,1.8356730374815644,1.8356730374815644,1.8356730374815644,1.919850793973421,1.919850793973421,1.919850793973421
2019-11-10,1.319121694894087,1.319121694894087,1.319121694894087,1.4453479106130027,1.4453479106130027,1.4453479106130027,1.4681703923719833,1.4681703923719833,1.4681703923719833,1.534283266226266,1.534283266226266,1.534283266226266
2019-11-17,0.5511914796304206,0.5511914796304206,0.5511914796304206,0.9169302064494537,0.9169302064494537,0.9169302064494537,0.6878565507261576,0.6878565507261576,0.6878565507261576,1.0933005216923686,1.0933005216923686,1.0933005216923686
2019-11-24,1.4242447366358848,1.4242447366358848,1.4242447366358848,1.3985066493566423,1.3985066493566423,1.3985066493566423,1.4301501441247337,1.4301501441247337,1.4301501441247337,1.4318688460804927,1.4318688460804927,1.4318688460804927
2019-12-01,1.4295829487349963,1.4295829487349963,1.4295829487349963,1.3807401370141896,1.3807401370141896,1.3807401370141896,1.426872496970338,1.426872496970338,1.426872496970338,1.4196416796215854,1.4196416796215854,1.4196416796215854
2019-12-08,1.8339110688005689,1.8339110688005689,1.8339110688005689,2.015905688866069,2.015905688866069,2.015905688866069,1.7842476348986724,1.7842476348986724,1.7842476348986724,1.7305780056107494,1.7305780056107494,1.7305780056107494
2019-12-15,2.1740840682278133,2.1740840682278133,2.1740840682278133,2.226469722211094,2.226469722211094,2.226469722211094,2.147399573387363,2.147399573387363,2.147399573387363,2.1967261201413044,2.1967261201413044,2.1967261201413044
2019-12-22,2.026937127686086,2.026937127686086,2.026937127686086,1.9786538489390009,1.9786538489390009,1.9786538489390009,1.8732714324070765,1.8732714324070765,1.8732714324070765,1.8590731391742976,1.8590731391742976,1.8590731391742976
2019-12-29,2.0134557088828595,2.0134557088828595,2.0134557088828595,2.1866145246296833,2.1866145246296833,2.1866145246296833,1.9589677526598008,1.9589677526598008,1.9589677526598008,2.006004340843988,2.006004340843988,2.006004340843988
