Date,First Trust Latin America AlphaDEXEtf_Open_average,First Trust Latin America AlphaDEXEtf_Open_max,First Trust Latin America AlphaDEXEtf_Open_min,First Trust Latin America AlphaDEXEtf_High_average,First Trust Latin America AlphaDEXEtf_High_max,First Trust Latin America AlphaDEXEtf_High_min,First Trust Latin America AlphaDEXEtf_Low_average,First Trust Latin America AlphaDEXEtf_Low_max,First Trust Latin America AlphaDEXEtf_Low_min,First Trust Latin America AlphaDEXEtf_Close_average,First Trust Latin America AlphaDEXEtf_Close_max,First Trust Latin America AlphaDEXEtf_Close_min
2018-05-27,-2.3478899811359772,-2.3478899811359772,-2.3478899811359772,-2.316705237131299,-2.316705237131299,-2.316705237131299,-2.313331395309062,-2.313331395309062,-2.313331395309062,-2.229230016786952,-2.229230016786952,-2.229230016786952
2018-06-03,-2.427068759264277,-2.427068759264277,-2.427068759264277,-2.2479334610906894,-2.2479334610906894,-2.2479334610906894,-2.387960230087733,-2.387960230087733,-2.387960230087733,-2.20891656789185,-2.20891656789185,-2.20891656789185
2018-06-10,-2.0826074931301526,-2.0826074931301526,-2.0826074931301526,-2.073812560892744,-2.073812560892744,-2.073812560892744,-1.9607997192743516,-1.9607997192743516,-1.9607997192743516,-2.050015491092273,-2.050015491092273,-2.050015491092273
2018-06-17,-1.9237574115045424,-1.9237574115045424,-1.9237574115045424,-2.0043078483594137,-2.0043078483594137,-2.0043078483594137,-1.8909209151672228,-1.8909209151672228,-1.8909209151672228,-1.9610406003993448,-1.9610406003993448,-1.9610406003993448
2018-06-24,-1.635478587081137,-1.635478587081137,-1.635478587081137,-1.6957033522072218,-1.6957033522072218,-1.6957033522072218,-1.609555316017559,-1.609555316017559,-1.609555316017559,-1.7129082262601139,-1.7129082262601139,-1.7129082262601139
2018-07-01,-1.355005384891372,-1.355005384891372,-1.355005384891372,-1.3333505551284373,-1.3333505551284373,-1.3333505551284373,-1.2798231031585463,-1.2798231031585463,-1.2798231031585463,-1.2899068111085201,-1.2899068111085201,-1.2899068111085201
2018-07-08,-1.107659396373066,-1.107659396373066,-1.107659396373066,-1.039349304499978,-1.039349304499978,-1.039349304499978,-1.0409290841395007,-1.0409290841395007,-1.0409290841395007,-1.0331989086894717,-1.0331989086894717,-1.0331989086894717
2018-07-15,-0.5608335455942409,-0.5608335455942409,-0.5608335455942409,-0.6161073021123773,-0.6161073021123773,-0.6161073021123773,-0.5334719471859072,-0.5334719471859072,-0.5334719471859072,-0.5692336675591039,-0.5692336675591039,-0.5692336675591039
2018-07-22,-0.21038694099489486,-0.21038694099489486,-0.21038694099489486,-0.1896636571093751,-0.1896636571093751,-0.1896636571093751,-0.1342477802993796,-0.1342477802993796,-0.1342477802993796,-0.13460598773768842,-0.13460598773768842,-0.13460598773768842
2018-07-29,0.022456914740078215,0.022456914740078215,0.022456914740078215,0.08993610179835712,0.08993610179835712,0.08993610179835712,0.08920936077593723,0.08920936077593723,0.08920936077593723,0.15398751702648375,0.15398751702648375,0.15398751702648375
2018-08-05,-0.43482963942472175,-0.43482963942472175,-0.43482963942472175,-0.5054981244422617,-0.5054981244422617,-0.5054981244422617,-0.568659984881727,-0.568659984881727,-0.568659984881727,-0.6264352661229334,-0.6264352661229334,-0.6264352661229334
2018-08-12,-0.7901657248103345,-0.7901657248103345,-0.7901657248103345,-0.8631443453888176,-0.8631443453888176,-0.8631443453888176,-0.7440794827454643,-0.7440794827454643,-0.7440794827454643,-0.8473034102219131,-0.8473034102219131,-0.8473034102219131
2018-08-19,-0.570461601330961,-0.570461601330961,-0.570461601330961,-0.6403157788569747,-0.6403157788569747,-0.6403157788569747,-0.61625937353333,-0.61625937353333,-0.61625937353333,-0.6512631393783012,-0.6512631393783012,-0.6512631393783012
2018-08-26,-0.7585935707018705,-0.7585935707018705,-0.7585935707018705,-0.829674281418477,-0.829674281418477,-0.829674281418477,-0.7676380712784056,-0.7676380712784056,-0.7676380712784056,-0.8403661731387561,-0.8403661731387561,-0.8403661731387561
2018-09-02,-0.8104810445414667,-0.8104810445414667,-0.8104810445414667,-0.8836107643287705,-0.8836107643287705,-0.8836107643287705,-0.8774818558585459,-0.8774818558585459,-0.8774818558585459,-0.998971516516112,-0.998971516516112,-0.998971516516112
2018-09-09,-1.1890741301543726,-1.1890741301543726,-1.1890741301543726,-1.1796562890350595,-1.1796562890350595,-1.1796562890350595,-1.1579595221013457,-1.1579595221013457,-1.1579595221013457,-1.1358283944883658,-1.1358283944883658,-1.1358283944883658
