Date,WisdomTree Emerging Markets SmallCap Dividend_Open_average,WisdomTree Emerging Markets SmallCap Dividend_Open_max,WisdomTree Emerging Markets SmallCap Dividend_Open_min,WisdomTree Emerging Markets SmallCap Dividend_High_average,WisdomTree Emerging Markets SmallCap Dividend_High_max,WisdomTree Emerging Markets SmallCap Dividend_High_min,WisdomTree Emerging Markets SmallCap Dividend_Low_average,WisdomTree Emerging Markets SmallCap Dividend_Low_max,WisdomTree Emerging Markets SmallCap Dividend_Low_min,WisdomTree Emerging Markets SmallCap Dividend_Close_average,WisdomTree Emerging Markets SmallCap Dividend_Close_max,WisdomTree Emerging Markets SmallCap Dividend_Close_min
2018-04-08,-0.642144256393293,-0.642144256393293,-0.642144256393293,-0.8699291131334136,-0.8699291131334136,-0.8699291131334136,-0.3583813462486141,-0.3583813462486141,-0.3583813462486141,-0.39153387904219533,-0.39153387904219533,-0.39153387904219533
2018-04-15,-1.1682148182330732,-1.1682148182330732,-1.1682148182330732,-1.381597628359186,-1.381597628359186,-1.381597628359186,-0.9327274128436095,-0.9327274128436095,-0.9327274128436095,-1.1445438015175529,-1.1445438015175529,-1.1445438015175529
2018-04-22,-1.2359005602884485,-1.2359005602884485,-1.2359005602884485,-1.3967094053865525,-1.3967094053865525,-1.3967094053865525,-1.1956838886924541,-1.1956838886924541,-1.1956838886924541,-1.3972117938885467,-1.3972117938885467,-1.3972117938885467
2018-04-29,-1.8707150055980455,-1.8707150055980455,-1.8707150055980455,-1.931774267552434,-1.931774267552434,-1.931774267552434,-1.699075017109857,-1.699075017109857,-1.699075017109857,-1.690605209300521,-1.690605209300521,-1.690605209300521
2018-05-06,-0.7010772422369891,-0.7010772422369891,-0.7010772422369891,-0.8807739903288005,-0.8807739903288005,-0.8807739903288005,-0.6937247398384158,-0.6937247398384158,-0.6937247398384158,-0.8427343767278296,-0.8427343767278296,-0.8427343767278296
2018-05-13,-1.4380328918308414,-1.4380328918308414,-1.4380328918308414,-1.3886152937529799,-1.3886152937529799,-1.3886152937529799,-1.1782497448988338,-1.1782497448988338,-1.1782497448988338,-1.149251134833981,-1.149251134833981,-1.149251134833981
2018-05-20,-1.4075863346678148,-1.4075863346678148,-1.4075863346678148,-1.2765247859420454,-1.2765247859420454,-1.2765247859420454,-1.1247169348220525,-1.1247169348220525,-1.1247169348220525,-1.071159748230893,-1.071159748230893,-1.071159748230893
2018-05-27,-0.6853121735494595,-0.6853121735494595,-0.6853121735494595,-0.7552567075850267,-0.7552567075850267,-0.7552567075850267,-0.44440186004934035,-0.44440186004934035,-0.44440186004934035,-0.49301761761384993,-0.49301761761384993,-0.49301761761384993
2018-06-03,-0.9254378550149925,-0.9254378550149925,-0.9254378550149925,-0.9654840347872781,-0.9654840347872781,-0.9654840347872781,-0.7935833473621878,-0.7935833473621878,-0.7935833473621878,-0.8768209445576418,-0.8768209445576418,-0.8768209445576418
2018-06-10,-2.3645903841003513,-2.3645903841003513,-2.3645903841003513,-2.3716792128954225,-2.3716792128954225,-2.3716792128954225,-2.6257533616914244,-2.6257533616914244,-2.6257533616914244,-2.3564987792360244,-2.3564987792360244,-2.3564987792360244
2018-06-17,-2.6463543015497972,-2.6463543015497972,-2.6463543015497972,-2.6034667383890895,-2.6034667383890895,-2.6034667383890895,-2.7366863460217754,-2.7366863460217754,-2.7366863460217754,-2.7170917187680375,-2.7170917187680375,-2.7170917187680375
2018-06-24,-2.290680707928458,-2.290680707928458,-2.290680707928458,-2.2675655543091278,-2.2675655543091278,-2.2675655543091278,-2.2174034392086717,-2.2174034392086717,-2.2174034392086717,-2.2422709370943212,-2.2422709370943212,-2.2422709370943212
2018-07-01,-1.5738749633315383,-1.5738749633315383,-1.5738749633315383,-1.6086297294983751,-1.6086297294983751,-1.6086297294983751,-1.5622887364204758,-1.5622887364204758,-1.5622887364204758,-1.5701451779583067,-1.5701451779583067,-1.5701451779583067
2018-07-08,-1.3684204404888867,-1.3684204404888867,-1.3684204404888867,-1.4055757476349233,-1.4055757476349233,-1.4055757476349233,-1.352416367710922,-1.352416367710922,-1.352416367710922,-1.3977187792877228,-1.3977187792877228,-1.3977187792877228
2018-07-15,-1.1936625586422058,-1.1936625586422058,-1.1936625586422058,-1.219758365262828,-1.219758365262828,-1.219758365262828,-1.1672785351327313,-1.1672785351327313,-1.1672785351327313,-1.1959260051046052,-1.1959260051046052,-1.1959260051046052
2018-07-22,-0.6052148451266774,-0.6052148451266774,-0.6052148451266774,-0.6423287015276504,-0.6423287015276504,-0.6423287015276504,-0.5831339042611051,-0.5831339042611051,-0.5831339042611051,-0.6629757716500781,-0.6629757716500781,-0.6629757716500781
2018-07-29,-0.8637801519976865,-0.8637801519976865,-0.8637801519976865,-0.8629486932930017,-0.8629486932930017,-0.8629486932930017,-0.8331160562264418,-0.8331160562264418,-0.8331160562264418,-0.8610513141121815,-0.8610513141121815,-0.8610513141121815
2018-08-05,-1.1693527085127882,-1.1693527085127882,-1.1693527085127882,-1.1768164361376372,-1.1768164361376372,-1.1768164361376372,-1.2553946986126034,-1.2553946986126034,-1.2553946986126034,-1.2984504594641348,-1.2984504594641348,-1.2984504594641348
2018-08-12,-1.1766297226579379,-1.1766297226579379,-1.1766297226579379,-1.1903157299855371,-1.1903157299855371,-1.1903157299855371,-1.1526855578160096,-1.1526855578160096,-1.1526855578160096,-1.1594130936182963,-1.1594130936182963,-1.1594130936182963
2018-08-19,-0.47383914625825174,-0.47383914625825174,-0.47383914625825174,-0.36010917075730214,-0.36010917075730214,-0.36010917075730214,-0.4027948548580997,-0.4027948548580997,-0.4027948548580997,-0.3805285385812327,-0.3805285385812327,-0.3805285385812327
2018-08-26,-0.6716891850994876,-0.6716891850994876,-0.6716891850994876,-0.49181547474049314,-0.49181547474049314,-0.49181547474049314,-0.5993333118179467,-0.5993333118179467,-0.5993333118179467,-0.5384555916011687,-0.5384555916011687,-0.5384555916011687
2018-09-02,-1.842208149967062,-1.842208149967062,-1.842208149967062,-1.9632171440533501,-1.9632171440533501,-1.9632171440533501,-2.0318636651510547,-2.0318636651510547,-2.0318636651510547,-2.070075005488669,-2.070075005488669,-2.070075005488669
2018-09-09,-1.6028610508156427,-1.6028610508156427,-1.6028610508156427,-1.5909092480708806,-1.5909092480708806,-1.5909092480708806,-1.490823218310651,-1.490823218310651,-1.490823218310651,-1.5818376115416122,-1.5818376115416122,-1.5818376115416122
2018-09-16,-0.6113293204540169,-0.6113293204540169,-0.6113293204540169,-0.7512216632479707,-0.7512216632479707,-0.7512216632479707,-0.6307481836020218,-0.6307481836020218,-0.6307481836020218,-0.6651434355250979,-0.6651434355250979,-0.6651434355250979
2018-09-23,-1.0127282255329293,-1.0127282255329293,-1.0127282255329293,-1.106510302436298,-1.106510302436298,-1.106510302436298,-1.0357328426833596,-1.0357328426833596,-1.0357328426833596,-1.076492634733541,-1.076492634733541,-1.076492634733541
2018-09-30,-2.3838421167194257,-2.3838421167194257,-2.3838421167194257,-2.283825373884669,-2.283825373884669,-2.283825373884669,-2.2767133935744717,-2.2767133935744717,-2.2767133935744717,-2.14605955808348,-2.14605955808348,-2.14605955808348
2018-10-07,-2.2345065738617125,-2.2345065738617125,-2.2345065738617125,-2.2370743194123026,-2.2370743194123026,-2.2370743194123026,-2.1669312264427063,-2.1669312264427063,-2.1669312264427063,-2.228417803317454,-2.228417803317454,-2.228417803317454
2018-10-14,-1.6657569921346609,-1.6657569921346609,-1.6657569921346609,-1.6927762305184066,-1.6927762305184066,-1.6927762305184066,-1.676737977719843,-1.676737977719843,-1.676737977719843,-1.7052148072192952,-1.7052148072192952,-1.7052148072192952
2018-10-21,-1.8555629965996656,-1.8555629965996656,-1.8555629965996656,-1.8768528041299244,-1.8768528041299244,-1.8768528041299244,-2.1022813991751446,-2.1022813991751446,-2.1022813991751446,-2.045522116174133,-2.045522116174133,-2.045522116174133
2018-10-28,-0.9908162809948433,-0.9908162809948433,-0.9908162809948433,-0.9221411402004791,-0.9221411402004791,-0.9221411402004791,-0.8170189607171667,-0.8170189607171667,-0.8170189607171667,-0.7924653281137907,-0.7924653281137907,-0.7924653281137907
2018-11-04,-1.0979098334698951,-1.0979098334698951,-1.0979098334698951,-1.135346871646417,-1.135346871646417,-1.135346871646417,-1.0958302623081502,-1.0958302623081502,-1.0958302623081502,-1.1376971221594772,-1.1376971221594772,-1.1376971221594772
2018-11-11,-0.5420285280933966,-0.5420285280933966,-0.5420285280933966,-0.5161886568269726,-0.5161886568269726,-0.5161886568269726,-0.525740576350516,-0.525740576350516,-0.525740576350516,-0.5360046253736093,-0.5360046253736093,-0.5360046253736093
2018-11-18,-0.5876789768477374,-0.5876789768477374,-0.5876789768477374,-0.5719118899519736,-0.5719118899519736,-0.5719118899519736,-0.5258359563460611,-0.5258359563460611,-0.5258359563460611,-0.5367651697741774,-0.5367651697741774,-0.5367651697741774
2018-11-25,0.42751009986134014,0.42751009986134014,0.42751009986134014,0.4272914396204572,0.4272914396204572,0.4272914396204572,0.4049286483578426,0.4049286483578426,0.4049286483578426,0.4291005477291031,0.4291005477291031,0.4291005477291031
2018-12-02,-0.6235566134387986,-0.6235566134387986,-0.6235566134387986,-0.6105044469720924,-0.6105044469720924,-0.6105044469720924,-0.6607609935177152,-0.6607609935177152,-0.6607609935177152,-0.525683655613584,-0.525683655613584,-0.525683655613584
2018-12-09,-0.40616876344427383,-0.40616876344427383,-0.40616876344427383,-0.39140448449745524,-0.39140448449745524,-0.39140448449745524,-0.41950933501007964,-0.41950933501007964,-0.41950933501007964,-0.4920482358776748,-0.4920482358776748,-0.4920482358776748
2018-12-16,-1.05640984843002,-1.05640984843002,-1.05640984843002,-0.8804864370850011,-0.8804864370850011,-0.8804864370850011,-0.8253733119341871,-0.8253733119341871,-0.8253733119341871,-0.9365581129092101,-0.9365581129092101,-0.9365581129092101
2018-12-23,-0.18941453793718818,-0.18941453793718818,-0.18941453793718818,-0.2625879226728266,-0.2625879226728266,-0.2625879226728266,-0.22184905282001086,-0.22184905282001086,-0.22184905282001086,-0.3289663324591854,-0.3289663324591854,-0.3289663324591854
2018-12-30,0.45135337956391486,0.45135337956391486,0.45135337956391486,0.5152211176371247,0.5152211176371247,0.5152211176371247,0.5777471164275586,0.5777471164275586,0.5777471164275586,0.5938490828502972,0.5938490828502972,0.5938490828502972
2019-01-06,1.022200927187555,1.022200927187555,1.022200927187555,1.3076850597108243,1.3076850597108243,1.3076850597108243,1.1655422968438958,1.1655422968438958,1.1655422968438958,1.2577954627284111,1.2577954627284111,1.2577954627284111
