Date,Direxion Daily SP Biotech Bear 3X_Open_average,Direxion Daily SP Biotech Bear 3X_Open_max,Direxion Daily SP Biotech Bear 3X_Open_min,Direxion Daily SP Biotech Bear 3X_High_average,Direxion Daily SP Biotech Bear 3X_High_max,Direxion Daily SP Biotech Bear 3X_High_min,Direxion Daily SP Biotech Bear 3X_Low_average,Direxion Daily SP Biotech Bear 3X_Low_max,Direxion Daily SP Biotech Bear 3X_Low_min,Direxion Daily SP Biotech Bear 3X_Close_average,Direxion Daily SP Biotech Bear 3X_Close_max,Direxion Daily SP Biotech Bear 3X_Close_min
2018-04-08,-0.47655376506550035,-0.47655376506550035,-0.47655376506550035,-0.33867308696393517,-0.33867308696393517,-0.33867308696393517,-0.17795791611989048,-0.17795791611989048,-0.17795791611989048,-0.054821632316007965,-0.054821632316007965,-0.054821632316007965
2018-04-15,-0.031166352268755766,-0.031166352268755766,-0.031166352268755766,0.03656437270027525,0.03656437270027525,0.03656437270027525,0.32901715578203233,0.32901715578203233,0.32901715578203233,0.1132758886302525,0.1132758886302525,0.1132758886302525
2018-04-22,-0.19560700292166466,-0.19560700292166466,-0.19560700292166466,-0.02665722493950411,-0.02665722493950411,-0.02665722493950411,0.13008930683652678,0.13008930683652678,0.13008930683652678,0.2973116032251436,0.2973116032251436,0.2973116032251436
2018-04-29,0.1637236838039753,0.1637236838039753,0.1637236838039753,-0.24169347325558677,-0.24169347325558677,-0.24169347325558677,0.10036163218219975,0.10036163218219975,0.10036163218219975,-0.16305162786567906,-0.16305162786567906,-0.16305162786567906
2018-05-06,-1.2091917892166912,-1.2091917892166912,-1.2091917892166912,-1.3105758543582793,-1.3105758543582793,-1.3105758543582793,-1.3439697835699382,-1.3439697835699382,-1.3439697835699382,-1.2722246466500464,-1.2722246466500464,-1.2722246466500464
2018-05-13,-1.5923778958779227,-1.5923778958779227,-1.5923778958779227,-1.1533141718711601,-1.1533141718711601,-1.1533141718711601,-1.5018414287330402,-1.5018414287330402,-1.5018414287330402,-0.9196807796036658,-0.9196807796036658,-0.9196807796036658
2018-05-20,-1.0721872241420445,-1.0721872241420445,-1.0721872241420445,-1.2345473037126597,-1.2345473037126597,-1.2345473037126597,-1.0726364324304687,-1.0726364324304687,-1.0726364324304687,-1.10990975428723,-1.10990975428723,-1.10990975428723
2018-05-27,-1.7081276099957277,-1.7081276099957277,-1.7081276099957277,-1.5020704060324996,-1.5020704060324996,-1.5020704060324996,-1.751364971837888,-1.751364971837888,-1.751364971837888,-1.5652868719255304,-1.5652868719255304,-1.5652868719255304
2018-06-03,-1.4320209397246042,-1.4320209397246042,-1.4320209397246042,-1.5015775508057236,-1.5015775508057236,-1.5015775508057236,-1.4327144409704642,-1.4327144409704642,-1.4327144409704642,-1.3897691541514938,-1.3897691541514938,-1.3897691541514938
2018-06-10,-1.2946254923769416,-1.2946254923769416,-1.2946254923769416,-1.378023778931835,-1.378023778931835,-1.378023778931835,-1.3850706423855854,-1.3850706423855854,-1.3850706423855854,-1.3902821607804376,-1.3902821607804376,-1.3902821607804376
