Date,iShares Global Energy_Open_average,iShares Global Energy_Open_max,iShares Global Energy_Open_min,iShares Global Energy_High_average,iShares Global Energy_High_max,iShares Global Energy_High_min,iShares Global Energy_Low_average,iShares Global Energy_Low_max,iShares Global Energy_Low_min,iShares Global Energy_Close_average,iShares Global Energy_Close_max,iShares Global Energy_Close_min
2018-04-08,0.6579229628173524,0.6579229628173524,0.6579229628173524,0.775986650915221,0.775986650915221,0.775986650915221,0.8090609453209655,0.8090609453209655,0.8090609453209655,0.8165103760081845,0.8165103760081845,0.8165103760081845
2018-04-15,1.3978790937761576,1.3978790937761576,1.3978790937761576,1.357226808699536,1.357226808699536,1.357226808699536,1.3848774755368318,1.3848774755368318,1.3848774755368318,1.4378908203361702,1.4378908203361702,1.4378908203361702
2018-04-22,1.6705692666915122,1.6705692666915122,1.6705692666915122,1.6918742172788803,1.6918742172788803,1.6918742172788803,1.7574141085456554,1.7574141085456554,1.7574141085456554,1.8071430530178085,1.8071430530178085,1.8071430530178085
2018-04-29,1.461625827170269,1.461625827170269,1.461625827170269,1.5940231650842898,1.5940231650842898,1.5940231650842898,1.4599370153789704,1.4599370153789704,1.4599370153789704,1.6205517367606976,1.6205517367606976,1.6205517367606976
2018-05-06,1.973950148059708,1.973950148059708,1.973950148059708,1.9680033743368461,1.9680033743368461,1.9680033743368461,1.9955578967669316,1.9955578967669316,1.9955578967669316,1.933575809814867,1.933575809814867,1.933575809814867
2018-05-13,1.8287861621146382,1.8287861621146382,1.8287861621146382,1.7997368508912648,1.7997368508912648,1.7997368508912648,1.7985384384812009,1.7985384384812009,1.7985384384812009,1.7651946030621242,1.7651946030621242,1.7651946030621242
2018-05-20,0.7512123788679986,0.7512123788679986,0.7512123788679986,0.6638220906952141,0.6638220906952141,0.6638220906952141,0.5706194051231072,0.5706194051231072,0.5706194051231072,0.5934100172005153,0.5934100172005153,0.5934100172005153
2018-05-27,0.8527274504784595,0.8527274504784595,0.8527274504784595,0.8327364596361512,0.8327364596361512,0.8327364596361512,0.8433788886993612,0.8433788886993612,0.8433788886993612,0.8264653741961232,0.8264653741961232,0.8264653741961232
2018-06-03,0.8277908664130348,0.8277908664130348,0.8277908664130348,0.7970227197081091,0.7970227197081091,0.7970227197081091,0.8102945678851824,0.8102945678851824,0.8102945678851824,0.8361001383838162,0.8361001383838162,0.8361001383838162
2018-06-10,0.3768181599264967,0.3768181599264967,0.3768181599264967,0.2885030079700461,0.2885030079700461,0.2885030079700461,0.22367340265354624,0.22367340265354624,0.22367340265354624,0.1400236462393698,0.1400236462393698,0.1400236462393698
2018-06-17,-0.08626799732690789,-0.08626799732690789,-0.08626799732690789,-0.004485459569597958,-0.004485459569597958,-0.004485459569597958,0.06931498984992997,0.06931498984992997,0.06931498984992997,-0.029393653484808567,-0.029393653484808567,-0.029393653484808567
