Date,ProShares Short S&P500_Open_average,ProShares Short S&P500_Open_max,ProShares Short S&P500_Open_min,ProShares Short S&P500_High_average,ProShares Short S&P500_High_max,ProShares Short S&P500_High_min,ProShares Short S&P500_Low_average,ProShares Short S&P500_Low_max,ProShares Short S&P500_Low_min,ProShares Short S&P500_Close_average,ProShares Short S&P500_Close_max,ProShares Short S&P500_Close_min
2018-04-08,0.36237104668620634,0.36237104668620634,0.36237104668620634,0.11930861808048875,0.11930861808048875,0.11930861808048875,0.5625210118939096,0.5625210118939096,0.5625210118939096,0.23216787971330136,0.23216787971330136,0.23216787971330136
2018-04-15,0.2257941819421661,0.2257941819421661,0.2257941819421661,0.10529911122861152,0.10529911122861152,0.10529911122861152,0.5089992001862019,0.5089992001862019,0.5089992001862019,0.24215962729053966,0.24215962729053966,0.24215962729053966
2018-04-22,0.0950118089844855,0.0950118089844855,0.0950118089844855,0.11156044426156235,0.11156044426156235,0.11156044426156235,0.4113588836492327,0.4113588836492327,0.4113588836492327,0.4741591793358912,0.4741591793358912,0.4741591793358912
2018-04-29,0.11044247888835344,0.11044247888835344,0.11044247888835344,-0.1204852128217347,-0.1204852128217347,-0.1204852128217347,0.3128343390051982,0.3128343390051982,0.3128343390051982,0.101257940623588,0.101257940623588,0.101257940623588
2018-05-06,-0.9821885896346798,-0.9821885896346798,-0.9821885896346798,-0.9718480410733339,-0.9718480410733339,-0.9718480410733339,-0.8477365544778142,-0.8477365544778142,-0.8477365544778142,-0.8457891802288091,-0.8457891802288091,-0.8457891802288091
2018-05-13,-0.854139944880584,-0.854139944880584,-0.854139944880584,-0.9466502219726347,-0.9466502219726347,-0.9466502219726347,-0.8022285146853425,-0.8022285146853425,-0.8022285146853425,-0.8429972202197429,-0.8429972202197429,-0.8429972202197429
2018-05-20,-0.7132754864889679,-0.7132754864889679,-0.7132754864889679,-0.8117724112180819,-0.8117724112180819,-0.8117724112180819,-0.6239565782877922,-0.6239565782877922,-0.6239565782877922,-0.7219096998686882,-0.7219096998686882,-0.7219096998686882
2018-05-27,-1.0099665777446398,-1.0099665777446398,-1.0099665777446398,-1.0838502458301575,-1.0838502458301575,-1.0838502458301575,-1.0486114030446159,-1.0486114030446159,-1.0486114030446159,-1.118900182492792,-1.118900182492792,-1.118900182492792
2018-06-03,-1.6826959194082316,-1.6826959194082316,-1.6826959194082316,-1.605163377034211,-1.605163377034211,-1.605163377034211,-1.8466103916350962,-1.8466103916350962,-1.8466103916350962,-1.6434827006047081,-1.6434827006047081,-1.6434827006047081
2018-06-10,-1.2322589298222273,-1.2322589298222273,-1.2322589298222273,-1.120996822544044,-1.120996822544044,-1.120996822544044,-1.3570291034122999,-1.3570291034122999,-1.3570291034122999,-1.285604955072608,-1.285604955072608,-1.285604955072608
2018-06-17,-0.8332931364570527,-0.8332931364570527,-0.8332931364570527,-0.2989002529375076,-0.2989002529375076,-0.2989002529375076,-0.7272144605515205,-0.7272144605515205,-0.7272144605515205,-0.4674437203184538,-0.4674437203184538,-0.4674437203184538
2018-06-24,0.04315633741072154,0.04315633741072154,0.04315633741072154,-0.1247060116212862,-0.1247060116212862,-0.1247060116212862,-0.25728401352096814,-0.25728401352096814,-0.25728401352096814,-0.4784259041740602,-0.4784259041740602,-0.4784259041740602
2018-07-01,-1.3797222890937921,-1.3797222890937921,-1.3797222890937921,-1.4211572985550653,-1.4211572985550653,-1.4211572985550653,-1.4276721912411616,-1.4276721912411616,-1.4276721912411616,-1.4460513445464092,-1.4460513445464092,-1.4460513445464092
2018-07-08,-1.6774889154161112,-1.6774889154161112,-1.6774889154161112,-1.5404299750972443,-1.5404299750972443,-1.5404299750972443,-1.5336723485615644,-1.5336723485615644,-1.5336723485615644,-1.4505824469284678,-1.4505824469284678,-1.4505824469284678
2018-07-15,-1.3606985500980138,-1.3606985500980138,-1.3606985500980138,-1.3551891034168464,-1.3551891034168464,-1.3551891034168464,-1.4130144577856607,-1.4130144577856607,-1.4130144577856607,-1.3684114377113374,-1.3684114377113374,-1.3684114377113374
2018-07-22,-1.5621284772874067,-1.5621284772874067,-1.5621284772874067,-1.255569757564078,-1.255569757564078,-1.255569757564078,-1.463198185177582,-1.463198185177582,-1.463198185177582,-1.1804748876986841,-1.1804748876986841,-1.1804748876986841
2018-07-29,-1.75747014900425,-1.75747014900425,-1.75747014900425,-1.8091871620698157,-1.8091871620698157,-1.8091871620698157,-1.9330671946199907,-1.9330671946199907,-1.9330671946199907,-1.9540049554388583,-1.9540049554388583,-1.9540049554388583
2018-08-05,-1.3669962765663914,-1.3669962765663914,-1.3669962765663914,-1.2120473364263715,-1.2120473364263715,-1.2120473364263715,-1.405370974963048,-1.405370974963048,-1.405370974963048,-1.1176347289054527,-1.1176347289054527,-1.1176347289054527
2018-08-12,-1.4996628393198155,-1.4996628393198155,-1.4996628393198155,-1.5392721538540401,-1.5392721538540401,-1.5392721538540401,-1.4799591859690893,-1.4799591859690893,-1.4799591859690893,-1.561686256391087,-1.561686256391087,-1.561686256391087
2018-08-19,-1.7245022274521684,-1.7245022274521684,-1.7245022274521684,-1.7583309938135647,-1.7583309938135647,-1.7583309938135647,-1.8261170625792527,-1.8261170625792527,-1.8261170625792527,-1.8688745003608747,-1.8688745003608747,-1.8688745003608747
2018-08-26,-1.5560931351667544,-1.5560931351667544,-1.5560931351667544,-1.5133247990370498,-1.5133247990370498,-1.5133247990370498,-1.6228217205640936,-1.6228217205640936,-1.6228217205640936,-1.6268297576495334,-1.6268297576495334,-1.6268297576495334
2018-09-02,-1.100555225331612,-1.100555225331612,-1.100555225331612,-1.0854889906284273,-1.0854889906284273,-1.0854889906284273,-1.0857770700957452,-1.0857770700957452,-1.0857770700957452,-1.0275599319613886,-1.0275599319613886,-1.0275599319613886
2018-09-09,-1.2050918360906777,-1.2050918360906777,-1.2050918360906777,-1.0470608340920693,-1.0470608340920693,-1.0470608340920693,-1.1624532861701153,-1.1624532861701153,-1.1624532861701153,-1.0386848265845936,-1.0386848265845936,-1.0386848265845936
2018-09-16,-1.2811406632025764,-1.2811406632025764,-1.2811406632025764,-1.2828698162315593,-1.2828698162315593,-1.2828698162315593,-1.2758756217393046,-1.2758756217393046,-1.2758756217393046,-1.3479654455897754,-1.3479654455897754,-1.3479654455897754
2018-09-23,-1.5559712847561382,-1.5559712847561382,-1.5559712847561382,-1.51578799830786,-1.51578799830786,-1.51578799830786,-1.606014766975943,-1.606014766975943,-1.606014766975943,-1.5113807509755177,-1.5113807509755177,-1.5113807509755177
2018-09-30,-0.374523091035725,-0.374523091035725,-0.374523091035725,-0.2867436777688361,-0.2867436777688361,-0.2867436777688361,-0.5198574365577923,-0.5198574365577923,-0.5198574365577923,-0.6203860891368983,-0.6203860891368983,-0.6203860891368983
2018-10-07,1.9524726460729012,1.9524726460729012,1.9524726460729012,1.9572209786122863,1.9572209786122863,1.9572209786122863,1.8534836356995643,1.8534836356995643,1.8534836356995643,2.029974790397492,2.029974790397492,2.029974790397492
2018-10-14,1.5524373879864541,1.5524373879864541,1.5524373879864541,1.726882440797878,1.726882440797878,1.726882440797878,1.638781986910647,1.638781986910647,1.638781986910647,1.6887445880670766,1.6887445880670766,1.6887445880670766
2018-10-21,2.2885456694323705,2.2885456694323705,2.2885456694323705,2.695924914169489,2.695924914169489,2.695924914169489,2.2588372181051533,2.2588372181051533,2.2588372181051533,2.5186293502116923,2.5186293502116923,2.5186293502116923
2018-10-28,1.4586351120077927,1.4586351120077927,1.4586351120077927,1.073814549500891,1.073814549500891,1.073814549500891,1.3862053569778596,1.3862053569778596,1.3862053569778596,1.0403905894706964,1.0403905894706964,1.0403905894706964
2018-11-04,0.7070045807254796,0.7070045807254796,0.7070045807254796,0.8840176207568002,0.8840176207568002,0.8840176207568002,0.8137206656325592,0.8137206656325592,0.8137206656325592,1.0324025814628912,1.0324025814628912,1.0324025814628912
2018-11-11,1.105150323245998,1.105150323245998,1.105150323245998,1.1411856164412644,1.1411856164412644,1.1411856164412644,1.19734739973556,1.19734739973556,1.19734739973556,1.220522521924289,1.220522521924289,1.220522521924289
2018-11-18,1.6562763528851387,1.6562763528851387,1.6562763528851387,1.2298989943080423,1.2298989943080423,1.2298989943080423,1.6196341740527147,1.6196341740527147,1.6196341740527147,1.2011931332272883,1.2011931332272883,1.2011931332272883
2018-11-25,-0.1425686190965486,-0.1425686190965486,-0.1425686190965486,-0.0874202657138497,-0.0874202657138497,-0.0874202657138497,-0.05809503828869329,-0.05809503828869329,-0.05809503828869329,-0.14361150032926698,-0.14361150032926698,-0.14361150032926698
2018-12-02,1.5965888053058153,1.5965888053058153,1.5965888053058153,1.5740685731778974,1.5740685731778974,1.5740685731778974,1.5469159518096136,1.5469159518096136,1.5469159518096136,1.3025402708065696,1.3025402708065696,1.3025402708065696
