Date,iShares MSCI USA ESG SelectEtf_Open_average,iShares MSCI USA ESG SelectEtf_Open_max,iShares MSCI USA ESG SelectEtf_Open_min,iShares MSCI USA ESG SelectEtf_High_average,iShares MSCI USA ESG SelectEtf_High_max,iShares MSCI USA ESG SelectEtf_High_min,iShares MSCI USA ESG SelectEtf_Low_average,iShares MSCI USA ESG SelectEtf_Low_max,iShares MSCI USA ESG SelectEtf_Low_min,iShares MSCI USA ESG SelectEtf_Close_average,iShares MSCI USA ESG SelectEtf_Close_max,iShares MSCI USA ESG SelectEtf_Close_min
2018-05-27,-0.06413961700582378,-0.06413961700582378,-0.06413961700582378,0.0012403974538279146,0.0012403974538279146,0.0012403974538279146,0.19208326008038512,0.19208326008038512,0.19208326008038512,0.20793116592947938,0.20793116592947938,0.20793116592947938
2018-06-03,0.8479262358760691,0.8479262358760691,0.8479262358760691,0.8085049550833733,0.8085049550833733,0.8085049550833733,0.9549602118713565,0.9549602118713565,0.9549602118713565,0.9198499294300865,0.9198499294300865,0.9198499294300865
2018-06-10,1.208349761386135,1.208349761386135,1.208349761386135,1.274624315077297,1.274624315077297,1.274624315077297,1.1951534279605636,1.1951534279605636,1.1951534279605636,1.2864700651806362,1.2864700651806362,1.2864700651806362
2018-06-17,0.9836936210832529,0.9836936210832529,0.9836936210832529,0.6855485320960852,0.6855485320960852,0.6855485320960852,0.8704100205823463,0.8704100205823463,0.8704100205823463,0.6295990537907438,0.6295990537907438,0.6295990537907438
2018-06-24,0.13434047482084066,0.13434047482084066,0.13434047482084066,0.18641094661783636,0.18641094661783636,0.18641094661783636,0.3337457007535419,0.3337457007535419,0.3337457007535419,0.009640924294436817,0.009640924294436817,0.009640924294436817
2018-07-01,0.5207870780598198,0.5207870780598198,0.5207870780598198,0.5863484607549534,0.5863484607549534,0.5863484607549534,0.5125199900169576,0.5125199900169576,0.5125199900169576,0.6747665778579807,0.6747665778579807,0.6747665778579807
2018-07-08,1.5135022485701422,1.5135022485701422,1.5135022485701422,1.4871518493285205,1.4871518493285205,1.4871518493285205,1.3887809021682787,1.3887809021682787,1.3887809021682787,1.269531028240255,1.269531028240255,1.269531028240255
2018-07-15,1.3305667127405358,1.3305667127405358,1.3305667127405358,1.2587489551293745,1.2587489551293745,1.2587489551293745,1.2265118136120159,1.2265118136120159,1.2265118136120159,1.0646740915658621,1.0646740915658621,1.0646740915658621
2018-07-22,2.0791412202848085,2.0791412202848085,2.0791412202848085,2.0902250159580698,2.0902250159580698,2.0902250159580698,1.3528191586551221,1.3528191586551221,1.3528191586551221,1.3585731516984245,1.3585731516984245,1.3585731516984245
2018-07-29,1.6532401599964315,1.6532401599964315,1.6532401599964315,1.9135828207045256,1.9135828207045256,1.9135828207045256,1.709688501645153,1.709688501645153,1.709688501645153,1.813397968387062,1.813397968387062,1.813397968387062
2018-08-05,1.5374897624472266,1.5374897624472266,1.5374897624472266,1.5106412220276573,1.5106412220276573,1.5106412220276573,1.3781293784976518,1.3781293784976518,1.3781293784976518,1.4185870805809766,1.4185870805809766,1.4185870805809766
2018-08-12,1.401809966446338,1.401809966446338,1.401809966446338,1.5792840816387008,1.5792840816387008,1.5792840816387008,1.3661920356402435,1.3661920356402435,1.3661920356402435,1.5462023962955393,1.5462023962955393,1.5462023962955393
2018-08-19,1.5664860913032457,1.5664860913032457,1.5664860913032457,1.719904673838512,1.719904673838512,1.719904673838512,1.6650135042408023,1.6650135042408023,1.6650135042408023,1.8227467445904963,1.8227467445904963,1.8227467445904963
2018-08-26,1.732563384334808,1.732563384334808,1.732563384334808,1.8430999299020259,1.8430999299020259,1.8430999299020259,1.8351103729445186,1.8351103729445186,1.8351103729445186,1.8338053751157373,1.8338053751157373,1.8338053751157373
