Date,First Trust ISE Chindia_Open_average,First Trust ISE Chindia_Open_max,First Trust ISE Chindia_Open_min,First Trust ISE Chindia_High_average,First Trust ISE Chindia_High_max,First Trust ISE Chindia_High_min,First Trust ISE Chindia_Low_average,First Trust ISE Chindia_Low_max,First Trust ISE Chindia_Low_min,First Trust ISE Chindia_Close_average,First Trust ISE Chindia_Close_max,First Trust ISE Chindia_Close_min
2018-04-08,-1.1252550720438534,-1.1252550720438534,-1.1252550720438534,-1.2894379671173775,-1.2894379671173775,-1.2894379671173775,-0.9720854887000665,-0.9720854887000665,-0.9720854887000665,-1.103722432144135,-1.103722432144135,-1.103722432144135
2018-04-15,-0.9430520453172633,-0.9430520453172633,-0.9430520453172633,-1.067733420266164,-1.067733420266164,-1.067733420266164,-0.9400243945202151,-0.9400243945202151,-0.9400243945202151,-1.1097717595244554,-1.1097717595244554,-1.1097717595244554
2018-04-22,-0.9822928322858417,-0.9822928322858417,-0.9822928322858417,-0.9980594396768913,-0.9980594396768913,-0.9980594396768913,-0.7932857297033173,-0.7932857297033173,-0.7932857297033173,-0.8712246564496341,-0.8712246564496341,-0.8712246564496341
2018-04-29,-0.6197199592179723,-0.6197199592179723,-0.6197199592179723,-0.3448915522028727,-0.3448915522028727,-0.3448915522028727,-0.3269422266659276,-0.3269422266659276,-0.3269422266659276,-0.15164636731567294,-0.15164636731567294,-0.15164636731567294
2018-05-06,0.07274172590286562,0.07274172590286562,0.07274172590286562,0.19652418695227533,0.19652418695227533,0.19652418695227533,0.3342581965921879,0.3342581965921879,0.3342581965921879,0.20429573821000424,0.20429573821000424,0.20429573821000424
2018-05-13,-0.3344864518562309,-0.3344864518562309,-0.3344864518562309,-0.5196571161403195,-0.5196571161403195,-0.5196571161403195,-0.4816830902800593,-0.4816830902800593,-0.4816830902800593,-0.6649426205459363,-0.6649426205459363,-0.6649426205459363
2018-05-20,-0.4072757400885388,-0.4072757400885388,-0.4072757400885388,-0.52982612054828,-0.52982612054828,-0.52982612054828,-0.11775559907226595,-0.11775559907226595,-0.11775559907226595,-0.2901889010737221,-0.2901889010737221,-0.2901889010737221
2018-05-27,0.5558191410601404,0.5558191410601404,0.5558191410601404,0.7558795686570862,0.7558795686570862,0.7558795686570862,0.8320145184827115,0.8320145184827115,0.8320145184827115,0.9552287566376969,0.9552287566376969,0.9552287566376969
2018-06-03,1.9567259830507315,1.9567259830507315,1.9567259830507315,1.8505919611843602,1.8505919611843602,1.8505919611843602,2.043224258952294,2.043224258952294,2.043224258952294,1.9070143917451141,1.9070143917451141,1.9070143917451141
2018-06-10,1.947590099207833,1.947590099207833,1.947590099207833,1.9054932910735403,1.9054932910735403,1.9054932910735403,1.7340134022623834,1.7340134022623834,1.7340134022623834,1.8388442305588926,1.8388442305588926,1.8388442305588926
