Date,QuantShares US Market Neutral Value_Open_average,QuantShares US Market Neutral Value_Open_max,QuantShares US Market Neutral Value_Open_min,QuantShares US Market Neutral Value_High_average,QuantShares US Market Neutral Value_High_max,QuantShares US Market Neutral Value_High_min,QuantShares US Market Neutral Value_Low_average,QuantShares US Market Neutral Value_Low_max,QuantShares US Market Neutral Value_Low_min,QuantShares US Market Neutral Value_Close_average,QuantShares US Market Neutral Value_Close_max,QuantShares US Market Neutral Value_Close_min
2018-07-22,-1.034047708525502,-1.034047708525502,-1.034047708525502,-0.7809827321113911,-0.7809827321113911,-0.7809827321113911,-1.0521525951687207,-1.0521525951687207,-1.0521525951687207,-0.7442088322345337,-0.7442088322345337,-0.7442088322345337
2018-07-29,-0.7106173661473406,-0.7106173661473406,-0.7106173661473406,-0.8563233254712652,-0.8563233254712652,-0.8563233254712652,-0.7223907394997308,-0.7223907394997308,-0.7223907394997308,-0.8631146747998997,-0.8631146747998997,-0.8631146747998997
2018-08-05,-1.053955730307958,-1.053955730307958,-1.053955730307958,-1.19809051219884,-1.19809051219884,-1.19809051219884,-1.4103983963179467,-1.4103983963179467,-1.4103983963179467,-1.479602003654628,-1.479602003654628,-1.479602003654628
2018-08-12,-0.9697782146648218,-0.9697782146648218,-0.9697782146648218,-1.1243981712313094,-1.1243981712313094,-1.1243981712313094,-1.268664235360552,-1.268664235360552,-1.268664235360552,-1.2435617843646214,-1.2435617843646214,-1.2435617843646214
2018-08-19,1.6204674167071103,1.6204674167071103,1.6204674167071103,1.900765373322831,1.900765373322831,1.900765373322831,1.5347203987306794,1.5347203987306794,1.5347203987306794,1.5473079332942459,1.5473079332942459,1.5473079332942459
2018-08-26,-0.6305609413782483,-0.6305609413782483,-0.6305609413782483,-0.7173793925266168,-0.7173793925266168,-0.7173793925266168,-0.5412715435281376,-0.5412715435281376,-0.5412715435281376,-0.6777281493505166,-0.6777281493505166,-0.6777281493505166
2018-09-02,-0.8399282096866284,-0.8399282096866284,-0.8399282096866284,-0.9014625998387495,-0.9014625998387495,-0.9014625998387495,-1.6269232908483564,-1.6269232908483564,-1.6269232908483564,-1.5029112047576438,-1.5029112047576438,-1.5029112047576438
2018-09-09,-1.6140618162493858,-1.6140618162493858,-1.6140618162493858,-1.5766186786368954,-1.5766186786368954,-1.5766186786368954,-1.3997424420013922,-1.3997424420013922,-1.3997424420013922,-1.6221572340837058,-1.6221572340837058,-1.6221572340837058
2018-09-16,-1.837461876863255,-1.837461876863255,-1.837461876863255,-1.1340106689332228,-1.1340106689332228,-1.1340106689332228,-1.5403221498485453,-1.5403221498485453,-1.5403221498485453,-1.0327116165153027,-1.0327116165153027,-1.0327116165153027
2018-09-23,-1.2496704877713851,-1.2496704877713851,-1.2496704877713851,-0.39461947754888593,-0.39461947754888593,-0.39461947754888593,-1.0356640789496951,-1.0356640789496951,-1.0356640789496951,-0.30044032833970136,-0.30044032833970136,-0.30044032833970136
2018-09-30,0.07975205843352373,0.07975205843352373,0.07975205843352373,-0.19147327269601533,-0.19147327269601533,-0.19147327269601533,0.22462814282224905,0.22462814282224905,0.22462814282224905,-0.04385138614239258,-0.04385138614239258,-0.04385138614239258
2018-10-07,0.00280200457996482,0.00280200457996482,0.00280200457996482,-0.27107347930010406,-0.27107347930010406,-0.27107347930010406,0.15203144560731446,0.15203144560731446,0.15203144560731446,-0.12990866938702372,-0.12990866938702372,-0.12990866938702372
2018-10-14,0.35710483209351257,0.35710483209351257,0.35710483209351257,0.12963175999742407,0.12963175999742407,0.12963175999742407,0.4855278450131494,0.4855278450131494,0.4855278450131494,0.2994123148865925,0.2994123148865925,0.2994123148865925
2018-10-21,0.9053655237483346,0.9053655237483346,0.9053655237483346,0.7673275660989065,0.7673275660989065,0.7673275660989065,0.9949230567308357,0.9949230567308357,0.9949230567308357,0.9758154120651354,0.9758154120651354,0.9758154120651354
2018-10-28,0.45330358423930806,0.45330358423930806,0.45330358423930806,0.28387542442915004,0.28387542442915004,0.28387542442915004,0.26747277632235994,0.26747277632235994,0.26747277632235994,0.09306604885492208,0.09306604885492208,0.09306604885492208
2018-11-04,-1.0536077994207067,-1.0536077994207067,-1.0536077994207067,-1.2840309371706775,-1.2840309371706775,-1.2840309371706775,-0.8796596784271463,-0.8796596784271463,-0.8796596784271463,-1.2336378288935497,-1.2336378288935497,-1.2336378288935497
2018-11-11,-0.7057358007103257,-0.7057358007103257,-0.7057358007103257,-0.90368121417177,-0.90368121417177,-0.90368121417177,-0.5769460712369379,-0.5769460712369379,-0.5769460712369379,-0.845050940427352,-0.845050940427352,-0.845050940427352
2018-11-18,-0.7285558465640328,-0.7285558465640328,-0.7285558465640328,-1.1033085415130055,-1.1033085415130055,-1.1033085415130055,-0.5716353176106048,-0.5716353176106048,-0.5716353176106048,-0.9555381557591829,-0.9555381557591829,-0.9555381557591829
2018-11-25,-0.8354305182972692,-0.8354305182972692,-0.8354305182972692,-1.1820959754467402,-1.1820959754467402,-1.1820959754467402,-0.6942639838708675,-0.6942639838708675,-0.6942639838708675,-1.065238989846184,-1.065238989846184,-1.065238989846184
2018-12-02,-0.9119581716417003,-0.9119581716417003,-0.9119581716417003,-1.2169140513749228,-1.2169140513749228,-1.2169140513749228,-0.8921245955579875,-0.8921245955579875,-0.8921245955579875,-1.1942103347232615,-1.1942103347232615,-1.1942103347232615
2018-12-09,-0.3433497064180508,-0.3433497064180508,-0.3433497064180508,-0.589064001011927,-0.589064001011927,-0.589064001011927,-0.60757962500056,-0.60757962500056,-0.60757962500056,-0.8809134763265175,-0.8809134763265175,-0.8809134763265175
2018-12-16,-0.14380234721004925,-0.14380234721004925,-0.14380234721004925,-0.2672612419124226,-0.2672612419124226,-0.2672612419124226,-0.5644726514600975,-0.5644726514600975,-0.5644726514600975,-0.6950060144218446,-0.6950060144218446,-0.6950060144218446
2018-12-23,-2.1984178155884004,-2.1984178155884004,-2.1984178155884004,-1.7851730268754267,-1.7851730268754267,-1.7851730268754267,-2.1586055974281324,-2.1586055974281324,-2.1586055974281324,-1.7263474796476415,-1.7263474796476415,-1.7263474796476415
2018-12-30,-0.7848083031500025,-0.7848083031500025,-0.7848083031500025,-0.6619902555406786,-0.6619902555406786,-0.6619902555406786,-0.8086694030688858,-0.8086694030688858,-0.8086694030688858,-0.5897905133652398,-0.5897905133652398,-0.5897905133652398
2019-01-06,0.3772069064765875,0.3772069064765875,0.3772069064765875,0.3465188345607469,0.3465188345607469,0.3465188345607469,0.4763760915828093,0.4763760915828093,0.4763760915828093,0.4520366603162333,0.4520366603162333,0.4520366603162333
2019-01-13,-0.28066544579482233,-0.28066544579482233,-0.28066544579482233,-0.40880970454328686,-0.40880970454328686,-0.40880970454328686,-0.19687887762920647,-0.19687887762920647,-0.19687887762920647,-0.32963129354058496,-0.32963129354058496,-0.32963129354058496
2019-01-20,0.4119482562064358,0.4119482562064358,0.4119482562064358,0.38562144499610695,0.38562144499610695,0.38562144499610695,0.5785181591183541,0.5785181591183541,0.5785181591183541,0.590423049601823,0.590423049601823,0.590423049601823
2019-01-27,-0.45884729585154665,-0.45884729585154665,-0.45884729585154665,-0.7835751875548864,-0.7835751875548864,-0.7835751875548864,-0.37700876164730457,-0.37700876164730457,-0.37700876164730457,-0.7171362274539258,-0.7171362274539258,-0.7171362274539258
2019-02-03,-1.3074158988644262,-1.3074158988644262,-1.3074158988644262,-1.7704703627249003,-1.7704703627249003,-1.7704703627249003,-1.2747607640857472,-1.2747607640857472,-1.2747607640857472,-1.7853385078000148,-1.7853385078000148,-1.7853385078000148
2019-02-10,-0.01980531619628846,-0.01980531619628846,-0.01980531619628846,-0.1645113140939362,-0.1645113140939362,-0.1645113140939362,0.07411933087731462,0.07411933087731462,0.07411933087731462,-0.07080678118037942,-0.07080678118037942,-0.07080678118037942
2019-02-17,0.09541606734148171,0.09541606734148171,0.09541606734148171,-0.022099236715043637,-0.022099236715043637,-0.022099236715043637,0.19698934447726904,0.19698934447726904,0.19698934447726904,0.08370269290174776,0.08370269290174776,0.08370269290174776
2019-02-24,0.4425230712691621,0.4425230712691621,0.4425230712691621,1.5652648162938898,1.5652648162938898,1.5652648162938898,0.5610820848361805,0.5610820848361805,0.5610820848361805,1.5680967429987989,1.5680967429987989,1.5680967429987989
2019-03-03,-1.1861950530093313,-1.1861950530093313,-1.1861950530093313,-1.471485223752946,-1.471485223752946,-1.471485223752946,-1.1625468281610718,-1.1625468281610718,-1.1625468281610718,-1.4837494667796072,-1.4837494667796072,-1.4837494667796072
2019-03-10,-1.1426621457635628,-1.1426621457635628,-1.1426621457635628,-1.3640155574174628,-1.3640155574174628,-1.3640155574174628,-1.1353991515833837,-1.1353991515833837,-1.1353991515833837,-1.3880867478920154,-1.3880867478920154,-1.3880867478920154
2019-03-17,-1.5386513317620065,-1.5386513317620065,-1.5386513317620065,-1.6851811230761846,-1.6851811230761846,-1.6851811230761846,-1.5297688126517455,-1.5297688126517455,-1.5297688126517455,-1.7091541405164448,-1.7091541405164448,-1.7091541405164448
2019-03-24,-1.6283300839101353,-1.6283300839101353,-1.6283300839101353,-1.5529166029418138,-1.5529166029418138,-1.5529166029418138,-1.6195305003941332,-1.6195305003941332,-1.6195305003941332,-1.5708595342240559,-1.5708595342240559,-1.5708595342240559
2019-03-31,-0.6590353041312215,-0.6590353041312215,-0.6590353041312215,-0.6701582238836468,-0.6701582238836468,-0.6701582238836468,-0.6590353041312215,-0.6590353041312215,-0.6590353041312215,-0.6715504096217724,-0.6715504096217724,-0.6715504096217724
2019-04-07,-0.75795361951925,-0.75795361951925,-0.75795361951925,-0.7211457795198116,-0.7211457795198116,-0.7211457795198116,-0.75795361951925,-0.75795361951925,-0.75795361951925,-0.7268447849633232,-0.7268447849633232,-0.7268447849633232
2019-04-14,-0.5210795322175004,-0.5210795322175004,-0.5210795322175004,-0.5296301856235601,-0.5296301856235601,-0.5296301856235601,-0.5210795322175004,-0.5210795322175004,-0.5210795322175004,-0.5314206033163315,-0.5314206033163315,-0.5314206033163315
2019-04-21,-0.8992927293509877,-0.8992927293509877,-0.8992927293509877,-0.8249586006246469,-0.8249586006246469,-0.8249586006246469,-0.8992927293509877,-0.8992927293509877,-0.8992927293509877,-0.8401603090813644,-0.8401603090813644,-0.8401603090813644
2019-04-28,-1.0560581487622327,-1.0560581487622327,-1.0560581487622327,-0.9446583855673728,-0.9446583855673728,-0.9446583855673728,-1.0560581487622327,-1.0560581487622327,-1.0560581487622327,-0.9651280740793818,-0.9651280740793818,-0.9651280740793818
2019-05-05,-1.367992240657557,-1.367992240657557,-1.367992240657557,-1.2171606674764532,-1.2171606674764532,-1.2171606674764532,-1.367992240657557,-1.367992240657557,-1.367992240657557,-1.2441100923023736,-1.2441100923023736,-1.2441100923023736
2019-05-12,-1.9574506290816536,-1.9574506290816536,-1.9574506290816536,-1.7271833044708267,-1.7271833044708267,-1.7271833044708267,-1.9574506290816536,-1.9574506290816536,-1.9574506290816536,-1.7664555864443026,-1.7664555864443026,-1.7664555864443026
2019-05-19,-2.0529378233937203,-2.0529378233937203,-2.0529378233937203,-1.8230424790132438,-1.8230424790132438,-1.8230424790132438,-2.0529378233937203,-2.0529378233937203,-2.0529378233937203,-1.8615107225670058,-1.8615107225670058,-1.8615107225670058
2019-05-26,-2.1864051106222187,-2.1864051106222187,-2.1864051106222187,-2.1864567420563548,-2.1864567420563548,-2.1864567420563548,-2.1864051106222187,-2.1864051106222187,-2.1864051106222187,-2.1864567420563548,-2.1864567420563548,-2.1864567420563548
2019-06-02,-2.037636084275759,-2.037636084275759,-2.037636084275759,-2.0369521564241033,-2.0369521564241033,-2.0369521564241033,-2.037636084275759,-2.037636084275759,-2.037636084275759,-2.0369521564241033,-2.0369521564241033,-2.0369521564241033
2019-06-09,-1.7095385396639726,-1.7095385396639726,-1.7095385396639726,-1.7087886475035423,-1.7087886475035423,-1.7087886475035423,-1.7095385396639726,-1.7095385396639726,-1.7095385396639726,-1.7087886475035423,-1.7087886475035423,-1.7087886475035423
2019-06-16,-1.0382852836696772,-1.0382852836696772,-1.0382852836696772,-1.0384559870735575,-1.0384559870735575,-1.0384559870735575,-1.0382852836696772,-1.0382852836696772,-1.0382852836696772,-1.0384559870735575,-1.0384559870735575,-1.0384559870735575
2019-06-23,-0.5260088834490845,-0.5260088834490845,-0.5260088834490845,-0.526410674241531,-0.526410674241531,-0.526410674241531,-0.5260088834490845,-0.5260088834490845,-0.5260088834490845,-0.526410674241531,-0.526410674241531,-0.526410674241531
2019-06-30,-0.6398410419201895,-0.6398410419201895,-0.6398410419201895,-0.6399144316333211,-0.6399144316333211,-0.6399144316333211,-0.6398410419201895,-0.6398410419201895,-0.6398410419201895,-0.6399144316333211,-0.6399144316333211,-0.6399144316333211
2019-07-07,-1.0644486325395222,-1.0644486325395222,-1.0644486325395222,-1.0644486325395222,-1.0644486325395222,-1.0644486325395222,-1.0644486325395222,-1.0644486325395222,-1.0644486325395222,-1.0644486325395222,-1.0644486325395222,-1.0644486325395222
2019-07-14,-1.2350316687608687,-1.2350316687608687,-1.2350316687608687,-1.2350316687608687,-1.2350316687608687,-1.2350316687608687,-1.2486634086527888,-1.2486634086527888,-1.2486634086527888,-1.2486634086527888,-1.2486634086527888,-1.2486634086527888
2019-07-21,-0.43292087610841246,-0.43292087610841246,-0.43292087610841246,-0.43292087610841246,-0.43292087610841246,-0.43292087610841246,-0.4304878499041362,-0.4304878499041362,-0.4304878499041362,-0.4304878499041362,-0.4304878499041362,-0.4304878499041362
2019-07-28,-1.1237909600390938,-1.1237909600390938,-1.1237909600390938,-1.1237909600390938,-1.1237909600390938,-1.1237909600390938,-1.119339587398532,-1.119339587398532,-1.119339587398532,-1.119339587398532,-1.119339587398532,-1.119339587398532
2019-08-04,-1.9618919463789464,-1.9618919463789464,-1.9618919463789464,-1.9618919463789464,-1.9618919463789464,-1.9618919463789464,-1.9559302428614178,-1.9559302428614178,-1.9559302428614178,-1.9559302428614178,-1.9559302428614178,-1.9559302428614178
2019-08-11,-1.772069748449744,-1.772069748449744,-1.772069748449744,-1.772069748449744,-1.772069748449744,-1.772069748449744,-1.7676195433560002,-1.7676195433560002,-1.7676195433560002,-1.7676195433560002,-1.7676195433560002,-1.7676195433560002
2019-08-18,-1.8244634538126103,-1.8244634538126103,-1.8244634538126103,-1.8244634538126103,-1.8244634538126103,-1.8244634538126103,-1.8214372193244197,-1.8214372193244197,-1.8214372193244197,-1.8214372193244197,-1.8214372193244197,-1.8214372193244197
2019-08-25,-1.4111355784275528,-1.4111355784275528,-1.4111355784275528,-1.4111355784275528,-1.4111355784275528,-1.4111355784275528,-1.4090908590546465,-1.4090908590546465,-1.4090908590546465,-1.4090908590546465,-1.4090908590546465,-1.4090908590546465
2019-09-01,0.9397173752737731,0.9397173752737731,0.9397173752737731,0.9397173752737731,0.9397173752737731,0.9397173752737731,0.9410882359791028,0.9410882359791028,0.9410882359791028,0.9410882359791028,0.9410882359791028,0.9410882359791028
2019-09-08,1.8643798902405646,1.8643798902405646,1.8643798902405646,1.8643798902405646,1.8643798902405646,1.8643798902405646,1.8649489385027511,1.8649489385027511,1.8649489385027511,1.8649489385027511,1.8649489385027511,1.8649489385027511
2019-09-15,1.127344556673937,1.127344556673937,1.127344556673937,1.127344556673937,1.127344556673937,1.127344556673937,1.1281284239313503,1.1281284239313503,1.1281284239313503,1.1281284239313503,1.1281284239313503,1.1281284239313503
2019-09-22,1.2952609769873051,1.2952609769873051,1.2952609769873051,1.2952609769873051,1.2952609769873051,1.2952609769873051,1.2959037134433333,1.2959037134433333,1.2959037134433333,1.2959037134433333,1.2959037134433333,1.2959037134433333
2019-09-29,0.44534410118383244,0.44534410118383244,0.44534410118383244,0.44534410118383244,0.44534410118383244,0.44534410118383244,0.44640584978116904,0.44640584978116904,0.44640584978116904,0.44640584978116904,0.44640584978116904,0.44640584978116904
2019-10-06,0.5115145402630482,0.5115145402630482,0.5115145402630482,0.5115145402630482,0.5115145402630482,0.5115145402630482,0.5125065139326512,0.5125065139326512,0.5125065139326512,0.5125065139326512,0.5125065139326512,0.5125065139326512
2019-10-13,1.0422760004275806,1.0422760004275806,1.0422760004275806,1.0422760004275806,1.0422760004275806,1.0422760004275806,1.0422760004275806,1.0422760004275806,1.0422760004275806,1.0422760004275806,1.0422760004275806,1.0422760004275806
2019-10-20,1.666280253533918,1.666280253533918,1.666280253533918,1.666280253533918,1.666280253533918,1.666280253533918,1.666280253533918,1.666280253533918,1.666280253533918,1.666280253533918,1.666280253533918,1.666280253533918
2019-10-27,1.6632133691140052,1.6632133691140052,1.6632133691140052,1.6632133691140052,1.6632133691140052,1.6632133691140052,1.6632133691140052,1.6632133691140052,1.6632133691140052,1.6632133691140052,1.6632133691140052,1.6632133691140052
2019-11-03,1.5788548439720231,1.5788548439720231,1.5788548439720231,1.5788548439720231,1.5788548439720231,1.5788548439720231,1.5788548439720231,1.5788548439720231,1.5788548439720231,1.5788548439720231,1.5788548439720231,1.5788548439720231
2019-11-10,1.0046075448404748,1.0046075448404748,1.0046075448404748,1.0046075448404748,1.0046075448404748,1.0046075448404748,1.0046075448404748,1.0046075448404748,1.0046075448404748,1.0046075448404748,1.0046075448404748,1.0046075448404748
2019-11-17,0.4553889093745244,0.4553889093745244,0.4553889093745244,0.6350403436797634,0.6350403436797634,0.6350403436797634,0.4553889093745244,0.4553889093745244,0.4553889093745244,0.6350403436797634,0.6350403436797634,0.6350403436797634
2019-11-24,-0.06199530293415291,-0.06199530293415291,-0.06199530293415291,0.7034872144349764,0.7034872144349764,0.7034872144349764,-0.12805097809851843,-0.12805097809851843,-0.12805097809851843,0.3738515140357061,0.3738515140357061,0.3738515140357061
2019-12-01,0.5749616615276012,0.5749616615276012,0.5749616615276012,0.47063707187423937,0.47063707187423937,0.47063707187423937,0.5798625210601861,0.5798625210601861,0.5798625210601861,0.5076745067205912,0.5076745067205912,0.5076745067205912
2019-12-08,0.7289338781594671,0.7289338781594671,0.7289338781594671,0.6283736854120113,0.6283736854120113,0.6283736854120113,0.733166246029582,0.733166246029582,0.733166246029582,0.6652714152703314,0.6652714152703314,0.6652714152703314
2019-12-15,0.9897158905551885,0.9897158905551885,0.9897158905551885,0.8999957592214941,0.8999957592214941,0.8999957592214941,0.9924609727430407,0.9924609727430407,0.9924609727430407,0.9354193280917443,0.9354193280917443,0.9354193280917443
2019-12-22,0.24942152533095285,0.24942152533095285,0.24942152533095285,0.15814670935986544,0.15814670935986544,0.15814670935986544,0.04636768212077799,0.04636768212077799,0.04636768212077799,-0.022078819231355518,-0.022078819231355518,-0.022078819231355518
2019-12-29,-0.6585379423021631,-0.6585379423021631,-0.6585379423021631,-0.791414037038227,-0.791414037038227,-0.791414037038227,-0.6280169819712884,-0.6280169819712884,-0.6280169819712884,-0.7324792984178308,-0.7324792984178308,-0.7324792984178308
