Date,PowerShares FTSE RAFI US 1000 PortfolioEtf_Open_average,PowerShares FTSE RAFI US 1000 PortfolioEtf_Open_max,PowerShares FTSE RAFI US 1000 PortfolioEtf_Open_min,PowerShares FTSE RAFI US 1000 PortfolioEtf_High_average,PowerShares FTSE RAFI US 1000 PortfolioEtf_High_max,PowerShares FTSE RAFI US 1000 PortfolioEtf_High_min,PowerShares FTSE RAFI US 1000 PortfolioEtf_Low_average,PowerShares FTSE RAFI US 1000 PortfolioEtf_Low_max,PowerShares FTSE RAFI US 1000 PortfolioEtf_Low_min,PowerShares FTSE RAFI US 1000 PortfolioEtf_Close_average,PowerShares FTSE RAFI US 1000 PortfolioEtf_Close_max,PowerShares FTSE RAFI US 1000 PortfolioEtf_Close_min
2018-05-27,0.09815853648416152,0.09815853648416152,0.09815853648416152,0.01727248601573032,0.01727248601573032,0.01727248601573032,0.3080909163431582,0.3080909163431582,0.3080909163431582,0.18537451003136718,0.18537451003136718,0.18537451003136718
2018-06-03,0.8440689482699475,0.8440689482699475,0.8440689482699475,0.8417616660290185,0.8417616660290185,0.8417616660290185,0.9547979206833853,0.9547979206833853,0.9547979206833853,0.9489306401021176,0.9489306401021176,0.9489306401021176
2018-06-10,1.073141177297089,1.073141177297089,1.073141177297089,1.0089169363677875,1.0089169363677875,1.0089169363677875,0.960889613098683,0.960889613098683,0.960889613098683,1.0971806164829214,1.0971806164829214,1.0971806164829214
2018-06-17,0.9126247926508675,0.9126247926508675,0.9126247926508675,0.7365895210530468,0.7365895210530468,0.7365895210530468,0.837802103524304,0.837802103524304,0.837802103524304,0.6375822303267278,0.6375822303267278,0.6375822303267278
2018-06-24,0.21192022477634795,0.21192022477634795,0.21192022477634795,0.20253751333458977,0.20253751333458977,0.20253751333458977,0.2075784488242736,0.2075784488242736,0.2075784488242736,-0.06896058177565441,-0.06896058177565441,-0.06896058177565441
2018-07-01,0.2646629576596875,0.2646629576596875,0.2646629576596875,0.6466282026908133,0.6466282026908133,0.6466282026908133,0.46334853190700265,0.46334853190700265,0.46334853190700265,0.6628101653481331,0.6628101653481331,0.6628101653481331
2018-07-08,1.2154193126709991,1.2154193126709991,1.2154193126709991,1.2637102932955409,1.2637102932955409,1.2637102932955409,1.2154152132396645,1.2154152132396645,1.2154152132396645,1.1263801456680707,1.1263801456680707,1.1263801456680707
2018-07-15,1.138790505423123,1.138790505423123,1.138790505423123,1.028178450768533,1.028178450768533,1.028178450768533,1.0926404608528981,1.0926404608528981,1.0926404608528981,0.9226111623697073,0.9226111623697073,0.9226111623697073
2018-07-22,1.7122746533509658,1.7122746533509658,1.7122746533509658,1.7822109893207074,1.7822109893207074,1.7822109893207074,1.374172763796899,1.374172763796899,1.374172763796899,1.4011493636483174,1.4011493636483174,1.4011493636483174
2018-07-29,1.5737657886716567,1.5737657886716567,1.5737657886716567,1.8077459634655966,1.8077459634655966,1.8077459634655966,1.544600318209876,1.544600318209876,1.544600318209876,1.684657390977518,1.684657390977518,1.684657390977518
2018-08-05,1.5925220968705776,1.5925220968705776,1.5925220968705776,1.5831347999301053,1.5831347999301053,1.5831347999301053,1.4325014624035473,1.4325014624035473,1.4325014624035473,1.4730671212727682,1.4730671212727682,1.4730671212727682
2018-08-12,1.517534445130938,1.517534445130938,1.517534445130938,1.875084000770914,1.875084000770914,1.875084000770914,1.5234228093990685,1.5234228093990685,1.5234228093990685,1.7378186584332034,1.7378186584332034,1.7378186584332034
2018-08-19,1.874733888478973,1.874733888478973,1.874733888478973,1.9344143497432782,1.9344143497432782,1.9344143497432782,1.9054691840482834,1.9054691840482834,1.9054691840482834,1.9172152955886612,1.9172152955886612,1.9172152955886612
2018-08-26,1.8451441890816132,1.8451441890816132,1.8451441890816132,1.8720466742482444,1.8720466742482444,1.8720466742482444,1.8003674093706445,1.8003674093706445,1.8003674093706445,1.8409321211094958,1.8409321211094958,1.8409321211094958
2018-09-02,1.378085921591225,1.378085921591225,1.378085921591225,1.4346221173806453,1.4346221173806453,1.4346221173806453,1.3888732387296399,1.3888732387296399,1.3888732387296399,1.3710937193187545,1.3710937193187545,1.3710937193187545
2018-09-09,1.6342295543354302,1.6342295543354302,1.6342295543354302,1.6517554580932188,1.6517554580932188,1.6517554580932188,1.6354286182557458,1.6354286182557458,1.6354286182557458,1.6856894007336556,1.6856894007336556,1.6856894007336556
2018-09-16,2.194806065491727,2.194806065491727,2.194806065491727,2.1113413632492004,2.1113413632492004,2.1113413632492004,2.157851467099903,2.157851467099903,2.157851467099903,2.026062779121367,2.026062779121367,2.026062779121367
2018-09-23,0.9764629499849203,0.9764629499849203,0.9764629499849203,1.0776805489339631,1.0776805489339631,1.0776805489339631,1.0592511502752484,1.0592511502752484,1.0592511502752484,1.055286150437979,1.055286150437979,1.055286150437979
2018-09-30,1.0940646227021937,1.0940646227021937,1.0940646227021937,1.0321089811687532,1.0321089811687532,1.0321089811687532,0.780715893893485,0.780715893893485,0.780715893893485,0.840286933920849,0.840286933920849,0.840286933920849
2018-10-07,-0.9629845017650674,-0.9629845017650674,-0.9629845017650674,-1.1731450079268357,-1.1731450079268357,-1.1731450079268357,-1.5912878738721095,-1.5912878738721095,-1.5912878738721095,-1.31376331294636,-1.31376331294636,-1.31376331294636
2018-10-14,-1.0699535725302352,-1.0699535725302352,-1.0699535725302352,-0.9491019136241772,-0.9491019136241772,-0.9491019136241772,-1.021370777672749,-1.021370777672749,-1.021370777672749,-1.1391892802960715,-1.1391892802960715,-1.1391892802960715
2018-10-21,-2.378035982255017,-2.378035982255017,-2.378035982255017,-2.364363204763057,-2.364363204763057,-2.364363204763057,-2.5507983073123466,-2.5507983073123466,-2.5507983073123466,-2.477258864963319,-2.477258864963319,-2.477258864963319
2018-10-28,-1.0335434506795032,-1.0335434506795032,-1.0335434506795032,-1.214029761503349,-1.214029761503349,-1.214029761503349,-1.3911935438463405,-1.3911935438463405,-1.3911935438463405,-1.313218836926843,-1.313218836926843,-1.313218836926843
2018-11-04,-0.48933886019438755,-0.48933886019438755,-0.48933886019438755,-0.6341304887980923,-0.6341304887980923,-0.6341304887980923,-0.5645977643159723,-0.5645977643159723,-0.5645977643159723,-0.5554369700742087,-0.5554369700742087,-0.5554369700742087
2018-11-11,-1.3862561431515,-1.3862561431515,-1.3862561431515,-1.226417668748004,-1.226417668748004,-1.226417668748004,-1.1032430584381638,-1.1032430584381638,-1.1032430584381638,-1.1166503841815312,-1.1166503841815312,-1.1166503841815312
2018-11-18,-2.1388447695340873,-2.1388447695340873,-2.1388447695340873,-2.133879146705003,-2.133879146705003,-2.133879146705003,-1.8366929927018019,-1.8366929927018019,-1.8366929927018019,-2.0090925084550233,-2.0090925084550233,-2.0090925084550233
2018-11-25,-0.9708405270321194,-0.9708405270321194,-0.9708405270321194,-0.8384322130165927,-0.8384322130165927,-0.8384322130165927,-0.7683326655284556,-0.7683326655284556,-0.7683326655284556,-0.7077054369580781,-0.7077054369580781,-0.7077054369580781
2018-12-02,-1.4552183010130204,-1.4552183010130204,-1.4552183010130204,-1.4622245036250285,-1.4622245036250285,-1.4622245036250285,-1.7906123695957932,-1.7906123695957932,-1.7906123695957932,-1.8896810974547813,-1.8896810974547813,-1.8896810974547813
