Date,iShares CMBSEtf_Open_average,iShares CMBSEtf_Open_max,iShares CMBSEtf_Open_min,iShares CMBSEtf_High_average,iShares CMBSEtf_High_max,iShares CMBSEtf_High_min,iShares CMBSEtf_Low_average,iShares CMBSEtf_Low_max,iShares CMBSEtf_Low_min,iShares CMBSEtf_Close_average,iShares CMBSEtf_Close_max,iShares CMBSEtf_Close_min
2018-05-27,-0.8152766265018295,-0.8152766265018295,-0.8152766265018295,-0.5070356827443586,-0.5070356827443586,-0.5070356827443586,-0.627868103019073,-0.627868103019073,-0.627868103019073,-0.5849585312547642,-0.5849585312547642,-0.5849585312547642
2018-06-03,-0.9062393468959767,-0.9062393468959767,-0.9062393468959767,-0.9888398269485686,-0.9888398269485686,-0.9888398269485686,-0.7553175548435815,-0.7553175548435815,-0.7553175548435815,-0.890941130635339,-0.890941130635339,-0.890941130635339
2018-06-10,-1.0551173586031948,-1.0551173586031948,-1.0551173586031948,-1.0488461486261889,-1.0488461486261889,-1.0488461486261889,-1.0355418680042636,-1.0355418680042636,-1.0355418680042636,-0.9255264225519108,-0.9255264225519108,-0.9255264225519108
2018-06-17,-0.5216554137353958,-0.5216554137353958,-0.5216554137353958,-0.5256864565775613,-0.5256864565775613,-0.5256864565775613,-0.6392408890440483,-0.6392408890440483,-0.6392408890440483,-0.4219018596556625,-0.4219018596556625,-0.4219018596556625
2018-06-24,-0.04975873924518823,-0.04975873924518823,-0.04975873924518823,0.505916851343551,0.505916851343551,0.505916851343551,-0.11534716125584542,-0.11534716125584542,-0.11534716125584542,0.3617294635155481,0.3617294635155481,0.3617294635155481
2018-07-01,-0.20062478413534424,-0.20062478413534424,-0.20062478413534424,0.09616330908006057,0.09616330908006057,0.09616330908006057,0.07553612186034991,0.07553612186034991,0.07553612186034991,-0.16463673770245715,-0.16463673770245715,-0.16463673770245715
2018-07-08,0.3815155259167187,0.3815155259167187,0.3815155259167187,0.3630163779011125,0.3630163779011125,0.3630163779011125,0.4568026546412831,0.4568026546412831,0.4568026546412831,0.3315368698322616,0.3315368698322616,0.3315368698322616
2018-07-15,0.4174062128937813,0.4174062128937813,0.4174062128937813,0.16536288402443577,0.16536288402443577,0.16536288402443577,0.34841579881186496,0.34841579881186496,0.34841579881186496,0.42132690210374135,0.42132690210374135,0.42132690210374135
2018-07-22,-0.23204843531946656,-0.23204843531946656,-0.23204843531946656,-0.4394616839589664,-0.4394616839589664,-0.4394616839589664,-0.21518645686184892,-0.21518645686184892,-0.21518645686184892,-0.34443307962717257,-0.34443307962717257,-0.34443307962717257
2018-07-29,-0.7327705704917334,-0.7327705704917334,-0.7327705704917334,-0.4596458823143725,-0.4596458823143725,-0.4596458823143725,-0.5264723257282234,-0.5264723257282234,-0.5264723257282234,-0.4945327184573368,-0.4945327184573368,-0.4945327184573368
