Date,iShares Aaa - A Rated Corporate Bond_etf_Open_average,iShares Aaa - A Rated Corporate Bond_etf_Open_max,iShares Aaa - A Rated Corporate Bond_etf_Open_min,iShares Aaa - A Rated Corporate Bond_etf_High_average,iShares Aaa - A Rated Corporate Bond_etf_High_max,iShares Aaa - A Rated Corporate Bond_etf_High_min,iShares Aaa - A Rated Corporate Bond_etf_Low_average,iShares Aaa - A Rated Corporate Bond_etf_Low_max,iShares Aaa - A Rated Corporate Bond_etf_Low_min,iShares Aaa - A Rated Corporate Bond_etf_Close_average,iShares Aaa - A Rated Corporate Bond_etf_Close_max,iShares Aaa - A Rated Corporate Bond_etf_Close_min
2018-04-08,-0.648462825272233,-0.648462825272233,-0.648462825272233,-0.5856072660922669,-0.5856072660922669,-0.5856072660922669,-0.5626521367646619,-0.5626521367646619,-0.5626521367646619,-0.6149619057056503,-0.6149619057056503,-0.6149619057056503
2018-04-15,-1.1904510628492784,-1.1904510628492784,-1.1904510628492784,-1.2050531504147632,-1.2050531504147632,-1.2050531504147632,-1.288319006881297,-1.288319006881297,-1.288319006881297,-1.374229894698307,-1.374229894698307,-1.374229894698307
2018-04-22,-1.49501566032704,-1.49501566032704,-1.49501566032704,-1.5214165858026478,-1.5214165858026478,-1.5214165858026478,-1.4220074235154267,-1.4220074235154267,-1.4220074235154267,-1.4558973832488775,-1.4558973832488775,-1.4558973832488775
2018-04-29,-1.7425494747845123,-1.7425494747845123,-1.7425494747845123,-1.8204354111125454,-1.8204354111125454,-1.8204354111125454,-1.8450991177149922,-1.8450991177149922,-1.8450991177149922,-1.7979407943014756,-1.7979407943014756,-1.7979407943014756
2018-05-06,-1.4197714141219842,-1.4197714141219842,-1.4197714141219842,-1.4403961634248967,-1.4403961634248967,-1.4403961634248967,-1.2870886824803895,-1.2870886824803895,-1.2870886824803895,-1.291532962171907,-1.291532962171907,-1.291532962171907
2018-05-13,-1.8086138940163559,-1.8086138940163559,-1.8086138940163559,-1.476385694247655,-1.476385694247655,-1.476385694247655,-1.7364810341252306,-1.7364810341252306,-1.7364810341252306,-1.5006908352784394,-1.5006908352784394,-1.5006908352784394
2018-05-20,-0.2639093050866199,-0.2639093050866199,-0.2639093050866199,-0.3296132038428341,-0.3296132038428341,-0.3296132038428341,-0.23434886207142497,-0.23434886207142497,-0.23434886207142497,-0.2421564165573144,-0.2421564165573144,-0.2421564165573144
2018-05-27,-0.4163185322618448,-0.4163185322618448,-0.4163185322618448,-0.41833872836576774,-0.41833872836576774,-0.41833872836576774,-0.39223537956636156,-0.39223537956636156,-0.39223537956636156,-0.3590607971893093,-0.3590607971893093,-0.3590607971893093
2018-06-03,-0.8484671412829162,-0.8484671412829162,-0.8484671412829162,-0.5709372500528177,-0.5709372500528177,-0.5709372500528177,-0.7013688235554345,-0.7013688235554345,-0.7013688235554345,-0.5780656431801754,-0.5780656431801754,-0.5780656431801754
2018-06-10,0.06409777724692907,0.06409777724692907,0.06409777724692907,-0.055204069946976936,-0.055204069946976936,-0.055204069946976936,-0.12876905450535414,-0.12876905450535414,-0.12876905450535414,-0.24820424611406502,-0.24820424611406502,-0.24820424611406502
2018-06-17,-0.9009778143741589,-0.9009778143741589,-0.9009778143741589,-1.0860734623803512,-1.0860734623803512,-1.0860734623803512,-1.0483569616957809,-1.0483569616957809,-1.0483569616957809,-1.1109381284883095,-1.1109381284883095,-1.1109381284883095
2018-06-24,-0.17900128380299163,-0.17900128380299163,-0.17900128380299163,-0.19715009455395938,-0.19715009455395938,-0.19715009455395938,-0.14820514240711338,-0.14820514240711338,-0.14820514240711338,-0.2948917359210321,-0.2948917359210321,-0.2948917359210321
2018-07-01,0.5477926084576301,0.5477926084576301,0.5477926084576301,0.636329036389971,0.636329036389971,0.636329036389971,0.600849075539395,0.600849075539395,0.600849075539395,0.7593178022555727,0.7593178022555727,0.7593178022555727
2018-07-08,1.9220159143169768,1.9220159143169768,1.9220159143169768,1.8988262653319379,1.8988262653319379,1.8988262653319379,1.9100132600133148,1.9100132600133148,1.9100132600133148,2.015198287626653,2.015198287626653,2.015198287626653
2018-07-15,1.2106915296107847,1.2106915296107847,1.2106915296107847,1.0522735830033054,1.0522735830033054,1.0522735830033054,0.48809694354668776,0.48809694354668776,0.48809694354668776,0.3421071192813481,0.3421071192813481,0.3421071192813481
2018-07-22,0.873319919280501,0.873319919280501,0.873319919280501,0.924587611195909,0.924587611195909,0.924587611195909,0.9619390837787777,0.9619390837787777,0.9619390837787777,0.9022398274692845,0.9022398274692845,0.9022398274692845
2018-07-29,0.5020238868797353,0.5020238868797353,0.5020238868797353,1.1042013156316806,1.1042013156316806,1.1042013156316806,0.8255083704149084,0.8255083704149084,0.8255083704149084,1.4046689099010234,1.4046689099010234,1.4046689099010234
2018-08-05,0.612943612716024,0.612943612716024,0.612943612716024,1.1551305035095476,1.1551305035095476,1.1551305035095476,0.8089351451704725,0.8089351451704725,0.8089351451704725,0.8126002178461977,0.8126002178461977,0.8126002178461977
2018-08-12,1.5331796821294206,1.5331796821294206,1.5331796821294206,1.530810268207163,1.530810268207163,1.530810268207163,1.7653670572839417,1.7653670572839417,1.7653670572839417,1.6235680457816473,1.6235680457816473,1.6235680457816473
2018-08-19,1.535600667294827,1.535600667294827,1.535600667294827,1.5579034414704669,1.5579034414704669,1.5579034414704669,1.6716012665258377,1.6716012665258377,1.6716012665258377,1.4924608161537938,1.4924608161537938,1.4924608161537938
2018-08-26,1.1511509698200237,1.1511509698200237,1.1511509698200237,0.7981303763763066,0.7981303763763066,0.7981303763763066,0.8285724107403241,0.8285724107403241,0.8285724107403241,0.6067812552668184,0.6067812552668184,0.6067812552668184
