Date,ProShares UltraShort Bloomberg Crude OilEtf_Open_average,ProShares UltraShort Bloomberg Crude OilEtf_Open_max,ProShares UltraShort Bloomberg Crude OilEtf_Open_min,ProShares UltraShort Bloomberg Crude OilEtf_High_average,ProShares UltraShort Bloomberg Crude OilEtf_High_max,ProShares UltraShort Bloomberg Crude OilEtf_High_min,ProShares UltraShort Bloomberg Crude OilEtf_Low_average,ProShares UltraShort Bloomberg Crude OilEtf_Low_max,ProShares UltraShort Bloomberg Crude OilEtf_Low_min,ProShares UltraShort Bloomberg Crude OilEtf_Close_average,ProShares UltraShort Bloomberg Crude OilEtf_Close_max,ProShares UltraShort Bloomberg Crude OilEtf_Close_min
2018-05-27,-0.6894268373073802,-0.6894268373073802,-0.6894268373073802,-0.6098349018631134,-0.6098349018631134,-0.6098349018631134,-0.6662567090180711,-0.6662567090180711,-0.6662567090180711,-0.49400774669114816,-0.49400774669114816,-0.49400774669114816
2018-06-03,-0.556279442478151,-0.556279442478151,-0.556279442478151,-0.494716530597645,-0.494716530597645,-0.494716530597645,-0.4931644106760292,-0.4931644106760292,-0.4931644106760292,-0.4657005996712251,-0.4657005996712251,-0.4657005996712251
2018-06-10,-0.5978337463175416,-0.5978337463175416,-0.5978337463175416,-0.3090232852350956,-0.3090232852350956,-0.3090232852350956,-0.4705130527624342,-0.4705130527624342,-0.4705130527624342,-0.17774498971051822,-0.17774498971051822,-0.17774498971051822
2018-06-17,-0.7725450226976559,-0.7725450226976559,-0.7725450226976559,-0.7644262073615348,-0.7644262073615348,-0.7644262073615348,-0.9347032485601429,-0.9347032485601429,-0.9347032485601429,-1.0327043054698382,-1.0327043054698382,-1.0327043054698382
2018-06-24,-1.6526185831744888,-1.6526185831744888,-1.6526185831744888,-1.7289356364291752,-1.7289356364291752,-1.7289356364291752,-1.6948114594855699,-1.6948114594855699,-1.6948114594855699,-1.765688292841528,-1.765688292841528,-1.765688292841528
2018-07-01,-1.2452048537028655,-1.2452048537028655,-1.2452048537028655,-1.3145579851026907,-1.3145579851026907,-1.3145579851026907,-1.3840299855111762,-1.3840299855111762,-1.3840299855111762,-1.468566097152991,-1.468566097152991,-1.468566097152991
2018-07-08,-1.0238295889409532,-1.0238295889409532,-1.0238295889409532,-1.0748269592549562,-1.0748269592549562,-1.0748269592549562,-1.1251664659979177,-1.1251664659979177,-1.1251664659979177,-1.0438411973825674,-1.0438411973825674,-1.0438411973825674
2018-07-15,-0.7647976190046081,-0.7647976190046081,-0.7647976190046081,-0.7367630643764389,-0.7367630643764389,-0.7367630643764389,-0.6670334703095177,-0.6670334703095177,-0.6670334703095177,-0.6951760305558624,-0.6951760305558624,-0.6951760305558624
2018-07-22,-0.9932154972848782,-0.9932154972848782,-0.9932154972848782,-0.8136317872696015,-0.8136317872696015,-0.8136317872696015,-0.9095662844272336,-0.9095662844272336,-0.9095662844272336,-0.824321518768904,-0.824321518768904,-0.824321518768904
2018-07-29,-0.8248176277559002,-0.8248176277559002,-0.8248176277559002,-0.7021689168078039,-0.7021689168078039,-0.7021689168078039,-0.7102149224799638,-0.7102149224799638,-0.7102149224799638,-0.7368637204557894,-0.7368637204557894,-0.7368637204557894
2018-08-05,-0.3589771703675535,-0.3589771703675535,-0.3589771703675535,-0.4857230992342564,-0.4857230992342564,-0.4857230992342564,-0.3412813912677977,-0.3412813912677977,-0.3412813912677977,-0.44006085362502795,-0.44006085362502795,-0.44006085362502795
2018-08-12,-0.015160993525274323,-0.015160993525274323,-0.015160993525274323,0.12654397183594057,0.12654397183594057,0.12654397183594057,0.17734362044999738,0.17734362044999738,0.17734362044999738,0.14810957054086443,0.14810957054086443,0.14810957054086443
2018-08-19,-1.232818815118543,-1.232818815118543,-1.232818815118543,-1.0845491178723774,-1.0845491178723774,-1.0845491178723774,-1.1375649115103696,-1.1375649115103696,-1.1375649115103696,-0.9884497941084509,-0.9884497941084509,-0.9884497941084509
2018-08-26,-1.4717037009660974,-1.4717037009660974,-1.4717037009660974,-1.4493874278005436,-1.4493874278005436,-1.4493874278005436,-1.3464186467541677,-1.3464186467541677,-1.3464186467541677,-1.3186084299725664,-1.3186084299725664,-1.3186084299725664
2018-09-02,-0.3148699077090733,-0.3148699077090733,-0.3148699077090733,-0.42718741365354435,-0.42718741365354435,-0.42718741365354435,-0.42959663629965444,-0.42959663629965444,-0.42959663629965444,-0.5930796052438502,-0.5930796052438502,-0.5930796052438502
2018-09-09,-1.0049036982020068,-1.0049036982020068,-1.0049036982020068,-0.8404558887428227,-0.8404558887428227,-0.8404558887428227,-1.2158389265224196,-1.2158389265224196,-1.2158389265224196,-0.9510733511421215,-0.9510733511421215,-0.9510733511421215
2018-09-16,-1.7286277183470011,-1.7286277183470011,-1.7286277183470011,-1.4903324608890645,-1.4903324608890645,-1.4903324608890645,-1.7502121790809348,-1.7502121790809348,-1.7502121790809348,-1.495721180167822,-1.495721180167822,-1.495721180167822
2018-09-23,-1.8676729756073698,-1.8676729756073698,-1.8676729756073698,-1.8772226719551575,-1.8772226719551575,-1.8772226719551575,-2.009616614088615,-2.009616614088615,-2.009616614088615,-1.9604389454395184,-1.9604389454395184,-1.9604389454395184
2018-09-30,-2.1422001956835404,-2.1422001956835404,-2.1422001956835404,-2.0243879533030156,-2.0243879533030156,-2.0243879533030156,-2.045216315153624,-2.045216315153624,-2.045216315153624,-1.9051375830501451,-1.9051375830501451,-1.9051375830501451
2018-10-07,-1.3067501984372578,-1.3067501984372578,-1.3067501984372578,-1.1481909089749531,-1.1481909089749531,-1.1481909089749531,-1.130372873383132,-1.130372873383132,-1.130372873383132,-1.1743338970873254,-1.1743338970873254,-1.1743338970873254
2018-10-14,-0.7524223276123166,-0.7524223276123166,-0.7524223276123166,-0.7919726636154936,-0.7919726636154936,-0.7919726636154936,-0.6905466299102471,-0.6905466299102471,-0.6905466299102471,-0.7169226203589507,-0.7169226203589507,-0.7169226203589507
2018-10-21,0.13330125338846768,0.13330125338846768,0.13330125338846768,0.020468968376807645,0.020468968376807645,0.020468968376807645,-0.07197828558284977,-0.07197828558284977,-0.07197828558284977,-0.1867274168438975,-0.1867274168438975,-0.1867274168438975
2018-10-28,1.5436615405497538,1.5436615405497538,1.5436615405497538,1.5774485958352154,1.5774485958352154,1.5774485958352154,1.5913319313762548,1.5913319313762548,1.5913319313762548,1.772332787360062,1.772332787360062,1.772332787360062
2018-11-04,2.7066073370459685,2.7066073370459685,2.7066073370459685,2.6194653802237373,2.6194653802237373,2.6194653802237373,2.520606063217006,2.520606063217006,2.520606063217006,2.5489126360437337,2.5489126360437337,2.5489126360437337
2018-11-11,2.6142872193282676,2.6142872193282676,2.6142872193282676,2.8634530355526198,2.8634530355526198,2.8634530355526198,2.600405471019592,2.600405471019592,2.600405471019592,2.7248733163590924,2.7248733163590924,2.7248733163590924
2018-11-18,3.2287954934470977,3.2287954934470977,3.2287954934470977,3.174509534361288,3.174509534361288,3.174509534361288,3.2500365285497113,3.2500365285497113,3.2500365285497113,3.1599848662509418,3.1599848662509418,3.1599848662509418
2018-11-25,2.6254935947738627,2.6254935947738627,2.6254935947738627,2.5700002972261533,2.5700002972261533,2.5700002972261533,2.4429222971440496,2.4429222971440496,2.4429222971440496,2.4936276825397634,2.4936276825397634,2.4936276825397634
2018-12-02,1.4482411394769907,1.4482411394769907,1.4482411394769907,1.5893504908909906,1.5893504908909906,1.5893504908909906,1.4582073342601511,1.4582073342601511,1.4582073342601511,1.699502426041666,1.699502426041666,1.699502426041666
2018-12-09,1.5227989039159369,1.5227989039159369,1.5227989039159369,1.6178957454432579,1.6178957454432579,1.6178957454432579,1.6524295353469087,1.6524295353469087,1.6524295353469087,1.6909919105437623,1.6909919105437623,1.6909919105437623
2018-12-16,2.473845087641844,2.473845087641844,2.473845087641844,2.378210920652726,2.378210920652726,2.378210920652726,2.4513680468440446,2.4513680468440446,2.4513680468440446,2.426893529367399,2.426893529367399,2.426893529367399
2018-12-23,1.9653011158589717,1.9653011158589717,1.9653011158589717,1.9435323693283388,1.9435323693283388,1.9435323693283388,1.948921145935403,1.948921145935403,1.948921145935403,1.8869438697525127,1.8869438697525127,1.8869438697525127
2018-12-30,1.1436251913563356,1.1436251913563356,1.1436251913563356,1.116315921352566,1.116315921352566,1.116315921352566,1.0532041026954375,1.0532041026954375,1.0532041026954375,1.0994188372047147,1.0994188372047147,1.0994188372047147
2019-01-06,0.4114405608109198,0.4114405608109198,0.4114405608109198,0.42021891030619796,0.42021891030619796,0.42021891030619796,0.4620430832191997,0.4620430832191997,0.4620430832191997,0.435592720071775,0.435592720071775,0.435592720071775
