Date,iShares Currency Hedged MSCI South Korea_Open_average,iShares Currency Hedged MSCI South Korea_Open_max,iShares Currency Hedged MSCI South Korea_Open_min,iShares Currency Hedged MSCI South Korea_High_average,iShares Currency Hedged MSCI South Korea_High_max,iShares Currency Hedged MSCI South Korea_High_min,iShares Currency Hedged MSCI South Korea_Low_average,iShares Currency Hedged MSCI South Korea_Low_max,iShares Currency Hedged MSCI South Korea_Low_min,iShares Currency Hedged MSCI South Korea_Close_average,iShares Currency Hedged MSCI South Korea_Close_max,iShares Currency Hedged MSCI South Korea_Close_min
2018-04-08,-0.08270553310484069,-0.08270553310484069,-0.08270553310484069,-0.11958476135268636,-0.11958476135268636,-0.11958476135268636,0.01630905466725029,0.01630905466725029,0.01630905466725029,-0.03421753336457042,-0.03421753336457042,-0.03421753336457042
2018-04-15,0.9920651271835955,0.9920651271835955,0.9920651271835955,0.8860480272998349,0.8860480272998349,0.8860480272998349,1.0168452401993997,1.0168452401993997,1.0168452401993997,0.942323356092766,0.942323356092766,0.942323356092766
2018-04-22,1.416939673635972,1.416939673635972,1.416939673635972,1.4212684414450947,1.4212684414450947,1.4212684414450947,1.0220360044236891,1.0220360044236891,1.0220360044236891,1.0074430356705366,1.0074430356705366,1.0074430356705366
2018-04-29,-0.3228649799903788,-0.3228649799903788,-0.3228649799903788,0.17197965865930595,0.17197965865930595,0.17197965865930595,-0.18490086793127888,-0.18490086793127888,-0.18490086793127888,-0.09035079029052322,-0.09035079029052322,-0.09035079029052322
2018-05-06,-0.0352150972344783,-0.0352150972344783,-0.0352150972344783,0.041520574775068216,0.041520574775068216,0.041520574775068216,0.16470450278281712,0.16470450278281712,0.16470450278281712,0.1289925467323642,0.1289925467323642,0.1289925467323642
2018-05-13,-0.21101860646394696,-0.21101860646394696,-0.21101860646394696,-0.3026658573854584,-0.3026658573854584,-0.3026658573854584,0.013875637545314219,0.013875637545314219,0.013875637545314219,-0.02474164446484063,-0.02474164446484063,-0.02474164446484063
2018-05-20,-0.41385223113531056,-0.41385223113531056,-0.41385223113531056,-0.3387668027029658,-0.3387668027029658,-0.3387668027029658,-0.1898130091592574,-0.1898130091592574,-0.1898130091592574,-0.23202194063333126,-0.23202194063333126,-0.23202194063333126
2018-05-27,-1.5557200451709972,-1.5557200451709972,-1.5557200451709972,-1.7238918192353216,-1.7238918192353216,-1.7238918192353216,-1.293310347707483,-1.293310347707483,-1.293310347707483,-1.3636308757714088,-1.3636308757714088,-1.3636308757714088
2018-06-03,-0.7165367420449997,-0.7165367420449997,-0.7165367420449997,-0.8497136844415427,-0.8497136844415427,-0.8497136844415427,-0.47151145271792316,-0.47151145271792316,-0.47151145271792316,-0.5230048412632216,-0.5230048412632216,-0.5230048412632216
2018-06-10,-0.27616198831592353,-0.27616198831592353,-0.27616198831592353,-0.39205155094248684,-0.39205155094248684,-0.39205155094248684,-1.0235235127113411,-1.0235235127113411,-1.0235235127113411,-1.0772847511606978,-1.0772847511606978,-1.0772847511606978
2018-06-17,-2.4815046576230158,-2.4815046576230158,-2.4815046576230158,-2.5416197094790123,-2.5416197094790123,-2.5416197094790123,-2.529317154912482,-2.529317154912482,-2.529317154912482,-2.5268387079344077,-2.5268387079344077,-2.5268387079344077
2018-06-24,-1.906302021710782,-1.906302021710782,-1.906302021710782,-1.9412966829698095,-1.9412966829698095,-1.9412966829698095,-1.9247512012593495,-1.9247512012593495,-1.9247512012593495,-1.924395695491902,-1.924395695491902,-1.924395695491902
2018-07-01,-2.149099117708787,-2.149099117708787,-2.149099117708787,-2.1569042497431825,-2.1569042497431825,-2.1569042497431825,-2.1948644480473103,-2.1948644480473103,-2.1948644480473103,-2.1923547120274574,-2.1923547120274574,-2.1923547120274574
2018-07-08,-1.3450191961289686,-1.3450191961289686,-1.3450191961289686,-1.3577682772574562,-1.3577682772574562,-1.3577682772574562,-1.401137623044899,-1.401137623044899,-1.401137623044899,-1.3548834899935305,-1.3548834899935305,-1.3548834899935305
2018-07-15,-1.108594342096798,-1.108594342096798,-1.108594342096798,-1.1168304343745472,-1.1168304343745472,-1.1168304343745472,-1.1086762038545053,-1.1086762038545053,-1.1086762038545053,-1.122330074959389,-1.122330074959389,-1.122330074959389
2018-07-22,-1.092869438830279,-1.092869438830279,-1.092869438830279,-1.0890052512717723,-1.0890052512717723,-1.0890052512717723,-1.077892107091992,-1.077892107091992,-1.077892107091992,-1.089252815224375,-1.089252815224375,-1.089252815224375
2018-07-29,-1.1439107321336044,-1.1439107321336044,-1.1439107321336044,-1.1390429108286684,-1.1390429108286684,-1.1390429108286684,-1.1381099854960248,-1.1381099854960248,-1.1381099854960248,-1.1482000473153435,-1.1482000473153435,-1.1482000473153435
2018-08-05,-1.2748359896853425,-1.2748359896853425,-1.2748359896853425,-1.270224875355646,-1.270224875355646,-1.270224875355646,-1.284969545586531,-1.284969545586531,-1.284969545586531,-1.2942647946753139,-1.2942647946753139,-1.2942647946753139
2018-08-12,-1.3057085836803615,-1.3057085836803615,-1.3057085836803615,-1.177040470927663,-1.177040470927663,-1.177040470927663,-1.3317080250041173,-1.3317080250041173,-1.3317080250041173,-1.211057173204802,-1.211057173204802,-1.211057173204802
2018-08-19,-0.0603898655211909,-0.0603898655211909,-0.0603898655211909,-0.07484244421962026,-0.07484244421962026,-0.07484244421962026,-0.015997431170104687,-0.015997431170104687,-0.015997431170104687,-0.03655728694397335,-0.03655728694397335,-0.03655728694397335
2018-08-26,-0.3055212576411123,-0.3055212576411123,-0.3055212576411123,-0.3256544251939519,-0.3256544251939519,-0.3256544251939519,-0.28178765383504684,-0.28178765383504684,-0.28178765383504684,-0.31063354083457945,-0.31063354083457945,-0.31063354083457945
2018-09-02,0.9182774203596,0.9182774203596,0.9182774203596,0.9232881070598885,0.9232881070598885,0.9232881070598885,1.1272153680086379,1.1272153680086379,1.1272153680086379,1.13575888817827,1.13575888817827,1.13575888817827
2018-09-09,1.1290321632764249,1.1290321632764249,1.1290321632764249,1.8311736276571118,1.8311736276571118,1.8311736276571118,1.1388778507644437,1.1388778507644437,1.1388778507644437,1.7095965888571825,1.7095965888571825,1.7095965888571825
2018-09-16,1.0737808460688982,1.0737808460688982,1.0737808460688982,1.4439529708909122,1.4439529708909122,1.4439529708909122,1.0830836998813163,1.0830836998813163,1.0830836998813163,1.2374185983868828,1.2374185983868828,1.2374185983868828
2018-09-23,0.9507723402874402,0.9507723402874402,0.9507723402874402,0.7460633241969754,0.7460633241969754,0.7460633241969754,0.9247277566614411,0.9247277566614411,0.9247277566614411,0.7605053859892674,0.7605053859892674,0.7605053859892674
2018-09-30,-1.0474341948833348,-1.0474341948833348,-1.0474341948833348,-0.6429520093708698,-0.6429520093708698,-0.6429520093708698,-1.0375381874569098,-1.0375381874569098,-1.0375381874569098,-0.639055803059756,-0.639055803059756,-0.639055803059756
2018-10-07,-2.17269093867376,-2.17269093867376,-2.17269093867376,-2.144771922277753,-2.144771922277753,-2.144771922277753,-2.175314749371798,-2.175314749371798,-2.175314749371798,-2.2044443490725723,-2.2044443490725723,-2.2044443490725723
2018-10-14,-1.823075766359691,-1.823075766359691,-1.823075766359691,-1.661981473324915,-1.661981473324915,-1.661981473324915,-1.8247137795834845,-1.8247137795834845,-1.8247137795834845,-1.694628211110546,-1.694628211110546,-1.694628211110546
2018-10-21,-2.2869912206442153,-2.2869912206442153,-2.2869912206442153,-2.281920881473305,-2.281920881473305,-2.281920881473305,-2.3768017441277554,-2.3768017441277554,-2.3768017441277554,-2.3798015144907914,-2.3798015144907914,-2.3798015144907914
2018-10-28,-1.4666904086412604,-1.4666904086412604,-1.4666904086412604,-1.383741544420705,-1.383741544420705,-1.383741544420705,-1.433000601537009,-1.433000601537009,-1.433000601537009,-1.3565756456705313,-1.3565756456705313,-1.3565756456705313
2018-11-04,-1.3049574069100476,-1.3049574069100476,-1.3049574069100476,-1.3452706387626823,-1.3452706387626823,-1.3452706387626823,-1.3730586599743517,-1.3730586599743517,-1.3730586599743517,-1.4226880885343853,-1.4226880885343853,-1.4226880885343853
2018-11-11,-1.096729401274306,-1.096729401274306,-1.096729401274306,-1.0022979922354942,-1.0022979922354942,-1.0022979922354942,-1.2060266446539698,-1.2060266446539698,-1.2060266446539698,-1.2514178076038043,-1.2514178076038043,-1.2514178076038043
2018-11-18,-1.0017319966818883,-1.0017319966818883,-1.0017319966818883,-0.9402643465985975,-0.9402643465985975,-0.9402643465985975,-0.954219331930313,-0.954219331930313,-0.954219331930313,-0.906380226356116,-0.906380226356116,-0.906380226356116
2018-11-25,-0.4765976518901952,-0.4765976518901952,-0.4765976518901952,-0.5541012182270139,-0.5541012182270139,-0.5541012182270139,-0.48965742025190384,-0.48965742025190384,-0.48965742025190384,-0.530469678204205,-0.530469678204205,-0.530469678204205
2018-12-02,-1.4995224213329783,-1.4995224213329783,-1.4995224213329783,-1.4994767703568315,-1.4994767703568315,-1.4994767703568315,-1.6039692348004602,-1.6039692348004602,-1.6039692348004602,-1.4688751237394226,-1.4688751237394226,-1.4688751237394226
2018-12-09,-1.416538563805713,-1.416538563805713,-1.416538563805713,-1.3984433341127864,-1.3984433341127864,-1.3984433341127864,-1.4169969041200416,-1.4169969041200416,-1.4169969041200416,-1.4328262004281587,-1.4328262004281587,-1.4328262004281587
2018-12-16,-1.5964212961384978,-1.5964212961384978,-1.5964212961384978,-1.4109447486205102,-1.4109447486205102,-1.4109447486205102,-1.4232213084334542,-1.4232213084334542,-1.4232213084334542,-1.3659334555483627,-1.3659334555483627,-1.3659334555483627
2018-12-23,-1.3326746869818988,-1.3326746869818988,-1.3326746869818988,-1.4095091129827033,-1.4095091129827033,-1.4095091129827033,-1.3144218636839073,-1.3144218636839073,-1.3144218636839073,-1.3908398200245893,-1.3908398200245893,-1.3908398200245893
2018-12-30,-1.2867843846106306,-1.2867843846106306,-1.2867843846106306,-1.3063151551068952,-1.3063151551068952,-1.3063151551068952,-1.104727082500684,-1.104727082500684,-1.104727082500684,-1.142746038422128,-1.142746038422128,-1.142746038422128
2019-01-06,-0.8331502083037503,-0.8331502083037503,-0.8331502083037503,-0.8261498932113192,-0.8261498932113192,-0.8261498932113192,-0.7778218159473291,-0.7778218159473291,-0.7778218159473291,-0.7878740583570647,-0.7878740583570647,-0.7878740583570647
2019-01-13,0.3517284167312937,0.3517284167312937,0.3517284167312937,0.325989434293046,0.325989434293046,0.325989434293046,0.4663083300029594,0.4663083300029594,0.4663083300029594,0.4949567415111048,0.4949567415111048,0.4949567415111048
2019-01-20,0.6594132385847561,0.6594132385847561,0.6594132385847561,0.8795003488127754,0.8795003488127754,0.8795003488127754,0.8014291033415691,0.8014291033415691,0.8014291033415691,0.9205679942605003,0.9205679942605003,0.9205679942605003
2019-01-27,1.5062967706004895,1.5062967706004895,1.5062967706004895,1.4103941130576556,1.4103941130576556,1.4103941130576556,1.481966782717397,1.481966782717397,1.481966782717397,1.4191505928868091,1.4191505928868091,1.4191505928868091
2019-02-03,0.8425828940411392,0.8425828940411392,0.8425828940411392,0.8623340759070183,0.8623340759070183,0.8623340759070183,0.9457743899670805,0.9457743899670805,0.9457743899670805,1.0003450309504875,1.0003450309504875,1.0003450309504875
2019-02-10,1.0494308438566542,1.0494308438566542,1.0494308438566542,1.0643436481072988,1.0643436481072988,1.0643436481072988,1.0883629082803825,1.0883629082803825,1.0883629082803825,1.1323918285165189,1.1323918285165189,1.1323918285165189
2019-02-17,1.4115395008961404,1.4115395008961404,1.4115395008961404,1.3551022689163468,1.3551022689163468,1.3551022689163468,1.3730929865805983,1.3730929865805983,1.3730929865805983,1.3104266295085125,1.3104266295085125,1.3104266295085125
2019-02-24,0.6729110292003417,0.6729110292003417,0.6729110292003417,0.5917394928872947,0.5917394928872947,0.5917394928872947,0.7199685270458657,0.7199685270458657,0.7199685270458657,0.6550707330508223,0.6550707330508223,0.6550707330508223
2019-03-03,0.06672153376249028,0.06672153376249028,0.06672153376249028,0.07536571123108911,0.07536571123108911,0.07536571123108911,0.14485944241211077,0.14485944241211077,0.14485944241211077,0.15657584158188123,0.15657584158188123,0.15657584158188123
2019-03-10,0.42125823348607483,0.42125823348607483,0.42125823348607483,0.3998923707342407,0.3998923707342407,0.3998923707342407,0.48218453196428857,0.48218453196428857,0.48218453196428857,0.4603825195629856,0.4603825195629856,0.4603825195629856
2019-03-17,0.19526138332922985,0.19526138332922985,0.19526138332922985,0.21423092705241192,0.21423092705241192,0.21423092705241192,0.1854231988205224,0.1854231988205224,0.1854231988205224,0.15517156676501043,0.15517156676501043,0.15517156676501043
2019-03-24,0.29977038576148696,0.29977038576148696,0.29977038576148696,0.29260330867033785,0.29260330867033785,0.29260330867033785,0.37064630919049485,0.37064630919049485,0.37064630919049485,0.325129238048856,0.325129238048856,0.325129238048856
2019-03-31,0.9718312123166696,0.9718312123166696,0.9718312123166696,0.9661542326194487,0.9661542326194487,0.9661542326194487,1.0571451945071029,1.0571451945071029,1.0571451945071029,1.052503271017637,1.052503271017637,1.052503271017637
2019-04-07,1.258091780484669,1.258091780484669,1.258091780484669,1.2939795563666154,1.2939795563666154,1.2939795563666154,1.40559994133336,1.40559994133336,1.40559994133336,1.442077865238272,1.442077865238272,1.442077865238272
2019-04-14,0.8794979624450766,0.8794979624450766,0.8794979624450766,0.7914564509054308,0.7914564509054308,0.7914564509054308,0.8598273024941112,0.8598273024941112,0.8598273024941112,0.9141623601639554,0.9141623601639554,0.9141623601639554
2019-04-21,0.6011207396865984,0.6011207396865984,0.6011207396865984,0.6626932377071463,0.6626932377071463,0.6626932377071463,0.7334590651787833,0.7334590651787833,0.7334590651787833,0.7169724341581716,0.7169724341581716,0.7169724341581716
2019-04-28,-0.5070343321015245,-0.5070343321015245,-0.5070343321015245,-0.6917206669372856,-0.6917206669372856,-0.6917206669372856,-0.6363197003753716,-0.6363197003753716,-0.6363197003753716,-0.8209311904555683,-0.8209311904555683,-0.8209311904555683
2019-05-05,-2.585247924808568,-2.585247924808568,-2.585247924808568,-2.635346555148034,-2.635346555148034,-2.635346555148034,-2.652836089750848,-2.652836089750848,-2.652836089750848,-2.695131437499361,-2.695131437499361,-2.695131437499361
2019-05-12,-1.9940275172943673,-1.9940275172943673,-1.9940275172943673,-2.0486051154982707,-2.0486051154982707,-2.0486051154982707,-1.995332263243624,-1.995332263243624,-1.995332263243624,-2.016131013193624,-2.016131013193624,-2.016131013193624
2019-05-19,-1.5690825572113307,-1.5690825572113307,-1.5690825572113307,-1.600426635135486,-1.600426635135486,-1.600426635135486,-1.5450970179787673,-1.5450970179787673,-1.5450970179787673,-1.5564330069494972,-1.5564330069494972,-1.5564330069494972
2019-05-26,-1.1167136302642757,-1.1167136302642757,-1.1167136302642757,-1.1461497343613425,-1.1461497343613425,-1.1461497343613425,-1.0497297561705319,-1.0497297561705319,-1.0497297561705319,-1.066042152734584,-1.066042152734584,-1.066042152734584
2019-06-02,-0.47607755901258836,-0.47607755901258836,-0.47607755901258836,-0.5070531868817795,-0.5070531868817795,-0.5070531868817795,-0.4249189629051847,-0.4249189629051847,-0.4249189629051847,-0.44803382498842304,-0.44803382498842304,-0.44803382498842304
2019-06-09,-0.6055423705331355,-0.6055423705331355,-0.6055423705331355,-0.6270291953196236,-0.6270291953196236,-0.6270291953196236,-0.5541418029897078,-0.5541418029897078,-0.5541418029897078,-0.5676507443507957,-0.5676507443507957,-0.5676507443507957
2019-06-16,-0.20928217867119164,-0.20928217867119164,-0.20928217867119164,-0.23171760303284372,-0.23171760303284372,-0.23171760303284372,-0.17089306997528056,-0.17089306997528056,-0.17089306997528056,-0.19057855819233768,-0.19057855819233768,-0.19057855819233768
2019-06-23,0.1994322315543517,0.1994322315543517,0.1994322315543517,0.17535390034132417,0.17535390034132417,0.17535390034132417,0.23077823502168865,0.23077823502168865,0.23077823502168865,0.2037854703273342,0.2037854703273342,0.2037854703273342
2019-06-30,-0.46941620157201713,-0.46941620157201713,-0.46941620157201713,-0.4676638704583592,-0.4676638704583592,-0.4676638704583592,-0.5525266010871763,-0.5525266010871763,-0.5525266010871763,-0.5548221366242502,-0.5548221366242502,-0.5548221366242502
2019-07-07,-0.20499569188202418,-0.20499569188202418,-0.20499569188202418,-0.2162336453168532,-0.2162336453168532,-0.2162336453168532,-0.14768050820336956,-0.14768050820336956,-0.14768050820336956,-0.15703891826152944,-0.15703891826152944,-0.15703891826152944
2019-07-14,-0.09172900014821771,-0.09172900014821771,-0.09172900014821771,0.32770523649471517,0.32770523649471517,0.32770523649471517,-0.03439685119760606,-0.03439685119760606,-0.03439685119760606,0.3788860297279619,0.3788860297279619,0.3788860297279619
2019-07-21,-0.22020843255102307,-0.22020843255102307,-0.22020843255102307,-0.2727640599033986,-0.2727640599033986,-0.2727640599033986,-0.40020675620089025,-0.40020675620089025,-0.40020675620089025,-0.43574174807490673,-0.43574174807490673,-0.43574174807490673
2019-07-28,-2.342055730145211,-2.342055730145211,-2.342055730145211,-2.3232035017979507,-2.3232035017979507,-2.3232035017979507,-2.464755140718565,-2.464755140718565,-2.464755140718565,-2.3717506746427253,-2.3717506746427253,-2.3717506746427253
2019-08-04,-1.6933678499120475,-1.6933678499120475,-1.6933678499120475,-1.6816718214336361,-1.6816718214336361,-1.6816718214336361,-1.7221696011772134,-1.7221696011772134,-1.7221696011772134,-1.7518356907106742,-1.7518356907106742,-1.7518356907106742
2019-08-11,-1.7885303944467457,-1.7885303944467457,-1.7885303944467457,-1.7758539407731038,-1.7758539407731038,-1.7758539407731038,-1.5350754061730323,-1.5350754061730323,-1.5350754061730323,-1.5587527397305918,-1.5587527397305918,-1.5587527397305918
2019-08-18,-1.4310122203742934,-1.4310122203742934,-1.4310122203742934,-1.4266803885160455,-1.4266803885160455,-1.4266803885160455,-1.2538987505995995,-1.2538987505995995,-1.2538987505995995,-1.275329380969949,-1.275329380969949,-1.275329380969949
2019-08-25,-0.7790182166066895,-0.7790182166066895,-0.7790182166066895,-0.7890177660308113,-0.7890177660308113,-0.7890177660308113,-0.6552485976527388,-0.6552485976527388,-0.6552485976527388,-0.6812146060268404,-0.6812146060268404,-0.6812146060268404
2019-09-01,0.15228459395610125,0.15228459395610125,0.15228459395610125,0.11783087219903958,0.11783087219903958,0.11783087219903958,0.22120420679320216,0.22120420679320216,0.22120420679320216,0.18258342551228796,0.18258342551228796,0.18258342551228796
2019-09-08,0.5262473171986356,0.5262473171986356,0.5262473171986356,0.4809644983324651,0.4809644983324651,0.4809644983324651,0.5729244195459443,0.5729244195459443,0.5729244195459443,0.5285377980186945,0.5285377980186945,0.5285377980186945
2019-09-15,1.287005869740753,1.287005869740753,1.287005869740753,1.2238554924382217,1.2238554924382217,1.2238554924382217,1.1427938057337774,1.1427938057337774,1.1427938057337774,1.2065900178766678,1.2065900178766678,1.2065900178766678
2019-09-22,0.8117661106590528,0.8117661106590528,0.8117661106590528,0.7546107372657617,0.7546107372657617,0.7546107372657617,0.8763084621068433,0.8763084621068433,0.8763084621068433,0.7970381780874759,0.7970381780874759,0.7970381780874759
2019-09-29,0.3507705986928333,0.3507705986928333,0.3507705986928333,0.3329340518963508,0.3329340518963508,0.3329340518963508,0.42054182375631693,0.42054182375631693,0.42054182375631693,0.3567178473964707,0.3567178473964707,0.3567178473964707
2019-10-06,0.9388031525561545,0.9388031525561545,0.9388031525561545,0.8871641923591268,0.8871641923591268,0.8871641923591268,0.9684002741370245,0.9684002741370245,0.9684002741370245,0.8859916348944271,0.8859916348944271,0.8859916348944271
