Date,iShares MSCI Mexico Capped_Open_average,iShares MSCI Mexico Capped_Open_max,iShares MSCI Mexico Capped_Open_min,iShares MSCI Mexico Capped_High_average,iShares MSCI Mexico Capped_High_max,iShares MSCI Mexico Capped_High_min,iShares MSCI Mexico Capped_Low_average,iShares MSCI Mexico Capped_Low_max,iShares MSCI Mexico Capped_Low_min,iShares MSCI Mexico Capped_Close_average,iShares MSCI Mexico Capped_Close_max,iShares MSCI Mexico Capped_Close_min
2018-04-08,1.6751472366424662,1.6751472366424662,1.6751472366424662,1.5174894391703166,1.5174894391703166,1.5174894391703166,1.6875843702401052,1.6875843702401052,1.6875843702401052,1.7697421210969433,1.7697421210969433,1.7697421210969433
2018-04-15,-0.09801225867370242,-0.09801225867370242,-0.09801225867370242,-0.14418082001272284,-0.14418082001272284,-0.14418082001272284,-0.021808233491700583,-0.021808233491700583,-0.021808233491700583,-0.2835770987478518,-0.2835770987478518,-0.2835770987478518
2018-04-22,0.08499498586183356,0.08499498586183356,0.08499498586183356,-0.21367438237915948,-0.21367438237915948,-0.21367438237915948,0.33472200117428436,0.33472200117428436,0.33472200117428436,0.2626757287197104,0.2626757287197104,0.2626757287197104
2018-04-29,-1.902682184125993,-1.902682184125993,-1.902682184125993,-2.0893478128247516,-2.0893478128247516,-2.0893478128247516,-1.9931061281437412,-1.9931061281437412,-1.9931061281437412,-2.353803296525114,-2.353803296525114,-2.353803296525114
2018-05-06,-1.725565018262223,-1.725565018262223,-1.725565018262223,-1.8734847288811078,-1.8734847288811078,-1.8734847288811078,-1.7132882035424826,-1.7132882035424826,-1.7132882035424826,-1.905762206108621,-1.905762206108621,-1.905762206108621
2018-05-13,-2.2499843581192045,-2.2499843581192045,-2.2499843581192045,-2.2763437522718575,-2.2763437522718575,-2.2763437522718575,-2.0652625427869697,-2.0652625427869697,-2.0652625427869697,-2.140466108242133,-2.140466108242133,-2.140466108242133
2018-05-20,-1.6555190128968318,-1.6555190128968318,-1.6555190128968318,-1.6370707077093798,-1.6370707077093798,-1.6370707077093798,-1.4658235082984965,-1.4658235082984965,-1.4658235082984965,-1.5203321259985154,-1.5203321259985154,-1.5203321259985154
2018-05-27,-1.7008704844183962,-1.7008704844183962,-1.7008704844183962,-1.7057251784372631,-1.7057251784372631,-1.7057251784372631,-1.5662388052034215,-1.5662388052034215,-1.5662388052034215,-1.5599401408634253,-1.5599401408634253,-1.5599401408634253
2018-06-03,-1.509449264712392,-1.509449264712392,-1.509449264712392,-1.516244203699251,-1.516244203699251,-1.516244203699251,-1.4376976788110083,-1.4376976788110083,-1.4376976788110083,-1.3949663947124142,-1.3949663947124142,-1.3949663947124142
2018-06-10,-1.2702749251642345,-1.2702749251642345,-1.2702749251642345,-1.181342255111294,-1.181342255111294,-1.181342255111294,-1.244649123750779,-1.244649123750779,-1.244649123750779,-1.0498645438475864,-1.0498645438475864,-1.0498645438475864
2018-06-17,-0.854429418589121,-0.854429418589121,-0.854429418589121,-0.7327993704771432,-0.7327993704771432,-0.7327993704771432,-0.7820286562343933,-0.7820286562343933,-0.7820286562343933,-0.6385697438181509,-0.6385697438181509,-0.6385697438181509
