Date,GraniteShares HIPS US High IncomeEtf_Open_average,GraniteShares HIPS US High IncomeEtf_Open_max,GraniteShares HIPS US High IncomeEtf_Open_min,GraniteShares HIPS US High IncomeEtf_High_average,GraniteShares HIPS US High IncomeEtf_High_max,GraniteShares HIPS US High IncomeEtf_High_min,GraniteShares HIPS US High IncomeEtf_Low_average,GraniteShares HIPS US High IncomeEtf_Low_max,GraniteShares HIPS US High IncomeEtf_Low_min,GraniteShares HIPS US High IncomeEtf_Close_average,GraniteShares HIPS US High IncomeEtf_Close_max,GraniteShares HIPS US High IncomeEtf_Close_min
2018-05-27,0.8493464777681587,0.8493464777681587,0.8493464777681587,0.8498018279673731,0.8498018279673731,0.8498018279673731,0.9955628263492199,0.9955628263492199,0.9955628263492199,0.9545552831603039,0.9545552831603039,0.9545552831603039
2018-06-03,1.3096919115333225,1.3096919115333225,1.3096919115333225,1.2749977175748346,1.2749977175748346,1.2749977175748346,1.3598784510004582,1.3598784510004582,1.3598784510004582,1.3347151590131767,1.3347151590131767,1.3347151590131767
2018-06-10,1.1517020318963538,1.1517020318963538,1.1517020318963538,1.0796203114682503,1.0796203114682503,1.0796203114682503,1.2793384729014312,1.2793384729014312,1.2793384729014312,1.2232168261524028,1.2232168261524028,1.2232168261524028
2018-06-17,1.82410900813356,1.82410900813356,1.82410900813356,1.7882752137606954,1.7882752137606954,1.7882752137606954,1.7724690364426583,1.7724690364426583,1.7724690364426583,1.7693252294702264,1.7693252294702264,1.7693252294702264
2018-06-24,1.1751289539691119,1.1751289539691119,1.1751289539691119,1.1291994708473647,1.1291994708473647,1.1291994708473647,1.114681680512822,1.114681680512822,1.114681680512822,1.061976011543316,1.061976011543316,1.061976011543316
2018-07-01,1.8063772797665558,1.8063772797665558,1.8063772797665558,1.9436835298115898,1.9436835298115898,1.9436835298115898,1.8014943846228757,1.8014943846228757,1.8014943846228757,1.8243489867913418,1.8243489867913418,1.8243489867913418
2018-07-08,1.7372916100083398,1.7372916100083398,1.7372916100083398,1.69576198170618,1.69576198170618,1.69576198170618,1.7025426084324808,1.7025426084324808,1.7025426084324808,1.6802818662811507,1.6802818662811507,1.6802818662811507
2018-07-15,1.56748964184391,1.56748964184391,1.56748964184391,1.5195780554469467,1.5195780554469467,1.5195780554469467,1.3277259573908746,1.3277259573908746,1.3277259573908746,1.2969467329373927,1.2969467329373927,1.2969467329373927
2018-07-22,1.1536533005213003,1.1536533005213003,1.1536533005213003,1.1335368214802943,1.1335368214802943,1.1335368214802943,1.1942113476974248,1.1942113476974248,1.1942113476974248,1.172623114861296,1.172623114861296,1.172623114861296
2018-07-29,1.5218521288230646,1.5218521288230646,1.5218521288230646,1.5804906638191303,1.5804906638191303,1.5804906638191303,1.5479054005832296,1.5479054005832296,1.5479054005832296,1.6228338535823892,1.6228338535823892,1.6228338535823892
2018-08-05,1.5651590186184063,1.5651590186184063,1.5651590186184063,1.5127098877735128,1.5127098877735128,1.5127098877735128,1.439678925366911,1.439678925366911,1.439678925366911,1.4078585276124547,1.4078585276124547,1.4078585276124547
