Date,ELUXYStock_Open_average,ELUXYStock_Open_max,ELUXYStock_Open_min,ELUXYStock_Open_volatility,ELUXYStock_Open_change,ELUXYStock_High_average,ELUXYStock_High_max,ELUXYStock_High_min,ELUXYStock_High_volatility,ELUXYStock_High_change,ELUXYStock_Low_average,ELUXYStock_Low_max,ELUXYStock_Low_min,ELUXYStock_Low_volatility,ELUXYStock_Low_change,ELUXYStock_Close_average,ELUXYStock_Close_max,ELUXYStock_Close_min,ELUXYStock_Close_volatility,ELUXYStock_Close_change,ELUXYStock_Volume_average,ELUXYStock_Volume_max,ELUXYStock_Volume_min,ELUXYStock_Volume_volatility,ELUXYStock_Volume_change
2018-05-27,-1.885786437172332,-1.8980033483250218,-1.7924292808598414,-1.0943996804255194,0.5217584563847758,-1.8743648913393582,-1.867949753295334,-1.801965617872086,-0.8943690230683837,0.5382298578909644,-1.916789174625681,-1.9041390408267,-1.8275147038203798,-0.6881314347461324,0.6236180746638772,-1.9012084143834482,-1.8849937813382809,-1.8560917192615445,-0.6370465361114611,0.7042801969379375,-0.41952523463958286,-0.4876849604757938,0.33192089626557103,-0.5001392868909009,-0.31940908784230027
2018-06-03,-1.5683591987009424,-1.5503291655621834,-1.592564565469267,-0.41483920109998923,-0.5825900256232411,-1.5549757633295567,-1.5355868113209046,-1.5488358178767856,-0.5375770338659018,-0.3683709326145276,-1.5646496286414444,-1.5556483463305841,-1.548452921340716,-0.4342585413660415,-0.42188713442378123,-1.5558304840099164,-1.5211534829290099,-1.5442985054994238,-0.3835541572487821,-0.41105130631923553,0.6977112883852964,0.5610232226605318,0.6708550579859849,0.5441515796072621,-0.10696478583417754
2018-06-10,-1.4887465706661276,-1.47625416163627,-1.473348907161436,-0.6116372837591794,0.08530672223005309,-1.483974595803193,-1.4908601496612661,-1.4672653017065493,-0.7301994357514213,-0.05879910155516794,-1.4882734831384001,-1.489727125738146,-1.4649899651921152,-0.5330280599053359,0.014878403303223821,-1.483055864458585,-1.5039816907129235,-1.451393524834346,-0.7852376490442586,-0.1657551088371666,-0.386784817523797,-0.4992319811103141,1.9844775271523294,-0.5663799657812795,-0.08772931795556017
2018-06-17,-1.633792271792692,-1.6224830603213474,-1.5807891633303768,-0.7859299529104473,-0.06137563729611559,-1.632729686373084,-1.6091668039247518,-1.6043158359270306,-0.6019393353623382,-0.04687453839673498,-1.6394906341994648,-1.6267660676862377,-1.577415775894928,-0.6255260110310392,0.023151736161277067,-1.6301265079469198,-1.5996190934587264,-1.5850946921099114,-0.5567999497599648,-0.06475573821760663,-0.3467981480906805,-0.24966277733686754,0.09478499652482644,-0.25349149080906463,-0.16348956811773416
2018-06-24,-1.7287969585480545,-1.7020159321514718,-1.701805354600699,-0.549264297442587,0.16876477888319152,-1.7368202521598788,-1.7134075594094214,-1.7262601258080554,-0.49604200853970887,0.26137007727462264,-1.7511999941751195,-1.7188954902933755,-1.7175132166794362,-0.451764802994905,0.46641596103538197,-1.7462718917567972,-1.702035923067781,-1.7327770525527368,-0.3761256949806668,0.4338006670530115,-0.34293147973622706,-0.38965425979255675,0.922141541676732,-0.4218671950310119,-0.5396884913176829
2018-07-01,-1.6308395504615831,-1.6450093633295144,-1.6032413171446174,-0.8197672973452805,0.33669740074299653,-1.6121274652941169,-1.6302639610979377,-1.5919628450577352,-0.7932684208219166,0.3206055218930397,-1.6156566895667996,-1.6280514584884551,-1.5777494816682822,-0.6939445770117986,0.32886465119177405,-1.6108631798907707,-1.6284433441564676,-1.5796873718965796,-0.833836063785366,0.38892543615432246,-0.37754838145328035,-0.3861660265095499,-0.9273054682791684,-0.3559751234610948,-0.4364922692181003
2018-07-08,-1.445810666171565,-1.463294851998946,-1.4437253993680428,-0.7196295670484678,0.39037665670810523,-1.4511090794763766,-1.445754705106988,-1.4509370741706131,-0.559029737200093,0.5145577264540929,-1.4513657541504443,-1.4708882776120542,-1.4517572035646333,-0.5857928794242606,0.48072777548888024,-1.4493566954988604,-1.439669506764771,-1.4604709448290498,-0.4467377343257606,0.5151772138453193,0.30459843057984093,0.20217337120225443,2.3151782442921434,0.10828946629347051,0.529392753416168
2018-07-15,-1.0738161143878329,-1.036412327460739,-1.107958083013992,0.06060627279296166,1.1294750982604143,-1.0585273107919042,-1.037473363143975,-1.1178668425773979,0.13524427851400234,1.1091491782712948,-1.068737877524804,-1.046832670828135,-1.1065122098130633,0.0320725153130218,1.0337406986255455,-1.0601296109166847,-1.0493505088596409,-1.0981029670113964,-0.033790489060832096,1.1060956758097296,0.3076193378041562,0.06277502334164807,2.0587325934772425,-0.033384742549047185,-0.3820428729148155
2018-07-22,-0.9432365619426619,-0.959618450464,-0.9214947338090514,-0.5437035962949504,0.06149471117668722,-0.953979963578179,-0.9503663572040852,-0.8954853954067047,-0.6071774516496832,-0.015496552348352528,-0.9493185362131853,-0.9503029445331388,-0.909329335869352,-0.4201351091507897,-0.006755715822440059,-0.9529741448886223,-0.9416549846238826,-0.8838578016203612,-0.5998097128487693,-0.052128941761669545,-0.4005901573190109,-0.40004269100287143,0.32780654301247636,-0.41653375085027683,-0.14442089570530484
2018-07-29,-0.8028757143112448,-0.7694453228698663,-0.8014905624611011,-0.1615407942014546,-0.3505507919297119,-0.8243306199063991,-0.7916223379411317,-0.8203320692208292,-0.16474486797751445,-0.284110796795425,-0.806771589826917,-0.7955781363664676,-0.776887789824335,-0.34997977989077056,-0.21521695838021854,-0.822719128826747,-0.811118791254227,-0.7897519989424696,-0.44726830907915205,-0.15353331175117815,-0.6252030404298183,-0.5809939929730658,-0.6583251324749994,-0.5521347048406064,-0.2934891669016657
