Date,VanEck Vectors International High Yield BondEtf_Open_average,VanEck Vectors International High Yield BondEtf_Open_max,VanEck Vectors International High Yield BondEtf_Open_min,VanEck Vectors International High Yield BondEtf_High_average,VanEck Vectors International High Yield BondEtf_High_max,VanEck Vectors International High Yield BondEtf_High_min,VanEck Vectors International High Yield BondEtf_Low_average,VanEck Vectors International High Yield BondEtf_Low_max,VanEck Vectors International High Yield BondEtf_Low_min,VanEck Vectors International High Yield BondEtf_Close_average,VanEck Vectors International High Yield BondEtf_Close_max,VanEck Vectors International High Yield BondEtf_Close_min
2018-05-27,-2.058352866560178,-2.058352866560178,-2.058352866560178,-1.999269939745711,-1.999269939745711,-1.999269939745711,-2.0008674365997283,-2.0008674365997283,-2.0008674365997283,-1.995724041354173,-1.995724041354173,-1.995724041354173
2018-06-03,-1.5852664612434033,-1.5852664612434033,-1.5852664612434033,-1.6055720760302368,-1.6055720760302368,-1.6055720760302368,-1.5762366104704042,-1.5762366104704042,-1.5762366104704042,-1.6054140463100757,-1.6054140463100757,-1.6054140463100757
2018-06-10,-1.63685815094534,-1.63685815094534,-1.63685815094534,-1.6167514763905393,-1.6167514763905393,-1.6167514763905393,-1.5320624277097834,-1.5320624277097834,-1.5320624277097834,-1.6314293323934654,-1.6314293323934654,-1.6314293323934654
2018-06-17,-1.3217831602682018,-1.3217831602682018,-1.3217831602682018,-1.377714204162133,-1.377714204162133,-1.377714204162133,-1.364220713403923,-1.364220713403923,-1.364220713403923,-1.4286557434957752,-1.4286557434957752,-1.4286557434957752
2018-06-24,-1.6141736671194924,-1.6141736671194924,-1.6141736671194924,-1.5444292678349467,-1.5444292678349467,-1.5444292678349467,-1.632702463091487,-1.632702463091487,-1.632702463091487,-1.6138234294506533,-1.6138234294506533,-1.6138234294506533
2018-07-01,-1.38429912180516,-1.38429912180516,-1.38429912180516,-1.3310744011024298,-1.3310744011024298,-1.3310744011024298,-1.3142399913407887,-1.3142399913407887,-1.3142399913407887,-1.330123740859718,-1.330123740859718,-1.330123740859718
2018-07-08,-1.1980236948750322,-1.1980236948750322,-1.1980236948750322,-1.0738277550851474,-1.0738277550851474,-1.0738277550851474,-1.1158369558665862,-1.1158369558665862,-1.1158369558665862,-1.0297142854524615,-1.0297142854524615,-1.0297142854524615
2018-07-15,-0.8487284002192764,-0.8487284002192764,-0.8487284002192764,-0.8334072613271458,-0.8334072613271458,-0.8334072613271458,-0.7634411587016624,-0.7634411587016624,-0.7634411587016624,-0.849457915165656,-0.849457915165656,-0.849457915165656
2018-07-22,-0.514783904559797,-0.514783904559797,-0.514783904559797,-0.560527573314877,-0.560527573314877,-0.560527573314877,-0.5077840461581382,-0.5077840461581382,-0.5077840461581382,-0.6359309558104834,-0.6359309558104834,-0.6359309558104834
2018-07-29,-1.1270189648631848,-1.1270189648631848,-1.1270189648631848,-1.016139708660827,-1.016139708660827,-1.016139708660827,-1.0728504166747883,-1.0728504166747883,-1.0728504166747883,-1.0533413052917056,-1.0533413052917056,-1.0533413052917056
