Date,Fidelity MSCI Real EstateEtf_Open_average,Fidelity MSCI Real EstateEtf_Open_max,Fidelity MSCI Real EstateEtf_Open_min,Fidelity MSCI Real EstateEtf_High_average,Fidelity MSCI Real EstateEtf_High_max,Fidelity MSCI Real EstateEtf_High_min,Fidelity MSCI Real EstateEtf_Low_average,Fidelity MSCI Real EstateEtf_Low_max,Fidelity MSCI Real EstateEtf_Low_min,Fidelity MSCI Real EstateEtf_Close_average,Fidelity MSCI Real EstateEtf_Close_max,Fidelity MSCI Real EstateEtf_Close_min
2018-05-27,1.54927286665739,1.54927286665739,1.54927286665739,1.6395792809095873,1.6395792809095873,1.6395792809095873,1.5851695044923644,1.5851695044923644,1.5851695044923644,1.6410844024118414,1.6410844024118414,1.6410844024118414
2018-06-03,1.819504604105452,1.819504604105452,1.819504604105452,1.9221856940505038,1.9221856940505038,1.9221856940505038,1.9006951198314375,1.9006951198314375,1.9006951198314375,1.9473785163029278,1.9473785163029278,1.9473785163029278
2018-06-10,1.456694307988751,1.456694307988751,1.456694307988751,1.5184029717387395,1.5184029717387395,1.5184029717387395,1.42459317669933,1.42459317669933,1.42459317669933,1.313470605334001,1.313470605334001,1.313470605334001
2018-06-17,1.8731134770427902,1.8731134770427902,1.8731134770427902,1.9599036636609768,1.9599036636609768,1.9599036636609768,1.7681723130468057,1.7681723130468057,1.7681723130468057,1.9873577055921277,1.9873577055921277,1.9873577055921277
2018-06-24,2.015977222739805,2.015977222739805,2.015977222739805,2.0746489572396274,2.0746489572396274,2.0746489572396274,1.8279075829354736,1.8279075829354736,1.8279075829354736,1.9665323417366116,1.9665323417366116,1.9665323417366116
2018-07-01,2.241763316871802,2.241763316871802,2.241763316871802,2.195596996078715,2.195596996078715,2.195596996078715,2.2214120979293064,2.2214120979293064,2.2214120979293064,2.1654086901487246,2.1654086901487246,2.1654086901487246
2018-07-08,1.8636137154896282,1.8636137154896282,1.8636137154896282,1.7650712982011194,1.7650712982011194,1.7650712982011194,1.7353646535599585,1.7353646535599585,1.7353646535599585,1.6509246573492535,1.6509246573492535,1.6509246573492535
2018-07-15,1.41595610839234,1.41595610839234,1.41595610839234,1.2855045078837646,1.2855045078837646,1.2855045078837646,1.1769197287612392,1.1769197287612392,1.1769197287612392,1.0836506929402505,1.0836506929402505,1.0836506929402505
2018-07-22,1.1813553915698058,1.1813553915698058,1.1813553915698058,1.0783224641702236,1.0783224641702236,1.0783224641702236,0.9125705868830919,0.9125705868830919,0.9125705868830919,0.8183386703608417,0.8183386703608417,0.8183386703608417
2018-07-29,1.3010699950407616,1.3010699950407616,1.3010699950407616,1.45677602564716,1.45677602564716,1.45677602564716,1.3781034207181568,1.3781034207181568,1.3781034207181568,1.5072161691791395,1.5072161691791395,1.5072161691791395
2018-08-05,1.1653657778859843,1.1653657778859843,1.1653657778859843,1.1121325681627372,1.1121325681627372,1.1121325681627372,1.0626601164211984,1.0626601164211984,1.0626601164211984,0.9316909615420192,0.9316909615420192,0.9316909615420192
2018-08-12,1.323180435346844,1.323180435346844,1.323180435346844,1.5213518293559796,1.5213518293559796,1.5213518293559796,1.4573247152265927,1.4573247152265927,1.4573247152265927,1.6075020120665597,1.6075020120665597,1.6075020120665597
2018-08-19,1.134267212458214,1.134267212458214,1.134267212458214,1.1870189983973638,1.1870189983973638,1.1870189983973638,1.2112270021014238,1.2112270021014238,1.2112270021014238,1.2914884754059868,1.2914884754059868,1.2914884754059868
2018-08-26,1.320492411557256,1.320492411557256,1.320492411557256,1.3566387058876868,1.3566387058876868,1.3566387058876868,1.4244683575789328,1.4244683575789328,1.4244683575789328,1.3700436693623028,1.3700436693623028,1.3700436693623028
2018-09-02,1.1912875978537365,1.1912875978537365,1.1912875978537365,1.0737360170640704,1.0737360170640704,1.0737360170640704,1.006748297422453,1.006748297422453,1.006748297422453,0.9016390237919578,0.9016390237919578,0.9016390237919578
2018-09-09,1.1777320773333995,1.1777320773333995,1.1777320773333995,1.0709351516316132,1.0709351516316132,1.0709351516316132,0.8760317594998488,0.8760317594998488,0.8760317594998488,0.9156761674138569,0.9156761674138569,0.9156761674138569
