Date,iShares Edge MSCI Min Vol EAFEEtf_Open_average,iShares Edge MSCI Min Vol EAFEEtf_Open_max,iShares Edge MSCI Min Vol EAFEEtf_Open_min,iShares Edge MSCI Min Vol EAFEEtf_High_average,iShares Edge MSCI Min Vol EAFEEtf_High_max,iShares Edge MSCI Min Vol EAFEEtf_High_min,iShares Edge MSCI Min Vol EAFEEtf_Low_average,iShares Edge MSCI Min Vol EAFEEtf_Low_max,iShares Edge MSCI Min Vol EAFEEtf_Low_min,iShares Edge MSCI Min Vol EAFEEtf_Close_average,iShares Edge MSCI Min Vol EAFEEtf_Close_max,iShares Edge MSCI Min Vol EAFEEtf_Close_min
2018-05-27,-0.27935440794943994,-0.27935440794943994,-0.27935440794943994,-0.5079484447633367,-0.5079484447633367,-0.5079484447633367,-0.21172117995491138,-0.21172117995491138,-0.21172117995491138,-0.2875937604298083,-0.2875937604298083,-0.2875937604298083
2018-06-03,-0.017905295842203704,-0.017905295842203704,-0.017905295842203704,-0.10230513040188158,-0.10230513040188158,-0.10230513040188158,0.06557596854415453,0.06557596854415453,0.06557596854415453,0.012651547411278673,0.012651547411278673,0.012651547411278673
2018-06-10,-0.09981090040481277,-0.09981090040481277,-0.09981090040481277,-0.2806193894510195,-0.2806193894510195,-0.2806193894510195,-0.0028984264781516207,-0.0028984264781516207,-0.0028984264781516207,-0.11295127446781197,-0.11295127446781197,-0.11295127446781197
2018-06-17,-1.7393122458327008,-1.7393122458327008,-1.7393122458327008,-1.9812433745664377,-1.9812433745664377,-1.9812433745664377,-1.3973907005266684,-1.3973907005266684,-1.3973907005266684,-1.895198609195658,-1.895198609195658,-1.895198609195658
2018-06-24,-2.843078642418654,-2.843078642418654,-2.843078642418654,-2.8349584884780166,-2.8349584884780166,-2.8349584884780166,-2.569628437749781,-2.569628437749781,-2.569628437749781,-2.7040509550146896,-2.7040509550146896,-2.7040509550146896
2018-07-01,-1.885550044076393,-1.885550044076393,-1.885550044076393,-1.8297199037408485,-1.8297199037408485,-1.8297199037408485,-1.7202284528673977,-1.7202284528673977,-1.7202284528673977,-1.6194002592122325,-1.6194002592122325,-1.6194002592122325
2018-07-08,-1.6157877528794125,-1.6157877528794125,-1.6157877528794125,-1.581792984399883,-1.581792984399883,-1.581792984399883,-1.3957924877255838,-1.3957924877255838,-1.3957924877255838,-1.3578379108696073,-1.3578379108696073,-1.3578379108696073
2018-07-15,-1.1342380820404954,-1.1342380820404954,-1.1342380820404954,-0.9399597584703243,-0.9399597584703243,-0.9399597584703243,-0.94977177999039,-0.94977177999039,-0.94977177999039,-0.7634618142087167,-0.7634618142087167,-0.7634618142087167
2018-07-22,-0.05933093424974569,-0.05933093424974569,-0.05933093424974569,-0.2311368139561896,-0.2311368139561896,-0.2311368139561896,-0.12310644527130168,-0.12310644527130168,-0.12310644527130168,-0.265967355433325,-0.265967355433325,-0.265967355433325
2018-07-29,-1.004241390094063,-1.004241390094063,-1.004241390094063,-0.9111054579012485,-0.9111054579012485,-0.9111054579012485,-0.9910286802073726,-0.9910286802073726,-0.9910286802073726,-0.750115874073892,-0.750115874073892,-0.750115874073892
2018-08-05,-1.6427726447118214,-1.6427726447118214,-1.6427726447118214,-1.7437353067471935,-1.7437353067471935,-1.7437353067471935,-1.69891438520421,-1.69891438520421,-1.69891438520421,-1.7717046974170243,-1.7717046974170243,-1.7717046974170243
2018-08-12,-1.550299448398347,-1.550299448398347,-1.550299448398347,-1.4113794723864517,-1.4113794723864517,-1.4113794723864517,-1.5275877563385216,-1.5275877563385216,-1.5275877563385216,-1.4092115019737697,-1.4092115019737697,-1.4092115019737697
