Date,iShares MSCI Belgium CappedEtf_Open_average,iShares MSCI Belgium CappedEtf_Open_max,iShares MSCI Belgium CappedEtf_Open_min,iShares MSCI Belgium CappedEtf_High_average,iShares MSCI Belgium CappedEtf_High_max,iShares MSCI Belgium CappedEtf_High_min,iShares MSCI Belgium CappedEtf_Low_average,iShares MSCI Belgium CappedEtf_Low_max,iShares MSCI Belgium CappedEtf_Low_min,iShares MSCI Belgium CappedEtf_Close_average,iShares MSCI Belgium CappedEtf_Close_max,iShares MSCI Belgium CappedEtf_Close_min
2018-05-27,-1.487368138499421,-1.487368138499421,-1.487368138499421,-1.5102418431166507,-1.5102418431166507,-1.5102418431166507,-1.4956312052572833,-1.4956312052572833,-1.4956312052572833,-1.4897390120961063,-1.4897390120961063,-1.4897390120961063
2018-06-03,-1.4547943449166367,-1.4547943449166367,-1.4547943449166367,-1.3389486866754075,-1.3389486866754075,-1.3389486866754075,-1.3004944065797874,-1.3004944065797874,-1.3004944065797874,-1.3040677957374966,-1.3040677957374966,-1.3040677957374966
2018-06-10,-1.1892338730194487,-1.1892338730194487,-1.1892338730194487,-1.2328901720095595,-1.2328901720095595,-1.2328901720095595,-1.203600289334195,-1.203600289334195,-1.203600289334195,-1.1865871807449468,-1.1865871807449468,-1.1865871807449468
2018-06-17,-1.8063267715097973,-1.8063267715097973,-1.8063267715097973,-1.6900430638219894,-1.6900430638219894,-1.6900430638219894,-1.674166192571268,-1.674166192571268,-1.674166192571268,-1.7063797654893298,-1.7063797654893298,-1.7063797654893298
2018-06-24,-1.6977536331963072,-1.6977536331963072,-1.6977536331963072,-1.6523327933777883,-1.6523327933777883,-1.6523327933777883,-1.657990157846169,-1.657990157846169,-1.657990157846169,-1.6948316730047657,-1.6948316730047657,-1.6948316730047657
2018-07-01,-1.1225510908102483,-1.1225510908102483,-1.1225510908102483,-1.091561106380191,-1.091561106380191,-1.091561106380191,-1.0543312418191084,-1.0543312418191084,-1.0543312418191084,-1.0025312236031179,-1.0025312236031179,-1.0025312236031179
2018-07-08,-0.9478640995282616,-0.9478640995282616,-0.9478640995282616,-0.9870064908114242,-0.9870064908114242,-0.9870064908114242,-0.8863574086394271,-0.8863574086394271,-0.8863574086394271,-0.9050317191047922,-0.9050317191047922,-0.9050317191047922
2018-07-15,-0.7551017314541757,-0.7551017314541757,-0.7551017314541757,-0.7526295901161537,-0.7526295901161537,-0.7526295901161537,-0.6654136622081356,-0.6654136622081356,-0.6654136622081356,-0.7016148545335935,-0.7016148545335935,-0.7016148545335935
2018-07-22,-0.43763180935329643,-0.43763180935329643,-0.43763180935329643,-0.46483499836963876,-0.46483499836963876,-0.46483499836963876,-0.4464269722546974,-0.4464269722546974,-0.4464269722546974,-0.4410988854156598,-0.4410988854156598,-0.4410988854156598
2018-07-29,-0.7563002908841788,-0.7563002908841788,-0.7563002908841788,-0.8020968849988064,-0.8020968849988064,-0.8020968849988064,-0.729131199786154,-0.729131199786154,-0.729131199786154,-0.7846111441006965,-0.7846111441006965,-0.7846111441006965
2018-08-05,-1.4336857906344604,-1.4336857906344604,-1.4336857906344604,-1.500316593789307,-1.500316593789307,-1.500316593789307,-1.600073599294983,-1.600073599294983,-1.600073599294983,-1.6154613096205908,-1.6154613096205908,-1.6154613096205908
2018-08-12,-1.7262969069130187,-1.7262969069130187,-1.7262969069130187,-1.5043276585639702,-1.5043276585639702,-1.5043276585639702,-1.7223893755619468,-1.7223893755619468,-1.7223893755619468,-1.4879960930625498,-1.4879960930625498,-1.4879960930625498
2018-08-19,-0.6774846224397278,-0.6774846224397278,-0.6774846224397278,-0.8189637860088581,-0.8189637860088581,-0.8189637860088581,-0.6751530931626458,-0.6751530931626458,-0.6751530931626458,-0.7782627263331394,-0.7782627263331394,-0.7782627263331394
2018-08-26,-1.1337156572828215,-1.1337156572828215,-1.1337156572828215,-1.3034184147173298,-1.3034184147173298,-1.3034184147173298,-1.4049125795166175,-1.4049125795166175,-1.4049125795166175,-1.5223961237216386,-1.5223961237216386,-1.5223961237216386
2018-09-02,-2.349053295418828,-2.349053295418828,-2.349053295418828,-2.495090678429329,-2.495090678429329,-2.495090678429329,-2.3571796435903156,-2.3571796435903156,-2.3571796435903156,-2.417232699919021,-2.417232699919021,-2.417232699919021
