Date,iShares MSCI Turkey_Open_average,iShares MSCI Turkey_Open_max,iShares MSCI Turkey_Open_min,iShares MSCI Turkey_High_average,iShares MSCI Turkey_High_max,iShares MSCI Turkey_High_min,iShares MSCI Turkey_Low_average,iShares MSCI Turkey_Low_max,iShares MSCI Turkey_Low_min,iShares MSCI Turkey_Close_average,iShares MSCI Turkey_Close_max,iShares MSCI Turkey_Close_min
2018-07-22,-1.1297053338901983,-1.1297053338901983,-1.1297053338901983,-1.1580432480708207,-1.1580432480708207,-1.1580432480708207,-1.0953022156197152,-1.0953022156197152,-1.0953022156197152,-1.1223616483672416,-1.1223616483672416,-1.1223616483672416
2018-07-29,-1.6073270967800202,-1.6073270967800202,-1.6073270967800202,-1.617897029620689,-1.617897029620689,-1.617897029620689,-1.874336247606895,-1.874336247606895,-1.874336247606895,-1.9292711383540706,-1.9292711383540706,-1.9292711383540706
2018-08-05,-2.6862959016272234,-2.6862959016272234,-2.6862959016272234,-2.6352945867529107,-2.6352945867529107,-2.6352945867529107,-2.6398166469242943,-2.6398166469242943,-2.6398166469242943,-2.63743214186884,-2.63743214186884,-2.63743214186884
2018-08-12,-1.7246686792829915,-1.7246686792829915,-1.7246686792829915,-1.7763758087342751,-1.7763758087342751,-1.7763758087342751,-1.7232270499334865,-1.7232270499334865,-1.7232270499334865,-1.6867473662166181,-1.6867473662166181,-1.6867473662166181
2018-08-19,-1.399916979539413,-1.399916979539413,-1.399916979539413,-1.4277358007822223,-1.4277358007822223,-1.4277358007822223,-1.3629658273185739,-1.3629658273185739,-1.3629658273185739,-1.3646445560334977,-1.3646445560334977,-1.3646445560334977
2018-08-26,-1.3877991368506377,-1.3877991368506377,-1.3877991368506377,-1.4221681145143679,-1.4221681145143679,-1.4221681145143679,-1.4066863494809434,-1.4066863494809434,-1.4066863494809434,-1.3684200857592712,-1.3684200857592712,-1.3684200857592712
2018-09-02,-1.1440740706906158,-1.1440740706906158,-1.1440740706906158,-1.1470610934233367,-1.1470610934233367,-1.1470610934233367,-1.1184225032466102,-1.1184225032466102,-1.1184225032466102,-1.1557087003675957,-1.1557087003675957,-1.1557087003675957
2018-09-09,-0.7872982382618913,-0.7872982382618913,-0.7872982382618913,-0.7725128843602349,-0.7725128843602349,-0.7725128843602349,-0.725391446580871,-0.725391446580871,-0.725391446580871,-0.7641119332282373,-0.7641119332282373,-0.7641119332282373
2018-09-16,-0.3483307822546973,-0.3483307822546973,-0.3483307822546973,-0.20098283209134168,-0.20098283209134168,-0.20098283209134168,-0.2838215120673658,-0.2838215120673658,-0.2838215120673658,-0.23177541406212326,-0.23177541406212326,-0.23177541406212326
2018-09-23,-0.009658523967723378,-0.009658523967723378,-0.009658523967723378,-0.023839853751912703,-0.023839853751912703,-0.023839853751912703,0.06890684244956842,0.06890684244956842,0.06890684244956842,0.030499772686167125,0.030499772686167125,0.030499772686167125
2018-09-30,-0.30158806469284144,-0.30158806469284144,-0.30158806469284144,-0.224565404714986,-0.224565404714986,-0.224565404714986,-0.2149856361423187,-0.2149856361423187,-0.2149856361423187,-0.1485305405214964,-0.1485305405214964,-0.1485305405214964
2018-10-07,0.4667820664388853,0.4667820664388853,0.4667820664388853,0.48351527840158026,0.48351527840158026,0.48351527840158026,0.5255019542701075,0.5255019542701075,0.5255019542701075,0.4764606223087377,0.4764606223087377,0.4764606223087377
2018-10-14,0.7377736788135747,0.7377736788135747,0.7377736788135747,0.6786153154586202,0.6786153154586202,0.6786153154586202,0.597065762344155,0.597065762344155,0.597065762344155,0.5772213590668308,0.5772213590668308,0.5772213590668308
2018-10-21,0.6915944649918828,0.6915944649918828,0.6915944649918828,0.6514344543753633,0.6514344543753633,0.6514344543753633,0.6060530925764656,0.6060530925764656,0.6060530925764656,0.6500029377554848,0.6500029377554848,0.6500029377554848
2018-10-28,1.5442650905026678,1.5442650905026678,1.5442650905026678,1.7156480011932929,1.7156480011932929,1.7156480011932929,1.6528025728219693,1.6528025728219693,1.6528025728219693,1.8057920547527375,1.8057920547527375,1.8057920547527375
2018-11-04,0.844972049843093,0.844972049843093,0.844972049843093,0.7048159966391793,0.7048159966391793,0.7048159966391793,0.7770730935736798,0.7770730935736798,0.7770730935736798,0.737307450479569,0.737307450479569,0.737307450479569
2018-11-11,1.284145370340584,1.284145370340584,1.284145370340584,1.1820490373699224,1.1820490373699224,1.1820490373699224,1.3216968699465823,1.3216968699465823,1.3216968699465823,1.2814326642956477,1.2814326642956477,1.2814326642956477
2018-11-18,1.211812624662908,1.211812624662908,1.211812624662908,1.1368907957240193,1.1368907957240193,1.1368907957240193,1.209498485690707,1.209498485690707,1.209498485690707,1.1900745841161648,1.1900745841161648,1.1900745841161648
2018-11-25,1.2743870709261584,1.2743870709261584,1.2743870709261584,1.2147399746090317,1.2147399746090317,1.2147399746090317,1.279396427367641,1.279396427367641,1.279396427367641,1.226534324340741,1.226534324340741,1.226534324340741
2018-12-02,0.5178431404462247,0.5178431404462247,0.5178431404462247,0.34183992307005956,0.34183992307005956,0.34183992307005956,0.30254921400495044,0.30254921400495044,0.30254921400495044,0.3188602601083656,0.3188602601083656,0.3188602601083656
2018-12-09,-0.24601587325723331,-0.24601587325723331,-0.24601587325723331,-0.396147275439817,-0.396147275439817,-0.396147275439817,-0.20786300091634122,-0.20786300091634122,-0.20786300091634122,-0.377260143610431,-0.377260143610431,-0.377260143610431
2018-12-16,0.1337395111870455,0.1337395111870455,0.1337395111870455,0.0576515007043622,0.0576515007043622,0.0576515007043622,0.2844088092635064,0.2844088092635064,0.2844088092635064,0.0778899698660894,0.0778899698660894,0.0778899698660894
2018-12-23,0.0015945411310947036,0.0015945411310947036,0.0015945411310947036,-0.10423266237112337,-0.10423266237112337,-0.10423266237112337,0.00698787636441641,0.00698787636441641,0.00698787636441641,-0.0750547303283385,-0.0750547303283385,-0.0750547303283385
2018-12-30,-0.9938118188133853,-0.9938118188133853,-0.9938118188133853,-1.0419570642731981,-1.0419570642731981,-1.0419570642731981,-0.8843981735491682,-0.8843981735491682,-0.8843981735491682,-0.7346415272646764,-0.7346415272646764,-0.7346415272646764
2019-01-06,-1.1554487157347928,-1.1554487157347928,-1.1554487157347928,-0.3909908219765352,-0.3909908219765352,-0.3909908219765352,-0.7230650357725991,-0.7230650357725991,-0.7230650357725991,-0.332980788898057,-0.332980788898057,-0.332980788898057
2019-01-13,1.8668695607699761,1.8668695607699761,1.8668695607699761,1.9319607094582616,1.9319607094582616,1.9319607094582616,1.8943342397738956,1.8943342397738956,1.8943342397738956,1.9588387655238586,1.9588387655238586,1.9588387655238586
2019-01-20,2.1993781529213177,2.1993781529213177,2.1993781529213177,1.9833535168808902,1.9833535168808902,1.9833535168808902,2.007711206476048,2.007711206476048,2.007711206476048,1.8982411756720898,1.8982411756720898,1.8982411756720898
2019-01-27,2.0088249545501715,2.0088249545501715,2.0088249545501715,2.054354119171587,2.054354119171587,2.054354119171587,2.0737230913408085,2.0737230913408085,2.0737230913408085,2.0624874386184895,2.0624874386184895,2.0624874386184895
2019-02-03,1.7115925493168223,1.7115925493168223,1.7115925493168223,1.7026487762212414,1.7026487762212414,1.7026487762212414,1.7539266855243127,1.7539266855243127,1.7539266855243127,1.6892223910379582,1.6892223910379582,1.6892223910379582
2019-02-10,1.2572188649842462,1.2572188649842462,1.2572188649842462,1.1830110413137076,1.1830110413137076,1.1830110413137076,1.2162452628266118,1.2162452628266118,1.2162452628266118,1.2397664544115117,1.2397664544115117,1.2397664544115117
2019-02-17,1.1744513321512635,1.1744513321512635,1.1744513321512635,1.243068477417934,1.243068477417934,1.243068477417934,1.2568995166047763,1.2568995166047763,1.2568995166047763,1.2382224473437426,1.2382224473437426,1.2382224473437426
2019-02-24,0.8458560867623779,0.8458560867623779,0.8458560867623779,0.7926005851116271,0.7926005851116271,0.7926005851116271,0.7707454889493888,0.7707454889493888,0.7707454889493888,0.766954557240949,0.766954557240949,0.766954557240949
2019-03-03,0.13760509886981018,0.13760509886981018,0.13760509886981018,0.039315490436405115,0.039315490436405115,0.039315490436405115,0.11829669136502902,0.11829669136502902,0.11829669136502902,0.013668371654520428,0.013668371654520428,0.013668371654520428
2019-03-10,0.4144251669448385,0.4144251669448385,0.4144251669448385,0.39355111144550814,0.39355111144550814,0.39355111144550814,0.48169985474724186,0.48169985474724186,0.48169985474724186,0.4295990237774683,0.4295990237774683,0.4295990237774683
2019-03-17,-0.833424346426605,-0.833424346426605,-0.833424346426605,-0.8398577699553723,-0.8398577699553723,-0.8398577699553723,-0.8175626885144244,-0.8175626885144244,-0.8175626885144244,-0.7787957687434802,-0.7787957687434802,-0.7787957687434802
2019-03-24,-1.3496670955618804,-1.3496670955618804,-1.3496670955618804,-1.2822741689443906,-1.2822741689443906,-1.2822741689443906,-1.379602710559189,-1.379602710559189,-1.379602710559189,-1.2662720486352166,-1.2662720486352166,-1.2662720486352166
2019-03-31,-1.1762687075732654,-1.1762687075732654,-1.1762687075732654,-1.3799141251978804,-1.3799141251978804,-1.3799141251978804,-1.2945393523852722,-1.2945393523852722,-1.2945393523852722,-1.3519789573711303,-1.3519789573711303,-1.3519789573711303
2019-04-07,-1.755036118678838,-1.755036118678838,-1.755036118678838,-1.8649197979278396,-1.8649197979278396,-1.8649197979278396,-1.7963308682168906,-1.7963308682168906,-1.7963308682168906,-1.8826431640924437,-1.8826431640924437,-1.8826431640924437
2019-04-14,-1.5185945426070508,-1.5185945426070508,-1.5185945426070508,-1.537959532260807,-1.537959532260807,-1.537959532260807,-1.449474007975277,-1.449474007975277,-1.449474007975277,-1.5727003189893032,-1.5727003189893032,-1.5727003189893032
2019-04-21,-1.6253560121632002,-1.6253560121632002,-1.6253560121632002,-1.6147267791831088,-1.6147267791831088,-1.6147267791831088,-1.5140164658854787,-1.5140164658854787,-1.5140164658854787,-1.564996118271039,-1.564996118271039,-1.564996118271039
2019-04-28,-1.6386120263558173,-1.6386120263558173,-1.6386120263558173,-1.5320542550534186,-1.5320542550534186,-1.5320542550534186,-1.7678788365488551,-1.7678788365488551,-1.7678788365488551,-1.6945523746820972,-1.6945523746820972,-1.6945523746820972
2019-05-05,-1.8681516917793584,-1.8681516917793584,-1.8681516917793584,-1.8119287039863923,-1.8119287039863923,-1.8119287039863923,-1.7716220585784797,-1.7716220585784797,-1.7716220585784797,-1.7743176328476788,-1.7743176328476788,-1.7743176328476788
2019-05-12,-1.4606815150340378,-1.4606815150340378,-1.4606815150340378,-1.5123783202249905,-1.5123783202249905,-1.5123783202249905,-1.3737853787679677,-1.3737853787679677,-1.3737853787679677,-1.515634341374445,-1.515634341374445,-1.515634341374445
2019-05-19,-1.3179815563039885,-1.3179815563039885,-1.3179815563039885,-1.4002198057129587,-1.4002198057129587,-1.4002198057129587,-1.2783398783332063,-1.2783398783332063,-1.2783398783332063,-1.380398218374227,-1.380398218374227,-1.380398218374227
2019-05-26,-0.4910911974331031,-0.4910911974331031,-0.4910911974331031,-0.5639645170223089,-0.5639645170223089,-0.5639645170223089,-0.4600955539887842,-0.4600955539887842,-0.4600955539887842,-0.5020164101796587,-0.5020164101796587,-0.5020164101796587
2019-06-02,0.23290254164627247,0.23290254164627247,0.23290254164627247,0.20966707501875248,0.20966707501875248,0.20966707501875248,0.3171215748528364,0.3171215748528364,0.3171215748528364,0.20923021291505098,0.20923021291505098,0.20923021291505098
2019-06-09,-0.3804622041876797,-0.3804622041876797,-0.3804622041876797,-0.37610620744459455,-0.37610620744459455,-0.37610620744459455,-0.25811946074309555,-0.25811946074309555,-0.25811946074309555,-0.3243881336186197,-0.3243881336186197,-0.3243881336186197
2019-06-16,0.36905064985901403,0.36905064985901403,0.36905064985901403,0.33995569301602163,0.33995569301602163,0.33995569301602163,0.4496878069179601,0.4496878069179601,0.4496878069179601,0.29792859632700347,0.29792859632700347,0.29792859632700347
2019-06-23,1.5657922181855184,1.5657922181855184,1.5657922181855184,1.6418677482512822,1.6418677482512822,1.6418677482512822,1.6260354040861176,1.6260354040861176,1.6260354040861176,1.6046412622503141,1.6046412622503141,1.6046412622503141
2019-06-30,1.2323082562677834,1.2323082562677834,1.2323082562677834,1.2173259314856422,1.2173259314856422,1.2173259314856422,1.2450301157549453,1.2450301157549453,1.2450301157549453,1.195027187988718,1.195027187988718,1.195027187988718
2019-07-07,1.0316998835424664,1.0316998835424664,1.0316998835424664,1.0077521674372636,1.0077521674372636,1.0077521674372636,1.0104388133812492,1.0104388133812492,1.0104388133812492,1.0116815748504013,1.0116815748504013,1.0116815748504013
2019-07-14,1.4911060907355689,1.4911060907355689,1.4911060907355689,1.4801512077639316,1.4801512077639316,1.4801512077639316,1.4469954235915803,1.4469954235915803,1.4469954235915803,1.494917284728145,1.494917284728145,1.494917284728145
2019-07-21,1.5726866059578417,1.5726866059578417,1.5726866059578417,1.5922570813142243,1.5922570813142243,1.5922570813142243,1.6241957703152843,1.6241957703152843,1.6241957703152843,1.6301213095060962,1.6301213095060962,1.6301213095060962
2019-07-28,1.0195903157575117,1.0195903157575117,1.0195903157575117,1.0003641482194974,1.0003641482194974,1.0003641482194974,0.9135230373223878,0.9135230373223878,0.9135230373223878,0.9035279064860982,0.9035279064860982,0.9035279064860982
2019-08-04,0.9054133847879533,0.9054133847879533,0.9054133847879533,0.8759185988584831,0.8759185988584831,0.8759185988584831,0.8671346659961912,0.8671346659961912,0.8671346659961912,0.8262884186790078,0.8262884186790078,0.8262884186790078
2019-08-11,0.3733545173841628,0.3733545173841628,0.3733545173841628,0.34945174032151105,0.34945174032151105,0.34945174032151105,0.1358435155049232,0.1358435155049232,0.1358435155049232,0.07835416843608017,0.07835416843608017,0.07835416843608017
2019-08-18,-0.2260031009507556,-0.2260031009507556,-0.2260031009507556,-0.24876218265384165,-0.24876218265384165,-0.24876218265384165,-0.25163316437257494,-0.25163316437257494,-0.25163316437257494,-0.2619306688166664,-0.2619306688166664,-0.2619306688166664
2019-08-25,-0.5136637911968875,-0.5136637911968875,-0.5136637911968875,-0.4628769421556256,-0.4628769421556256,-0.4628769421556256,-0.4059095681299397,-0.4059095681299397,-0.4059095681299397,-0.4065628029888211,-0.4065628029888211,-0.4065628029888211
2019-09-01,0.37864734954728635,0.37864734954728635,0.37864734954728635,0.4482664180626464,0.4482664180626464,0.4482664180626464,0.5703349835445723,0.5703349835445723,0.5703349835445723,0.5987765506059638,0.5987765506059638,0.5987765506059638
2019-09-08,0.9879796489582086,0.9879796489582086,0.9879796489582086,0.9675825838343348,0.9675825838343348,0.9675825838343348,0.9448173705469027,0.9448173705469027,0.9448173705469027,0.9073375077177065,0.9073375077177065,0.9073375077177065
2019-09-15,-0.2676362476258987,-0.2676362476258987,-0.2676362476258987,0.16334230192669372,0.16334230192669372,0.16334230192669372,-0.07279580096246004,-0.07279580096246004,-0.07279580096246004,0.35247732482346394,0.35247732482346394,0.35247732482346394
2019-09-22,2.0376729264455147,2.0376729264455147,2.0376729264455147,2.0327307597428206,2.0327307597428206,2.0327307597428206,2.012730606935073,2.012730606935073,2.012730606935073,1.947601691845905,1.947601691845905,1.947601691845905
2019-09-29,1.0212509601853503,1.0212509601853503,1.0212509601853503,1.0314612593018235,1.0314612593018235,1.0314612593018235,-0.042646919201197085,-0.042646919201197085,-0.042646919201197085,0.029976181362095573,0.029976181362095573,0.029976181362095573
2019-10-06,-2.170216056588302,-2.170216056588302,-2.170216056588302,-2.1451886050509366,-2.1451886050509366,-2.1451886050509366,-2.1584816205652095,-2.1584816205652095,-2.1584816205652095,-2.135334643616919,-2.135334643616919,-2.135334643616919
2019-10-13,-0.9300608749615417,-0.9300608749615417,-0.9300608749615417,-1.0463543987908583,-1.0463543987908583,-1.0463543987908583,-0.9752463423603257,-0.9752463423603257,-0.9752463423603257,-0.9657663083099383,-0.9657663083099383,-0.9657663083099383
2019-10-20,0.1683044580233753,0.1683044580233753,0.1683044580233753,0.1704282093392019,0.1704282093392019,0.1704282093392019,0.33902932288302345,0.33902932288302345,0.33902932288302345,0.23208954885610886,0.23208954885610886,0.23208954885610886
2019-10-27,0.18693026668698523,0.18693026668698523,0.18693026668698523,0.16464542139374408,0.16464542139374408,0.16464542139374408,0.3959897385571039,0.3959897385571039,0.3959897385571039,0.2966050659997788,0.2966050659997788,0.2966050659997788
2019-11-03,0.6559133415377663,0.6559133415377663,0.6559133415377663,0.659046002377768,0.659046002377768,0.659046002377768,0.8779402766151158,0.8779402766151158,0.8779402766151158,0.9344560754511251,0.9344560754511251,0.9344560754511251
2019-11-10,1.4112343875434001,1.4112343875434001,1.4112343875434001,1.4767918072343766,1.4767918072343766,1.4767918072343766,1.6069314635270566,1.6069314635270566,1.6069314635270566,1.5881468390609,1.5881468390609,1.5881468390609
2019-11-17,0.9987373964073104,0.9987373964073104,0.9987373964073104,0.912141482279522,0.912141482279522,0.912141482279522,1.0533727880399555,1.0533727880399555,1.0533727880399555,1.0869275131821459,1.0869275131821459,1.0869275131821459
2019-11-24,1.143276346676923,1.143276346676923,1.143276346676923,1.1773920439359586,1.1773920439359586,1.1773920439359586,1.2315302149616743,1.2315302149616743,1.2315302149616743,1.249598735203268,1.249598735203268,1.249598735203268
2019-12-01,0.8701717600708524,0.8701717600708524,0.8701717600708524,0.8129139470751315,0.8129139470751315,0.8129139470751315,0.875467897206451,0.875467897206451,0.875467897206451,0.8210641259239709,0.8210641259239709,0.8210641259239709
2019-12-08,0.8879746451160316,0.8879746451160316,0.8879746451160316,0.891431036417257,0.891431036417257,0.891431036417257,0.984135445419363,0.984135445419363,0.984135445419363,0.9759319481579006,0.9759319481579006,0.9759319481579006
2019-12-15,0.557729550492288,0.557729550492288,0.557729550492288,0.5870323496856499,0.5870323496856499,0.5870323496856499,0.6839614807513139,0.6839614807513139,0.6839614807513139,0.6973456624383119,0.6973456624383119,0.6973456624383119
2019-12-22,1.0407502375561437,1.0407502375561437,1.0407502375561437,1.034665628382888,1.034665628382888,1.034665628382888,1.0531343180176629,1.0531343180176629,1.0531343180176629,1.0198195923714382,1.0198195923714382,1.0198195923714382
2019-12-29,0.7496368712402995,0.7496368712402995,0.7496368712402995,0.7055075170585632,0.7055075170585632,0.7055075170585632,0.6626570442710751,0.6626570442710751,0.6626570442710751,0.6323653931740846,0.6323653931740846,0.6323653931740846
