Date,Franklin Short Dur US Gov_Open_average,Franklin Short Dur US Gov_Open_max,Franklin Short Dur US Gov_Open_min,Franklin Short Dur US Gov_High_average,Franklin Short Dur US Gov_High_max,Franklin Short Dur US Gov_High_min,Franklin Short Dur US Gov_Low_average,Franklin Short Dur US Gov_Low_max,Franklin Short Dur US Gov_Low_min,Franklin Short Dur US Gov_Close_average,Franklin Short Dur US Gov_Close_max,Franklin Short Dur US Gov_Close_min
2018-04-08,-1.3209746413546388,-1.3209746413546388,-1.3209746413546388,-1.2712614957962973,-1.2712614957962973,-1.2712614957962973,-0.9566417641254578,-0.9566417641254578,-0.9566417641254578,-1.0798854059962382,-1.0798854059962382,-1.0798854059962382
2018-04-15,-1.1636086836328663,-1.1636086836328663,-1.1636086836328663,-1.481023993274896,-1.481023993274896,-1.481023993274896,-1.3614250151054534,-1.3614250151054534,-1.3614250151054534,-1.3808641399986141,-1.3808641399986141,-1.3808641399986141
2018-04-22,-1.4695465763578817,-1.4695465763578817,-1.4695465763578817,-1.5236218559102588,-1.5236218559102588,-1.5236218559102588,-1.625358820765811,-1.625358820765811,-1.625358820765811,-1.483380029478456,-1.483380029478456,-1.483380029478456
2018-04-29,-0.9562391054108239,-0.9562391054108239,-0.9562391054108239,-1.2552830073202632,-1.2552830073202632,-1.2552830073202632,-1.1117703208912826,-1.1117703208912826,-1.1117703208912826,-1.2427090062945327,-1.2427090062945327,-1.2427090062945327
2018-05-06,-0.9869071276562091,-0.9869071276562091,-0.9869071276562091,-1.1307124374646071,-1.1307124374646071,-1.1307124374646071,-1.0324802189848015,-1.0324802189848015,-1.0324802189848015,-1.1494506645350773,-1.1494506645350773,-1.1494506645350773
2018-05-13,-1.1919081550259203,-1.1919081550259203,-1.1919081550259203,-0.9377862371160054,-0.9377862371160054,-0.9377862371160054,-1.171716748615895,-1.171716748615895,-1.171716748615895,-0.9856369382493223,-0.9856369382493223,-0.9856369382493223
2018-05-20,0.8781729025458593,0.8781729025458593,0.8781729025458593,2.277480980801422,2.277480980801422,2.277480980801422,0.2433954560852808,0.2433954560852808,0.2433954560852808,0.10098942805830266,0.10098942805830266,0.10098942805830266
2018-05-27,-0.9406538212122446,-0.9406538212122446,-0.9406538212122446,-0.941358778173123,-0.941358778173123,-0.941358778173123,-1.396040025411664,-1.396040025411664,-1.396040025411664,-1.3536002887681329,-1.3536002887681329,-1.3536002887681329
2018-06-03,0.9680357821321296,0.9680357821321296,0.9680357821321296,0.2541915961410633,0.2541915961410633,0.2541915961410633,-1.8152324473615873,-1.8152324473615873,-1.8152324473615873,-1.1613668633282557,-1.1613668633282557,-1.1613668633282557
2018-06-10,-0.3526477887224901,-0.3526477887224901,-0.3526477887224901,-0.5605597181770957,-0.5605597181770957,-0.5605597181770957,-0.7967615369941016,-0.7967615369941016,-0.7967615369941016,-0.7089435520320831,-0.7089435520320831,-0.7089435520320831
