Date,ProShares UltraShort SmallCap600Etf_Open_average,ProShares UltraShort SmallCap600Etf_Open_max,ProShares UltraShort SmallCap600Etf_Open_min,ProShares UltraShort SmallCap600Etf_High_average,ProShares UltraShort SmallCap600Etf_High_max,ProShares UltraShort SmallCap600Etf_High_min,ProShares UltraShort SmallCap600Etf_Low_average,ProShares UltraShort SmallCap600Etf_Low_max,ProShares UltraShort SmallCap600Etf_Low_min,ProShares UltraShort SmallCap600Etf_Close_average,ProShares UltraShort SmallCap600Etf_Close_max,ProShares UltraShort SmallCap600Etf_Close_min
2018-05-27,-1.8267795077669624,-1.8267795077669624,-1.8267795077669624,-1.7158354893933272,-1.7158354893933272,-1.7158354893933272,-1.8464609977916453,-1.8464609977916453,-1.8464609977916453,-1.8075830706763503,-1.8075830706763503,-1.8075830706763503
2018-06-03,-2.141550827835005,-2.141550827835005,-2.141550827835005,-2.0166090426161265,-2.0166090426161265,-2.0166090426161265,-2.1824999014272075,-2.1824999014272075,-2.1824999014272075,-2.126762215120111,-2.126762215120111,-2.126762215120111
2018-06-10,-1.7642108234239278,-1.7642108234239278,-1.7642108234239278,-1.6860746077142743,-1.6860746077142743,-1.6860746077142743,-1.7860536214623952,-1.7860536214623952,-1.7860536214623952,-1.755021197927867,-1.755021197927867,-1.755021197927867
2018-06-17,-1.6204328865927204,-1.6204328865927204,-1.6204328865927204,-1.5543326851781376,-1.5543326851781376,-1.5543326851781376,-1.6816515959632274,-1.6816515959632274,-1.6816515959632274,-1.6149773766214353,-1.6149773766214353,-1.6149773766214353
2018-06-24,-1.4621111548969812,-1.4621111548969812,-1.4621111548969812,-1.276328932178428,-1.276328932178428,-1.276328932178428,-1.4594542570677587,-1.4594542570677587,-1.4594542570677587,-1.2699667446416607,-1.2699667446416607,-1.2699667446416607
2018-07-01,-1.2864195287913933,-1.2864195287913933,-1.2864195287913933,-1.2930284388144815,-1.2930284388144815,-1.2930284388144815,-1.2781973209729678,-1.2781973209729678,-1.2781973209729678,-1.2883486940130766,-1.2883486940130766,-1.2883486940130766
2018-07-08,-1.3698744574508388,-1.3698744574508388,-1.3698744574508388,-1.3625019243008218,-1.3625019243008218,-1.3625019243008218,-1.3719946702087795,-1.3719946702087795,-1.3719946702087795,-1.366210835447967,-1.366210835447967,-1.366210835447967
2018-07-15,-1.5309394725907988,-1.5309394725907988,-1.5309394725907988,-1.4405513409049324,-1.4405513409049324,-1.4405513409049324,-1.5505181738157345,-1.5505181738157345,-1.5505181738157345,-1.455863526046018,-1.455863526046018,-1.455863526046018
2018-07-22,-1.0991658306989391,-1.0991658306989391,-1.0991658306989391,-1.0630889113157937,-1.0630889113157937,-1.0630889113157937,-1.1049451071129166,-1.1049451071129166,-1.1049451071129166,-1.0758254272837575,-1.0758254272837575,-1.0758254272837575
2018-07-29,-1.246270961835536,-1.246270961835536,-1.246270961835536,-1.162181199447354,-1.162181199447354,-1.162181199447354,-1.2599654308007597,-1.2599654308007597,-1.2599654308007597,-1.17217293711937,-1.17217293711937,-1.17217293711937
2018-08-05,-1.2063303695975065,-1.2063303695975065,-1.2063303695975065,-1.2239020404510998,-1.2239020404510998,-1.2239020404510998,-1.2340175137763107,-1.2340175137763107,-1.2340175137763107,-1.25354376497738,-1.25354376497738,-1.25354376497738
2018-08-12,-1.0228813974274176,-1.0228813974274176,-1.0228813974274176,-1.0357867857175365,-1.0357867857175365,-1.0357867857175365,-1.2911389779499505,-1.2911389779499505,-1.2911389779499505,-1.2540691899470315,-1.2540691899470315,-1.2540691899470315
2018-08-19,-1.5599776193713641,-1.5599776193713641,-1.5599776193713641,-1.597179317161405,-1.597179317161405,-1.597179317161405,-1.5191867840362911,-1.5191867840362911,-1.5191867840362911,-1.5682757298664982,-1.5682757298664982,-1.5682757298664982
2018-08-26,-1.451099654823501,-1.451099654823501,-1.451099654823501,-1.4817037053051412,-1.4817037053051412,-1.4817037053051412,-1.4210940893651416,-1.4210940893651416,-1.4210940893651416,-1.4625384601544045,-1.4625384601544045,-1.4625384601544045
2018-09-02,-1.1907734923932844,-1.1907734923932844,-1.1907734923932844,-1.2165865116534473,-1.2165865116534473,-1.2165865116534473,-1.1820644079708342,-1.1820644079708342,-1.1820644079708342,-1.2173952824276217,-1.2173952824276217,-1.2173952824276217
2018-09-09,-1.0555033991185268,-1.0555033991185268,-1.0555033991185268,-1.018015485870166,-1.018015485870166,-1.018015485870166,-1.0306627910725985,-1.0306627910725985,-1.0306627910725985,-1.0115165456748336,-1.0115165456748336,-1.0115165456748336
2018-09-16,-0.9879717462121009,-0.9879717462121009,-0.9879717462121009,-1.0033466654974523,-1.0033466654974523,-1.0033466654974523,-0.9534025881550569,-0.9534025881550569,-0.9534025881550569,-0.9750918691310064,-0.9750918691310064,-0.9750918691310064
2018-09-23,-0.5511171792274122,-0.5511171792274122,-0.5511171792274122,-0.5931593751848381,-0.5931593751848381,-0.5931593751848381,-0.5072760639686936,-0.5072760639686936,-0.5072760639686936,-0.5561510170086369,-0.5561510170086369,-0.5561510170086369
2018-09-30,0.6546495639357248,0.6546495639357248,0.6546495639357248,1.1465885456832396,1.1465885456832396,1.1465885456832396,0.681476205790213,0.681476205790213,0.681476205790213,1.0576749899976738,1.0576749899976738,1.0576749899976738
2018-10-07,2.6229709205192457,2.6229709205192457,2.6229709205192457,2.8397000417942673,2.8397000417942673,2.8397000417942673,2.6169002825445835,2.6169002825445835,2.6169002825445835,2.839986560641243,2.839986560641243,2.839986560641243
2018-10-14,2.405866592029543,2.405866592029543,2.405866592029543,2.1492664429624826,2.1492664429624826,2.1492664429624826,2.238419985425262,2.238419985425262,2.238419985425262,2.154511072600723,2.154511072600723,2.154511072600723
2018-10-21,2.854277286380558,2.854277286380558,2.854277286380558,2.8040840865804886,2.8040840865804886,2.8040840865804886,2.604976374424986,2.604976374424986,2.604976374424986,2.553889711324394,2.553889711324394,2.553889711324394
2018-10-28,1.2547470064090436,1.2547470064090436,1.2547470064090436,1.2349990667675368,1.2349990667675368,1.2349990667675368,1.405291820760333,1.405291820760333,1.405291820760333,1.263102137403511,1.263102137403511,1.263102137403511
2018-11-04,0.9910518438466819,0.9910518438466819,0.9910518438466819,1.1220686750526174,1.1220686750526174,1.1220686750526174,1.1096455696955478,1.1096455696955478,1.1096455696955478,1.1856139597733828,1.1856139597733828,1.1856139597733828
2018-11-11,1.4067549108044184,1.4067549108044184,1.4067549108044184,1.3553103684925631,1.3553103684925631,1.3553103684925631,1.5320864798285327,1.5320864798285327,1.5320864798285327,1.353870246792599,1.353870246792599,1.353870246792599
2018-11-18,1.6424926102013662,1.6424926102013662,1.6424926102013662,1.4718147710007516,1.4718147710007516,1.4718147710007516,1.7095015282963972,1.7095015282963972,1.7095015282963972,1.5285261686225011,1.5285261686225011,1.5285261686225011
2018-11-25,1.1024381941896297,1.1024381941896297,1.1024381941896297,0.9798588558583703,0.9798588558583703,0.9798588558583703,1.1923164659920233,1.1923164659920233,1.1923164659920233,1.055740855159045,1.055740855159045,1.055740855159045
2018-12-02,1.5389367804679204,1.5389367804679204,1.5389367804679204,1.8650523266787378,1.8650523266787378,1.8650523266787378,1.542901556679848,1.542901556679848,1.542901556679848,1.85551400074463,1.85551400074463,1.85551400074463
2018-12-09,2.08900239008765,2.08900239008765,2.08900239008765,2.0108439341975295,2.0108439341975295,2.0108439341975295,1.9528672183304236,1.9528672183304236,1.9528672183304236,2.070172279891485,2.070172279891485,2.070172279891485
2018-12-16,2.599024387311486,2.599024387311486,2.599024387311486,2.6825292343761364,2.6825292343761364,2.6825292343761364,2.6929080144413766,2.6929080144413766,2.6929080144413766,2.727616435596298,2.727616435596298,2.727616435596298
2018-12-23,1.910706073937233,1.910706073937233,1.910706073937233,1.7937284120694064,1.7937284120694064,1.7937284120694064,1.9064734252912352,1.9064734252912352,1.9064734252912352,1.7388430249558284,1.7388430249558284,1.7388430249558284
2018-12-30,1.625164026949396,1.625164026949396,1.625164026949396,1.444934683905297,1.444934683905297,1.444934683905297,1.3741724468709011,1.3741724468709011,1.3741724468709011,1.1873350578600963,1.1873350578600963,1.1873350578600963
2019-01-06,0.6219893031751645,0.6219893031751645,0.6219893031751645,0.5203927266786684,0.5203927266786684,0.5203927266786684,0.6417817946910309,0.6417817946910309,0.6417817946910309,0.5005797806834016,0.5005797806834016,0.5005797806834016
2019-01-13,0.15004601243735446,0.15004601243735446,0.15004601243735446,0.13248734312215363,0.13248734312215363,0.13248734312215363,0.18006167371883156,0.18006167371883156,0.18006167371883156,0.11418601573152089,0.11418601573152089,0.11418601573152089
2019-01-20,0.18776210682038638,0.18776210682038638,0.18776210682038638,0.07455066416859112,0.07455066416859112,0.07455066416859112,0.1642517988464979,0.1642517988464979,0.1642517988464979,0.04203413331021173,0.04203413331021173,0.04203413331021173
2019-01-27,-0.18468353271282936,-0.18468353271282936,-0.18468353271282936,-0.2365947582785761,-0.2365947582785761,-0.2365947582785761,-0.10777308885828055,-0.10777308885828055,-0.10777308885828055,-0.2125393571312084,-0.2125393571312084,-0.2125393571312084
2019-02-03,-0.21503803533542243,-0.21503803533542243,-0.21503803533542243,-0.32528909700769165,-0.32528909700769165,-0.32528909700769165,-0.22182060856875105,-0.22182060856875105,-0.22182060856875105,-0.32228762444993303,-0.32228762444993303,-0.32228762444993303
2019-02-10,-0.9857539214132038,-0.9857539214132038,-0.9857539214132038,-1.0621956304727787,-1.0621956304727787,-1.0621956304727787,-1.0865673672306737,-1.0865673672306737,-1.0865673672306737,-1.1144751721384414,-1.1144751721384414,-1.1144751721384414
2019-02-17,-1.335018982230077,-1.335018982230077,-1.335018982230077,-1.3187837442563233,-1.3187837442563233,-1.3187837442563233,-1.3221312746721432,-1.3221312746721432,-1.3221312746721432,-1.327810858881527,-1.327810858881527,-1.327810858881527
2019-02-24,-1.1478912279320415,-1.1478912279320415,-1.1478912279320415,-1.1470551111149183,-1.1470551111149183,-1.1470551111149183,-1.127800544739598,-1.127800544739598,-1.127800544739598,-1.128375697366063,-1.128375697366063,-1.128375697366063
2019-03-03,-0.31475874575072665,-0.31475874575072665,-0.31475874575072665,-0.3990765508380797,-0.3990765508380797,-0.3990765508380797,-0.31674891466258237,-0.31674891466258237,-0.31674891466258237,-0.39139334834935785,-0.39139334834935785,-0.39139334834935785
2019-03-10,-0.6042343439729344,-0.6042343439729344,-0.6042343439729344,-0.6418912542247196,-0.6418912542247196,-0.6418912542247196,-0.6666991825449211,-0.6666991825449211,-0.6666991825449211,-0.5826247625463011,-0.5826247625463011,-0.5826247625463011
2019-03-17,-0.23179917201957792,-0.23179917201957792,-0.23179917201957792,-0.2499690662908755,-0.2499690662908755,-0.2499690662908755,-0.14317665469398566,-0.14317665469398566,-0.14317665469398566,-0.16716436277895239,-0.16716436277895239,-0.16716436277895239
2019-03-24,-0.7400371616381288,-0.7400371616381288,-0.7400371616381288,-0.631918009308407,-0.631918009308407,-0.631918009308407,-0.6904156555771821,-0.6904156555771821,-0.6904156555771821,-0.5694809794299908,-0.5694809794299908,-0.5694809794299908
2019-03-31,-1.0276199402817674,-1.0276199402817674,-1.0276199402817674,-0.9767033036081939,-0.9767033036081939,-0.9767033036081939,-1.0026426054472388,-1.0026426054472388,-1.0026426054472388,-0.9831809001956244,-0.9831809001956244,-0.9831809001956244
2019-04-07,-1.027444756374053,-1.027444756374053,-1.027444756374053,-0.9919730538847855,-0.9919730538847855,-0.9919730538847855,-1.0719447050398279,-1.0719447050398279,-1.0719447050398279,-0.9888304798759512,-0.9888304798759512,-0.9888304798759512
2019-04-14,-0.8568563658408044,-0.8568563658408044,-0.8568563658408044,-0.86268922338951,-0.86268922338951,-0.86268922338951,-0.8198166357659533,-0.8198166357659533,-0.8198166357659533,-0.8203617017037032,-0.8203617017037032,-0.8203617017037032
2019-04-21,-0.7880262289090856,-0.7880262289090856,-0.7880262289090856,-0.8013033944531903,-0.8013033944531903,-0.8013033944531903,-0.8895348958000583,-0.8895348958000583,-0.8895348958000583,-0.8874441341232134,-0.8874441341232134,-0.8874441341232134
2019-04-28,-0.8271593246723893,-0.8271593246723893,-0.8271593246723893,-0.8311006383898721,-0.8311006383898721,-0.8311006383898721,-1.0552277182899608,-1.0552277182899608,-1.0552277182899608,-1.0331487113717899,-1.0331487113717899,-1.0331487113717899
2019-05-05,-0.6106298963952111,-0.6106298963952111,-0.6106298963952111,-0.5124561834281606,-0.5124561834281606,-0.5124561834281606,-0.5996331480925592,-0.5996331480925592,-0.5996331480925592,-0.6332275595440082,-0.6332275595440082,-0.6332275595440082
2019-05-12,-0.18545778833158677,-0.18545778833158677,-0.18545778833158677,-0.08665144769219604,-0.08665144769219604,-0.08665144769219604,-0.060582804245436835,-0.060582804245436835,-0.060582804245436835,0.06842559696641935,0.06842559696641935,0.06842559696641935
2019-05-19,1.034694240485927,1.034694240485927,1.034694240485927,0.9391438862859564,0.9391438862859564,0.9391438862859564,0.9899097598481595,0.9899097598481595,0.9899097598481595,0.910704397679617,0.910704397679617,0.910704397679617
2019-05-26,2.082258739329113,2.082258739329113,2.082258739329113,2.164503099294115,2.164503099294115,2.164503099294115,2.0425622806958126,2.0425622806958126,2.0425622806958126,2.115585846107003,2.115585846107003,2.115585846107003
2019-06-02,0.970702037205393,0.970702037205393,0.970702037205393,0.8749187373078384,0.8749187373078384,0.8749187373078384,0.8568243714847746,0.8568243714847746,0.8568243714847746,0.770978296819382,0.770978296819382,0.770978296819382
2019-06-09,0.5252723044304177,0.5252723044304177,0.5252723044304177,0.47526157742485947,0.47526157742485947,0.47526157742485947,0.6576804125769923,0.6576804125769923,0.6576804125769923,0.6082588168539148,0.6082588168539148,0.6082588168539148
2019-06-16,-0.0763897288194207,-0.0763897288194207,-0.0763897288194207,-0.024586260819386686,-0.024586260819386686,-0.024586260819386686,0.0691659294717019,0.0691659294717019,0.0691659294717019,0.12416856090616661,0.12416856090616661,0.12416856090616661
2019-06-23,-0.6256292239480615,-0.6256292239480615,-0.6256292239480615,-0.7194183122047739,-0.7194183122047739,-0.7194183122047739,-0.4821233847616413,-0.4821233847616413,-0.4821233847616413,-0.5531749508991244,-0.5531749508991244,-0.5531749508991244
2019-06-30,-0.6092965444067384,-0.6092965444067384,-0.6092965444067384,-0.5850804913374109,-0.5850804913374109,-0.5850804913374109,-0.632181491918565,-0.632181491918565,-0.632181491918565,-0.6934064706579673,-0.6934064706579673,-0.6934064706579673
2019-07-07,-0.41652980593163347,-0.41652980593163347,-0.41652980593163347,-0.5190158766069516,-0.5190158766069516,-0.5190158766069516,-0.4982465005947303,-0.4982465005947303,-0.4982465005947303,-0.5683408645112256,-0.5683408645112256,-0.5683408645112256
2019-07-14,-0.4341177007389878,-0.4341177007389878,-0.4341177007389878,-0.3216739606181776,-0.3216739606181776,-0.3216739606181776,-0.27520852385785455,-0.27520852385785455,-0.27520852385785455,-0.1794506558820295,-0.1794506558820295,-0.1794506558820295
2019-07-21,-1.0475172210952084,-1.0475172210952084,-1.0475172210952084,-1.1280598229025183,-1.1280598229025183,-1.1280598229025183,-0.8885973927361689,-0.8885973927361689,-0.8885973927361689,-0.9358059084723266,-0.9358059084723266,-0.9358059084723266
2019-07-28,-0.24074324540139247,-0.24074324540139247,-0.24074324540139247,0.1453144791786796,0.1453144791786796,0.1453144791786796,-0.11190481918900248,-0.11190481918900248,-0.11190481918900248,0.05025461705814913,0.05025461705814913,0.05025461705814913
2019-08-04,0.3429362643007129,0.3429362643007129,0.3429362643007129,0.19400093961962095,0.19400093961962095,0.19400093961962095,0.43787973016216347,0.43787973016216347,0.43787973016216347,0.3214284772568275,0.3214284772568275,0.3214284772568275
2019-08-11,1.4016408562642395,1.4016408562642395,1.4016408562642395,1.273410957037745,1.273410957037745,1.273410957037745,0.8305983544397261,0.8305983544397261,0.8305983544397261,0.7251950976914191,0.7251950976914191,0.7251950976914191
2019-08-18,0.43655801436300007,0.43655801436300007,0.43655801436300007,1.44593449159067,1.44593449159067,1.44593449159067,0.6103739514318199,0.6103739514318199,0.6103739514318199,1.601676588448017,1.601676588448017,1.601676588448017
2019-08-25,0.5778790487881142,0.5778790487881142,0.5778790487881142,0.3944120016288284,0.3944120016288284,0.3944120016288284,0.6278981879908918,0.6278981879908918,0.6278981879908918,0.4434242884756931,0.4434242884756931,0.4434242884756931
2019-09-01,-0.2266168706925342,-0.2266168706925342,-0.2266168706925342,-0.2901364586072831,-0.2901364586072831,-0.2901364586072831,-0.056233755298546954,-0.056233755298546954,-0.056233755298546954,-0.0898460345814736,-0.0898460345814736,-0.0898460345814736
2019-09-08,-2.102328151536926,-2.102328151536926,-2.102328151536926,-2.0012528247315124,-2.0012528247315124,-2.0012528247315124,-2.028662920705849,-2.028662920705849,-2.028662920705849,-1.8317594193696514,-1.8317594193696514,-1.8317594193696514
2019-09-15,-1.3559844298016064,-1.3559844298016064,-1.3559844298016064,-1.4564489319915292,-1.4564489319915292,-1.4564489319915292,-1.3580914617662134,-1.3580914617662134,-1.3580914617662134,-1.3871149820916855,-1.3871149820916855,-1.3871149820916855
2019-09-22,-0.7733071505422343,-0.7733071505422343,-0.7733071505422343,-0.8749469465822803,-0.8749469465822803,-0.8749469465822803,-0.737941272611413,-0.737941272611413,-0.737941272611413,-0.812343379709163,-0.812343379709163,-0.812343379709163
2019-09-29,0.155942533553493,0.155942533553493,0.155942533553493,0.02025486300234128,0.02025486300234128,0.02025486300234128,-0.0701052108742412,-0.0701052108742412,-0.0701052108742412,-0.18105164445145605,-0.18105164445145605,-0.18105164445145605
2019-10-06,-0.33904847142152705,-0.33904847142152705,-0.33904847142152705,-0.3985114039753429,-0.3985114039753429,-0.3985114039753429,-0.7059741344062708,-0.7059741344062708,-0.7059741344062708,-0.4200965396029966,-0.4200965396029966,-0.4200965396029966
