Date,PowerShares DB Precious MetalsEtf_Open_average,PowerShares DB Precious MetalsEtf_Open_max,PowerShares DB Precious MetalsEtf_Open_min,PowerShares DB Precious MetalsEtf_High_average,PowerShares DB Precious MetalsEtf_High_max,PowerShares DB Precious MetalsEtf_High_min,PowerShares DB Precious MetalsEtf_Low_average,PowerShares DB Precious MetalsEtf_Low_max,PowerShares DB Precious MetalsEtf_Low_min,PowerShares DB Precious MetalsEtf_Close_average,PowerShares DB Precious MetalsEtf_Close_max,PowerShares DB Precious MetalsEtf_Close_min
2018-08-05,-1.6871035483185743,-1.6871035483185743,-1.6871035483185743,-1.7486063285338722,-1.7486063285338722,-1.7486063285338722,-1.666141038988904,-1.666141038988904,-1.666141038988904,-1.7014763374827797,-1.7014763374827797,-1.7014763374827797
2018-08-12,-2.069845048080606,-2.069845048080606,-2.069845048080606,-2.0489562586746506,-2.0489562586746506,-2.0489562586746506,-2.1082860829115093,-2.1082860829115093,-2.1082860829115093,-2.0200983843877443,-2.0200983843877443,-2.0200983843877443
2018-08-19,-1.4136958165721842,-1.4136958165721842,-1.4136958165721842,-1.4599389341759146,-1.4599389341759146,-1.4599389341759146,-1.4414217185303797,-1.4414217185303797,-1.4414217185303797,-1.4891728954962917,-1.4891728954962917,-1.4891728954962917
2018-08-26,-1.454642650550205,-1.454642650550205,-1.454642650550205,-1.4758911125638847,-1.4758911125638847,-1.4758911125638847,-1.4404600689781881,-1.4404600689781881,-1.4404600689781881,-1.4751367061380622,-1.4751367061380622,-1.4751367061380622
2018-09-02,-1.4683166161306869,-1.4683166161306869,-1.4683166161306869,-1.5057232797772624,-1.5057232797772624,-1.5057232797772624,-1.536963981990962,-1.536963981990962,-1.536963981990962,-1.5458620087884307,-1.5458620087884307,-1.5458620087884307
2018-09-09,-1.3176211070341057,-1.3176211070341057,-1.3176211070341057,-1.3491815483002405,-1.3491815483002405,-1.3491815483002405,-1.3995730344213084,-1.3995730344213084,-1.3995730344213084,-1.4317330195015046,-1.4317330195015046,-1.4317330195015046
2018-09-16,-1.1026933602929747,-1.1026933602929747,-1.1026933602929747,-1.0911999254358447,-1.0911999254358447,-1.0911999254358447,-1.1110547012370993,-1.1110547012370993,-1.1110547012370993,-1.0638390840331362,-1.0638390840331362,-1.0638390840331362
2018-09-23,-1.2858318161171782,-1.2858318161171782,-1.2858318161171782,-1.1452513144067575,-1.1452513144067575,-1.1452513144067575,-1.2283183670860063,-1.2283183670860063,-1.2283183670860063,-1.1214479556902484,-1.1214479556902484,-1.1214479556902484
2018-09-30,-0.7829832128021337,-0.7829832128021337,-0.7829832128021337,-0.8343889369543452,-0.8343889369543452,-0.8343889369543452,-0.8340723995686138,-0.8340723995686138,-0.8340723995686138,-0.8533937240378306,-0.8533937240378306,-0.8533937240378306
2018-10-07,-0.44842462198804056,-0.44842462198804056,-0.44842462198804056,-0.4833280312557626,-0.4833280312557626,-0.4833280312557626,-0.4663852225611187,-0.4663852225611187,-0.4663852225611187,-0.5186593973429083,-0.5186593973429083,-0.5186593973429083
2018-10-14,-0.2645591156219009,-0.2645591156219009,-0.2645591156219009,-0.2821086437271231,-0.2821086437271231,-0.2821086437271231,-0.22765795329353133,-0.22765795329353133,-0.22765795329353133,-0.2793690645899489,-0.2793690645899489,-0.2793690645899489
2018-10-21,-0.0015206178992028013,-0.0015206178992028013,-0.0015206178992028013,0.028089427980542404,0.028089427980542404,0.028089427980542404,0.02748584481830832,0.02748584481830832,0.02748584481830832,0.009589166078304774,0.009589166078304774,0.009589166078304774
2018-10-28,0.12106274423030919,0.12106274423030919,0.12106274423030919,0.207153222721205,0.207153222721205,0.207153222721205,0.18743858522176587,0.18743858522176587,0.18743858522176587,0.1224275940340322,0.1224275940340322,0.1224275940340322
2018-11-04,-0.6750840962011828,-0.6750840962011828,-0.6750840962011828,-0.7621545964279108,-0.7621545964279108,-0.7621545964279108,-0.8300459172580311,-0.8300459172580311,-0.8300459172580311,-0.8995157632843719,-0.8995157632843719,-0.8995157632843719
2018-11-11,0.10970960274398546,0.10970960274398546,0.10970960274398546,0.02269961301587792,0.02269961301587792,0.02269961301587792,-0.15670815103158267,-0.15670815103158267,-0.15670815103158267,-0.1297294215070966,-0.1297294215070966,-0.1297294215070966
2018-11-18,-0.06642589992583484,-0.06642589992583484,-0.06642589992583484,-0.1719701127687391,-0.1719701127687391,-0.1719701127687391,-0.05542520990662599,-0.05542520990662599,-0.05542520990662599,-0.14380203381539228,-0.14380203381539228,-0.14380203381539228
2018-11-25,-0.4209845042052216,-0.4209845042052216,-0.4209845042052216,-0.35336563612186694,-0.35336563612186694,-0.35336563612186694,-0.3615078338358038,-0.3615078338358038,-0.3615078338358038,-0.21558286858047568,-0.21558286858047568,-0.21558286858047568
2018-12-02,1.3523625299090476,1.3523625299090476,1.3523625299090476,1.5199947668061358,1.5199947668061358,1.5199947668061358,1.4030172968707524,1.4030172968707524,1.4030172968707524,1.7079663302332204,1.7079663302332204,1.7079663302332204
2018-12-09,0.7498387140728067,0.7498387140728067,0.7498387140728067,0.9279883448373969,0.9279883448373969,0.9279883448373969,0.895937676092412,0.895937676092412,0.895937676092412,1.0145918082495187,1.0145918082495187,1.0145918082495187
2018-12-16,1.9858266575277284,1.9858266575277284,1.9858266575277284,1.8869181206153751,1.8869181206153751,1.8869181206153751,1.7231966231970093,1.7231966231970093,1.7231966231970093,1.8358768350826915,1.8358768350826915,1.8358768350826915
2018-12-23,2.2599195325205805,2.2599195325205805,2.2599195325205805,2.3144698327443285,2.3144698327443285,2.3144698327443285,2.1924710885490883,2.1924710885490883,2.1924710885490883,2.3022755723580905,2.3022755723580905,2.3022755723580905
2018-12-30,2.28971399137043,2.28971399137043,2.28971399137043,2.3316687505712608,2.3316687505712608,2.3316687505712608,2.1691699476462967,2.1691699476462967,2.1691699476462967,2.3042958285721644,2.3042958285721644,2.3042958285721644
2019-01-06,1.9410409625197704,1.9410409625197704,1.9410409625197704,1.9681732255295328,1.9681732255295328,1.9681732255295328,2.049902089950241,2.049902089950241,2.049902089950241,1.9496925064608461,1.9496925064608461,1.9496925064608461
2019-01-13,1.3672737914755073,1.3672737914755073,1.3672737914755073,1.3719010395306486,1.3719010395306486,1.3719010395306486,1.4239035669038023,1.4239035669038023,1.4239035669038023,1.3503442503516896,1.3503442503516896,1.3503442503516896
2019-01-20,1.6080441867184494,1.6080441867184494,1.6080441867184494,1.785002765107067,1.785002765107067,1.785002765107067,1.6797635336104426,1.6797635336104426,1.6797635336104426,1.8526641232290129,1.8526641232290129,1.8526641232290129
2019-01-27,2.341006788044315,2.341006788044315,2.341006788044315,2.227010282978609,2.227010282978609,2.227010282978609,2.209736507102699,2.209736507102699,2.209736507102699,2.1061571735250126,2.1061571735250126,2.1061571735250126
2019-02-03,1.649009039062372,1.649009039062372,1.649009039062372,1.6763199693820665,1.6763199693820665,1.6763199693820665,1.735456996737268,1.735456996737268,1.735456996737268,1.7285273151089897,1.7285273151089897,1.7285273151089897
2019-02-10,1.5210136396381921,1.5210136396381921,1.5210136396381921,1.616994257528907,1.616994257528907,1.616994257528907,1.5724894110379168,1.5724894110379168,1.5724894110379168,1.6610508204387848,1.6610508204387848,1.6610508204387848
2019-02-17,1.730000112332979,1.730000112332979,1.730000112332979,1.7135878530756565,1.7135878530756565,1.7135878530756565,1.7469667018887451,1.7469667018887451,1.7469667018887451,1.6468980672863218,1.6468980672863218,1.6468980672863218
2019-02-24,0.791912731987051,0.791912731987051,0.791912731987051,0.8147836225015268,0.8147836225015268,0.8147836225015268,0.32931434471242615,0.32931434471242615,0.32931434471242615,0.23508207920690855,0.23508207920690855,0.23508207920690855
2019-03-03,0.4444390349376689,0.4444390349376689,0.4444390349376689,0.4115124877636366,0.4115124877636366,0.4115124877636366,0.47366829863461196,0.47366829863461196,0.47366829863461196,0.536056977451315,0.536056977451315,0.536056977451315
2019-03-10,0.499778007221204,0.499778007221204,0.499778007221204,0.44426999278328627,0.44426999278328627,0.44426999278328627,0.5499822228852498,0.5499822228852498,0.5499822228852498,0.45645083437271794,0.45645083437271794,0.45645083437271794
2019-03-17,0.7044326293093308,0.7044326293093308,0.7044326293093308,0.6248431662276743,0.6248431662276743,0.6248431662276743,0.7597812368239356,0.7597812368239356,0.7597812368239356,0.7196944253728357,0.7196944253728357,0.7196944253728357
2019-03-24,0.13495690323446308,0.13495690323446308,0.13495690323446308,0.01823548619434652,0.01823548619434652,0.01823548619434652,0.03189016365393029,0.03189016365393029,0.03189016365393029,-0.0419203275307019,-0.0419203275307019,-0.0419203275307019
2019-03-31,-0.2231219071930794,-0.2231219071930794,-0.2231219071930794,-0.23745812408253994,-0.23745812408253994,-0.23745812408253994,-0.1434513949936048,-0.1434513949936048,-0.1434513949936048,-0.14172655682039734,-0.14172655682039734,-0.14172655682039734
2019-04-07,-0.3316308891241348,-0.3316308891241348,-0.3316308891241348,-0.3554252620176847,-0.3554252620176847,-0.3554252620176847,-0.2628928631781771,-0.2628928631781771,-0.2628928631781771,-0.38690473249481205,-0.38690473249481205,-0.38690473249481205
2019-04-14,-1.3961762192170502,-1.3961762192170502,-1.3961762192170502,-1.3658927293240128,-1.3658927293240128,-1.3658927293240128,-1.2719119805978651,-1.2719119805978651,-1.2719119805978651,-1.2713572366705996,-1.2713572366705996,-1.2713572366705996
2019-04-21,-1.0409420928698359,-1.0409420928698359,-1.0409420928698359,-0.8480701395184262,-0.8480701395184262,-0.8480701395184262,-0.9101745971845184,-0.9101745971845184,-0.9101745971845184,-0.8611566179386632,-0.8611566179386632,-0.8611566179386632
2019-04-28,-1.547754550936972,-1.547754550936972,-1.547754550936972,-1.4041332904274313,-1.4041332904274313,-1.4041332904274313,-1.4098560709185497,-1.4098560709185497,-1.4098560709185497,-1.3436194277285838,-1.3436194277285838,-1.3436194277285838
2019-05-05,-1.1779660707472708,-1.1779660707472708,-1.1779660707472708,-1.276590349850505,-1.276590349850505,-1.276590349850505,-1.11099398998208,-1.11099398998208,-1.11099398998208,-1.2553972646613458,-1.2553972646613458,-1.2553972646613458
2019-05-12,-1.599524150296058,-1.599524150296058,-1.599524150296058,-1.7626332024296485,-1.7626332024296485,-1.7626332024296485,-1.702264335696975,-1.702264335696975,-1.702264335696975,-1.7239802553190406,-1.7239802553190406,-1.7239802553190406
2019-05-19,-1.2987472395388366,-1.2987472395388366,-1.2987472395388366,-1.3475638357204023,-1.3475638357204023,-1.3475638357204023,-1.22379506613804,-1.22379506613804,-1.22379506613804,-1.2233343728664876,-1.2233343728664876,-1.2233343728664876
2019-05-26,-0.6591751656675252,-0.6591751656675252,-0.6591751656675252,-0.4824199392611267,-0.4824199392611267,-0.4824199392611267,-0.6491163891908067,-0.6491163891908067,-0.6491163891908067,-0.37519815809057067,-0.37519815809057067,-0.37519815809057067
2019-06-02,1.3407609456412506,1.3407609456412506,1.3407609456412506,1.1848846646582154,1.1848846646582154,1.1848846646582154,1.237806254454936,1.237806254454936,1.237806254454936,1.1209864265246539,1.1209864265246539,1.1209864265246539
2019-06-09,1.2697076910566008,1.2697076910566008,1.2697076910566008,1.154188875460999,1.154188875460999,1.154188875460999,1.0106507349876426,1.0106507349876426,1.0106507349876426,0.9418013851095225,0.9418013851095225,0.9418013851095225
2019-06-16,2.55980658842171,2.55980658842171,2.55980658842171,2.550936728551105,2.550936728551105,2.550936728551105,2.5408263017888904,2.5408263017888904,2.5408263017888904,2.671989918004301,2.671989918004301,2.671989918004301
2019-06-23,2.3545164389596542,2.3545164389596542,2.3545164389596542,2.333405223743954,2.333405223743954,2.333405223743954,2.408993944418392,2.408993944418392,2.408993944418392,2.4084074450318123,2.4084074450318123,2.4084074450318123
2019-06-30,1.635878595980104,1.635878595980104,1.635878595980104,1.75869154805015,1.75869154805015,1.75869154805015,1.7179103062398544,1.7179103062398544,1.7179103062398544,1.8671828245623432,1.8671828245623432,1.8671828245623432
2019-07-07,1.837331261237888,1.837331261237888,1.837331261237888,1.9298966876131771,1.9298966876131771,1.9298966876131771,1.9875600978473493,1.9875600978473493,1.9875600978473493,2.0009395502226304,2.0009395502226304,2.0009395502226304
2019-07-14,2.3713557081928864,2.3713557081928864,2.3713557081928864,2.369954603823314,2.369954603823314,2.369954603823314,2.2405082912382803,2.2405082912382803,2.2405082912382803,2.12769829017232,2.12769829017232,2.12769829017232
2019-07-21,1.8102014776735806,1.8102014776735806,1.8102014776735806,1.7717191006675024,1.7717191006675024,1.7717191006675024,1.8565468983222992,1.8565468983222992,1.8565468983222992,1.7618647772052938,1.7618647772052938,1.7618647772052938
2019-07-28,1.6326620898636033,1.6326620898636033,1.6326620898636033,1.7933615472824793,1.7933615472824793,1.7933615472824793,1.7670213778519555,1.7670213778519555,1.7670213778519555,1.805556256657107,1.805556256657107,1.805556256657107
2019-08-04,2.2674351569460707,2.2674351569460707,2.2674351569460707,2.2599431390762317,2.2599431390762317,2.2599431390762317,2.329098457418873,2.329098457418873,2.329098457418873,2.2858763858706856,2.2858763858706856,2.2858763858706856
2019-08-11,2.0100150848974514,2.0100150848974514,2.0100150848974514,2.011625964024267,2.011625964024267,2.011625964024267,2.075456697453079,2.075456697453079,2.075456697453079,2.0651214816619183,2.0651214816619183,2.0651214816619183
2019-08-18,1.7177105789905673,1.7177105789905673,1.7177105789905673,1.8678874582747675,1.8678874582747675,1.8678874582747675,1.764819080562134,1.764819080562134,1.764819080562134,1.937938616456399,1.937938616456399,1.937938616456399
2019-08-25,1.8210459214584045,1.8210459214584045,1.8210459214584045,1.7875219113211325,1.7875219113211325,1.7875219113211325,1.8254757253601714,1.8254757253601714,1.8254757253601714,1.7861600626995224,1.7861600626995224,1.7861600626995224
2019-09-01,1.670639653709962,1.670639653709962,1.670639653709962,1.5983192870302516,1.5983192870302516,1.5983192870302516,1.4739511795804332,1.4739511795804332,1.4739511795804332,1.404419711897063,1.404419711897063,1.404419711897063
2019-09-08,1.2237732153685392,1.2237732153685392,1.2237732153685392,1.148398990066167,1.148398990066167,1.148398990066167,1.070811618706914,1.070811618706914,1.070811618706914,1.0203538208753735,1.0203538208753735,1.0203538208753735
2019-09-15,1.0488067899519726,1.0488067899519726,1.0488067899519726,1.1408134201144136,1.1408134201144136,1.1408134201144136,1.1548283755716864,1.1548283755716864,1.1548283755716864,1.2490259282693779,1.2490259282693779,1.2490259282693779
2019-09-22,0.7662628657344568,0.7662628657344568,0.7662628657344568,0.8366632822813587,0.8366632822813587,0.8366632822813587,0.8605078065948899,0.8605078065948899,0.8605078065948899,0.8972294877181607,0.8972294877181607,0.8972294877181607
2019-09-29,0.9083598834281239,0.9083598834281239,0.9083598834281239,0.8215639112656274,0.8215639112656274,0.8215639112656274,0.9556502607144327,0.9556502607144327,0.9556502607144327,0.8950519915842674,0.8950519915842674,0.8950519915842674
2019-10-06,0.625243140954957,0.625243140954957,0.625243140954957,0.5321857757417975,0.5321857757417975,0.5321857757417975,0.5557641161318284,0.5557641161318284,0.5557641161318284,0.6007751403435087,0.6007751403435087,0.6007751403435087
2019-10-13,0.628963726361038,0.628963726361038,0.628963726361038,0.5328450597936801,0.5328450597936801,0.5328450597936801,0.7137340742665244,0.7137340742665244,0.7137340742665244,0.6210757101077253,0.6210757101077253,0.6210757101077253
2019-10-20,0.8981376510376049,0.8981376510376049,0.8981376510376049,0.7903469295865178,0.7903469295865178,0.7903469295865178,0.8930128090099267,0.8930128090099267,0.8930128090099267,0.8357643671530396,0.8357643671530396,0.8357643671530396
2019-10-27,0.7655203042826749,0.7655203042826749,0.7655203042826749,0.8035638654782203,0.8035638654782203,0.8035638654782203,0.9083201054196509,0.9083201054196509,0.9083201054196509,0.8959693032001256,0.8959693032001256,0.8959693032001256
2019-11-03,-0.36932610534962895,-0.36932610534962895,-0.36932610534962895,-0.4291588708180853,-0.4291588708180853,-0.4291588708180853,-0.3307087254237104,-0.3307087254237104,-0.3307087254237104,-0.41455496830637234,-0.41455496830637234,-0.41455496830637234
2019-11-10,-0.4009996544546181,-0.4009996544546181,-0.4009996544546181,-0.47030381012311523,-0.47030381012311523,-0.47030381012311523,-0.27953259551090565,-0.27953259551090565,-0.27953259551090565,-0.36003371374889465,-0.36003371374889465,-0.36003371374889465
2019-11-17,-0.4625193734413539,-0.4625193734413539,-0.4625193734413539,-0.567973411351097,-0.567973411351097,-0.567973411351097,-0.4702948969289465,-0.4702948969289465,-0.4702948969289465,-0.5549268898957156,-0.5549268898957156,-0.5549268898957156
2019-11-24,-0.9867407077133683,-0.9867407077133683,-0.9867407077133683,-0.9033442126786315,-0.9033442126786315,-0.9033442126786315,-0.837924054041237,-0.837924054041237,-0.837924054041237,-0.7319177101132666,-0.7319177101132666,-0.7319177101132666
2019-12-01,-1.0639888003879698,-1.0639888003879698,-1.0639888003879698,-1.2111248951646907,-1.2111248951646907,-1.2111248951646907,-1.1458674284170267,-1.1458674284170267,-1.1458674284170267,-1.1857558947314701,-1.1857558947314701,-1.1857558947314701
2019-12-08,-0.9143167855891722,-0.9143167855891722,-0.9143167855891722,-0.8924558038542174,-0.8924558038542174,-0.8924558038542174,-0.910941338350471,-0.910941338350471,-0.910941338350471,-0.7921794547632899,-0.7921794547632899,-0.7921794547632899
2019-12-15,-0.6844189445862712,-0.6844189445862712,-0.6844189445862712,-0.801493960584811,-0.801493960584811,-0.801493960584811,-0.6689691830756453,-0.6689691830756453,-0.6689691830756453,-0.7486164294465656,-0.7486164294465656,-0.7486164294465656
2019-12-22,0.09006122030355088,0.09006122030355088,0.09006122030355088,-0.00762386583229891,-0.00762386583229891,-0.00762386583229891,0.169838491523388,0.169838491523388,0.169838491523388,-0.05568110585461371,-0.05568110585461371,-0.05568110585461371
2019-12-29,0.9033587583466318,0.9033587583466318,0.9033587583466318,0.9962762317278423,0.9962762317278423,0.9962762317278423,1.2052061853794718,1.2052061853794718,1.2052061853794718,1.1552765088334283,1.1552765088334283,1.1552765088334283
