Date,iShares MSCI China_Open_average,iShares MSCI China_Open_max,iShares MSCI China_Open_min,iShares MSCI China_High_average,iShares MSCI China_High_max,iShares MSCI China_High_min,iShares MSCI China_Low_average,iShares MSCI China_Low_max,iShares MSCI China_Low_min,iShares MSCI China_Close_average,iShares MSCI China_Close_max,iShares MSCI China_Close_min
2018-10-28,-0.6931304710268871,-0.6931304710268871,-0.6931304710268871,-0.636468350500799,-0.636468350500799,-0.636468350500799,-0.5267882281559034,-0.5267882281559034,-0.5267882281559034,-0.5500453616471481,-0.5500453616471481,-0.5500453616471481
2018-11-04,-1.1250444273485556,-1.1250444273485556,-1.1250444273485556,-1.173377136134354,-1.173377136134354,-1.173377136134354,-1.1248227956178927,-1.1248227956178927,-1.1248227956178927,-1.1653905813688945,-1.1653905813688945,-1.1653905813688945
2018-11-11,-0.3475985356895574,-0.3475985356895574,-0.3475985356895574,-0.40651871674160095,-0.40651871674160095,-0.40651871674160095,-0.4003279822657895,-0.4003279822657895,-0.4003279822657895,-0.46381631633177095,-0.46381631633177095,-0.46381631633177095
2018-11-18,-0.27641781595026665,-0.27641781595026665,-0.27641781595026665,-0.19483258636911865,-0.19483258636911865,-0.19483258636911865,-0.057382204864488924,-0.057382204864488924,-0.057382204864488924,-0.07210693757479428,-0.07210693757479428,-0.07210693757479428
2018-11-25,1.1572828733481175,1.1572828733481175,1.1572828733481175,1.1200278869686189,1.1200278869686189,1.1200278869686189,0.9745608189987277,0.9745608189987277,0.9745608189987277,0.9809714160824697,0.9809714160824697,0.9809714160824697
2018-12-02,-0.5727866234585927,-0.5727866234585927,-0.5727866234585927,-0.5158958449687503,-0.5158958449687503,-0.5158958449687503,-0.5981502360921792,-0.5981502360921792,-0.5981502360921792,-0.3769561178682892,-0.3769561178682892,-0.3769561178682892
2018-12-09,-0.36204735788234377,-0.36204735788234377,-0.36204735788234377,-0.3845896457725437,-0.3845896457725437,-0.3845896457725437,-0.4534278888346462,-0.4534278888346462,-0.4534278888346462,-0.5006432485185854,-0.5006432485185854,-0.5006432485185854
2018-12-16,-1.616846075036395,-1.616846075036395,-1.616846075036395,-1.4551465436851647,-1.4551465436851647,-1.4551465436851647,-1.2679510967002592,-1.2679510967002592,-1.2679510967002592,-1.4296709666862906,-1.4296709666862906,-1.4296709666862906
2018-12-23,-0.7181636739310959,-0.7181636739310959,-0.7181636739310959,-0.8882720368019902,-0.8882720368019902,-0.8882720368019902,-0.8602386877164084,-0.8602386877164084,-0.8602386877164084,-0.9432249053513192,-0.9432249053513192,-0.9432249053513192
2018-12-30,-0.8595392013782295,-0.8595392013782295,-0.8595392013782295,-0.6831392278496065,-0.6831392278496065,-0.6831392278496065,-0.5597917356975078,-0.5597917356975078,-0.5597917356975078,-0.3882461587040792,-0.3882461587040792,-0.3882461587040792
2019-01-06,-0.18507030520201828,-0.18507030520201828,-0.18507030520201828,-0.057364003388626544,-0.057364003388626544,-0.057364003388626544,0.11839325000091924,0.11839325000091924,0.11839325000091924,0.10750219346977172,0.10750219346977172,0.10750219346977172
2019-01-13,1.0868146564441215,1.0868146564441215,1.0868146564441215,1.178654304957325,1.178654304957325,1.178654304957325,1.1758429080458548,1.1758429080458548,1.1758429080458548,1.2177774448291023,1.2177774448291023,1.2177774448291023
2019-01-20,1.000940275912167,1.000940275912167,1.000940275912167,1.027389292081515,1.027389292081515,1.027389292081515,1.0993749114425544,1.0993749114425544,1.0993749114425544,1.1832720444552864,1.1832720444552864,1.1832720444552864
2019-01-27,1.547542381376812,1.547542381376812,1.547542381376812,1.6494897624743146,1.6494897624743146,1.6494897624743146,1.7218806795593686,1.7218806795593686,1.7218806795593686,1.6811145591553975,1.6811145591553975,1.6811145591553975
2019-02-03,1.4443033733298514,1.4443033733298514,1.4443033733298514,1.4231980272946303,1.4231980272946303,1.4231980272946303,1.4650816174574175,1.4650816174574175,1.4650816174574175,1.343209958691211,1.343209958691211,1.343209958691211
2019-02-10,1.1506240195603015,1.1506240195603015,1.1506240195603015,1.1150326520612708,1.1150326520612708,1.1150326520612708,1.1386152656092585,1.1386152656092585,1.1386152656092585,1.1031284525167109,1.1031284525167109,1.1031284525167109
2019-02-17,1.8170929308176007,1.8170929308176007,1.8170929308176007,1.872612387255943,1.872612387255943,1.872612387255943,1.8640666368122216,1.8640666368122216,1.8640666368122216,1.8352644310650021,1.8352644310650021,1.8352644310650021
2019-02-24,1.5902177763705894,1.5902177763705894,1.5902177763705894,1.5917680914599994,1.5917680914599994,1.5917680914599994,1.4315071595679176,1.4315071595679176,1.4315071595679176,1.5322044308055385,1.5322044308055385,1.5322044308055385
2019-03-03,0.9748998414853464,0.9748998414853464,0.9748998414853464,1.1020902756592232,1.1020902756592232,1.1020902756592232,1.054533125882465,1.054533125882465,1.054533125882465,1.1217305462013476,1.1217305462013476,1.1217305462013476
2019-03-10,1.3256289797418253,1.3256289797418253,1.3256289797418253,1.3057358774827086,1.3057358774827086,1.3057358774827086,1.3415702845597763,1.3415702845597763,1.3415702845597763,1.3021561863236024,1.3021561863236024,1.3021561863236024
2019-03-17,0.6143095820425765,0.6143095820425765,0.6143095820425765,0.7151735009499439,0.7151735009499439,0.7151735009499439,0.6949226347672642,0.6949226347672642,0.6949226347672642,0.7299579985951389,0.7299579985951389,0.7299579985951389
2019-03-24,1.2891489627760266,1.2891489627760266,1.2891489627760266,1.2883707352765876,1.2883707352765876,1.2883707352765876,1.303616995461571,1.303616995461571,1.303616995461571,1.3117576229610988,1.3117576229610988,1.3117576229610988
2019-03-31,1.593647267294212,1.593647267294212,1.593647267294212,1.6004053573945936,1.6004053573945936,1.6004053573945936,1.6045399072429907,1.6045399072429907,1.6045399072429907,1.6167195602730178,1.6167195602730178,1.6167195602730178
2019-04-07,1.4221761660614811,1.4221761660614811,1.4221761660614811,1.3440494795476308,1.3440494795476308,1.3440494795476308,1.2609677915468815,1.2609677915468815,1.2609677915468815,1.2239513779968396,1.2239513779968396,1.2239513779968396
2019-04-14,1.107818022767654,1.107818022767654,1.107818022767654,1.1279058752243394,1.1279058752243394,1.1279058752243394,1.1772211254108813,1.1772211254108813,1.1772211254108813,1.2123262410381253,1.2123262410381253,1.2123262410381253
2019-04-21,0.8032325547073544,0.8032325547073544,0.8032325547073544,0.7719351920215268,0.7719351920215268,0.7719351920215268,0.9414771108348111,0.9414771108348111,0.9414771108348111,0.8271864272752201,0.8271864272752201,0.8271864272752201
2019-04-28,-0.2763617947014984,-0.2763617947014984,-0.2763617947014984,0.19768626209258675,0.19768626209258675,0.19768626209258675,-0.14107593981254007,-0.14107593981254007,-0.14107593981254007,0.23822694828964486,0.23822694828964486,0.23822694828964486
2019-05-05,-1.91499281748255,-1.91499281748255,-1.91499281748255,-2.008024759051983,-2.008024759051983,-2.008024759051983,-2.033551953276632,-2.033551953276632,-2.033551953276632,-2.074359758315395,-2.074359758315395,-2.074359758315395
2019-05-12,-2.170141647688636,-2.170141647688636,-2.170141647688636,-2.314081472764115,-2.314081472764115,-2.314081472764115,-2.2250374328103755,-2.2250374328103755,-2.2250374328103755,-2.3274248407028653,-2.3274248407028653,-2.3274248407028653
2019-05-19,-1.9406997405141706,-1.9406997405141706,-1.9406997405141706,-1.9928864709789988,-1.9928864709789988,-1.9928864709789988,-1.9733922673160365,-1.9733922673160365,-1.9733922673160365,-2.0260126260538556,-2.0260126260538556,-2.0260126260538556
2019-05-26,-1.5218292490488252,-1.5218292490488252,-1.5218292490488252,-1.5284188685757427,-1.5284188685757427,-1.5284188685757427,-1.4719627903900885,-1.4719627903900885,-1.4719627903900885,-1.4652201255852868,-1.4652201255852868,-1.4652201255852868
2019-06-02,-1.083149716074574,-1.083149716074574,-1.083149716074574,-1.0262332130795406,-1.0262332130795406,-1.0262332130795406,-1.0159150040968778,-1.0159150040968778,-1.0159150040968778,-1.0079182386229684,-1.0079182386229684,-1.0079182386229684
2019-06-09,-1.1183925506225678,-1.1183925506225678,-1.1183925506225678,-1.09726268176884,-1.09726268176884,-1.09726268176884,-1.040919802314037,-1.040919802314037,-1.040919802314037,-1.050304302918456,-1.050304302918456,-1.050304302918456
2019-06-16,-0.19723107864676095,-0.19723107864676095,-0.19723107864676095,-0.26276890546387943,-0.26276890546387943,-0.26276890546387943,-0.18862996496326362,-0.18862996496326362,-0.18862996496326362,-0.24230994765734126,-0.24230994765734126,-0.24230994765734126
2019-06-23,0.36358453391935464,0.36358453391935464,0.36358453391935464,0.3614941137837564,0.3614941137837564,0.3614941137837564,0.2822644906643447,0.2822644906643447,0.2822644906643447,0.24026198516973,0.24026198516973,0.24026198516973
2019-06-30,-0.06835371216508257,-0.06835371216508257,-0.06835371216508257,-0.14410559720990743,-0.14410559720990743,-0.14410559720990743,-0.059362237737873455,-0.059362237737873455,-0.059362237737873455,-0.10485181673351958,-0.10485181673351958,-0.10485181673351958
2019-07-07,0.1100159935967842,0.1100159935967842,0.1100159935967842,0.08826884421304039,0.08826884421304039,0.08826884421304039,0.15316139822876024,0.15316139822876024,0.15316139822876024,0.16923599521259516,0.16923599521259516,0.16923599521259516
2019-07-14,0.2692341459106927,0.2692341459106927,0.2692341459106927,0.20045740504722095,0.20045740504722095,0.20045740504722095,0.29929967992083584,0.29929967992083584,0.29929967992083584,0.2110878268501047,0.2110878268501047,0.2110878268501047
2019-07-21,0.70176971879635,0.70176971879635,0.70176971879635,0.5824298667122069,0.5824298667122069,0.5824298667122069,0.6823073805960495,0.6823073805960495,0.6823073805960495,0.6047218342315119,0.6047218342315119,0.6047218342315119
2019-07-28,-1.652638246832969,-1.652638246832969,-1.652638246832969,-1.7108602373386663,-1.7108602373386663,-1.7108602373386663,-1.903352889170193,-1.903352889170193,-1.903352889170193,-1.852559173536853,-1.852559173536853,-1.852559173536853
2019-08-04,-1.4634163739379173,-1.4634163739379173,-1.4634163739379173,-1.4465016841333085,-1.4465016841333085,-1.4465016841333085,-1.349905477699464,-1.349905477699464,-1.349905477699464,-1.337212495351169,-1.337212495351169,-1.337212495351169
2019-08-11,-0.33223096558918636,-0.33223096558918636,-0.33223096558918636,-0.3585847868873626,-0.3585847868873626,-0.3585847868873626,-0.3098958739887623,-0.3098958739887623,-0.3098958739887623,-0.34772299475082497,-0.34772299475082497,-0.34772299475082497
2019-08-18,-0.8408560167007737,-0.8408560167007737,-0.8408560167007737,-0.8969317220072452,-0.8969317220072452,-0.8969317220072452,-0.7933796697250106,-0.7933796697250106,-0.7933796697250106,-0.8278279989306879,-0.8278279989306879,-0.8278279989306879
2019-08-25,-0.4152077627237865,-0.4152077627237865,-0.4152077627237865,-0.4926789037126196,-0.4926789037126196,-0.4926789037126196,-0.4469842714651344,-0.4469842714651344,-0.4469842714651344,-0.39479890882489377,-0.39479890882489377,-0.39479890882489377
2019-09-01,0.36311134060066097,0.36311134060066097,0.36311134060066097,0.40628694301784607,0.40628694301784607,0.40628694301784607,0.455584388563195,0.455584388563195,0.455584388563195,0.4902247611611675,0.4902247611611675,0.4902247611611675
2019-09-08,0.6217684797563494,0.6217684797563494,0.6217684797563494,0.6088987038232486,0.6088987038232486,0.6088987038232486,0.6366036729186207,0.6366036729186207,0.6366036729186207,0.6481556720767074,0.6481556720767074,0.6481556720767074
2019-09-15,0.035010381042233425,0.035010381042233425,0.035010381042233425,0.018893132261857345,0.018893132261857345,0.018893132261857345,0.09863977439222427,0.09863977439222427,0.09863977439222427,0.09613112530041992,0.09613112530041992,0.09613112530041992
2019-09-22,-0.5403485461428866,-0.5403485461428866,-0.5403485461428866,-0.5013312899579927,-0.5013312899579927,-0.5013312899579927,-0.4926384296463363,-0.4926384296463363,-0.4926384296463363,-0.5615826306563225,-0.5615826306563225,-0.5615826306563225
2019-09-29,-0.44348716510347475,-0.44348716510347475,-0.44348716510347475,-0.3254307255861134,-0.3254307255861134,-0.3254307255861134,-0.3311670409677304,-0.3311670409677304,-0.3311670409677304,-0.37860322197021573,-0.37860322197021573,-0.37860322197021573
2019-10-06,0.553235170693503,0.553235170693503,0.553235170693503,0.5168055810376748,0.5168055810376748,0.5168055810376748,0.5246691631010301,0.5246691631010301,0.5246691631010301,0.4464622436054265,0.4464622436054265,0.4464622436054265
2019-10-13,0.6687129275433116,0.6687129275433116,0.6687129275433116,0.7291258703875865,0.7291258703875865,0.7291258703875865,0.7357717725121687,0.7357717725121687,0.7357717725121687,0.7958259598797537,0.7958259598797537,0.7958259598797537
2019-10-20,1.2406821503909915,1.2406821503909915,1.2406821503909915,1.3302730455515213,1.3302730455515213,1.3302730455515213,1.2841314691486316,1.2841314691486316,1.2841314691486316,1.3225102291110538,1.3225102291110538,1.3225102291110538
2019-10-27,1.6955162841103704,1.6955162841103704,1.6955162841103704,1.6701151055674823,1.6701151055674823,1.6701151055674823,1.6492353403717992,1.6492353403717992,1.6492353403717992,1.6534687558790981,1.6534687558790981,1.6534687558790981
2019-11-03,1.3595086955821876,1.3595086955821876,1.3595086955821876,1.4631258538221574,1.4631258538221574,1.4631258538221574,1.3900494366636555,1.3900494366636555,1.3900494366636555,1.5049484604363166,1.5049484604363166,1.5049484604363166
2019-11-10,0.9059425617155656,0.9059425617155656,0.9059425617155656,0.8192376439080021,0.8192376439080021,0.8192376439080021,0.84423632476071,0.84423632476071,0.84423632476071,0.7276755540511665,0.7276755540511665,0.7276755540511665
2019-11-17,1.1158995304932116,1.1158995304932116,1.1158995304932116,1.232185368770454,1.232185368770454,1.232185368770454,1.139947236696088,1.139947236696088,1.139947236696088,1.2772329888737808,1.2772329888737808,1.2772329888737808
2019-11-24,0.7792807203515983,0.7792807203515983,0.7792807203515983,0.6450789632801762,0.6450789632801762,0.6450789632801762,0.5570057521873223,0.5570057521873223,0.5570057521873223,0.5302976483540867,0.5302976483540867,0.5302976483540867
2019-12-01,1.0367721863718198,1.0367721863718198,1.0367721863718198,1.0617252592950543,1.0617252592950543,1.0617252592950543,0.9707368081350373,0.9707368081350373,0.9707368081350373,0.7749961924656023,0.7749961924656023,0.7749961924656023
2019-12-08,1.8924196566280012,1.8924196566280012,1.8924196566280012,1.915579365809546,1.915579365809546,1.915579365809546,1.9652575544658972,1.9652575544658972,1.9652575544658972,1.876459316872722,1.876459316872722,1.876459316872722
2019-12-15,1.9643186035822975,1.9643186035822975,1.9643186035822975,1.90159079032541,1.90159079032541,1.90159079032541,1.96629434179029,1.96629434179029,1.96629434179029,1.9066423416707112,1.9066423416707112,1.9066423416707112
2019-12-22,1.9639791610718127,1.9639791610718127,1.9639791610718127,1.9236545809014887,1.9236545809014887,1.9236545809014887,1.8199057085847374,1.8199057085847374,1.8199057085847374,1.7648411765670904,1.7648411765670904,1.7648411765670904
2019-12-29,1.8339394316036797,1.8339394316036797,1.8339394316036797,1.9118669440176592,1.9118669440176592,1.9118669440176592,1.8978571136847389,1.8978571136847389,1.8978571136847389,1.8655022630755456,1.8655022630755456,1.8655022630755456
