Date,ProShares Ultra IndustrialsEtf_Open_average,ProShares Ultra IndustrialsEtf_Open_max,ProShares Ultra IndustrialsEtf_Open_min,ProShares Ultra IndustrialsEtf_High_average,ProShares Ultra IndustrialsEtf_High_max,ProShares Ultra IndustrialsEtf_High_min,ProShares Ultra IndustrialsEtf_Low_average,ProShares Ultra IndustrialsEtf_Low_max,ProShares Ultra IndustrialsEtf_Low_min,ProShares Ultra IndustrialsEtf_Close_average,ProShares Ultra IndustrialsEtf_Close_max,ProShares Ultra IndustrialsEtf_Close_min
2018-05-27,-0.15416145106948279,-0.15416145106948279,-0.15416145106948279,-0.18925195224381633,-0.18925195224381633,-0.18925195224381633,-0.013992935666916404,-0.013992935666916404,-0.013992935666916404,-0.08029985730492797,-0.08029985730492797,-0.08029985730492797
2018-06-03,0.590635767064404,0.590635767064404,0.590635767064404,0.5146479264219916,0.5146479264219916,0.5146479264219916,0.48011215197328155,0.48011215197328155,0.48011215197328155,0.41588385894179747,0.41588385894179747,0.41588385894179747
2018-06-10,0.1677218803230139,0.1677218803230139,0.1677218803230139,0.3577339760368409,0.3577339760368409,0.3577339760368409,0.3174376733024102,0.3174376733024102,0.3174376733024102,0.5029510434407837,0.5029510434407837,0.5029510434407837
2018-06-17,-0.5693153533069617,-0.5693153533069617,-0.5693153533069617,-0.71727833923559,-0.71727833923559,-0.71727833923559,-0.3514101470689006,-0.3514101470689006,-0.3514101470689006,-0.5969676694556831,-0.5969676694556831,-0.5969676694556831
2018-06-24,-0.8170177606796444,-0.8170177606796444,-0.8170177606796444,-0.9797812460162499,-0.9797812460162499,-0.9797812460162499,-0.747998233511793,-0.747998233511793,-0.747998233511793,-0.8933063751186608,-0.8933063751186608,-0.8933063751186608
2018-07-01,-0.774647544987159,-0.774647544987159,-0.774647544987159,-0.7279384172281911,-0.7279384172281911,-0.7279384172281911,-0.5944471352142756,-0.5944471352142756,-0.5944471352142756,-0.5363082300172792,-0.5363082300172792,-0.5363082300172792
2018-07-08,0.522509460458249,0.522509460458249,0.522509460458249,0.3389430947320415,0.3389430947320415,0.3389430947320415,0.6256011252876691,0.6256011252876691,0.6256011252876691,0.45751026790039734,0.45751026790039734,0.45751026790039734
2018-07-15,0.7833910125828774,0.7833910125828774,0.7833910125828774,0.5961828871595168,0.5961828871595168,0.5961828871595168,0.8838341421838817,0.8838341421838817,0.8838341421838817,0.688540416283894,0.688540416283894,0.688540416283894
2018-07-22,1.2267138513364009,1.2267138513364009,1.2267138513364009,1.3014497635379687,1.3014497635379687,1.3014497635379687,1.3099483135263614,1.3099483135263614,1.3099483135263614,1.331415339221894,1.331415339221894,1.331415339221894
2018-07-29,1.1176810819657255,1.1176810819657255,1.1176810819657255,1.0689513269332143,1.0689513269332143,1.0689513269332143,1.2088819526352776,1.2088819526352776,1.2088819526352776,1.1247471456041764,1.1247471456041764,1.1247471456041764
2018-08-05,1.171373993005324,1.171373993005324,1.171373993005324,1.1408328994056438,1.1408328994056438,1.1408328994056438,1.0649662217662992,1.0649662217662992,1.0649662217662992,0.9871456625154016,0.9871456625154016,0.9871456625154016
2018-08-12,1.3540375315892825,1.3540375315892825,1.3540375315892825,1.6045374849678753,1.6045374849678753,1.6045374849678753,1.4244615959500988,1.4244615959500988,1.4244615959500988,1.5718861089618015,1.5718861089618015,1.5718861089618015
2018-08-19,1.5197645389852636,1.5197645389852636,1.5197645389852636,1.6959383841029416,1.6959383841029416,1.6959383841029416,1.5974123113689869,1.5974123113689869,1.5974123113689869,1.6988961255566317,1.6988961255566317,1.6988961255566317
2018-08-26,2.011678647968508,2.011678647968508,2.011678647968508,2.0278588582937376,2.0278588582937376,2.0278588582937376,2.066393479269742,2.066393479269742,2.066393479269742,2.0503970003267806,2.0503970003267806,2.0503970003267806
2018-09-02,1.5681913049953866,1.5681913049953866,1.5681913049953866,1.5617992707176511,1.5617992707176511,1.5617992707176511,1.603303595198664,1.603303595198664,1.603303595198664,1.5789480832572345,1.5789480832572345,1.5789480832572345
2018-09-09,2.1459600198905826,2.1459600198905826,2.1459600198905826,2.2131292692687388,2.2131292692687388,2.2131292692687388,2.071822989818067,2.071822989818067,2.071822989818067,2.1029459218143023,2.1029459218143023,2.1029459218143023
