Date,PowerShares S&P Emerging Markets Low Volatility_etf_Open_average,PowerShares S&P Emerging Markets Low Volatility_etf_Open_max,PowerShares S&P Emerging Markets Low Volatility_etf_Open_min,PowerShares S&P Emerging Markets Low Volatility_etf_High_average,PowerShares S&P Emerging Markets Low Volatility_etf_High_max,PowerShares S&P Emerging Markets Low Volatility_etf_High_min,PowerShares S&P Emerging Markets Low Volatility_etf_Low_average,PowerShares S&P Emerging Markets Low Volatility_etf_Low_max,PowerShares S&P Emerging Markets Low Volatility_etf_Low_min,PowerShares S&P Emerging Markets Low Volatility_etf_Close_average,PowerShares S&P Emerging Markets Low Volatility_etf_Close_max,PowerShares S&P Emerging Markets Low Volatility_etf_Close_min
2018-06-17,-2.11628542801205,-2.11628542801205,-2.11628542801205,-2.2143663586201874,-2.2143663586201874,-2.2143663586201874,-2.1570803961072325,-2.1570803961072325,-2.1570803961072325,-2.2312444380255374,-2.2312444380255374,-2.2312444380255374
2018-06-24,-2.0530673068753984,-2.0530673068753984,-2.0530673068753984,-2.0413554566785184,-2.0413554566785184,-2.0413554566785184,-2.056126136485927,-2.056126136485927,-2.056126136485927,-2.0788913835722878,-2.0788913835722878,-2.0788913835722878
2018-07-01,-1.6094641612960239,-1.6094641612960239,-1.6094641612960239,-1.5269475015886487,-1.5269475015886487,-1.5269475015886487,-1.552206142145588,-1.552206142145588,-1.552206142145588,-1.5240712546234338,-1.5240712546234338,-1.5240712546234338
2018-07-08,-1.1140053546051023,-1.1140053546051023,-1.1140053546051023,-1.0285054990346503,-1.0285054990346503,-1.0285054990346503,-1.0643098335181316,-1.0643098335181316,-1.0643098335181316,-0.9253648331892916,-0.9253648331892916,-0.9253648331892916
2018-07-15,-0.7593472124286549,-0.7593472124286549,-0.7593472124286549,-0.6429581949879845,-0.6429581949879845,-0.6429581949879845,-0.6726551347683145,-0.6726551347683145,-0.6726551347683145,-0.5293797235101073,-0.5293797235101073,-0.5293797235101073
2018-07-22,0.2348397493045434,0.2348397493045434,0.2348397493045434,0.11468220694190945,0.11468220694190945,0.11468220694190945,0.20129446339490048,0.20129446339490048,0.20129446339490048,0.07710438103524213,0.07710438103524213,0.07710438103524213
2018-07-29,0.006622849629047358,0.006622849629047358,0.006622849629047358,0.028857245480455117,0.028857245480455117,0.028857245480455117,0.12696182413011706,0.12696182413011706,0.12696182413011706,0.0195796312661476,0.0195796312661476,0.0195796312661476
2018-08-05,-0.4151271118701716,-0.4151271118701716,-0.4151271118701716,-0.6221825062588481,-0.6221825062588481,-0.6221825062588481,-0.6432419697532381,-0.6432419697532381,-0.6432419697532381,-0.625961811637647,-0.625961811637647,-0.625961811637647
2018-08-12,-0.840441971727041,-0.840441971727041,-0.840441971727041,-0.656467335853559,-0.656467335853559,-0.656467335853559,-0.8581843621090675,-0.8581843621090675,-0.8581843621090675,-0.6422313764495116,-0.6422313764495116,-0.6422313764495116
2018-08-19,0.3797751339203876,0.3797751339203876,0.3797751339203876,0.384457096719349,0.384457096719349,0.384457096719349,0.546251304454501,0.546251304454501,0.546251304454501,0.44524965885911194,0.44524965885911194,0.44524965885911194
2018-08-26,0.1752077961096623,0.1752077961096623,0.1752077961096623,0.08644603076974292,0.08644603076974292,0.08644603076974292,0.04565052857034372,0.04565052857034372,0.04565052857034372,0.21553005290188684,0.21553005290188684,0.21553005290188684
2018-09-02,-0.7781657780519455,-0.7781657780519455,-0.7781657780519455,-0.8777280869641544,-0.8777280869641544,-0.8777280869641544,-0.864983821506722,-0.864983821506722,-0.864983821506722,-0.8625551190131063,-0.8625551190131063,-0.8625551190131063
2018-09-09,0.653884866535449,0.653884866535449,0.653884866535449,0.3893291988383966,0.3893291988383966,0.3893291988383966,0.20024509100247043,0.20024509100247043,0.20024509100247043,0.16548221426427404,0.16548221426427404,0.16548221426427404
2018-09-16,1.4160828224911914,1.4160828224911914,1.4160828224911914,1.5399945135894761,1.5399945135894761,1.5399945135894761,1.5556453512729493,1.5556453512729493,1.5556453512729493,1.5182736559052648,1.5182736559052648,1.5182736559052648
2018-09-23,0.10983208121266605,0.10983208121266605,0.10983208121266605,-0.02378941421169658,-0.02378941421169658,-0.02378941421169658,0.18040368999717024,0.18040368999717024,0.18040368999717024,0.09581258933614199,0.09581258933614199,0.09581258933614199
2018-09-30,-1.7316895810545427,-1.7316895810545427,-1.7316895810545427,-1.8729676766942185,-1.8729676766942185,-1.8729676766942185,-2.1179397775666917,-2.1179397775666917,-2.1179397775666917,-2.191832242362742,-2.191832242362742,-2.191832242362742
2018-10-07,-2.3832975650281396,-2.3832975650281396,-2.3832975650281396,-2.5141459847393057,-2.5141459847393057,-2.5141459847393057,-2.432766275805279,-2.432766275805279,-2.432766275805279,-2.5231536919619217,-2.5231536919619217,-2.5231536919619217
2018-10-14,-2.1219586889471644,-2.1219586889471644,-2.1219586889471644,-2.0668689177806714,-2.0668689177806714,-2.0668689177806714,-1.8764745724687815,-1.8764745724687815,-1.8764745724687815,-2.0668590799538706,-2.0668590799538706,-2.0668590799538706
2018-10-21,-2.2193296729505128,-2.2193296729505128,-2.2193296729505128,-2.141305940724454,-2.141305940724454,-2.141305940724454,-2.108175734073492,-2.108175734073492,-2.108175734073492,-1.9926264054750695,-1.9926264054750695,-1.9926264054750695
2018-10-28,-0.9554716821367805,-0.9554716821367805,-0.9554716821367805,-1.0221256850083607,-1.0221256850083607,-1.0221256850083607,-0.9791201541253579,-0.9791201541253579,-0.9791201541253579,-1.048083612055894,-1.048083612055894,-1.048083612055894
2018-11-04,-0.9725960445794635,-0.9725960445794635,-0.9725960445794635,-1.074024359078713,-1.074024359078713,-1.074024359078713,-0.9832071677365508,-0.9832071677365508,-0.9832071677365508,-0.9593447374957295,-0.9593447374957295,-0.9593447374957295
2018-11-11,-0.8822844841504074,-0.8822844841504074,-0.8822844841504074,-0.5626958312347463,-0.5626958312347463,-0.5626958312347463,-0.6432388232025125,-0.6432388232025125,-0.6432388232025125,-0.4922147052737715,-0.4922147052737715,-0.4922147052737715
2018-11-18,-0.9467923517205469,-0.9467923517205469,-0.9467923517205469,-1.0706167650245841,-1.0706167650245841,-1.0706167650245841,-0.8339283562117308,-0.8339283562117308,-0.8339283562117308,-1.0525408740576598,-1.0525408740576598,-1.0525408740576598
2018-11-25,-0.5594150636437515,-0.5594150636437515,-0.5594150636437515,-0.5980289943478224,-0.5980289943478224,-0.5980289943478224,-0.40350421891875643,-0.40350421891875643,-0.40350421891875643,-0.5498562796770217,-0.5498562796770217,-0.5498562796770217
2018-12-02,-0.26586287472714265,-0.26586287472714265,-0.26586287472714265,-0.3372263615935222,-0.3372263615935222,-0.3372263615935222,-0.5527925953973404,-0.5527925953973404,-0.5527925953973404,-0.6312314176969941,-0.6312314176969941,-0.6312314176969941
2018-12-09,-0.5002877915339444,-0.5002877915339444,-0.5002877915339444,-0.5047231161133451,-0.5047231161133451,-0.5047231161133451,-0.3358461759022213,-0.3358461759022213,-0.3358461759022213,-0.4909540269451995,-0.4909540269451995,-0.4909540269451995
2018-12-16,-0.5431222865817802,-0.5431222865817802,-0.5431222865817802,-0.6092679025645887,-0.6092679025645887,-0.6092679025645887,-0.6472348505257434,-0.6472348505257434,-0.6472348505257434,-0.7737395043636847,-0.7737395043636847,-0.7737395043636847
2018-12-23,-1.860335318470728,-1.860335318470728,-1.860335318470728,-1.765909584026031,-1.765909584026031,-1.765909584026031,-1.7835591750073796,-1.7835591750073796,-1.7835591750073796,-1.9791335488921828,-1.9791335488921828,-1.9791335488921828
2018-12-30,-1.5784930607425627,-1.5784930607425627,-1.5784930607425627,-1.0979654225511155,-1.0979654225511155,-1.0979654225511155,-1.376049626174191,-1.376049626174191,-1.376049626174191,-1.0112731944420075,-1.0112731944420075,-1.0112731944420075
2019-01-06,0.2858846989776988,0.2858846989776988,0.2858846989776988,0.15584030039720895,0.15584030039720895,0.15584030039720895,0.5472062314697036,0.5472062314697036,0.5472062314697036,0.49337974768687987,0.49337974768687987,0.49337974768687987
2019-01-13,1.3127019733549683,1.3127019733549683,1.3127019733549683,1.2739953826485078,1.2739953826485078,1.2739953826485078,1.462101889569908,1.462101889569908,1.462101889569908,1.3875600199354603,1.3875600199354603,1.3875600199354603
2019-01-20,1.6170688208203914,1.6170688208203914,1.6170688208203914,1.8147306713570646,1.8147306713570646,1.8147306713570646,1.9841840953466445,1.9841840953466445,1.9841840953466445,1.8777367460386938,1.8777367460386938,1.8777367460386938
2019-01-27,2.1304346757901995,2.1304346757901995,2.1304346757901995,2.1234766899174167,2.1234766899174167,2.1234766899174167,2.171304073143574,2.171304073143574,2.171304073143574,2.0841599772543127,2.0841599772543127,2.0841599772543127
2019-02-03,1.3054319226994269,1.3054319226994269,1.3054319226994269,1.3274529282468552,1.3274529282468552,1.3274529282468552,1.3487187684088742,1.3487187684088742,1.3487187684088742,1.3033221921250198,1.3033221921250198,1.3033221921250198
2019-02-10,1.0423566316883994,1.0423566316883994,1.0423566316883994,1.0957400482184292,1.0957400482184292,1.0957400482184292,1.107502952173854,1.107502952173854,1.107502952173854,0.9812122068264886,0.9812122068264886,0.9812122068264886
2019-02-17,1.4335994528010536,1.4335994528010536,1.4335994528010536,1.5237132211213276,1.5237132211213276,1.5237132211213276,1.3937732090083306,1.3937732090083306,1.3937732090083306,1.5129590286062766,1.5129590286062766,1.5129590286062766
2019-02-24,0.9419294300918849,0.9419294300918849,0.9419294300918849,0.8786245095725486,0.8786245095725486,0.8786245095725486,0.6685528129013301,0.6685528129013301,0.6685528129013301,0.6601880193376786,0.6601880193376786,0.6601880193376786
2019-03-03,-0.11825088083404298,-0.11825088083404298,-0.11825088083404298,-0.035344449001425124,-0.035344449001425124,-0.035344449001425124,-0.02452116958769472,-0.02452116958769472,-0.02452116958769472,0.13083087256343312,0.13083087256343312,0.13083087256343312
2019-03-10,0.5335244675459603,0.5335244675459603,0.5335244675459603,0.693774026686015,0.693774026686015,0.693774026686015,0.6830456509390836,0.6830456509390836,0.6830456509390836,0.7530625194966115,0.7530625194966115,0.7530625194966115
2019-03-17,0.3580803282526904,0.3580803282526904,0.3580803282526904,0.3514223634301018,0.3514223634301018,0.3514223634301018,0.049805788789173404,0.049805788789173404,0.049805788789173404,-0.0931802844418263,-0.0931802844418263,-0.0931802844418263
2019-03-24,0.3036845869887027,0.3036845869887027,0.3036845869887027,0.11689489765913876,0.11689489765913876,0.11689489765913876,0.20633150666836714,0.20633150666836714,0.20633150666836714,0.23281394229320476,0.23281394229320476,0.23281394229320476
2019-03-31,0.7180562490754726,0.7180562490754726,0.7180562490754726,0.7300616566631722,0.7300616566631722,0.7300616566631722,0.9284962337654662,0.9284962337654662,0.9284962337654662,0.9389097006193523,0.9389097006193523,0.9389097006193523
2019-04-07,0.9114642251341397,0.9114642251341397,0.9114642251341397,0.9906481164636212,0.9906481164636212,0.9906481164636212,0.907118437753935,0.907118437753935,0.907118437753935,0.8043260726107283,0.8043260726107283,0.8043260726107283
2019-04-14,0.6658824619868847,0.6658824619868847,0.6658824619868847,0.8377832544661565,0.8377832544661565,0.8377832544661565,0.945333879987457,0.945333879987457,0.945333879987457,0.5652513848012842,0.5652513848012842,0.5652513848012842
2019-04-21,-0.5586453343627584,-0.5586453343627584,-0.5586453343627584,-0.04462881689381392,-0.04462881689381392,-0.04462881689381392,-0.1307317117859726,-0.1307317117859726,-0.1307317117859726,0.021489714969039616,0.021489714969039616,0.021489714969039616
2019-04-28,0.7677773932775657,0.7677773932775657,0.7677773932775657,0.639349871914579,0.639349871914579,0.639349871914579,0.8907225536688288,0.8907225536688288,0.8907225536688288,0.9513351066522162,0.9513351066522162,0.9513351066522162
2019-05-05,-2.1767066641304598,-2.1767066641304598,-2.1767066641304598,-2.110998120325154,-2.110998120325154,-2.110998120325154,-2.239435272747339,-2.239435272747339,-2.239435272747339,-1.9361450203618769,-1.9361450203618769,-1.9361450203618769
2019-05-12,-2.572497663672375,-2.572497663672375,-2.572497663672375,-2.5926788080452643,-2.5926788080452643,-2.5926788080452643,-2.3967525749364413,-2.3967525749364413,-2.3967525749364413,-2.5315708201468308,-2.5315708201468308,-2.5315708201468308
2019-05-19,-1.678915323713113,-1.678915323713113,-1.678915323713113,-1.795519011102497,-1.795519011102497,-1.795519011102497,-1.7024722335130118,-1.7024722335130118,-1.7024722335130118,-1.820137070164731,-1.820137070164731,-1.820137070164731
2019-05-26,-0.9490196933635329,-0.9490196933635329,-0.9490196933635329,-0.8600970631143324,-0.8600970631143324,-0.8600970631143324,-0.8319344954189155,-0.8319344954189155,-0.8319344954189155,-0.8205478389576758,-0.8205478389576758,-0.8205478389576758
2019-06-02,0.1289635104138175,0.1289635104138175,0.1289635104138175,0.08910136628743565,0.08910136628743565,0.08910136628743565,0.15395093479680202,0.15395093479680202,0.15395093479680202,-0.0016950605328127119,-0.0016950605328127119,-0.0016950605328127119
2019-06-09,0.011824748896968102,0.011824748896968102,0.011824748896968102,-0.21845206739499273,-0.21845206739499273,-0.21845206739499273,-0.11259648158532166,-0.11259648158532166,-0.11259648158532166,-0.07108762575657886,-0.07108762575657886,-0.07108762575657886
2019-06-16,1.3576343648951716,1.3576343648951716,1.3576343648951716,1.284380290424931,1.284380290424931,1.284380290424931,1.2956837461492254,1.2956837461492254,1.2956837461492254,1.2737975199736287,1.2737975199736287,1.2737975199736287
2019-06-23,0.977714797154001,0.977714797154001,0.977714797154001,0.8659380504780904,0.8659380504780904,0.8659380504780904,0.797809546751263,0.797809546751263,0.797809546751263,0.8577179834129482,0.8577179834129482,0.8577179834129482
2019-06-30,0.6633426771476334,0.6633426771476334,0.6633426771476334,0.5401490555234488,0.5401490555234488,0.5401490555234488,0.4910151371681702,0.4910151371681702,0.4910151371681702,0.6132093051782418,0.6132093051782418,0.6132093051782418
2019-07-07,0.6053848490698923,0.6053848490698923,0.6053848490698923,0.5123394224713909,0.5123394224713909,0.5123394224713909,0.5382239911123232,0.5382239911123232,0.5382239911123232,0.5162968246521211,0.5162968246521211,0.5162968246521211
2019-07-14,0.7053492932051106,0.7053492932051106,0.7053492932051106,0.6258426841434572,0.6258426841434572,0.6258426841434572,0.37132869046112543,0.37132869046112543,0.37132869046112543,0.3459062769904922,0.3459062769904922,0.3459062769904922
2019-07-21,-0.03467618869637045,-0.03467618869637045,-0.03467618869637045,-0.06980780757168553,-0.06980780757168553,-0.06980780757168553,0.03542157248115129,0.03542157248115129,0.03542157248115129,0.06869791943789998,0.06869791943789998,0.06869791943789998
2019-07-28,-1.3080460400188227,-1.3080460400188227,-1.3080460400188227,-1.5209929771054163,-1.5209929771054163,-1.5209929771054163,-1.4149805111185212,-1.4149805111185212,-1.4149805111185212,-1.572175053127924,-1.572175053127924,-1.572175053127924
2019-08-04,-1.4624551377534176,-1.4624551377534176,-1.4624551377534176,-1.635348173482466,-1.635348173482466,-1.635348173482466,-1.676045206612204,-1.676045206612204,-1.676045206612204,-1.6417434514158846,-1.6417434514158846,-1.6417434514158846
2019-08-11,-2.018976141832237,-2.018976141832237,-2.018976141832237,-1.916764632737167,-1.916764632737167,-1.916764632737167,-1.911591604997178,-1.911591604997178,-1.911591604997178,-1.8335751447816262,-1.8335751447816262,-1.8335751447816262
2019-08-18,-1.522560898283755,-1.522560898283755,-1.522560898283755,-1.6240464915802195,-1.6240464915802195,-1.6240464915802195,-1.7278342710975465,-1.7278342710975465,-1.7278342710975465,-1.7406385892467946,-1.7406385892467946,-1.7406385892467946
2019-08-25,-1.0356391664187334,-1.0356391664187334,-1.0356391664187334,-1.097937796649695,-1.097937796649695,-1.097937796649695,-0.9792092321256901,-0.9792092321256901,-0.9792092321256901,-1.051503360514496,-1.051503360514496,-1.051503360514496
2019-09-01,-0.4593237392683905,-0.4593237392683905,-0.4593237392683905,-0.45945955800120697,-0.45945955800120697,-0.45945955800120697,-0.3530031601016901,-0.3530031601016901,-0.3530031601016901,-0.41698186522471153,-0.41698186522471153,-0.41698186522471153
2019-09-08,0.032936209443119244,0.032936209443119244,0.032936209443119244,0.21962443442899837,0.21962443442899837,0.21962443442899837,0.20952809060019756,0.20952809060019756,0.20952809060019756,0.21656157466099674,0.21656157466099674,0.21656157466099674
2019-09-15,-0.078231051815879,-0.078231051815879,-0.078231051815879,-0.046039631389586284,-0.046039631389586284,-0.046039631389586284,0.009955443602838255,0.009955443602838255,0.009955443602838255,-0.0346623278486435,-0.0346623278486435,-0.0346623278486435
2019-09-22,-0.7846773745455347,-0.7846773745455347,-0.7846773745455347,-0.8736803664560844,-0.8736803664560844,-0.8736803664560844,-1.0524866961622,-1.0524866961622,-1.0524866961622,-0.959359836109134,-0.959359836109134,-0.959359836109134
2019-09-29,-0.9986156005518896,-0.9986156005518896,-0.9986156005518896,-0.8768567024430636,-0.8768567024430636,-0.8768567024430636,-0.8446559942623151,-0.8446559942623151,-0.8446559942623151,-0.8581268329312752,-0.8581268329312752,-0.8581268329312752
2019-10-06,-0.47326229142059706,-0.47326229142059706,-0.47326229142059706,-0.2013921712704789,-0.2013921712704789,-0.2013921712704789,-0.2517454345845702,-0.2517454345845702,-0.2517454345845702,-0.14926520041239758,-0.14926520041239758,-0.14926520041239758
2019-10-13,0.36685606147562744,0.36685606147562744,0.36685606147562744,0.34704312844409585,0.34704312844409585,0.34704312844409585,0.30004019297669404,0.30004019297669404,0.30004019297669404,0.31930656125385315,0.31930656125385315,0.31930656125385315
2019-10-20,0.6794346980819865,0.6794346980819865,0.6794346980819865,0.8400391808862422,0.8400391808862422,0.8400391808862422,0.7380254883957078,0.7380254883957078,0.7380254883957078,0.833590529754876,0.833590529754876,0.833590529754876
2019-10-27,0.6004837850589153,0.6004837850589153,0.6004837850589153,0.8410645214203906,0.8410645214203906,0.8410645214203906,0.7793987009258697,0.7793987009258697,0.7793987009258697,1.0171969860719605,1.0171969860719605,1.0171969860719605
2019-11-03,1.492632758873491,1.492632758873491,1.492632758873491,1.420158489790627,1.420158489790627,1.420158489790627,1.515059478980402,1.515059478980402,1.515059478980402,1.478808428707678,1.478808428707678,1.478808428707678
2019-11-10,0.858732655580623,0.858732655580623,0.858732655580623,0.6906547732508734,0.6906547732508734,0.6906547732508734,0.7051525406495186,0.7051525406495186,0.7051525406495186,0.5783071262042376,0.5783071262042376,0.5783071262042376
2019-11-17,0.5217456758388864,0.5217456758388864,0.5217456758388864,0.21959322668854886,0.21959322668854886,0.21959322668854886,0.19409485412928687,0.19409485412928687,0.19409485412928687,0.18135308636667044,0.18135308636667044,0.18135308636667044
2019-11-24,-0.42817808211201625,-0.42817808211201625,-0.42817808211201625,-0.61877499931457,-0.61877499931457,-0.61877499931457,-0.4331729953247483,-0.4331729953247483,-0.4331729953247483,-0.5864640774796129,-0.5864640774796129,-0.5864640774796129
2019-12-01,-0.4150116723674278,-0.4150116723674278,-0.4150116723674278,-0.5700434182629709,-0.5700434182629709,-0.5700434182629709,-0.3064919140707567,-0.3064919140707567,-0.3064919140707567,-0.26468716735808395,-0.26468716735808395,-0.26468716735808395
2019-12-08,1.4068492456290926,1.4068492456290926,1.4068492456290926,1.4457613298190277,1.4457613298190277,1.4457613298190277,1.273184754667295,1.273184754667295,1.273184754667295,1.3255887311775307,1.3255887311775307,1.3255887311775307
2019-12-15,1.9247751654538916,1.9247751654538916,1.9247751654538916,1.970983764903712,1.970983764903712,1.970983764903712,1.8936510222669278,1.8936510222669278,1.8936510222669278,1.9059243496885039,1.9059243496885039,1.9059243496885039
2019-12-22,1.6118438300426796,1.6118438300426796,1.6118438300426796,1.5978240306582865,1.5978240306582865,1.5978240306582865,1.511907662964775,1.511907662964775,1.511907662964775,1.468328427060955,1.468328427060955,1.468328427060955
2019-12-29,1.4463957331716555,1.4463957331716555,1.4463957331716555,1.363847542536753,1.363847542536753,1.363847542536753,1.1602344797644608,1.1602344797644608,1.1602344797644608,1.0091656247669063,1.0091656247669063,1.0091656247669063
