Date,PowerShares FTSE RAFI Developed Markets ex-US_Open_average,PowerShares FTSE RAFI Developed Markets ex-US_Open_max,PowerShares FTSE RAFI Developed Markets ex-US_Open_min,PowerShares FTSE RAFI Developed Markets ex-US_High_average,PowerShares FTSE RAFI Developed Markets ex-US_High_max,PowerShares FTSE RAFI Developed Markets ex-US_High_min,PowerShares FTSE RAFI Developed Markets ex-US_Low_average,PowerShares FTSE RAFI Developed Markets ex-US_Low_max,PowerShares FTSE RAFI Developed Markets ex-US_Low_min,PowerShares FTSE RAFI Developed Markets ex-US_Close_average,PowerShares FTSE RAFI Developed Markets ex-US_Close_max,PowerShares FTSE RAFI Developed Markets ex-US_Close_min
2018-04-08,0.03992191847537479,0.03992191847537479,0.03992191847537479,-0.0995474960316319,-0.0995474960316319,-0.0995474960316319,0.1487254663922444,0.1487254663922444,0.1487254663922444,0.023768386509772473,0.023768386509772473,0.023768386509772473
2018-04-15,0.42788836804013586,0.42788836804013586,0.42788836804013586,0.3364146121366575,0.3364146121366575,0.3364146121366575,0.5626759430774887,0.5626759430774887,0.5626759430774887,0.49838849825783793,0.49838849825783793,0.49838849825783793
2018-04-22,0.7820146874848058,0.7820146874848058,0.7820146874848058,0.757557308615052,0.757557308615052,0.757557308615052,0.9813786285294557,0.9813786285294557,0.9813786285294557,0.7731435278794244,0.7731435278794244,0.7731435278794244
2018-04-29,0.7794212458101251,0.7794212458101251,0.7794212458101251,0.7497998311440448,0.7497998311440448,0.7497998311440448,0.8668293368738964,0.8668293368738964,0.8668293368738964,0.7623793607089605,0.7623793607089605,0.7623793607089605
2018-05-06,1.4382647959445134,1.4382647959445134,1.4382647959445134,1.348384423311165,1.348384423311165,1.348384423311165,1.3322481452966162,1.3322481452966162,1.3322481452966162,1.3314449086188695,1.3314449086188695,1.3314449086188695
2018-05-13,0.9385408646475252,0.9385408646475252,0.9385408646475252,0.8766718429511282,0.8766718429511282,0.8766718429511282,0.9926430889466333,0.9926430889466333,0.9926430889466333,0.9838834599340754,0.9838834599340754,0.9838834599340754
2018-05-20,-0.3922309874801248,-0.3922309874801248,-0.3922309874801248,-0.5268437017929081,-0.5268437017929081,-0.5268437017929081,-0.20243227738157227,-0.20243227738157227,-0.20243227738157227,-0.39484524776466196,-0.39484524776466196,-0.39484524776466196
2018-05-27,-0.35945876724468573,-0.35945876724468573,-0.35945876724468573,-0.5061800606020259,-0.5061800606020259,-0.5061800606020259,-0.2851286207826643,-0.2851286207826643,-0.2851286207826643,-0.4562622890691408,-0.4562622890691408,-0.4562622890691408
2018-06-03,-0.3551849291313647,-0.3551849291313647,-0.3551849291313647,-0.03352566772317478,-0.03352566772317478,-0.03352566772317478,-0.05094717166058084,-0.05094717166058084,-0.05094717166058084,0.06793766725160241,0.06793766725160241,0.06793766725160241
2018-06-10,-2.109468037259106,-2.109468037259106,-2.109468037259106,-2.0297913140649397,-2.0297913140649397,-2.0297913140649397,-1.7496507639372616,-1.7496507639372616,-1.7496507639372616,-1.8388355145887156,-1.8388355145887156,-1.8388355145887156
2018-06-17,-2.0236021798563297,-2.0236021798563297,-2.0236021798563297,-2.159300205975776,-2.159300205975776,-2.159300205975776,-2.0677731647458177,-2.0677731647458177,-2.0677731647458177,-2.1733037319272666,-2.1733037319272666,-2.1733037319272666
2018-06-24,-2.031210577158122,-2.031210577158122,-2.031210577158122,-2.0100914206991396,-2.0100914206991396,-2.0100914206991396,-1.969793903348143,-1.969793903348143,-1.969793903348143,-1.9455295303868647,-1.9455295303868647,-1.9455295303868647
2018-07-01,-0.8974024248417708,-0.8974024248417708,-0.8974024248417708,-0.9836082151213617,-0.9836082151213617,-0.9836082151213617,-0.8882895696606335,-0.8882895696606335,-0.8882895696606335,-0.9383199293339588,-0.9383199293339588,-0.9383199293339588
2018-07-08,-1.1052454916434595,-1.1052454916434595,-1.1052454916434595,-1.1396579441280865,-1.1396579441280865,-1.1396579441280865,-1.0561943186392495,-1.0561943186392495,-1.0561943186392495,-1.1141854769185262,-1.1141854769185262,-1.1141854769185262
2018-07-15,-0.8413792129108144,-0.8413792129108144,-0.8413792129108144,-0.8526028840717927,-0.8526028840717927,-0.8526028840717927,-0.7949336543252166,-0.7949336543252166,-0.7949336543252166,-0.8023282854171006,-0.8023282854171006,-0.8023282854171006
2018-07-22,-0.1695407597786068,-0.1695407597786068,-0.1695407597786068,-0.19455029636909837,-0.19455029636909837,-0.19455029636909837,-0.18663307348372296,-0.18663307348372296,-0.18663307348372296,-0.28955544642127923,-0.28955544642127923,-0.28955544642127923
2018-07-29,-0.7015489971498877,-0.7015489971498877,-0.7015489971498877,-0.6748230335345239,-0.6748230335345239,-0.6748230335345239,-0.695852913419557,-0.695852913419557,-0.695852913419557,-0.6689947105931545,-0.6689947105931545,-0.6689947105931545
2018-08-05,-1.1769461002174142,-1.1769461002174142,-1.1769461002174142,-1.1959440007747393,-1.1959440007747393,-1.1959440007747393,-1.2299572425728849,-1.2299572425728849,-1.2299572425728849,-1.2463569836406951,-1.2463569836406951,-1.2463569836406951
2018-08-12,-1.0725006639405503,-1.0725006639405503,-1.0725006639405503,-0.9893705327142329,-0.9893705327142329,-0.9893705327142329,-0.9835671508039605,-0.9835671508039605,-0.9835671508039605,-0.9513438540295899,-0.9513438540295899,-0.9513438540295899
2018-08-19,-0.198266334793334,-0.198266334793334,-0.198266334793334,0.03950753364899013,0.03950753364899013,0.03950753364899013,-0.06487050333120561,-0.06487050333120561,-0.06487050333120561,0.13250906791602743,0.13250906791602743,0.13250906791602743
