Date,NuShares Enhanced Yield US Aggregate Bond_etf_Open_average,NuShares Enhanced Yield US Aggregate Bond_etf_Open_max,NuShares Enhanced Yield US Aggregate Bond_etf_Open_min,NuShares Enhanced Yield US Aggregate Bond_etf_High_average,NuShares Enhanced Yield US Aggregate Bond_etf_High_max,NuShares Enhanced Yield US Aggregate Bond_etf_High_min,NuShares Enhanced Yield US Aggregate Bond_etf_Low_average,NuShares Enhanced Yield US Aggregate Bond_etf_Low_max,NuShares Enhanced Yield US Aggregate Bond_etf_Low_min,NuShares Enhanced Yield US Aggregate Bond_etf_Close_average,NuShares Enhanced Yield US Aggregate Bond_etf_Close_max,NuShares Enhanced Yield US Aggregate Bond_etf_Close_min
2018-06-17,-0.9875651415484388,-0.9875651415484388,-0.9875651415484388,-0.8082625446124221,-0.8082625446124221,-0.8082625446124221,-0.7943943453197939,-0.7943943453197939,-0.7943943453197939,-0.8394018855655797,-0.8394018855655797,-0.8394018855655797
2018-06-24,-0.39415401819651524,-0.39415401819651524,-0.39415401819651524,-0.2707671130333145,-0.2707671130333145,-0.2707671130333145,-0.23613877692636762,-0.23613877692636762,-0.23613877692636762,-0.4094965300625507,-0.4094965300625507,-0.4094965300625507
2018-07-01,-0.18257418583505083,-0.18257418583505083,-0.18257418583505083,-0.21959931609411015,-0.21959931609411015,-0.21959931609411015,-0.37272057130357844,-0.37272057130357844,-0.37272057130357844,-0.12550941282738046,-0.12550941282738046,-0.12550941282738046
2018-07-08,0.3781765427997324,0.3781765427997324,0.3781765427997324,0.11119236155471082,0.11119236155471082,0.11119236155471082,0.20532159673585876,0.20532159673585876,0.20532159673585876,-0.1313285769773466,-0.1313285769773466,-0.1313285769773466
2018-07-15,0.011835217392359982,0.011835217392359982,0.011835217392359982,0.6044526714555021,0.6044526714555021,0.6044526714555021,0.3343752351076838,0.3343752351076838,0.3343752351076838,0.6799856362511818,0.6799856362511818,0.6799856362511818
2018-07-22,-0.49208989663244546,-0.49208989663244546,-0.49208989663244546,-0.48305355911729786,-0.48305355911729786,-0.48305355911729786,-0.28590619795922134,-0.28590619795922134,-0.28590619795922134,-0.49158965377410857,-0.49158965377410857,-0.49158965377410857
2018-07-29,-0.01263295079931773,-0.01263295079931773,-0.01263295079931773,-0.4515537227726294,-0.4515537227726294,-0.4515537227726294,-0.2579528839567138,-0.2579528839567138,-0.2579528839567138,-0.3032392174315544,-0.3032392174315544,-0.3032392174315544
2018-08-05,-0.3716625369012597,-0.3716625369012597,-0.3716625369012597,0.18308345930917025,0.18308345930917025,0.18308345930917025,0.02794539216727095,0.02794539216727095,0.02794539216727095,0.6514050428645615,0.6514050428645615,0.6514050428645615
2018-08-12,1.148393324234314,1.148393324234314,1.148393324234314,1.5903602784619093,1.5903602784619093,1.5903602784619093,1.3947099196069679,1.3947099196069679,1.3947099196069679,0.9536432205987763,0.9536432205987763,0.9536432205987763
2018-08-19,2.085782400313127,2.085782400313127,2.085782400313127,1.8943038092450741,1.8943038092450741,1.8943038092450741,1.9318321204833715,1.9318321204833715,1.9318321204833715,2.013156792181292,2.013156792181292,2.013156792181292
2018-08-26,0.5429934459420713,0.5429934459420713,0.5429934459420713,0.07109496297816145,0.07109496297816145,0.07109496297816145,0.7850053641540318,0.7850053641540318,0.7850053641540318,0.4616078188852248,0.4616078188852248,0.4616078188852248
2018-09-02,-1.2588746494329786,-1.2588746494329786,-1.2588746494329786,-1.7053930750581592,-1.7053930750581592,-1.7053930750581592,-1.736148930972724,-1.736148930972724,-1.736148930972724,-1.507793251695453,-1.507793251695453,-1.507793251695453
2018-09-09,-2.088831412485468,-2.088831412485468,-2.088831412485468,-1.792598696694895,-1.792598696694895,-1.792598696694895,-2.029512657929762,-2.029512657929762,-2.029512657929762,-1.5253718046747682,-1.5253718046747682,-1.5253718046747682
2018-09-16,-1.6775378970736934,-1.6775378970736934,-1.6775378970736934,-2.039686291933514,-2.039686291933514,-2.039686291933514,-2.25970549174164,-2.25970549174164,-2.25970549174164,-2.122924883014924,-2.122924883014924,-2.122924883014924
2018-09-23,-1.484870450704519,-1.484870450704519,-1.484870450704519,-1.4450707974305042,-1.4450707974305042,-1.4450707974305042,-1.1701092082663198,-1.1701092082663198,-1.1701092082663198,-1.1688243914694263,-1.1688243914694263,-1.1688243914694263
2018-09-30,-2.5180423576322024,-2.5180423576322024,-2.5180423576322024,-2.679357440427862,-2.679357440427862,-2.679357440427862,-2.646449278789686,-2.646449278789686,-2.646449278789686,-2.6275389076006035,-2.6275389076006035,-2.6275389076006035
2018-10-07,-2.091053798412947,-2.091053798412947,-2.091053798412947,-1.980126954093231,-1.980126954093231,-1.980126954093231,-1.8911285552690502,-1.8911285552690502,-1.8911285552690502,-1.9160517262831929,-1.9160517262831929,-1.9160517262831929
2018-10-14,-1.696294560340906,-1.696294560340906,-1.696294560340906,-1.8173986178465902,-1.8173986178465902,-1.8173986178465902,-1.6487962262683307,-1.6487962262683307,-1.6487962262683307,-1.705970727416122,-1.705970727416122,-1.705970727416122
2018-10-21,-1.4385873938223053,-1.4385873938223053,-1.4385873938223053,-1.3741900282133892,-1.3741900282133892,-1.3741900282133892,-1.329781539270416,-1.329781539270416,-1.329781539270416,-1.2953832258724314,-1.2953832258724314,-1.2953832258724314
2018-10-28,-1.710016004755933,-1.710016004755933,-1.710016004755933,-1.6716793374235472,-1.6716793374235472,-1.6716793374235472,-1.7941423902909792,-1.7941423902909792,-1.7941423902909792,-1.8838066417877484,-1.8838066417877484,-1.8838066417877484
2018-11-04,-1.4718903276181798,-1.4718903276181798,-1.4718903276181798,-1.4805923554369664,-1.4805923554369664,-1.4805923554369664,-1.444992969346062,-1.444992969346062,-1.444992969346062,-1.4254655996345449,-1.4254655996345449,-1.4254655996345449
2018-11-11,-1.4917304525227746,-1.4917304525227746,-1.4917304525227746,-1.3931709524717077,-1.3931709524717077,-1.3931709524717077,-1.4198625497020176,-1.4198625497020176,-1.4198625497020176,-1.4255630588055845,-1.4255630588055845,-1.4255630588055845
2018-11-18,-0.8486888891800497,-0.8486888891800497,-0.8486888891800497,-0.9891934708863812,-0.9891934708863812,-0.9891934708863812,-1.0863924091387365,-1.0863924091387365,-1.0863924091387365,-0.927933484759483,-0.927933484759483,-0.927933484759483
2018-11-25,-1.092792242821552,-1.092792242821552,-1.092792242821552,-1.0268363970501533,-1.0268363970501533,-1.0268363970501533,-1.0447352783962676,-1.0447352783962676,-1.0447352783962676,-1.0802205366790232,-1.0802205366790232,-1.0802205366790232
2018-12-02,-0.3844064514018788,-0.3844064514018788,-0.3844064514018788,-0.49559685362685396,-0.49559685362685396,-0.49559685362685396,-0.5220189352458863,-0.5220189352458863,-0.5220189352458863,-0.5630075685647475,-0.5630075685647475,-0.5630075685647475
2018-12-09,-0.1602312162820098,-0.1602312162820098,-0.1602312162820098,-0.10185312531493956,-0.10185312531493956,-0.10185312531493956,-0.03143388548304404,-0.03143388548304404,-0.03143388548304404,-0.18855568978864753,-0.18855568978864753,-0.18855568978864753
2018-12-16,0.703522392245864,0.703522392245864,0.703522392245864,0.591403974217054,0.591403974217054,0.591403974217054,0.29936970891676296,0.29936970891676296,0.29936970891676296,0.37447439466853516,0.37447439466853516,0.37447439466853516
2018-12-23,0.2719480058258175,0.2719480058258175,0.2719480058258175,0.6190066936206876,0.6190066936206876,0.6190066936206876,0.5211286432029544,0.5211286432029544,0.5211286432029544,0.611511908896974,0.611511908896974,0.611511908896974
2018-12-30,1.8772898283270616,1.8772898283270616,1.8772898283270616,1.7747773365893913,1.7747773365893913,1.7747773365893913,1.922372389824465,1.922372389824465,1.922372389824465,1.837369593617365,1.837369593617365,1.837369593617365
2019-01-06,1.4277703099233028,1.4277703099233028,1.4277703099233028,1.3756739738218167,1.3756739738218167,1.3756739738218167,1.3139855834138547,1.3139855834138547,1.3139855834138547,1.1224462122510102,1.1224462122510102,1.1224462122510102
2019-01-13,1.3310330352951376,1.3310330352951376,1.3310330352951376,1.2829446487164107,1.2829446487164107,1.2829446487164107,1.3845398581513384,1.3845398581513384,1.3845398581513384,1.3057027945925717,1.3057027945925717,1.3057027945925717
2019-01-20,1.5038890394542497,1.5038890394542497,1.5038890394542497,1.6932967667824927,1.6932967667824927,1.6932967667824927,1.6685912543932688,1.6685912543932688,1.6685912543932688,1.7423654142757679,1.7423654142757679,1.7423654142757679
2019-01-27,1.9514645488867994,1.9514645488867994,1.9514645488867994,1.9898366088472423,1.9898366088472423,1.9898366088472423,1.8622632462970998,1.8622632462970998,1.8622632462970998,1.8471326192718804,1.8471326192718804,1.8471326192718804
2019-02-03,1.5133315501727822,1.5133315501727822,1.5133315501727822,1.698393103811982,1.698393103811982,1.698393103811982,1.6782148390515907,1.6782148390515907,1.6782148390515907,1.6740775525793896,1.6740775525793896,1.6740775525793896
2019-02-10,1.4557703645523052,1.4557703645523052,1.4557703645523052,1.4090138478694847,1.4090138478694847,1.4090138478694847,1.4321697717604622,1.4321697717604622,1.4321697717604622,1.47773121197421,1.47773121197421,1.47773121197421
2019-02-17,1.3234130270990823,1.3234130270990823,1.3234130270990823,1.3017709404577071,1.3017709404577071,1.3017709404577071,1.3609021987345455,1.3609021987345455,1.3609021987345455,1.3415834252581633,1.3415834252581633,1.3415834252581633
2019-02-24,0.8461670916359286,0.8461670916359286,0.8461670916359286,0.7962426612132846,0.7962426612132846,0.7962426612132846,0.8302253921422029,0.8302253921422029,0.8302253921422029,0.7536771503883934,0.7536771503883934,0.7536771503883934
2019-03-03,1.1134521105987547,1.1134521105987547,1.1134521105987547,1.3666977259944846,1.3666977259944846,1.3666977259944846,1.2486092052016238,1.2486092052016238,1.2486092052016238,1.4421680777425412,1.4421680777425412,1.4421680777425412
2019-03-10,1.5208462061187362,1.5208462061187362,1.5208462061187362,1.4661824616548393,1.4661824616548393,1.4661824616548393,1.4898183314406712,1.4898183314406712,1.4898183314406712,1.4661223576787556,1.4661223576787556,1.4661223576787556
2019-03-17,2.03274546991376,2.03274546991376,2.03274546991376,2.155767055718149,2.155767055718149,2.155767055718149,2.0927890046804225,2.0927890046804225,2.0927890046804225,2.1090697513123673,2.1090697513123673,2.1090697513123673
2019-03-24,2.1762521389062086,2.1762521389062086,2.1762521389062086,2.073064978436491,2.073064978436491,2.073064978436491,2.116263471381484,2.116263471381484,2.116263471381484,2.073154771666366,2.073154771666366,2.073154771666366
2019-03-31,1.3256125865351005,1.3256125865351005,1.3256125865351005,1.3330814520930956,1.3330814520930956,1.3330814520930956,1.3295014712534088,1.3295014712534088,1.3295014712534088,1.370451964914129,1.370451964914129,1.370451964914129
2019-04-07,1.416550524735325,1.416550524735325,1.416550524735325,1.3867472724808099,1.3867472724808099,1.3867472724808099,1.3836153480477993,1.3836153480477993,1.3836153480477993,1.3464607667793995,1.3464607667793995,1.3464607667793995
2019-04-14,1.0344420448465952,1.0344420448465952,1.0344420448465952,1.0991177140989101,1.0991177140989101,1.0991177140989101,1.0528679809446824,1.0528679809446824,1.0528679809446824,1.0227442928295472,1.0227442928295472,1.0227442928295472
2019-04-21,1.4620946814357425,1.4620946814357425,1.4620946814357425,1.3853746188582245,1.3853746188582245,1.3853746188582245,1.381506324747653,1.381506324747653,1.381506324747653,1.3533927833878843,1.3533927833878843,1.3533927833878843
2019-04-28,0.9884315842214527,0.9884315842214527,0.9884315842214527,0.9685603268571228,0.9685603268571228,0.9685603268571228,1.0150088652027467,1.0150088652027467,1.0150088652027467,0.9486318164791713,0.9486318164791713,0.9486318164791713
2019-05-05,1.0294776676710975,1.0294776676710975,1.0294776676710975,1.0955846320187268,1.0955846320187268,1.0955846320187268,1.0483621980619453,1.0483621980619453,1.0483621980619453,1.0821433234861157,1.0821433234861157,1.0821433234861157
2019-05-12,1.1584280387866386,1.1584280387866386,1.1584280387866386,1.171351595880985,1.171351595880985,1.171351595880985,1.1319158191980037,1.1319158191980037,1.1319158191980037,1.161152029977222,1.161152029977222,1.161152029977222
2019-05-19,1.3184064637232649,1.3184064637232649,1.3184064637232649,1.335143976708179,1.335143976708179,1.335143976708179,1.299192943873127,1.299192943873127,1.299192943873127,1.327335929085169,1.327335929085169,1.327335929085169
2019-05-26,1.7972558156473455,1.7972558156473455,1.7972558156473455,1.9153117062453335,1.9153117062453335,1.9153117062453335,1.8139180998880415,1.8139180998880415,1.8139180998880415,1.9450804375400899,1.9450804375400899,1.9450804375400899
2019-06-02,2.029472233663601,2.029472233663601,2.029472233663601,1.9540215404553263,1.9540215404553263,1.9540215404553263,1.9697011497017411,1.9697011497017411,1.9697011497017411,1.8968441214673737,1.8968441214673737,1.8968441214673737
2019-06-09,1.7193635992093195,1.7193635992093195,1.7193635992093195,1.6838478009590594,1.6838478009590594,1.6838478009590594,1.816077557904407,1.816077557904407,1.816077557904407,1.7255078169037714,1.7255078169037714,1.7255078169037714
2019-06-16,2.028395061918534,2.028395061918534,2.028395061918534,2.0869506789530616,2.0869506789530616,2.0869506789530616,2.0828644599917037,2.0828644599917037,2.0828644599917037,2.066463039385379,2.066463039385379,2.066463039385379
2019-06-23,1.8472474207770193,1.8472474207770193,1.8472474207770193,1.8504900065329104,1.8504900065329104,1.8504900065329104,1.852188586246311,1.852188586246311,1.852188586246311,1.8968332542986164,1.8968332542986164,1.8968332542986164
2019-06-30,1.1600890593684374,1.1600890593684374,1.1600890593684374,1.1032722742733474,1.1032722742733474,1.1032722742733474,1.1260717640397204,1.1260717640397204,1.1260717640397204,1.1950499743974408,1.1950499743974408,1.1950499743974408
2019-07-07,0.6695521934425788,0.6695521934425788,0.6695521934425788,0.5841647031429753,0.5841647031429753,0.5841647031429753,0.5580651114540479,0.5580651114540479,0.5580651114540479,0.5559469182636566,0.5559469182636566,0.5559469182636566
2019-07-14,0.9563091692616442,0.9563091692616442,0.9563091692616442,0.8731720481313117,0.8731720481313117,0.8731720481313117,0.8598019065335619,0.8598019065335619,0.8598019065335619,0.7706303283524043,0.7706303283524043,0.7706303283524043
2019-07-21,0.779864708818687,0.779864708818687,0.779864708818687,0.9082556887088791,0.9082556887088791,0.9082556887088791,0.9005304227313383,0.9005304227313383,0.9005304227313383,0.9405474795943055,0.9405474795943055,0.9405474795943055
2019-07-28,1.316343663476533,1.316343663476533,1.316343663476533,1.3453367469767947,1.3453367469767947,1.3453367469767947,1.4191273760132899,1.4191273760132899,1.4191273760132899,1.4147844959791307,1.4147844959791307,1.4147844959791307
2019-08-04,1.906037316269845,1.906037316269845,1.906037316269845,1.815500837229814,1.815500837229814,1.815500837229814,1.7658122500575737,1.7658122500575737,1.7658122500575737,1.7272869287847703,1.7272869287847703,1.7272869287847703
2019-08-11,2.246676627889257,2.246676627889257,2.246676627889257,2.2315312285634237,2.2315312285634237,2.2315312285634237,2.258160224502805,2.258160224502805,2.258160224502805,2.3078128568339094,2.3078128568339094,2.3078128568339094
2019-08-18,1.7407924562358388,1.7407924562358388,1.7407924562358388,1.8672974951020536,1.8672974951020536,1.8672974951020536,1.8272774639286715,1.8272774639286715,1.8272774639286715,1.8541913665081509,1.8541913665081509,1.8541913665081509
2019-08-25,1.842902307713612,1.842902307713612,1.842902307713612,1.7573094545334924,1.7573094545334924,1.7573094545334924,1.7156692216589697,1.7156692216589697,1.7156692216589697,1.6672559685912167,1.6672559685912167,1.6672559685912167
2019-09-01,1.358668156347083,1.358668156347083,1.358668156347083,1.5118214710580307,1.5118214710580307,1.5118214710580307,1.432857802468719,1.432857802468719,1.432857802468719,1.5037824951263505,1.5037824951263505,1.5037824951263505
2019-09-08,-0.06812166465247894,-0.06812166465247894,-0.06812166465247894,-0.12096281178903791,-0.12096281178903791,-0.12096281178903791,0.02979905708533438,0.02979905708533438,0.02979905708533438,-0.06347851665749563,-0.06347851665749563,-0.06347851665749563
2019-09-15,0.27591005672007624,0.27591005672007624,0.27591005672007624,0.49753327981548934,0.49753327981548934,0.49753327981548934,0.37271073098966984,0.37271073098966984,0.37271073098966984,0.5826963489366171,0.5826963489366171,0.5826963489366171
2019-09-22,0.5400149748685548,0.5400149748685548,0.5400149748685548,0.5914691854253612,0.5914691854253612,0.5914691854253612,0.5920900749065695,0.5920900749065695,0.5920900749065695,0.532726448294052,0.532726448294052,0.532726448294052
2019-09-29,0.9392070190637091,0.9392070190637091,0.9392070190637091,0.9955914553877356,0.9955914553877356,0.9955914553877356,1.016050973144508,1.016050973144508,1.016050973144508,1.009252377580552,1.009252377580552,1.009252377580552
2019-10-06,-0.3446879107397007,-0.3446879107397007,-0.3446879107397007,-0.3187184459535971,-0.3187184459535971,-0.3187184459535971,-0.3520816693480707,-0.3520816693480707,-0.3520816693480707,-0.37755830059118883,-0.37755830059118883,-0.37755830059118883
2019-10-13,-0.25818943474079986,-0.25818943474079986,-0.25818943474079986,-0.1592650418932186,-0.1592650418932186,-0.1592650418932186,-0.18568321192647547,-0.18568321192647547,-0.18568321192647547,-0.2375747968689885,-0.2375747968689885,-0.2375747968689885
2019-10-20,-0.3056175895187493,-0.3056175895187493,-0.3056175895187493,-0.41583192242507777,-0.41583192242507777,-0.41583192242507777,-0.4030980862340567,-0.4030980862340567,-0.4030980862340567,-0.4437555127814334,-0.4437555127814334,-0.4437555127814334
2019-10-27,-0.12741870724417947,-0.12741870724417947,-0.12741870724417947,-0.2565252964554162,-0.2565252964554162,-0.2565252964554162,-0.2810971603244339,-0.2810971603244339,-0.2810971603244339,-0.07207499701563037,-0.07207499701563037,-0.07207499701563037
2019-11-03,-1.4854043265359436,-1.4854043265359436,-1.4854043265359436,-1.56940372562041,-1.56940372562041,-1.56940372562041,-1.6187153385487212,-1.6187153385487212,-1.6187153385487212,-1.6146947222865857,-1.6146947222865857,-1.6146947222865857
2019-11-10,-0.6784906793921511,-0.6784906793921511,-0.6784906793921511,-0.7774063071745156,-0.7774063071745156,-0.7774063071745156,-0.8388232692995984,-0.8388232692995984,-0.8388232692995984,-0.6948432509115207,-0.6948432509115207,-0.6948432509115207
2019-11-17,-0.1826739279427588,-0.1826739279427588,-0.1826739279427588,-0.35602500876072724,-0.35602500876072724,-0.35602500876072724,-0.18266091883129187,-0.18266091883129187,-0.18266091883129187,-0.33294139839843373,-0.33294139839843373,-0.33294139839843373
2019-11-24,0.6104193192963551,0.6104193192963551,0.6104193192963551,0.25951965844546154,0.25951965844546154,0.25951965844546154,0.18194160990317515,0.18194160990317515,0.18194160990317515,0.20716346378536027,0.20716346378536027,0.20716346378536027
2019-12-01,-0.2981270728411983,-0.2981270728411983,-0.2981270728411983,-0.563693028421029,-0.563693028421029,-0.563693028421029,-0.5620131023456411,-0.5620131023456411,-0.5620131023456411,-0.5373192472148175,-0.5373192472148175,-0.5373192472148175
2019-12-08,-0.5135420534667412,-0.5135420534667412,-0.5135420534667412,-0.30629229310408895,-0.30629229310408895,-0.30629229310408895,-0.5285887628152994,-0.5285887628152994,-0.5285887628152994,-0.07877272366961642,-0.07877272366961642,-0.07877272366961642
2019-12-15,-0.1831925640005617,-0.1831925640005617,-0.1831925640005617,-0.3543052875691543,-0.3543052875691543,-0.3543052875691543,-0.09081764318357426,-0.09081764318357426,-0.09081764318357426,-0.41183893383274,-0.41183893383274,-0.41183893383274
2019-12-22,-0.11611694995740496,-0.11611694995740496,-0.11611694995740496,-0.36584612678949424,-0.36584612678949424,-0.36584612678949424,-0.11972446213184336,-0.11972446213184336,-0.11972446213184336,-0.42641753344312533,-0.42641753344312533,-0.42641753344312533
2019-12-29,0.4294717833605805,0.4294717833605805,0.4294717833605805,1.0506326220518238,1.0506326220518238,1.0506326220518238,0.966441195702692,0.966441195702692,0.966441195702692,1.2886091157655257,1.2886091157655257,1.2886091157655257
