Date,YieldShares High Income_etf_Open_average,YieldShares High Income_etf_Open_max,YieldShares High Income_etf_Open_min,YieldShares High Income_etf_High_average,YieldShares High Income_etf_High_max,YieldShares High Income_etf_High_min,YieldShares High Income_etf_Low_average,YieldShares High Income_etf_Low_max,YieldShares High Income_etf_Low_min,YieldShares High Income_etf_Close_average,YieldShares High Income_etf_Close_max,YieldShares High Income_etf_Close_min
2018-04-08,-0.7214186094187592,-0.7214186094187592,-0.7214186094187592,-0.7570559508246378,-0.7570559508246378,-0.7570559508246378,-0.6209285814426639,-0.6209285814426639,-0.6209285814426639,-0.7490005266411828,-0.7490005266411828,-0.7490005266411828
2018-04-15,-0.36035366608359115,-0.36035366608359115,-0.36035366608359115,-0.4574049036830686,-0.4574049036830686,-0.4574049036830686,-0.48394692924031174,-0.48394692924031174,-0.48394692924031174,-0.6245233290696814,-0.6245233290696814,-0.6245233290696814
2018-04-22,-1.1401758890379847,-1.1401758890379847,-1.1401758890379847,-0.946004101503248,-0.946004101503248,-0.946004101503248,-0.9256013582619019,-0.9256013582619019,-0.9256013582619019,-0.8038794784615851,-0.8038794784615851,-0.8038794784615851
2018-04-29,-0.9709466670047228,-0.9709466670047228,-0.9709466670047228,-1.0226149945055303,-1.0226149945055303,-1.0226149945055303,-1.007430728888053,-1.007430728888053,-1.007430728888053,-0.789835405007592,-0.789835405007592,-0.789835405007592
2018-05-06,-0.5598463092535361,-0.5598463092535361,-0.5598463092535361,-0.3541894096326119,-0.3541894096326119,-0.3541894096326119,-0.3267438841605182,-0.3267438841605182,-0.3267438841605182,-0.3546873506961698,-0.3546873506961698,-0.3546873506961698
2018-05-13,-0.3094881977526083,-0.3094881977526083,-0.3094881977526083,-0.5868466340714574,-0.5868466340714574,-0.5868466340714574,-0.474476181813209,-0.474476181813209,-0.474476181813209,-0.4932775512745362,-0.4932775512745362,-0.4932775512745362
2018-05-20,-1.0888230548141653,-1.0888230548141653,-1.0888230548141653,-1.3708092005465424,-1.3708092005465424,-1.3708092005465424,-1.2972986097979646,-1.2972986097979646,-1.2972986097979646,-1.4771314627616363,-1.4771314627616363,-1.4771314627616363
2018-05-27,-1.4525722200257274,-1.4525722200257274,-1.4525722200257274,-1.1705685110817798,-1.1705685110817798,-1.1705685110817798,-1.236385038333729,-1.236385038333729,-1.236385038333729,-1.0663045175196217,-1.0663045175196217,-1.0663045175196217
2018-06-03,-0.5226237620406541,-0.5226237620406541,-0.5226237620406541,-0.2382176280768959,-0.2382176280768959,-0.2382176280768959,-0.2784540341609838,-0.2784540341609838,-0.2784540341609838,0.20573779994945002,0.20573779994945002,0.20573779994945002
2018-06-10,0.287530651661901,0.287530651661901,0.287530651661901,-0.0481136825950303,-0.0481136825950303,-0.0481136825950303,0.6018838350906053,0.6018838350906053,0.6018838350906053,0.4568771758699521,0.4568771758699521,0.4568771758699521
2018-06-17,-0.04049607823961389,-0.04049607823961389,-0.04049607823961389,0.0,0.0,0.0,0.2656401615347042,0.2656401615347042,0.2656401615347042,0.37569037838263847,0.37569037838263847,0.37569037838263847
2018-06-24,-2.3189758444198296,-2.3189758444198296,-2.3189758444198296,-2.5675965904678155,-2.5675965904678155,-2.5675965904678155,-2.38932282170058,-2.38932282170058,-2.38932282170058,-2.5395018911807896,-2.5395018911807896,-2.5395018911807896
2018-07-01,-1.643729514771045,-1.643729514771045,-1.643729514771045,-1.3851137288325754,-1.3851137288325754,-1.3851137288325754,-1.5873077923776282,-1.5873077923776282,-1.5873077923776282,-1.190123288833126,-1.190123288833126,-1.190123288833126
2018-07-08,-0.6970087451472333,-0.6970087451472333,-0.6970087451472333,-0.7067573156020737,-0.7067573156020737,-0.7067573156020737,-0.6327796683075158,-0.6327796683075158,-0.6327796683075158,-0.7645402939791041,-0.7645402939791041,-0.7645402939791041
2018-07-15,0.23069530181304027,0.23069530181304027,0.23069530181304027,-0.008283106306687668,-0.008283106306687668,-0.008283106306687668,-0.13118133072695617,-0.13118133072695617,-0.13118133072695617,-0.2722935090625718,-0.2722935090625718,-0.2722935090625718
2018-07-22,-0.5980702377199913,-0.5980702377199913,-0.5980702377199913,-0.657970239205558,-0.657970239205558,-0.657970239205558,-0.38556985008431943,-0.38556985008431943,-0.38556985008431943,-0.7712310553411063,-0.7712310553411063,-0.7712310553411063
2018-07-29,0.13061860384563537,0.13061860384563537,0.13061860384563537,0.22429499411976125,0.22429499411976125,0.22429499411976125,0.05758505708872859,0.05758505708872859,0.05758505708872859,0.48992428220076956,0.48992428220076956,0.48992428220076956
2018-08-05,0.8747889673512497,0.8747889673512497,0.8747889673512497,0.7892583753481116,0.7892583753481116,0.7892583753481116,0.5056892954131883,0.5056892954131883,0.5056892954131883,0.3912673677808577,0.3912673677808577,0.3912673677808577
2018-08-12,1.2252554124596475,1.2252554124596475,1.2252554124596475,0.9447414777719501,0.9447414777719501,0.9447414777719501,1.2100422425959074,1.2100422425959074,1.2100422425959074,1.0694641386009816,1.0694641386009816,1.0694641386009816
2018-08-19,1.3929541402833152,1.3929541402833152,1.3929541402833152,1.7645090101998384,1.7645090101998384,1.7645090101998384,1.694287316839823,1.694287316839823,1.694287316839823,1.7948123103588507,1.7948123103588507,1.7948123103588507
2018-08-26,0.7038084077221002,0.7038084077221002,0.7038084077221002,0.7348314528619342,0.7348314528619342,0.7348314528619342,0.8464251797654659,0.8464251797654659,0.8464251797654659,0.7068001108262926,0.7068001108262926,0.7068001108262926
2018-09-02,0.22727146499359557,0.22727146499359557,0.22727146499359557,-0.11747405388014374,-0.11747405388014374,-0.11747405388014374,-0.30050125348239104,-0.30050125348239104,-0.30050125348239104,-0.5482062705280396,-0.5482062705280396,-0.5482062705280396
2018-09-09,0.881210736512496,0.881210736512496,0.881210736512496,0.5952018729927886,0.5952018729927886,0.5952018729927886,0.6363928294506312,0.6363928294506312,0.6363928294506312,0.36697934110996216,0.36697934110996216,0.36697934110996216
2018-09-16,0.9915981244021594,0.9915981244021594,0.9915981244021594,0.8611521337761491,0.8611521337761491,0.8611521337761491,1.1626864206285825,1.1626864206285825,1.1626864206285825,1.097571766381058,1.097571766381058,1.097571766381058
2018-09-23,-0.4031476784254832,-0.4031476784254832,-0.4031476784254832,-0.7244985540390675,-0.7244985540390675,-0.7244985540390675,-0.3006903924458633,-0.3006903924458633,-0.3006903924458633,-0.4758309514308767,-0.4758309514308767,-0.4758309514308767
2018-09-30,-2.5569741085760294,-2.5569741085760294,-2.5569741085760294,-2.51453797299972,-2.51453797299972,-2.51453797299972,-2.852161685309164,-2.852161685309164,-2.852161685309164,-2.7715426746169682,-2.7715426746169682,-2.7715426746169682
2018-10-07,-2.9935914849190324,-2.9935914849190324,-2.9935914849190324,-2.9598874936289654,-2.9598874936289654,-2.9598874936289654,-2.8276498649814124,-2.8276498649814124,-2.8276498649814124,-2.7830049227069087,-2.7830049227069087,-2.7830049227069087
