Date,VanEck Vectors Russia Small-Cap_etf_Open_average,VanEck Vectors Russia Small-Cap_etf_Open_max,VanEck Vectors Russia Small-Cap_etf_Open_min,VanEck Vectors Russia Small-Cap_etf_High_average,VanEck Vectors Russia Small-Cap_etf_High_max,VanEck Vectors Russia Small-Cap_etf_High_min,VanEck Vectors Russia Small-Cap_etf_Low_average,VanEck Vectors Russia Small-Cap_etf_Low_max,VanEck Vectors Russia Small-Cap_etf_Low_min,VanEck Vectors Russia Small-Cap_etf_Close_average,VanEck Vectors Russia Small-Cap_etf_Close_max,VanEck Vectors Russia Small-Cap_etf_Close_min
2018-04-08,-2.9637623117469016,-2.9637623117469016,-2.9637623117469016,-2.962309235971943,-2.962309235971943,-2.962309235971943,-2.6615989188239286,-2.6615989188239286,-2.6615989188239286,-2.893534184538317,-2.893534184538317,-2.893534184538317
2018-04-15,-1.8471200960885317,-1.8471200960885317,-1.8471200960885317,-1.8485869313806191,-1.8485869313806191,-1.8485869313806191,-1.6345191674649981,-1.6345191674649981,-1.6345191674649981,-1.7591551938648962,-1.7591551938648962,-1.7591551938648962
2018-04-22,-1.5700434235966971,-1.5700434235966971,-1.5700434235966971,-1.4850788926120015,-1.4850788926120015,-1.4850788926120015,-1.4656044786963174,-1.4656044786963174,-1.4656044786963174,-1.4219748203136735,-1.4219748203136735,-1.4219748203136735
2018-04-29,-1.686607042301623,-1.686607042301623,-1.686607042301623,-1.537057973780102,-1.537057973780102,-1.537057973780102,-1.538843425411031,-1.538843425411031,-1.538843425411031,-1.4534535393283095,-1.4534535393283095,-1.4534535393283095
2018-05-06,-1.043153761623757,-1.043153761623757,-1.043153761623757,-1.1182599720639568,-1.1182599720639568,-1.1182599720639568,-1.118037934206025,-1.118037934206025,-1.118037934206025,-1.109646475233661,-1.109646475233661,-1.109646475233661
2018-05-13,-1.0486033431769646,-1.0486033431769646,-1.0486033431769646,-1.0337993879166882,-1.0337993879166882,-1.0337993879166882,-1.0429928280445224,-1.0429928280445224,-1.0429928280445224,-1.005131690033437,-1.005131690033437,-1.005131690033437
2018-05-20,-1.0053724658672663,-1.0053724658672663,-1.0053724658672663,-1.0678812312668848,-1.0678812312668848,-1.0678812312668848,-0.9740318865546943,-0.9740318865546943,-0.9740318865546943,-1.0300100203714508,-1.0300100203714508,-1.0300100203714508
2018-05-27,-0.7137187834353967,-0.7137187834353967,-0.7137187834353967,-0.694147023046078,-0.694147023046078,-0.694147023046078,-0.8270293029085574,-0.8270293029085574,-0.8270293029085574,-0.8423990652389362,-0.8423990652389362,-0.8423990652389362
2018-06-03,-0.7618126045745524,-0.7618126045745524,-0.7618126045745524,-0.7244138366826075,-0.7244138366826075,-0.7244138366826075,-0.7151275030155705,-0.7151275030155705,-0.7151275030155705,-0.8096946442192157,-0.8096946442192157,-0.8096946442192157
2018-06-10,-0.7280640023793601,-0.7280640023793601,-0.7280640023793601,-0.8049834449264928,-0.8049834449264928,-0.8049834449264928,-0.8418249506808747,-0.8418249506808747,-0.8418249506808747,-0.8505567054473805,-0.8505567054473805,-0.8505567054473805
2018-06-17,-1.2490565919666088,-1.2490565919666088,-1.2490565919666088,-1.2961817423573936,-1.2961817423573936,-1.2961817423573936,-1.1162323781695465,-1.1162323781695465,-1.1162323781695465,-1.2027503773152137,-1.2027503773152137,-1.2027503773152137
2018-06-24,-1.4614460893931207,-1.4614460893931207,-1.4614460893931207,-1.4118447498787097,-1.4118447498787097,-1.4118447498787097,-1.3842645614806925,-1.3842645614806925,-1.3842645614806925,-1.367563626907544,-1.367563626907544,-1.367563626907544
2018-07-01,-1.8106759641296901,-1.8106759641296901,-1.8106759641296901,-1.8828622408590914,-1.8828622408590914,-1.8828622408590914,-1.7898331321667058,-1.7898331321667058,-1.7898331321667058,-1.8450377460472585,-1.8450377460472585,-1.8450377460472585
2018-07-08,-1.5543673893051613,-1.5543673893051613,-1.5543673893051613,-1.617350510404659,-1.617350510404659,-1.617350510404659,-1.5533396539025601,-1.5533396539025601,-1.5533396539025601,-1.6072708640398734,-1.6072708640398734,-1.6072708640398734
2018-07-15,-1.795043402287751,-1.795043402287751,-1.795043402287751,-1.8039678877953453,-1.8039678877953453,-1.8039678877953453,-1.9134853445292077,-1.9134853445292077,-1.9134853445292077,-1.8320774157392197,-1.8320774157392197,-1.8320774157392197
2018-07-22,-1.2810138348675937,-1.2810138348675937,-1.2810138348675937,-1.1268161003118715,-1.1268161003118715,-1.1268161003118715,-1.4869948412501592,-1.4869948412501592,-1.4869948412501592,-1.5185690861095342,-1.5185690861095342,-1.5185690861095342
2018-07-29,-1.5589495642639264,-1.5589495642639264,-1.5589495642639264,-1.5369955367808312,-1.5369955367808312,-1.5369955367808312,-1.5665003189673845,-1.5665003189673845,-1.5665003189673845,-1.4873916789506956,-1.4873916789506956,-1.4873916789506956
2018-08-05,-2.285590416801215,-2.285590416801215,-2.285590416801215,-2.283776670544825,-2.283776670544825,-2.283776670544825,-2.483887772188926,-2.483887772188926,-2.483887772188926,-2.4143013077747204,-2.4143013077747204,-2.4143013077747204
2018-08-12,-1.9931917345112637,-1.9931917345112637,-1.9931917345112637,-1.9498130163471035,-1.9498130163471035,-1.9498130163471035,-1.9686582099667347,-1.9686582099667347,-1.9686582099667347,-1.901038156605969,-1.901038156605969,-1.901038156605969
2018-08-19,-1.5909625115113166,-1.5909625115113166,-1.5909625115113166,-1.5859482391637196,-1.5859482391637196,-1.5859482391637196,-1.5418469018942926,-1.5418469018942926,-1.5418469018942926,-1.616134369171992,-1.616134369171992,-1.616134369171992
2018-08-26,-1.2576571492393205,-1.2576571492393205,-1.2576571492393205,-1.2450059410605874,-1.2450059410605874,-1.2450059410605874,-1.213709748943138,-1.213709748943138,-1.213709748943138,-1.192882068428298,-1.192882068428298,-1.192882068428298
2018-09-02,-1.5436805868158645,-1.5436805868158645,-1.5436805868158645,-1.557130250732968,-1.557130250732968,-1.557130250732968,-1.540366758799977,-1.540366758799977,-1.540366758799977,-1.622351856718124,-1.622351856718124,-1.622351856718124
2018-09-09,-1.1646270755101418,-1.1646270755101418,-1.1646270755101418,-1.24121248699648,-1.24121248699648,-1.24121248699648,-1.1744104322496944,-1.1744104322496944,-1.1744104322496944,-1.2246517319122388,-1.2246517319122388,-1.2246517319122388
2018-09-16,-0.6446613732557274,-0.6446613732557274,-0.6446613732557274,-0.5578366474974438,-0.5578366474974438,-0.5578366474974438,-0.5891180887381041,-0.5891180887381041,-0.5891180887381041,-0.5661147040961284,-0.5661147040961284,-0.5661147040961284
2018-09-23,-0.6262576721941503,-0.6262576721941503,-0.6262576721941503,-0.5541205777783079,-0.5541205777783079,-0.5541205777783079,-0.5561288249191154,-0.5561288249191154,-0.5561288249191154,-0.4689713507422098,-0.4689713507422098,-0.4689713507422098
2018-09-30,-0.6597207027620893,-0.6597207027620893,-0.6597207027620893,-0.7444285821485354,-0.7444285821485354,-0.7444285821485354,-0.5832966096567525,-0.5832966096567525,-0.5832966096567525,-0.6595984278098491,-0.6595984278098491,-0.6595984278098491
2018-10-07,-0.8509262550413595,-0.8509262550413595,-0.8509262550413595,-0.79849662234942,-0.79849662234942,-0.79849662234942,-0.818219677823897,-0.818219677823897,-0.818219677823897,-0.719572984688622,-0.719572984688622,-0.719572984688622
2018-10-14,-0.7080493575075569,-0.7080493575075569,-0.7080493575075569,-0.819210017425718,-0.819210017425718,-0.819210017425718,-0.6556434593509523,-0.6556434593509523,-0.6556434593509523,-0.7817620373609662,-0.7817620373609662,-0.7817620373609662
2018-10-21,-1.7379732219661743,-1.7379732219661743,-1.7379732219661743,-1.6613346802801794,-1.6613346802801794,-1.6613346802801794,-1.7641013648156476,-1.7641013648156476,-1.7641013648156476,-1.6427967135230503,-1.6427967135230503,-1.6427967135230503
2018-10-28,-1.3767024815689561,-1.3767024815689561,-1.3767024815689561,-1.3490346356674363,-1.3490346356674363,-1.3490346356674363,-1.2146269207417706,-1.2146269207417706,-1.2146269207417706,-1.2864850688303644,-1.2864850688303644,-1.2864850688303644
2018-11-04,-1.9141226398447944,-1.9141226398447944,-1.9141226398447944,-2.0000694961394534,-2.0000694961394534,-2.0000694961394534,-2.0101656569028683,-2.0101656569028683,-2.0101656569028683,-2.0094890237527303,-2.0094890237527303,-2.0094890237527303
2018-11-11,-0.6163985963250175,-0.6163985963250175,-0.6163985963250175,-0.7303364205915696,-0.7303364205915696,-0.7303364205915696,-0.5984100897423705,-0.5984100897423705,-0.5984100897423705,-0.6943001462620272,-0.6943001462620272,-0.6943001462620272
2018-11-18,-0.5170753532755219,-0.5170753532755219,-0.5170753532755219,-0.5994609762609552,-0.5994609762609552,-0.5994609762609552,-0.7549857807490038,-0.7549857807490038,-0.7549857807490038,-0.8134727645162209,-0.8134727645162209,-0.8134727645162209
2018-11-25,-0.4710454026600518,-0.4710454026600518,-0.4710454026600518,-0.49949562066968856,-0.49949562066968856,-0.49949562066968856,-0.28237601575648613,-0.28237601575648613,-0.28237601575648613,-0.34140793721073076,-0.34140793721073076,-0.34140793721073076
2018-12-02,-1.0602441929762385,-1.0602441929762385,-1.0602441929762385,-1.0266738836739806,-1.0266738836739806,-1.0266738836739806,-1.020589172332581,-1.020589172332581,-1.020589172332581,-1.113023655506483,-1.113023655506483,-1.113023655506483
2018-12-09,-1.7406805149691815,-1.7406805149691815,-1.7406805149691815,-1.7180237358141377,-1.7180237358141377,-1.7180237358141377,-1.5651341513857333,-1.5651341513857333,-1.5651341513857333,-1.6006884458787767,-1.6006884458787767,-1.6006884458787767
2018-12-16,-2.5315277278621053,-2.5315277278621053,-2.5315277278621053,-2.511880649316041,-2.511880649316041,-2.511880649316041,-2.4798491390886266,-2.4798491390886266,-2.4798491390886266,-2.457254359160989,-2.457254359160989,-2.457254359160989
2018-12-23,-2.2005252814777854,-2.2005252814777854,-2.2005252814777854,-2.062659858118128,-2.062659858118128,-2.062659858118128,-2.1070648009203357,-2.1070648009203357,-2.1070648009203357,-1.9619621008577461,-1.9619621008577461,-1.9619621008577461
2018-12-30,-1.2440384391348007,-1.2440384391348007,-1.2440384391348007,-1.1464599944483642,-1.1464599944483642,-1.1464599944483642,-1.1779565081772898,-1.1779565081772898,-1.1779565081772898,-1.0727666229065669,-1.0727666229065669,-1.0727666229065669
2019-01-06,-0.5293990182586797,-0.5293990182586797,-0.5293990182586797,-0.6297929636278451,-0.6297929636278451,-0.6297929636278451,-0.4932431236146546,-0.4932431236146546,-0.4932431236146546,-0.5913583461842976,-0.5913583461842976,-0.5913583461842976
2019-01-13,0.12306600054382971,0.12306600054382971,0.12306600054382971,0.16956860154014144,0.16956860154014144,0.16956860154014144,0.18982303732283762,0.18982303732283762,0.18982303732283762,0.13179404738513922,0.13179404738513922,0.13179404738513922
2019-01-20,0.6243749414643693,0.6243749414643693,0.6243749414643693,0.7915499816906995,0.7915499816906995,0.7915499816906995,0.7091404975678912,0.7091404975678912,0.7091404975678912,0.7766060405557754,0.7766060405557754,0.7766060405557754
2019-01-27,1.085121352380886,1.085121352380886,1.085121352380886,1.077640257033731,1.077640257033731,1.077640257033731,1.1361502917796396,1.1361502917796396,1.1361502917796396,1.1554308896438483,1.1554308896438483,1.1554308896438483
2019-02-03,1.1699319638741432,1.1699319638741432,1.1699319638741432,1.2115658146210835,1.2115658146210835,1.2115658146210835,1.2343197223269078,1.2343197223269078,1.2343197223269078,1.3058339124254477,1.3058339124254477,1.3058339124254477
2019-02-10,0.6571384529086286,0.6571384529086286,0.6571384529086286,0.7432341067735021,0.7432341067735021,0.7432341067735021,0.7074635506850115,0.7074635506850115,0.7074635506850115,0.6860693288256065,0.6860693288256065,0.6860693288256065
2019-02-17,1.0666293951396018,1.0666293951396018,1.0666293951396018,0.9965324599437968,0.9965324599437968,0.9965324599437968,1.0133707496117792,1.0133707496117792,1.0133707496117792,0.995609170651526,0.995609170651526,0.995609170651526
2019-02-24,0.8554458258642735,0.8554458258642735,0.8554458258642735,0.9910027973733119,0.9910027973733119,0.9910027973733119,0.8024230287321084,0.8024230287321084,0.8024230287321084,0.7815586874353759,0.7815586874353759,0.7815586874353759
2019-03-03,0.25165408883438745,0.25165408883438745,0.25165408883438745,0.15661537414451407,0.15661537414451407,0.15661537414451407,0.28404442986923684,0.28404442986923684,0.28404442986923684,0.24701808811936615,0.24701808811936615,0.24701808811936615
2019-03-10,0.6460509676225366,0.6460509676225366,0.6460509676225366,0.8784394738859407,0.8784394738859407,0.8784394738859407,0.6742243021348773,0.6742243021348773,0.6742243021348773,0.9344515997337923,0.9344515997337923,0.9344515997337923
2019-03-17,1.0549655356560532,1.0549655356560532,1.0549655356560532,0.9465636047850163,0.9465636047850163,0.9465636047850163,0.8838839565362182,0.8838839565362182,0.8838839565362182,0.8677135360481187,0.8677135360481187,0.8677135360481187
2019-03-24,0.6538402784978041,0.6538402784978041,0.6538402784978041,0.5053716289397635,0.5053716289397635,0.5053716289397635,0.3990975418778716,0.3990975418778716,0.3990975418778716,0.3146756920044915,0.3146756920044915,0.3146756920044915
2019-03-31,0.666610815544039,0.666610815544039,0.666610815544039,0.5574556551655153,0.5574556551655153,0.5574556551655153,0.7384708053930338,0.7384708053930338,0.7384708053930338,0.7859733992016412,0.7859733992016412,0.7859733992016412
2019-04-07,1.1528087883262335,1.1528087883262335,1.1528087883262335,0.9580278120385128,0.9580278120385128,0.9580278120385128,1.0829242374241974,1.0829242374241974,1.0829242374241974,1.050116305700058,1.050116305700058,1.050116305700058
2019-04-14,0.8639154725284874,0.8639154725284874,0.8639154725284874,1.393040257308896,1.393040257308896,1.393040257308896,1.115582506087381,1.115582506087381,1.115582506087381,1.2432290746820294,1.2432290746820294,1.2432290746820294
2019-04-21,0.2066019826434328,0.2066019826434328,0.2066019826434328,0.1648314073447221,0.1648314073447221,0.1648314073447221,0.3624465202767769,0.3624465202767769,0.3624465202767769,0.36235612361204705,0.36235612361204705,0.36235612361204705
2019-04-28,0.20268863175534113,0.20268863175534113,0.20268863175534113,0.19095517821619817,0.19095517821619817,0.19095517821619817,0.010355662988054699,0.010355662988054699,0.010355662988054699,0.4755702510537007,0.4755702510537007,0.4755702510537007
2019-05-05,-1.1486025513358558,-1.1486025513358558,-1.1486025513358558,-0.5231639975377169,-0.5231639975377169,-0.5231639975377169,-1.0297501580999908,-1.0297501580999908,-1.0297501580999908,-0.16173556727078436,-0.16173556727078436,-0.16173556727078436
2019-05-12,0.09405099613082132,0.09405099613082132,0.09405099613082132,-0.29741223672382844,-0.29741223672382844,-0.29741223672382844,0.23497301218069172,0.23497301218069172,0.23497301218069172,-0.0020373297146010438,-0.0020373297146010438,-0.0020373297146010438
2019-05-19,1.548915060065927,1.548915060065927,1.548915060065927,1.3606687560527055,1.3606687560527055,1.3606687560527055,1.9255725752388075,1.9255725752388075,1.9255725752388075,1.6750461788388127,1.6750461788388127,1.6750461788388127
2019-05-26,0.5701180226909807,0.5701180226909807,0.5701180226909807,0.5326072187010304,0.5326072187010304,0.5326072187010304,0.8369120472196722,0.8369120472196722,0.8369120472196722,0.7692727199594259,0.7692727199594259,0.7692727199594259
2019-06-02,1.7079809104637897,1.7079809104637897,1.7079809104637897,2.108263652223648,2.108263652223648,2.108263652223648,1.9077100794038278,1.9077100794038278,1.9077100794038278,2.209062156303766,2.209062156303766,2.209062156303766
2019-06-09,2.5710683627405677,2.5710683627405677,2.5710683627405677,2.551831040204098,2.551831040204098,2.551831040204098,2.458466924094124,2.458466924094124,2.458466924094124,2.408590904715431,2.408590904715431,2.408590904715431
2019-06-16,2.4769813375238834,2.4769813375238834,2.4769813375238834,2.671964619020775,2.671964619020775,2.671964619020775,2.512048247307806,2.512048247307806,2.512048247307806,2.7010286828588215,2.7010286828588215,2.7010286828588215
2019-06-23,2.20372044954622,2.20372044954622,2.20372044954622,2.088852256162973,2.088852256162973,2.088852256162973,2.2257398243060154,2.2257398243060154,2.2257398243060154,2.1214074703228682,2.1214074703228682,2.1214074703228682
2019-06-30,1.9438331753841462,1.9438331753841462,1.9438331753841462,1.9714377466431345,1.9714377466431345,1.9714377466431345,1.9516249471672884,1.9516249471672884,1.9516249471672884,1.9835780694585188,1.9835780694585188,1.9835780694585188
