Date,iShares US IndustrialsEtf_Open_average,iShares US IndustrialsEtf_Open_max,iShares US IndustrialsEtf_Open_min,iShares US IndustrialsEtf_High_average,iShares US IndustrialsEtf_High_max,iShares US IndustrialsEtf_High_min,iShares US IndustrialsEtf_Low_average,iShares US IndustrialsEtf_Low_max,iShares US IndustrialsEtf_Low_min,iShares US IndustrialsEtf_Close_average,iShares US IndustrialsEtf_Close_max,iShares US IndustrialsEtf_Close_min
2018-05-27,-0.0773322387963856,-0.0773322387963856,-0.0773322387963856,-0.07936317158587017,-0.07936317158587017,-0.07936317158587017,0.1303179743185324,0.1303179743185324,0.1303179743185324,0.06838727351361251,0.06838727351361251,0.06838727351361251
2018-06-03,0.6658853799703354,0.6658853799703354,0.6658853799703354,0.6576296477480106,0.6576296477480106,0.6576296477480106,0.8033152174055834,0.8033152174055834,0.8033152174055834,0.8152497155384897,0.8152497155384897,0.8152497155384897
2018-06-10,0.6910129590300718,0.6910129590300718,0.6910129590300718,0.5830680566047677,0.5830680566047677,0.5830680566047677,0.6297681397820504,0.6297681397820504,0.6297681397820504,0.7600682559374944,0.7600682559374944,0.7600682559374944
2018-06-17,0.2612416944037025,0.2612416944037025,0.2612416944037025,-0.13957440938791163,-0.13957440938791163,-0.13957440938791163,0.024218326351455915,0.024218326351455915,0.024218326351455915,-0.29735068396284176,-0.29735068396284176,-0.29735068396284176
2018-06-24,-1.075517556980317,-1.075517556980317,-1.075517556980317,-1.061654629300309,-1.061654629300309,-1.061654629300309,-0.7786091334087989,-0.7786091334087989,-0.7786091334087989,-1.012720793813694,-1.012720793813694,-1.012720793813694
2018-07-01,-0.7724395672839123,-0.7724395672839123,-0.7724395672839123,-0.8110126244167656,-0.8110126244167656,-0.8110126244167656,-0.583404953465781,-0.583404953465781,-0.583404953465781,-0.5310585021061511,-0.5310585021061511,-0.5310585021061511
2018-07-08,0.3266061583894872,0.3266061583894872,0.3266061583894872,0.29858421012175584,0.29858421012175584,0.29858421012175584,0.5136231464670289,0.5136231464670289,0.5136231464670289,0.433272451662898,0.433272451662898,0.433272451662898
2018-07-15,0.8074580208893178,0.8074580208893178,0.8074580208893178,0.6695809178382215,0.6695809178382215,0.6695809178382215,0.8140839278549498,0.8140839278549498,0.8140839278549498,0.6356274829247113,0.6356274829247113,0.6356274829247113
2018-07-22,1.6568212483741527,1.6568212483741527,1.6568212483741527,1.6639399399142596,1.6639399399142596,1.6639399399142596,1.3497781920312366,1.3497781920312366,1.3497781920312366,1.342146140931168,1.342146140931168,1.342146140931168
2018-07-29,1.2321305257509871,1.2321305257509871,1.2321305257509871,1.2126897244241384,1.2126897244241384,1.2126897244241384,1.2813483505724776,1.2813483505724776,1.2813483505724776,1.2981070783251478,1.2981070783251478,1.2981070783251478
