Date,WisdomTree Fundamental U.S. High Yield Corporate BEtf_Open_average,WisdomTree Fundamental U.S. High Yield Corporate BEtf_Open_max,WisdomTree Fundamental U.S. High Yield Corporate BEtf_Open_min,WisdomTree Fundamental U.S. High Yield Corporate BEtf_High_average,WisdomTree Fundamental U.S. High Yield Corporate BEtf_High_max,WisdomTree Fundamental U.S. High Yield Corporate BEtf_High_min,WisdomTree Fundamental U.S. High Yield Corporate BEtf_Low_average,WisdomTree Fundamental U.S. High Yield Corporate BEtf_Low_max,WisdomTree Fundamental U.S. High Yield Corporate BEtf_Low_min,WisdomTree Fundamental U.S. High Yield Corporate BEtf_Close_average,WisdomTree Fundamental U.S. High Yield Corporate BEtf_Close_max,WisdomTree Fundamental U.S. High Yield Corporate BEtf_Close_min
2018-05-27,-0.9847338151331876,-0.9847338151331876,-0.9847338151331876,-0.9900015472365636,-0.9900015472365636,-0.9900015472365636,-1.0512271101217108,-1.0512271101217108,-1.0512271101217108,-1.1207543270346998,-1.1207543270346998,-1.1207543270346998
2018-06-03,-0.6997664721925074,-0.6997664721925074,-0.6997664721925074,-0.7056121227598117,-0.7056121227598117,-0.7056121227598117,-0.552670091070824,-0.552670091070824,-0.552670091070824,-0.6288519366342038,-0.6288519366342038,-0.6288519366342038
2018-06-10,0.17400757491116198,0.17400757491116198,0.17400757491116198,0.31238077153494637,0.31238077153494637,0.31238077153494637,0.32015717794001053,0.32015717794001053,0.32015717794001053,0.3867583716045982,0.3867583716045982,0.3867583716045982
2018-06-17,-0.43876479412815156,-0.43876479412815156,-0.43876479412815156,-0.4560995149861455,-0.4560995149861455,-0.4560995149861455,-0.2491981755856655,-0.2491981755856655,-0.2491981755856655,-0.3520970528061971,-0.3520970528061971,-0.3520970528061971
2018-06-24,-1.7881369768240032,-1.7881369768240032,-1.7881369768240032,-1.7709790789736124,-1.7709790789736124,-1.7709790789736124,-1.7796178016573365,-1.7796178016573365,-1.7796178016573365,-1.7333704630693727,-1.7333704630693727,-1.7333704630693727
2018-07-01,-1.7959300691536986,-1.7959300691536986,-1.7959300691536986,-1.7857014902825818,-1.7857014902825818,-1.7857014902825818,-1.7699711606610251,-1.7699711606610251,-1.7699711606610251,-1.7619514560434806,-1.7619514560434806,-1.7619514560434806
2018-07-08,-0.45220778794473127,-0.45220778794473127,-0.45220778794473127,-0.4639067560049856,-0.4639067560049856,-0.4639067560049856,-0.39531456423962236,-0.39531456423962236,-0.39531456423962236,-0.4214405242974,-0.4214405242974,-0.4214405242974
2018-07-15,-0.9668882363082675,-0.9668882363082675,-0.9668882363082675,-0.17823055749550099,-0.17823055749550099,-0.17823055749550099,-0.9325784730291728,-0.9325784730291728,-0.9325784730291728,-0.4604146622831273,-0.4604146622831273,-0.4604146622831273
2018-07-22,-0.3774063298362719,-0.3774063298362719,-0.3774063298362719,-0.4449748367013903,-0.4449748367013903,-0.4449748367013903,-1.1046955567951586,-1.1046955567951586,-1.1046955567951586,-1.142187204120473,-1.142187204120473,-1.142187204120473
2018-07-29,0.6445382075892164,0.6445382075892164,0.6445382075892164,0.5954662163762173,0.5954662163762173,0.5954662163762173,0.2789392640556434,0.2789392640556434,0.2789392640556434,0.19947077967101765,0.19947077967101765,0.19947077967101765
2018-08-05,0.6837499401691015,0.6837499401691015,0.6837499401691015,0.6382533725198536,0.6382533725198536,0.6382533725198536,0.8215619777117803,0.8215619777117803,0.8215619777117803,0.7288556457056394,0.7288556457056394,0.7288556457056394
