Date,iShares iBonds Dec 2020 Corporate_Open_average,iShares iBonds Dec 2020 Corporate_Open_max,iShares iBonds Dec 2020 Corporate_High_average,iShares iBonds Dec 2020 Corporate_High_max,iShares iBonds Dec 2020 Corporate_Low_average,iShares iBonds Dec 2020 Corporate_Low_max,iShares iBonds Dec 2020 Corporate_Close_average,iShares iBonds Dec 2020 Corporate_Close_max
2016-03-27,2.058866773646838,2.058866773646838,2.505100599054388,2.505100599054388,2.2802193534504656,2.2802193534504656,2.523625386354532,2.523625386354532
2016-04-03,2.146548267591092,2.146548267591092,2.1500527196626993,2.1500527196626993,2.2626109415673197,2.2626109415673197,2.129618359261349,2.129618359261349
2016-04-10,1.5739281264465117,1.5739281264465117,1.4235224296015525,1.4235224296015525,1.6447135603939538,1.6447135603939538,1.4712942963900477,1.4712942963900477
2016-04-17,1.1478869700072796,1.1478869700072796,0.9968175901772124,0.9968175901772124,1.1396864610133766,1.1396864610133766,1.071371646230607,1.071371646230607
2016-04-24,1.1035974810449842,1.1035974810449842,1.0731575956777113,1.0731575956777113,1.1753465309728897,1.1753465309728897,0.9886101386874002,0.9886101386874002
2016-05-01,0.9454272701676063,0.9454272701676063,1.0861571619646364,1.0861571619646364,1.0376562241534775,1.0376562241534775,1.153558062054818,1.153558062054818
2016-05-08,0.9166220093082258,0.9166220093082258,0.8640926558885931,0.8640926558885931,0.5025009417600179,0.5025009417600179,0.7474093186836724,0.7474093186836724
2016-05-15,0.030684066870627618,0.030684066870627618,0.2011075833248365,0.2011075833248365,0.18335332141681598,0.18335332141681598,0.18329154388894234,0.18329154388894234
2016-05-22,0.49283307363509526,0.49283307363509526,0.43139194157585087,0.43139194157585087,0.4748826162125514,0.4748826162125514,0.1623882972039813,0.1623882972039813
2016-05-29,0.6739519770949136,0.6739519770949136,0.6363517653857782,0.6363517653857782,0.7483887622009135,0.7483887622009135,0.5646345667475613,0.5646345667475613
2016-06-05,1.7519654735104258,1.7519654735104258,1.6705008446828524,1.6705008446828524,1.2746882182193695,1.2746882182193695,1.2158361581711807,1.2158361581711807
2016-06-12,1.2510338101372784,1.2510338101372784,1.1721491732901619,1.1721491732901619,1.0964494043588888,1.0964494043588888,0.6349827315493924,0.6349827315493924
2016-06-19,2.5976206638452983,2.5976206638452983,2.475054791450661,2.475054791450661,2.1021962083093086,2.1021962083093086,2.2980866273251133,2.2980866273251133
2016-06-26,1.0913678742703785,1.0913678742703785,1.1769907186823856,1.1769907186823856,1.55135212240954,1.55135212240954,1.7124815853071012,1.7124815853071012
2016-07-03,1.4237351044515048,1.4237351044515048,1.3091109446122273,1.3091109446122273,1.8699408110769344,1.8699408110769344,1.6649898545409376,1.6649898545409376
2016-07-10,1.0446659504183056,1.0446659504183056,0.9875492597083434,0.9875492597083434,1.2817098240864782,1.2817098240864782,1.2518662878760893,1.2518662878760893
2016-07-17,1.3172251011930864,1.3172251011930864,1.23369502726909,1.23369502726909,1.4018120471690159,1.4018120471690159,1.2018009210485239,1.2018009210485239
2016-07-24,1.2171047547890468,1.2171047547890468,1.1747569571429657,1.1747569571429657,1.067152450561742,1.067152450561742,1.220884695849465,1.220884695849465
2016-07-31,0.34708100376390133,0.34708100376390133,0.36090264888785445,0.36090264888785445,0.4703524788109187,0.4703524788109187,0.7299170725355846,0.7299170725355846
2016-08-07,1.1836253043275764,1.1836253043275764,1.1897582686351271,1.1897582686351271,1.0559435809745255,1.0559435809745255,1.0794171504792,1.0794171504792
2016-08-14,0.5533631123028765,0.5533631123028765,0.592525154405619,0.592525154405619,1.1617713453294334,1.1617713453294334,0.8330532058119666,0.8330532058119666
2016-08-21,0.35688954332682055,0.35688954332682055,0.49284262129573914,0.49284262129573914,1.0958179055996806,1.0958179055996806,0.781167732851247,0.781167732851247
2016-08-28,-1.1644511561074544,-1.1644511561074544,-0.9185889141023827,-0.9185889141023827,-0.6027107815738828,-0.6027107815738828,-0.22376768861712315,-0.22376768861712315
2016-09-04,-1.0707405585084362,-1.0707405585084362,-1.5414905610855152,-1.5414905610855152,-1.2830420179946829,-1.2830420179946829,-1.350034475870474,-1.350034475870474
2016-09-11,-1.3289727130572897,-1.3289727130572897,-1.3600185107748812,-1.3600185107748812,-1.7326524080858448,-1.7326524080858448,-2.006229324544871,-2.006229324544871
2016-09-18,-0.7085240417703185,-0.7085240417703185,-1.171100991532582,-1.171100991532582,-0.5908762959790365,-0.5908762959790365,-0.9209348095772054,-0.9209348095772054
2016-09-25,-1.0427883079510567,-1.0427883079510567,-1.06085567351809,-1.06085567351809,-0.3050444380432936,-0.3050444380432936,-0.9904454136970229,-0.9904454136970229
2016-10-02,-1.4803126454922013,-1.4803126454922013,-1.7517746947395803,-1.7517746947395803,-1.5343122911607432,-1.5343122911607432,-1.8471309526917121,-1.8471309526917121
2016-10-09,-1.2568033481298464,-1.2568033481298464,-1.269669292121946,-1.269669292121946,-1.0774270779117756,-1.0774270779117756,-1.3002904370405743,-1.3002904370405743
2016-10-16,-0.4056777152398083,-0.4056777152398083,-0.5740412651542685,-0.5740412651542685,-0.6843973893408147,-0.6843973893408147,-0.38830711617789415,-0.38830711617789415
2016-10-23,-0.9458849667814446,-0.9458849667814446,-0.9156616377340636,-0.9156616377340636,-1.3785970847316378,-1.3785970847316378,-1.4908367354431407,-1.4908367354431407
2016-10-30,-1.0264080122991606,-1.0264080122991606,-0.9049492187271624,-0.9049492187271624,-1.1850112047011416,-1.1850112047011416,-0.8226990163293747,-0.8226990163293747
2016-11-06,-2.9197061959986628,-2.9197061959986628,-2.72446664396763,-2.72446664396763,-2.7364700740155814,-2.7364700740155814,-2.832616408446528,-2.832616408446528
2016-11-13,-2.0330848810204967,-2.0330848810204967,-2.4039323497228606,-2.4039323497228606,-2.381650560431584,-2.381650560431584,-2.2983877536640307,-2.2983877536640307
2016-11-20,-1.89592800474645,-1.89592800474645,-2.1074756906879606,-2.1074756906879606,-1.845587348900282,-1.845587348900282,-1.8196866259372828,-1.8196866259372828
2016-11-27,-2.0997661953019713,-2.0997661953019713,-1.8487516543563949,-1.8487516543563949,-1.8265905384740257,-1.8265905384740257,-1.6421788302750784,-1.6421788302750784
2016-12-04,-1.2321098169048783,-1.2321098169048783,-1.472653882284837,-1.472653882284837,-1.4299024666354623,-1.4299024666354623,-1.5036218995796302,-1.5036218995796302
2016-12-11,-1.2223380046521228,-1.2223380046521228,-1.4132437146016925,-1.4132437146016925,-1.4473346409392163,-1.4473346409392163,-1.6987521077987615,-1.6987521077987615
2016-12-18,-1.3142848038702144,-1.3142848038702144,-1.1668134630868405,-1.1668134630868405,-1.1082344432135034,-1.1082344432135034,-1.1718659231931352,-1.1718659231931352
2016-12-25,-0.7789683877105565,-0.7789683877105565,-0.8563333312960123,-0.8563333312960123,-0.75479000393245,-0.75479000393245,-0.7621386496741821,-0.7621386496741821
2017-01-01,-0.5420132993362681,-0.5420132993362681,-0.6086388688192844,-0.6086388688192844,-0.32903045302414946,-0.32903045302414946,-0.5268743145409142,-0.5268743145409142
2017-01-08,-0.17156122322323653,-0.17156122322323653,-0.3615348356799031,-0.3615348356799031,-0.08062593696700415,-0.08062593696700415,-0.2416458679253092,-0.2416458679253092
2017-01-15,0.14103920412073,0.14103920412073,0.20393679965742684,0.20393679965742684,0.24317484346892465,0.24317484346892465,0.4896317655067221,0.4896317655067221
2017-01-22,0.033969490541012524,0.033969490541012524,0.02910832990592867,0.02910832990592867,0.47423666300741973,0.47423666300741973,0.3339071484720526,0.3339071484720526
2017-01-29,1.294438180085871,1.294438180085871,1.4842273120211678,1.4842273120211678,1.321143691526317,1.321143691526317,1.602287983814996,1.602287983814996
2017-02-05,1.1910444536982987,1.1910444536982987,1.017128406626767,1.017128406626767,1.2755453113478803,1.2755453113478803,1.0463605968121499,1.0463605968121499
2017-02-12,1.1498856979530068,1.1498856979530068,1.3121203904476217,1.3121203904476217,1.1911508276145377,1.1911508276145377,0.856997294968537,0.856997294968537
2017-02-19,1.7948132202114688,1.7948132202114688,1.835511406302956,1.835511406302956,1.6815695763806209,1.6815695763806209,1.3052971713763848,1.3052971713763848
2017-02-26,0.33690457683453034,0.33690457683453034,0.2786092459428242,0.2786092459428242,0.5110797911340265,0.5110797911340265,0.360478886218324,0.360478886218324
2017-03-05,-0.5390473229351708,-0.5390473229351708,-0.7883451661170484,-0.7883451661170484,-0.39398943466067365,-0.39398943466067365,-0.4712743087107265,-0.4712743087107265
2017-03-12,-0.08017413066844196,-0.08017413066844196,0.03042616169954343,0.03042616169954343,0.13712217284369785,0.13712217284369785,0.08910535146498241,0.08910535146498241
2017-03-19,1.5794332918712062,1.5794332918712062,1.3172585581433058,1.3172585581433058,1.0369530120791228,1.0369530120791228,0.5704592262498247,0.5704592262498247
2017-03-26,1.0344567272661338,1.0344567272661338,0.7750327033129064,0.7750327033129064,0.8159758394092107,0.8159758394092107,0.8875933699192124,0.8875933699192124
2017-04-02,0.06061905046902744,0.06061905046902744,0.6561198621765556,0.6561198621765556,0.861245041507545,0.861245041507545,0.6170211924337722,0.6170211924337722
2017-04-09,1.6748715787172586,1.6748715787172586,1.9922055305409458,1.9922055305409458,1.7411549156976323,1.7411549156976323,1.586863168337435,1.586863168337435
2017-04-16,1.0753922686483033,1.0753922686483033,0.8926427236611238,0.8926427236611238,1.5473640200868954,1.5473640200868954,1.4883768162309876,1.4883768162309876
