Date,Franklin FTSE Italy_Open_average,Franklin FTSE Italy_Open_max,Franklin FTSE Italy_Open_min,Franklin FTSE Italy_High_average,Franklin FTSE Italy_High_max,Franklin FTSE Italy_High_min,Franklin FTSE Italy_Low_average,Franklin FTSE Italy_Low_max,Franklin FTSE Italy_Low_min,Franklin FTSE Italy_Close_average,Franklin FTSE Italy_Close_max,Franklin FTSE Italy_Close_min
2018-04-08,1.2527776537585835,1.2527776537585835,1.2527776537585835,1.2489261685050301,1.2489261685050301,1.2489261685050301,1.3434672678260777,1.3434672678260777,1.3434672678260777,1.349852868574357,1.349852868574357,1.349852868574357
2018-04-15,1.2566477335879136,1.2566477335879136,1.2566477335879136,1.252783097108113,1.252783097108113,1.252783097108113,1.34869123062241,1.34869123062241,1.34869123062241,1.3553850279628206,1.3553850279628206,1.3553850279628206
2018-04-22,1.262075176431768,1.262075176431768,1.262075176431768,1.2581666761859531,1.2581666761859531,1.2581666761859531,1.3568264703518882,1.3568264703518882,1.3568264703518882,1.3640808854126332,1.3640808854126332,1.3640808854126332
2018-04-29,1.2130586292457892,1.2130586292457892,1.2130586292457892,1.2097815353855423,1.2097815353855423,1.2097815353855423,1.242970587948661,1.242970587948661,1.242970587948661,1.2426363866488983,1.2426363866488983,1.2426363866488983
2018-05-06,0.48878972173494095,0.48878972173494095,0.48878972173494095,0.6375061645196122,0.6375061645196122,0.6375061645196122,0.531963811732788,0.531963811732788,0.531963811732788,0.6841799627582086,0.6841799627582086,0.6841799627582086
2018-05-13,-0.3400879053071818,-0.3400879053071818,-0.3400879053071818,-0.3763902305245486,-0.3763902305245486,-0.3763902305245486,-0.27488372327401206,-0.27488372327401206,-0.27488372327401206,-0.28939638203549567,-0.28939638203549567,-0.28939638203549567
2018-05-20,-1.9070777684798987,-1.9070777684798987,-1.9070777684798987,-1.9374893573182392,-1.9374893573182392,-1.9374893573182392,-1.880240718934228,-1.880240718934228,-1.880240718934228,-1.882728341383207,-1.882728341383207,-1.882728341383207
2018-05-27,-1.8815069708143297,-1.8815069708143297,-1.8815069708143297,-1.9049194675654109,-1.9049194675654109,-1.9049194675654109,-1.8607633215048889,-1.8607633215048889,-1.8607633215048889,-1.8625660944004039,-1.8625660944004039,-1.8625660944004039
2018-06-03,-1.3924934751450306,-1.3924934751450306,-1.3924934751450306,-1.392987782540251,-1.392987782540251,-1.392987782540251,-1.3756470595674177,-1.3756470595674177,-1.3756470595674177,-1.375957445662171,-1.375957445662171,-1.375957445662171
2018-06-10,-1.5135337446271262,-1.5135337446271262,-1.5135337446271262,-1.4578675997384853,-1.4578675997384853,-1.4578675997384853,-1.5382795449970061,-1.5382795449970061,-1.5382795449970061,-1.4458904734814988,-1.4458904734814988,-1.4458904734814988
2018-06-17,-1.781663055966888,-1.781663055966888,-1.781663055966888,-1.7938737943606515,-1.7938737943606515,-1.7938737943606515,-1.77536806640508,-1.77536806640508,-1.77536806640508,-1.797482753055864,-1.797482753055864,-1.797482753055864
2018-06-24,-1.069272756810243,-1.069272756810243,-1.069272756810243,-1.0798652468931076,-1.0798652468931076,-1.0798652468931076,-1.0597382176593897,-1.0597382176593897,-1.0597382176593897,-1.0769416203031126,-1.0769416203031126,-1.0769416203031126
2018-07-01,-1.0870310698847971,-1.0870310698847971,-1.0870310698847971,-1.0952878950918368,-1.0952878950918368,-1.0952878950918368,-1.0783993933513525,-1.0783993933513525,-1.0783993933513525,-1.0925794496261196,-1.0925794496261196,-1.0925794496261196
