Date,Direxion Daily South Korea Bull 3X SharesEtf_Open_average,Direxion Daily South Korea Bull 3X SharesEtf_Open_max,Direxion Daily South Korea Bull 3X SharesEtf_Open_min,Direxion Daily South Korea Bull 3X SharesEtf_High_average,Direxion Daily South Korea Bull 3X SharesEtf_High_max,Direxion Daily South Korea Bull 3X SharesEtf_High_min,Direxion Daily South Korea Bull 3X SharesEtf_Low_average,Direxion Daily South Korea Bull 3X SharesEtf_Low_max,Direxion Daily South Korea Bull 3X SharesEtf_Low_min,Direxion Daily South Korea Bull 3X SharesEtf_Close_average,Direxion Daily South Korea Bull 3X SharesEtf_Close_max,Direxion Daily South Korea Bull 3X SharesEtf_Close_min
2018-05-27,-0.9816328345831521,-0.9816328345831521,-0.9816328345831521,-1.075705854933538,-1.075705854933538,-1.075705854933538,-0.751625590713048,-0.751625590713048,-0.751625590713048,-0.8818318605833836,-0.8818318605833836,-0.8818318605833836
2018-06-03,-0.8955864017310556,-0.8955864017310556,-0.8955864017310556,-0.99123788664347,-0.99123788664347,-0.99123788664347,-0.7421412408437726,-0.7421412408437726,-0.7421412408437726,-0.813135793218869,-0.813135793218869,-0.813135793218869
2018-06-10,-2.262343404503816,-2.262343404503816,-2.262343404503816,-2.3403092716962384,-2.3403092716962384,-2.3403092716962384,-2.0309949118430803,-2.0309949118430803,-2.0309949118430803,-2.2460013576956315,-2.2460013576956315,-2.2460013576956315
2018-06-17,-2.4872315077916345,-2.4872315077916345,-2.4872315077916345,-2.590485242002696,-2.590485242002696,-2.590485242002696,-2.3176856976873923,-2.3176856976873923,-2.3176856976873923,-2.4818860700330503,-2.4818860700330503,-2.4818860700330503
2018-06-24,-2.3713594261715283,-2.3713594261715283,-2.3713594261715283,-2.337240545521241,-2.337240545521241,-2.337240545521241,-2.2373181082683313,-2.2373181082683313,-2.2373181082683313,-2.245905333107173,-2.245905333107173,-2.245905333107173
2018-07-01,-2.3192165975638677,-2.3192165975638677,-2.3192165975638677,-2.264688688667103,-2.264688688667103,-2.264688688667103,-2.2574881980248005,-2.2574881980248005,-2.2574881980248005,-2.239025100547653,-2.239025100547653,-2.239025100547653
2018-07-08,-1.9610624748709402,-1.9610624748709402,-1.9610624748709402,-1.9666165512681941,-1.9666165512681941,-1.9666165512681941,-1.916090441413354,-1.916090441413354,-1.916090441413354,-1.898959901817537,-1.898959901817537,-1.898959901817537
2018-07-15,-1.7107346880104515,-1.7107346880104515,-1.7107346880104515,-1.7139517855423936,-1.7139517855423936,-1.7139517855423936,-1.6815789202045168,-1.6815789202045168,-1.6815789202045168,-1.6548955002162649,-1.6548955002162649,-1.6548955002162649
2018-07-22,-1.3706579690440652,-1.3706579690440652,-1.3706579690440652,-1.4244038706590165,-1.4244038706590165,-1.4244038706590165,-1.428676904580384,-1.428676904580384,-1.428676904580384,-1.4363318987730618,-1.4363318987730618,-1.4363318987730618
2018-07-29,-1.4644632433461329,-1.4644632433461329,-1.4644632433461329,-1.48274105129115,-1.48274105129115,-1.48274105129115,-1.4591478212478521,-1.4591478212478521,-1.4591478212478521,-1.4545087418772609,-1.4545087418772609,-1.4545087418772609
