Date,Global X MSCI SuperDividend EAFEEtf_Open_average,Global X MSCI SuperDividend EAFEEtf_Open_max,Global X MSCI SuperDividend EAFEEtf_Open_min,Global X MSCI SuperDividend EAFEEtf_High_average,Global X MSCI SuperDividend EAFEEtf_High_max,Global X MSCI SuperDividend EAFEEtf_High_min,Global X MSCI SuperDividend EAFEEtf_Low_average,Global X MSCI SuperDividend EAFEEtf_Low_max,Global X MSCI SuperDividend EAFEEtf_Low_min,Global X MSCI SuperDividend EAFEEtf_Close_average,Global X MSCI SuperDividend EAFEEtf_Close_max,Global X MSCI SuperDividend EAFEEtf_Close_min
2018-05-27,-1.1591900593002633,-1.1591900593002633,-1.1591900593002633,-1.256282448495656,-1.256282448495656,-1.256282448495656,-1.0629498229444896,-1.0629498229444896,-1.0629498229444896,-1.227087798283631,-1.227087798283631,-1.227087798283631
2018-06-03,-1.0766598556493687,-1.0766598556493687,-1.0766598556493687,-1.0621279578914775,-1.0621279578914775,-1.0621279578914775,-1.0339045355858985,-1.0339045355858985,-1.0339045355858985,-1.0352497994023606,-1.0352497994023606,-1.0352497994023606
2018-06-10,-1.3161341061560576,-1.3161341061560576,-1.3161341061560576,-1.4020984381388921,-1.4020984381388921,-1.4020984381388921,-1.279139113637484,-1.279139113637484,-1.279139113637484,-1.472595833664451,-1.472595833664451,-1.472595833664451
2018-06-17,-1.521210409690887,-1.521210409690887,-1.521210409690887,-1.5386532778975255,-1.5386532778975255,-1.5386532778975255,-1.3833383407673594,-1.3833383407673594,-1.3833383407673594,-1.537129383054718,-1.537129383054718,-1.537129383054718
2018-06-24,-2.036455225047654,-2.036455225047654,-2.036455225047654,-1.8667164192015877,-1.8667164192015877,-1.8667164192015877,-2.0548777494728725,-2.0548777494728725,-2.0548777494728725,-1.8780239268742422,-1.8780239268742422,-1.8780239268742422
2018-07-01,-0.8496090525362356,-0.8496090525362356,-0.8496090525362356,-0.6866192058180425,-0.6866192058180425,-0.6866192058180425,-0.8897124157892599,-0.8897124157892599,-0.8897124157892599,-0.6598574865277366,-0.6598574865277366,-0.6598574865277366
2018-07-08,-0.7949981398899647,-0.7949981398899647,-0.7949981398899647,-0.7405441147111474,-0.7405441147111474,-0.7405441147111474,-0.749520493701166,-0.749520493701166,-0.749520493701166,-0.7189924076664211,-0.7189924076664211,-0.7189924076664211
2018-07-15,-0.7390755137030811,-0.7390755137030811,-0.7390755137030811,-0.5137434059432268,-0.5137434059432268,-0.5137434059432268,-0.6967747975849254,-0.6967747975849254,-0.6967747975849254,-0.48532737189823,-0.48532737189823,-0.48532737189823
2018-07-22,-0.4433904071926721,-0.4433904071926721,-0.4433904071926721,-0.16247131525606573,-0.16247131525606573,-0.16247131525606573,-0.4026821670520921,-0.4026821670520921,-0.4026821670520921,-0.31601679352979917,-0.31601679352979917,-0.31601679352979917
2018-07-29,-0.8947157614823563,-0.8947157614823563,-0.8947157614823563,-0.9487390026178084,-0.9487390026178084,-0.9487390026178084,-1.148164024414542,-1.148164024414542,-1.148164024414542,-1.0856626452617568,-1.0856626452617568,-1.0856626452617568
2018-08-05,-1.7917487839619979,-1.7917487839619979,-1.7917487839619979,-1.747426813500337,-1.747426813500337,-1.747426813500337,-1.7906718718649888,-1.7906718718649888,-1.7906718718649888,-1.7416185193178078,-1.7416185193178078,-1.7416185193178078
2018-08-12,-1.7503693660958302,-1.7503693660958302,-1.7503693660958302,-1.5258213744481843,-1.5258213744481843,-1.5258213744481843,-1.6862884916740748,-1.6862884916740748,-1.6862884916740748,-1.5174806233978873,-1.5174806233978873,-1.5174806233978873
2018-08-19,-1.0058549057764266,-1.0058549057764266,-1.0058549057764266,-1.1033984053545334,-1.1033984053545334,-1.1033984053545334,-0.9544892577887877,-0.9544892577887877,-0.9544892577887877,-1.0862969630214765,-1.0862969630214765,-1.0862969630214765
2018-08-26,-0.9757710111517343,-0.9757710111517343,-0.9757710111517343,-1.0633839870328219,-1.0633839870328219,-1.0633839870328219,-1.1202002033287446,-1.1202002033287446,-1.1202002033287446,-1.2370695490568206,-1.2370695490568206,-1.2370695490568206
2018-09-02,-1.8832997270930092,-1.8832997270930092,-1.8832997270930092,-1.9020365738468348,-1.9020365738468348,-1.9020365738468348,-1.822504699182104,-1.822504699182104,-1.822504699182104,-1.8924621714171834,-1.8924621714171834,-1.8924621714171834
2018-09-09,-1.0174307270912293,-1.0174307270912293,-1.0174307270912293,-1.07873047564815,-1.07873047564815,-1.07873047564815,-1.240393735606513,-1.240393735606513,-1.240393735606513,-1.3280197274094236,-1.3280197274094236,-1.3280197274094236
2018-09-16,-0.260878994018935,-0.260878994018935,-0.260878994018935,-0.3517145889258735,-0.3517145889258735,-0.3517145889258735,-0.18381268085899327,-0.18381268085899327,-0.18381268085899327,-0.28591761802358445,-0.28591761802358445,-0.28591761802358445
2018-09-23,-0.3650188651825053,-0.3650188651825053,-0.3650188651825053,-0.46246981198365106,-0.46246981198365106,-0.46246981198365106,-0.2739225826974454,-0.2739225826974454,-0.2739225826974454,-0.3906952897066212,-0.3906952897066212,-0.3906952897066212
2018-09-30,-2.076689140098797,-2.076689140098797,-2.076689140098797,-1.8345828274866929,-1.8345828274866929,-1.8345828274866929,-1.9878020391269593,-1.9878020391269593,-1.9878020391269593,-1.7596894931393634,-1.7596894931393634,-1.7596894931393634
2018-10-07,-2.4913903480842934,-2.4913903480842934,-2.4913903480842934,-2.425977923135764,-2.425977923135764,-2.425977923135764,-2.561561066930943,-2.561561066930943,-2.561561066930943,-2.371150263554289,-2.371150263554289,-2.371150263554289
2018-10-14,-1.9457866356401106,-1.9457866356401106,-1.9457866356401106,-1.8339269945384569,-1.8339269945384569,-1.8339269945384569,-1.8445852987295492,-1.8445852987295492,-1.8445852987295492,-1.796871225410467,-1.796871225410467,-1.796871225410467
2018-10-21,-2.802830844066357,-2.802830844066357,-2.802830844066357,-2.8364578869155097,-2.8364578869155097,-2.8364578869155097,-2.823348279219456,-2.823348279219456,-2.823348279219456,-2.831912061278358,-2.831912061278358,-2.831912061278358
2018-10-28,-1.621884649903941,-1.621884649903941,-1.621884649903941,-1.4423355310200339,-1.4423355310200339,-1.4423355310200339,-1.5449228226429819,-1.5449228226429819,-1.5449228226429819,-1.4271716008722855,-1.4271716008722855,-1.4271716008722855
2018-11-04,-1.358197012073019,-1.358197012073019,-1.358197012073019,-1.4490023023405878,-1.4490023023405878,-1.4490023023405878,-1.2960156215509253,-1.2960156215509253,-1.2960156215509253,-1.4392085526339964,-1.4392085526339964,-1.4392085526339964
2018-11-11,-1.450917293828381,-1.450917293828381,-1.450917293828381,-1.5212349248946448,-1.5212349248946448,-1.5212349248946448,-1.5593842134440201,-1.5593842134440201,-1.5593842134440201,-1.6742245861728282,-1.6742245861728282,-1.6742245861728282
2018-11-18,-1.507517698718159,-1.507517698718159,-1.507517698718159,-1.5643368402685214,-1.5643368402685214,-1.5643368402685214,-1.5622862423360382,-1.5622862423360382,-1.5622862423360382,-1.659369450015972,-1.659369450015972,-1.659369450015972
2018-11-25,-1.2237615118515017,-1.2237615118515017,-1.2237615118515017,-1.2742569351676836,-1.2742569351676836,-1.2742569351676836,-1.1447418517178898,-1.1447418517178898,-1.1447418517178898,-1.2285759934098726,-1.2285759934098726,-1.2285759934098726
