Date,Columbia EM Core ex-China_Open_average,Columbia EM Core ex-China_Open_max,Columbia EM Core ex-China_Open_min,Columbia EM Core ex-China_High_average,Columbia EM Core ex-China_High_max,Columbia EM Core ex-China_High_min,Columbia EM Core ex-China_Low_average,Columbia EM Core ex-China_Low_max,Columbia EM Core ex-China_Low_min,Columbia EM Core ex-China_Close_average,Columbia EM Core ex-China_Close_max,Columbia EM Core ex-China_Close_min
2018-04-08,-0.9149512356772831,-0.9149512356772831,-0.9149512356772831,-1.0165780920992515,-1.0165780920992515,-1.0165780920992515,-0.5473437548136095,-0.5473437548136095,-0.5473437548136095,-0.6408442059686758,-0.6408442059686758,-0.6408442059686758
2018-04-15,-0.24863074706024563,-0.24863074706024563,-0.24863074706024563,-0.38548821355708984,-0.38548821355708984,-0.38548821355708984,-0.5390106272098549,-0.5390106272098549,-0.5390106272098549,-0.6493906334107977,-0.6493906334107977,-0.6493906334107977
2018-04-22,-1.5905884952874854,-1.5905884952874854,-1.5905884952874854,-1.5684470154559045,-1.5684470154559045,-1.5684470154559045,-0.956218754326577,-0.956218754326577,-0.956218754326577,-0.9993409831634208,-0.9993409831634208,-0.9993409831634208
2018-04-29,-1.7476550377139195,-1.7476550377139195,-1.7476550377139195,-1.6915475221842913,-1.6915475221842913,-1.6915475221842913,-1.554934022677911,-1.554934022677911,-1.554934022677911,-1.5209480293281261,-1.5209480293281261,-1.5209480293281261
2018-05-06,-1.1761512241206296,-1.1761512241206296,-1.1761512241206296,-1.0727011179621695,-1.0727011179621695,-1.0727011179621695,-1.2113175324712362,-1.2113175324712362,-1.2113175324712362,-0.9026727181112653,-0.9026727181112653,-0.9026727181112653
2018-05-13,-2.057316586760847,-2.057316586760847,-2.057316586760847,-1.613609281092998,-1.613609281092998,-1.613609281092998,-1.9419256682574884,-1.9419256682574884,-1.9419256682574884,-1.496015077278475,-1.496015077278475,-1.496015077278475
2018-05-20,-1.7140104156875209,-1.7140104156875209,-1.7140104156875209,-1.864775629117695,-1.864775629117695,-1.864775629117695,-1.6699985219539097,-1.6699985219539097,-1.6699985219539097,-1.8342451298207874,-1.8342451298207874,-1.8342451298207874
2018-05-27,-1.5765532062465968,-1.5765532062465968,-1.5765532062465968,-1.4372379630669574,-1.4372379630669574,-1.4372379630669574,-1.5862490444362987,-1.5862490444362987,-1.5862490444362987,-1.5836553028621718,-1.5836553028621718,-1.5836553028621718
2018-06-03,-1.627878603799114,-1.627878603799114,-1.627878603799114,-1.737691562060246,-1.737691562060246,-1.737691562060246,-1.690052723218947,-1.690052723218947,-1.690052723218947,-1.833339897616509,-1.833339897616509,-1.833339897616509
2018-06-10,-1.8491701998364152,-1.8491701998364152,-1.8491701998364152,-1.9857121769510817,-1.9857121769510817,-1.9857121769510817,-2.1167366496980984,-2.1167366496980984,-2.1167366496980984,-2.096199797498824,-2.096199797498824,-2.096199797498824
2018-06-17,-2.0074255641835093,-2.0074255641835093,-2.0074255641835093,-2.0747651203283684,-2.0747651203283684,-2.0747651203283684,-2.0816243941350816,-2.0816243941350816,-2.0816243941350816,-2.1501804637361692,-2.1501804637361692,-2.1501804637361692
2018-06-24,-1.6317622818925364,-1.6317622818925364,-1.6317622818925364,-1.6760477313231514,-1.6760477313231514,-1.6760477313231514,-1.6508822072369318,-1.6508822072369318,-1.6508822072369318,-1.6755778995230268,-1.6755778995230268,-1.6755778995230268
2018-07-01,-0.8867045325197047,-0.8867045325197047,-0.8867045325197047,-0.8632423754430143,-0.8632423754430143,-0.8632423754430143,-0.8415261550917668,-0.8415261550917668,-0.8415261550917668,-0.8362047922680235,-0.8362047922680235,-0.8362047922680235
2018-07-08,-1.008183311381691,-1.008183311381691,-1.008183311381691,-1.0544797759095044,-1.0544797759095044,-1.0544797759095044,-1.0297138729837625,-1.0297138729837625,-1.0297138729837625,-1.0480272209944146,-1.0480272209944146,-1.0480272209944146
2018-07-15,-0.5952002459076963,-0.5952002459076963,-0.5952002459076963,-0.632310162047446,-0.632310162047446,-0.632310162047446,-0.5389014881402769,-0.5389014881402769,-0.5389014881402769,-0.6026344429220825,-0.6026344429220825,-0.6026344429220825
2018-07-22,0.14999056840728506,0.14999056840728506,0.14999056840728506,0.18502216011112466,0.18502216011112466,0.18502216011112466,0.18417700745822438,0.18417700745822438,0.18417700745822438,0.21602891012962974,0.21602891012962974,0.21602891012962974
2018-07-29,0.25713081484985745,0.25713081484985745,0.25713081484985745,0.12972617532048633,0.12972617532048633,0.12972617532048633,0.2275349474059592,0.2275349474059592,0.2275349474059592,0.07492810847266748,0.07492810847266748,0.07492810847266748
2018-08-05,-1.0609130466237757,-1.0609130466237757,-1.0609130466237757,-1.0686533342110764,-1.0686533342110764,-1.0686533342110764,-0.9719854440233561,-0.9719854440233561,-0.9719854440233561,-1.0440195544471877,-1.0440195544471877,-1.0440195544471877
2018-08-12,-1.0431472129876012,-1.0431472129876012,-1.0431472129876012,-0.8725641823049255,-0.8725641823049255,-0.8725641823049255,-0.96383938183594,-0.96383938183594,-0.96383938183594,-0.8544188805037897,-0.8544188805037897,-0.8544188805037897
2018-08-19,0.760055904401125,0.760055904401125,0.760055904401125,0.63750851939364,0.63750851939364,0.63750851939364,0.6121142896493653,0.6121142896493653,0.6121142896493653,0.6857887234186739,0.6857887234186739,0.6857887234186739
2018-08-26,0.760835689302967,0.760835689302967,0.760835689302967,0.665209283356955,0.665209283356955,0.665209283356955,-0.007905873681676046,-0.007905873681676046,-0.007905873681676046,0.33070674772932146,0.33070674772932146,0.33070674772932146
2018-09-02,-0.8650147139740084,-0.8650147139740084,-0.8650147139740084,-0.9432505651743347,-0.9432505651743347,-0.9432505651743347,-0.9722495888986362,-0.9722495888986362,-0.9722495888986362,-1.1249633315387422,-1.1249633315387422,-1.1249633315387422
2018-09-09,-0.5315102485077028,-0.5315102485077028,-0.5315102485077028,-0.6071649618749497,-0.6071649618749497,-0.6071649618749497,-0.6883952960988173,-0.6883952960988173,-0.6883952960988173,-0.71058129715498,-0.71058129715498,-0.71058129715498
2018-09-16,1.0838544015868259,1.0838544015868259,1.0838544015868259,1.0035207033960098,1.0035207033960098,1.0035207033960098,0.48868127407795736,0.48868127407795736,0.48868127407795736,0.5119952594493988,0.5119952594493988,0.5119952594493988
