Date,Elkhorn S&P High Quality PreferredEtf_Open_average,Elkhorn S&P High Quality PreferredEtf_Open_max,Elkhorn S&P High Quality PreferredEtf_Open_min,Elkhorn S&P High Quality PreferredEtf_High_average,Elkhorn S&P High Quality PreferredEtf_High_max,Elkhorn S&P High Quality PreferredEtf_High_min,Elkhorn S&P High Quality PreferredEtf_Low_average,Elkhorn S&P High Quality PreferredEtf_Low_max,Elkhorn S&P High Quality PreferredEtf_Low_min,Elkhorn S&P High Quality PreferredEtf_Close_average,Elkhorn S&P High Quality PreferredEtf_Close_max,Elkhorn S&P High Quality PreferredEtf_Close_min
2018-05-27,-0.20161748208251992,-0.20161748208251992,-0.20161748208251992,0.5379696158314078,0.5379696158314078,0.5379696158314078,0.23200925236793032,0.23200925236793032,0.23200925236793032,0.8016238351331264,0.8016238351331264,0.8016238351331264
2018-06-03,1.486760607576818,1.486760607576818,1.486760607576818,1.6521114325775723,1.6521114325775723,1.6521114325775723,1.3214544457203126,1.3214544457203126,1.3214544457203126,1.7944287793602227,1.7944287793602227,1.7944287793602227
2018-06-10,1.6666964088112524,1.6666964088112524,1.6666964088112524,1.62962443447,1.62962443447,1.62962443447,1.2236527187567041,1.2236527187567041,1.2236527187567041,1.5834123423306286,1.5834123423306286,1.5834123423306286
2018-06-17,1.560668671523322,1.560668671523322,1.560668671523322,1.6155503332277208,1.6155503332277208,1.6155503332277208,1.2958883384884128,1.2958883384884128,1.2958883384884128,1.4596734180331328,1.4596734180331328,1.4596734180331328
2018-06-24,1.2860099533249405,1.2860099533249405,1.2860099533249405,1.7320529244448228,1.7320529244448228,1.7320529244448228,1.5609444797616303,1.5609444797616303,1.5609444797616303,1.5064423642234288,1.5064423642234288,1.5064423642234288
2018-07-01,2.442713983736509,2.442713983736509,2.442713983736509,2.315562817894953,2.315562817894953,2.315562817894953,2.34642099520942,2.34642099520942,2.34642099520942,2.372652147722793,2.372652147722793,2.372652147722793
2018-07-08,1.6512698217684325,1.6512698217684325,1.6512698217684325,1.5420543043735566,1.5420543043735566,1.5420543043735566,1.6778895898892596,1.6778895898892596,1.6778895898892596,1.5459407722618437,1.5459407722618437,1.5459407722618437
2018-07-15,1.0019105639117531,1.0019105639117531,1.0019105639117531,0.8791112670812503,0.8791112670812503,0.8791112670812503,1.0811032282048787,1.0811032282048787,1.0811032282048787,1.099415928757775,1.099415928757775,1.099415928757775
2018-07-22,0.4079543867347022,0.4079543867347022,0.4079543867347022,0.41054474474557967,0.41054474474557967,0.41054474474557967,0.5293398948939323,0.5293398948939323,0.5293398948939323,0.3597683807738204,0.3597683807738204,0.3597683807738204
2018-07-29,0.036414929859747765,0.036414929859747765,0.036414929859747765,0.012687687525612314,0.012687687525612314,0.012687687525612314,0.25982016924867274,0.25982016924867274,0.25982016924867274,0.22286373853580108,0.22286373853580108,0.22286373853580108
2018-08-05,-0.1163889247193755,-0.1163889247193755,-0.1163889247193755,-0.29124931243112506,-0.29124931243112506,-0.29124931243112506,-0.06339062739127244,-0.06339062739127244,-0.06339062739127244,-0.19554843812079023,-0.19554843812079023,-0.19554843812079023
2018-08-12,0.2463524476114532,0.2463524476114532,0.2463524476114532,0.08878188812053565,0.08878188812053565,0.08878188812053565,0.3585410757170985,0.3585410757170985,0.3585410757170985,0.1899399695050311,0.1899399695050311,0.1899399695050311
2018-08-19,0.16470918446180652,0.16470918446180652,0.16470918446180652,0.0036294177140787135,0.0036294177140787135,0.0036294177140787135,0.05505916605844649,0.05505916605844649,0.05505916605844649,0.07534088018618283,0.07534088018618283,0.07534088018618283
2018-08-26,0.5153088439869403,0.5153088439869403,0.5153088439869403,0.6198060589334216,0.6198060589334216,0.6198060589334216,0.7044321100014785,0.7044321100014785,0.7044321100014785,0.7996098842518797,0.7996098842518797,0.7996098842518797
2018-09-02,-0.3817882909080849,-0.3817882909080849,-0.3817882909080849,-0.5782844029411239,-0.5782844029411239,-0.5782844029411239,-0.5469430101729821,-0.5469430101729821,-0.5469430101729821,-0.6317478579516463,-0.6317478579516463,-0.6317478579516463
2018-09-09,-0.618222186925694,-0.618222186925694,-0.618222186925694,-0.6543960317496901,-0.6543960317496901,-0.6543960317496901,-0.3990566024601374,-0.3990566024601374,-0.3990566024601374,-0.501815782562231,-0.501815782562231,-0.501815782562231
