Date,Fidelity Total BondEtf_Open_average,Fidelity Total BondEtf_Open_max,Fidelity Total BondEtf_Open_min,Fidelity Total BondEtf_High_average,Fidelity Total BondEtf_High_max,Fidelity Total BondEtf_High_min,Fidelity Total BondEtf_Low_average,Fidelity Total BondEtf_Low_max,Fidelity Total BondEtf_Low_min,Fidelity Total BondEtf_Close_average,Fidelity Total BondEtf_Close_max,Fidelity Total BondEtf_Close_min
2018-05-27,-0.7224691303868388,-0.7224691303868388,-0.7224691303868388,-0.9357249968247845,-0.9357249968247845,-0.9357249968247845,-1.0293824593188605,-1.0293824593188605,-1.0293824593188605,-1.1704539375113392,-1.1704539375113392,-1.1704539375113392
2018-06-03,-0.6700018888314991,-0.6700018888314991,-0.6700018888314991,-0.777822174978999,-0.777822174978999,-0.777822174978999,-0.6586226912005646,-0.6586226912005646,-0.6586226912005646,-0.6803130858875742,-0.6803130858875742,-0.6803130858875742
2018-06-10,-0.11888700122950308,-0.11888700122950308,-0.11888700122950308,-0.4306268837968858,-0.4306268837968858,-0.4306268837968858,-0.26655254071150697,-0.26655254071150697,-0.26655254071150697,-0.4387364433187599,-0.4387364433187599,-0.4387364433187599
2018-06-17,-0.7118884073223958,-0.7118884073223958,-0.7118884073223958,-0.6110717220364598,-0.6110717220364598,-0.6110717220364598,-0.44951146268845166,-0.44951146268845166,-0.44951146268845166,-0.4066150619684893,-0.4066150619684893,-0.4066150619684893
2018-06-24,-0.37572548697347763,-0.37572548697347763,-0.37572548697347763,-0.2268000005968378,-0.2268000005968378,-0.2268000005968378,-0.20280329081612913,-0.20280329081612913,-0.20280329081612913,-0.3373564078154708,-0.3373564078154708,-0.3373564078154708
2018-07-01,0.33419565743795826,0.33419565743795826,0.33419565743795826,0.04948207194432504,0.04948207194432504,0.04948207194432504,0.3064907562776434,0.3064907562776434,0.3064907562776434,0.3201664869558826,0.3201664869558826,0.3201664869558826
2018-07-08,0.36024076701123514,0.36024076701123514,0.36024076701123514,0.6641547782259388,0.6641547782259388,0.6641547782259388,0.5232365586036442,0.5232365586036442,0.5232365586036442,0.5215615320535825,0.5215615320535825,0.5215615320535825
2018-07-15,1.001316042509204,1.001316042509204,1.001316042509204,0.5666151306395424,0.5666151306395424,0.5666151306395424,0.658750162256937,0.658750162256937,0.658750162256937,0.32300450414974047,0.32300450414974047,0.32300450414974047
2018-07-22,-0.0713197606037313,-0.0713197606037313,-0.0713197606037313,-0.45607057008417684,-0.45607057008417684,-0.45607057008417684,-0.9041225623092469,-0.9041225623092469,-0.9041225623092469,-0.6451347680189942,-0.6451347680189942,-0.6451347680189942
2018-07-29,-0.581652033710131,-0.581652033710131,-0.581652033710131,-0.4558449934741541,-0.4558449934741541,-0.4558449934741541,-0.5319084816414003,-0.5319084816414003,-0.5319084816414003,-0.3690601638689008,-0.3690601638689008,-0.3690601638689008
2018-08-05,-0.12366749777111924,-0.12366749777111924,-0.12366749777111924,0.41208928495267005,0.41208928495267005,0.41208928495267005,0.20928806717519077,0.20928806717519077,0.20928806717519077,0.6467852076492766,0.6467852076492766,0.6467852076492766
2018-08-12,0.7730907289986314,0.7730907289986314,0.7730907289986314,0.9854916928105315,0.9854916928105315,0.9854916928105315,0.8089240932422805,0.8089240932422805,0.8089240932422805,0.9425091946008877,0.9425091946008877,0.9425091946008877
2018-08-19,1.5864161368841976,1.5864161368841976,1.5864161368841976,1.5717106732112591,1.5717106732112591,1.5717106732112591,1.5690323083133306,1.5690323083133306,1.5690323083133306,1.795088903887386,1.795088903887386,1.795088903887386
2018-08-26,0.9741686705277869,0.9741686705277869,0.9741686705277869,0.5731512613945238,0.5731512613945238,0.5731512613945238,0.8261020064507748,0.8261020064507748,0.8261020064507748,0.3785737025381107,0.3785737025381107,0.3785737025381107
2018-09-02,-0.2604560715354214,-0.2604560715354214,-0.2604560715354214,-0.6965399614394219,-0.6965399614394219,-0.6965399614394219,-0.28048779204826213,-0.28048779204826213,-0.28048779204826213,-0.6471496973089503,-0.6471496973089503,-0.6471496973089503
2018-09-09,-1.3985286385845264,-1.3985286385845264,-1.3985286385845264,-1.2886607776203254,-1.2886607776203254,-1.2886607776203254,-1.0306735116677688,-1.0306735116677688,-1.0306735116677688,-1.1542151845702546,-1.1542151845702546,-1.1542151845702546
2018-09-16,-1.5524056319951047,-1.5524056319951047,-1.5524056319951047,-1.731392943304295,-1.731392943304295,-1.731392943304295,-1.348438070929542,-1.348438070929542,-1.348438070929542,-1.3253497872324882,-1.3253497872324882,-1.3253497872324882
2018-09-23,-1.5228402232076217,-1.5228402232076217,-1.5228402232076217,-1.783587770694575,-1.783587770694575,-1.783587770694575,-1.3803090083395655,-1.3803090083395655,-1.3803090083395655,-1.5357801566810292,-1.5357801566810292,-1.5357801566810292
2018-09-30,-3.174979167293408,-3.174979167293408,-3.174979167293408,-3.156420573927945,-3.156420573927945,-3.156420573927945,-3.3120373523082627,-3.3120373523082627,-3.3120373523082627,-3.0848126781646847,-3.0848126781646847,-3.0848126781646847
2018-10-07,-2.1811850874995606,-2.1811850874995606,-2.1811850874995606,-2.2055141091899952,-2.2055141091899952,-2.2055141091899952,-2.195980638028767,-2.195980638028767,-2.195980638028767,-2.1321104814900167,-2.1321104814900167,-2.1321104814900167
2018-10-14,-2.294953783751547,-2.294953783751547,-2.294953783751547,-2.3002476476471743,-2.3002476476471743,-2.3002476476471743,-2.3487068483025517,-2.3487068483025517,-2.3487068483025517,-2.3812736492197732,-2.3812736492197732,-2.3812736492197732
2018-10-21,-1.6533126117056347,-1.6533126117056347,-1.6533126117056347,-1.4846220906396745,-1.4846220906396745,-1.4846220906396745,-1.5588936766135164,-1.5588936766135164,-1.5588936766135164,-1.437152736475791,-1.437152736475791,-1.437152736475791
2018-10-28,-1.9310590305312472,-1.9310590305312472,-1.9310590305312472,-2.0019716412458126,-2.0019716412458126,-2.0019716412458126,-2.089442666196646,-2.089442666196646,-2.089442666196646,-2.1416497037722224,-2.1416497037722224,-2.1416497037722224
2018-11-04,-1.7418546968719097,-1.7418546968719097,-1.7418546968719097,-1.768915479630549,-1.768915479630549,-1.768915479630549,-1.7898809164430651,-1.7898809164430651,-1.7898809164430651,-1.7247868140967402,-1.7247868140967402,-1.7247868140967402
2018-11-11,-1.59462877292061,-1.59462877292061,-1.59462877292061,-1.4480414333816953,-1.4480414333816953,-1.4480414333816953,-1.4415161779357533,-1.4415161779357533,-1.4415161779357533,-1.3286772083848646,-1.3286772083848646,-1.3286772083848646
