Date,iShares U.S. Dividend and BuybackEtf_Open_average,iShares U.S. Dividend and BuybackEtf_Open_max,iShares U.S. Dividend and BuybackEtf_Open_min,iShares U.S. Dividend and BuybackEtf_High_average,iShares U.S. Dividend and BuybackEtf_High_max,iShares U.S. Dividend and BuybackEtf_High_min,iShares U.S. Dividend and BuybackEtf_Low_average,iShares U.S. Dividend and BuybackEtf_Low_max,iShares U.S. Dividend and BuybackEtf_Low_min,iShares U.S. Dividend and BuybackEtf_Close_average,iShares U.S. Dividend and BuybackEtf_Close_max,iShares U.S. Dividend and BuybackEtf_Close_min
2018-05-27,-0.1209469183590072,-0.1209469183590072,-0.1209469183590072,-0.22344486942274475,-0.22344486942274475,-0.22344486942274475,-0.037834533968748044,-0.037834533968748044,-0.037834533968748044,-0.14434319389586567,-0.14434319389586567,-0.14434319389586567
2018-06-03,0.5971005078034815,0.5971005078034815,0.5971005078034815,0.5322173764019448,0.5322173764019448,0.5322173764019448,0.6842713341369976,0.6842713341369976,0.6842713341369976,0.6060389720092276,0.6060389720092276,0.6060389720092276
2018-06-10,0.9494415277546907,0.9494415277546907,0.9494415277546907,0.9720791882913848,0.9720791882913848,0.9720791882913848,0.7872405326198868,0.7872405326198868,0.7872405326198868,1.050194471921802,1.050194471921802,1.050194471921802
2018-06-17,0.5782602222772765,0.5782602222772765,0.5782602222772765,0.5397649104256268,0.5397649104256268,0.5397649104256268,0.6352767899396692,0.6352767899396692,0.6352767899396692,0.5742753160827806,0.5742753160827806,0.5742753160827806
2018-06-24,-0.11256415441064124,-0.11256415441064124,-0.11256415441064124,-0.3064542703062588,-0.3064542703062588,-0.3064542703062588,-0.1361671703003474,-0.1361671703003474,-0.1361671703003474,-0.27727768387879265,-0.27727768387879265,-0.27727768387879265
2018-07-01,0.3786894920178501,0.3786894920178501,0.3786894920178501,0.39379575121939875,0.39379575121939875,0.39379575121939875,0.4229459207070233,0.4229459207070233,0.4229459207070233,0.40172088931137473,0.40172088931137473,0.40172088931137473
2018-07-08,0.9426838472997384,0.9426838472997384,0.9426838472997384,1.092293617326816,1.092293617326816,1.092293617326816,0.9826401489385439,0.9826401489385439,0.9826401489385439,1.0245439735150572,1.0245439735150572,1.0245439735150572
2018-07-15,0.9718426759438148,0.9718426759438148,0.9718426759438148,1.10334162509301,1.10334162509301,1.10334162509301,1.008203996772676,1.008203996772676,1.008203996772676,1.0566577967414266,1.0566577967414266,1.0566577967414266
2018-07-22,1.5305089300394932,1.5305089300394932,1.5305089300394932,1.8265089998794717,1.8265089998794717,1.8265089998794717,1.3582914201161658,1.3582914201161658,1.3582914201161658,1.4838976390720893,1.4838976390720893,1.4838976390720893
2018-07-29,1.7088248517094853,1.7088248517094853,1.7088248517094853,1.9995833882631717,1.9995833882631717,1.9995833882631717,1.6799910797814,1.6799910797814,1.6799910797814,1.8346744385135219,1.8346744385135219,1.8346744385135219
2018-08-05,1.7438912965867837,1.7438912965867837,1.7438912965867837,1.7809163330063635,1.7809163330063635,1.7809163330063635,1.7095589223118712,1.7095589223118712,1.7095589223118712,1.667407523040026,1.667407523040026,1.667407523040026
2018-08-12,1.9831592025667253,1.9831592025667253,1.9831592025667253,2.09915892590864,2.09915892590864,2.09915892590864,2.0270768275972895,2.0270768275972895,2.0270768275972895,2.1512378199553495,2.1512378199553495,2.1512378199553495
2018-08-19,2.0852935816278175,2.0852935816278175,2.0852935816278175,2.0329286706988707,2.0329286706988707,2.0329286706988707,1.8699321359668952,1.8699321359668952,1.8699321359668952,2.020248817603971,2.020248817603971,2.020248817603971
2018-08-26,2.040738932112591,2.040738932112591,2.040738932112591,2.0020711391631933,2.0020711391631933,2.0020711391631933,2.067288130567929,2.067288130567929,2.067288130567929,1.9494646614779738,1.9494646614779738,1.9494646614779738
