Date,WisdomTree Intenational LargeCap DividendEtf_Open_average,WisdomTree Intenational LargeCap DividendEtf_Open_max,WisdomTree Intenational LargeCap DividendEtf_Open_min,WisdomTree Intenational LargeCap DividendEtf_High_average,WisdomTree Intenational LargeCap DividendEtf_High_max,WisdomTree Intenational LargeCap DividendEtf_High_min,WisdomTree Intenational LargeCap DividendEtf_Low_average,WisdomTree Intenational LargeCap DividendEtf_Low_max,WisdomTree Intenational LargeCap DividendEtf_Low_min,WisdomTree Intenational LargeCap DividendEtf_Close_average,WisdomTree Intenational LargeCap DividendEtf_Close_max,WisdomTree Intenational LargeCap DividendEtf_Close_min
2018-05-27,-0.8981457259915789,-0.8981457259915789,-0.8981457259915789,-1.0276768564608219,-1.0276768564608219,-1.0276768564608219,-0.7712476330218809,-0.7712476330218809,-0.7712476330218809,-0.9280574099364877,-0.9280574099364877,-0.9280574099364877
2018-06-03,-0.6570034974559619,-0.6570034974559619,-0.6570034974559619,-0.6941765974132901,-0.6941765974132901,-0.6941765974132901,-0.5002254573088054,-0.5002254573088054,-0.5002254573088054,-0.6488950588311658,-0.6488950588311658,-0.6488950588311658
2018-06-10,-0.9394117834885456,-0.9394117834885456,-0.9394117834885456,-1.1228610121874472,-1.1228610121874472,-1.1228610121874472,-0.8097035091580822,-0.8097035091580822,-0.8097035091580822,-0.991230919020965,-0.991230919020965,-0.991230919020965
2018-06-17,-1.469709832002189,-1.469709832002189,-1.469709832002189,-1.5034305850717518,-1.5034305850717518,-1.5034305850717518,-1.1805464273855444,-1.1805464273855444,-1.1805464273855444,-1.3790529694023832,-1.3790529694023832,-1.3790529694023832
2018-06-24,-2.6206708535584653,-2.6206708535584653,-2.6206708535584653,-2.544800800212046,-2.544800800212046,-2.544800800212046,-2.3925502819574587,-2.3925502819574587,-2.3925502819574587,-2.4939487705134495,-2.4939487705134495,-2.4939487705134495
2018-07-01,-1.8024011298420577,-1.8024011298420577,-1.8024011298420577,-1.6615941985342784,-1.6615941985342784,-1.6615941985342784,-1.6036520362512092,-1.6036520362512092,-1.6036520362512092,-1.4963031508344877,-1.4963031508344877,-1.4963031508344877
2018-07-08,-1.6718917445099544,-1.6718917445099544,-1.6718917445099544,-1.645079579836488,-1.645079579836488,-1.645079579836488,-1.5004652908766312,-1.5004652908766312,-1.5004652908766312,-1.5022564518777983,-1.5022564518777983,-1.5022564518777983
2018-07-15,-1.4884442932722413,-1.4884442932722413,-1.4884442932722413,-1.3219170294586053,-1.3219170294586053,-1.3219170294586053,-1.3427241171088027,-1.3427241171088027,-1.3427241171088027,-1.2013012228564675,-1.2013012228564675,-1.2013012228564675
2018-07-22,-0.577592394742481,-0.577592394742481,-0.577592394742481,-0.6117840453280057,-0.6117840453280057,-0.6117840453280057,-0.5840598198361626,-0.5840598198361626,-0.5840598198361626,-0.6620132209727406,-0.6620132209727406,-0.6620132209727406
2018-07-29,-1.1321521565977883,-1.1321521565977883,-1.1321521565977883,-1.0317514605721094,-1.0317514605721094,-1.0317514605721094,-1.0030222263793394,-1.0030222263793394,-1.0030222263793394,-0.8866498846256484,-0.8866498846256484,-0.8866498846256484
