Date,ProShares UltraShort Consumer ServicesEtf_Open_average,ProShares UltraShort Consumer ServicesEtf_Open_max,ProShares UltraShort Consumer ServicesEtf_Open_min,ProShares UltraShort Consumer ServicesEtf_High_average,ProShares UltraShort Consumer ServicesEtf_High_max,ProShares UltraShort Consumer ServicesEtf_High_min,ProShares UltraShort Consumer ServicesEtf_Low_average,ProShares UltraShort Consumer ServicesEtf_Low_max,ProShares UltraShort Consumer ServicesEtf_Low_min,ProShares UltraShort Consumer ServicesEtf_Close_average,ProShares UltraShort Consumer ServicesEtf_Close_max,ProShares UltraShort Consumer ServicesEtf_Close_min
2019-01-13,-0.19856129440648618,-0.19856129440648618,-0.19856129440648618,-0.24521296926956687,-0.24521296926956687,-0.24521296926956687,-0.15806529587393786,-0.15806529587393786,-0.15806529587393786,-0.23846080241199594,-0.23846080241199594,-0.23846080241199594
2019-01-20,-0.2703073880078854,-0.2703073880078854,-0.2703073880078854,-0.31620908996813724,-0.31620908996813724,-0.31620908996813724,-0.2040065448705119,-0.2040065448705119,-0.2040065448705119,-0.27776042840893467,-0.27776042840893467,-0.27776042840893467
2019-01-27,-0.5631753079057779,-0.5631753079057779,-0.5631753079057779,-0.4907649965893777,-0.4907649965893777,-0.4907649965893777,-0.5274763297166583,-0.5274763297166583,-0.5274763297166583,-0.45485734164243496,-0.45485734164243496,-0.45485734164243496
2019-02-03,-0.405682382193532,-0.405682382193532,-0.405682382193532,-0.4461510701197848,-0.4461510701197848,-0.4461510701197848,-0.47299868659607514,-0.47299868659607514,-0.47299868659607514,-0.5079078295855761,-0.5079078295855761,-0.5079078295855761
2019-02-10,-1.2294323235178513,-1.2294323235178513,-1.2294323235178513,-1.149585924500412,-1.149585924500412,-1.149585924500412,-1.2873203564449633,-1.2873203564449633,-1.2873203564449633,-1.161637657729365,-1.161637657729365,-1.161637657729365
2019-02-17,-1.3270441631678591,-1.3270441631678591,-1.3270441631678591,-1.2488537799419874,-1.2488537799419874,-1.2488537799419874,-1.4248199628635614,-1.4248199628635614,-1.4248199628635614,-1.2762405305523932,-1.2762405305523932,-1.2762405305523932
2019-02-24,-1.1580075418829083,-1.1580075418829083,-1.1580075418829083,-1.107365765184916,-1.107365765184916,-1.107365765184916,-1.2334400915459807,-1.2334400915459807,-1.2334400915459807,-1.1060442630899963,-1.1060442630899963,-1.1060442630899963
2019-03-03,-0.5847567247366194,-0.5847567247366194,-0.5847567247366194,-0.5213170572322344,-0.5213170572322344,-0.5213170572322344,-0.5912862828437787,-0.5912862828437787,-0.5912862828437787,-0.5890156556021938,-0.5890156556021938,-0.5890156556021938
2019-03-10,-1.0265118596867717,-1.0265118596867717,-1.0265118596867717,-0.9928254173695585,-0.9928254173695585,-0.9928254173695585,-1.156913953459734,-1.156913953459734,-1.156913953459734,-1.046072733829647,-1.046072733829647,-1.046072733829647
2019-03-17,-1.3522281779677328,-1.3522281779677328,-1.3522281779677328,-1.1367172539085224,-1.1367172539085224,-1.1367172539085224,-1.409829000416279,-1.409829000416279,-1.409829000416279,-1.1063800113424922,-1.1063800113424922,-1.1063800113424922
2019-03-24,-1.3237867098627945,-1.3237867098627945,-1.3237867098627945,-1.2846516695617447,-1.2846516695617447,-1.2846516695617447,-1.3913709907878653,-1.3913709907878653,-1.3913709907878653,-1.2732485217908378,-1.2732485217908378,-1.2732485217908378
2019-03-31,-1.6177353238674823,-1.6177353238674823,-1.6177353238674823,-1.5239248415267987,-1.5239248415267987,-1.5239248415267987,-1.6925242161133895,-1.6925242161133895,-1.6925242161133895,-1.5260181133411441,-1.5260181133411441,-1.5260181133411441
2019-04-07,-1.5932110892008193,-1.5932110892008193,-1.5932110892008193,-1.534387568910511,-1.534387568910511,-1.534387568910511,-1.6865765608406658,-1.6865765608406658,-1.6865765608406658,-1.537100829082246,-1.537100829082246,-1.537100829082246
2019-04-14,-1.524175506781077,-1.524175506781077,-1.524175506781077,-1.4722136432865764,-1.4722136432865764,-1.4722136432865764,-1.6413127159882954,-1.6413127159882954,-1.6413127159882954,-1.4967177106902159,-1.4967177106902159,-1.4967177106902159
2019-04-21,-1.4786073273203155,-1.4786073273203155,-1.4786073273203155,-1.4278986150383655,-1.4278986150383655,-1.4278986150383655,-1.6269376749077713,-1.6269376749077713,-1.6269376749077713,-1.5024829936992716,-1.5024829936992716,-1.5024829936992716
2019-04-28,-1.393382566885653,-1.393382566885653,-1.393382566885653,-1.347942741868069,-1.347942741868069,-1.347942741868069,-1.4437557517449342,-1.4437557517449342,-1.4437557517449342,-1.332025256223169,-1.332025256223169,-1.332025256223169
2019-05-05,-1.0428917082446085,-1.0428917082446085,-1.0428917082446085,-1.0589130385479735,-1.0589130385479735,-1.0589130385479735,-1.1228353257690078,-1.1228353257690078,-1.1228353257690078,-1.114010696628341,-1.114010696628341,-1.114010696628341
2019-05-12,-1.1057072451174903,-1.1057072451174903,-1.1057072451174903,-0.985013739740534,-0.985013739740534,-0.985013739740534,-1.0946979949013784,-1.0946979949013784,-1.0946979949013784,-0.9618088641074095,-0.9618088641074095,-0.9618088641074095
2019-05-19,-0.6130494260137997,-0.6130494260137997,-0.6130494260137997,-0.6495403541619408,-0.6495403541619408,-0.6495403541619408,-0.5684483897511471,-0.5684483897511471,-0.5684483897511471,-0.6013410992121733,-0.6013410992121733,-0.6013410992121733
2019-05-26,-0.07731061354769457,-0.07731061354769457,-0.07731061354769457,-0.11594677906939015,-0.11594677906939015,-0.11594677906939015,-0.03453798665185164,-0.03453798665185164,-0.03453798665185164,-0.06588273559538169,-0.06588273559538169,-0.06588273559538169
2019-06-02,-0.8505768221651668,-0.8505768221651668,-0.8505768221651668,-0.8769757785255777,-0.8769757785255777,-0.8769757785255777,-0.8312874512830574,-0.8312874512830574,-0.8312874512830574,-0.8512947390747608,-0.8512947390747608,-0.8512947390747608
2019-06-09,-1.2032255065936666,-1.2032255065936666,-1.2032255065936666,-1.2269735295603834,-1.2269735295603834,-1.2269735295603834,-1.1582973633950837,-1.1582973633950837,-1.1582973633950837,-1.1887440016452089,-1.1887440016452089,-1.1887440016452089
2019-06-16,-1.4130259624209456,-1.4130259624209456,-1.4130259624209456,-1.382277037914193,-1.382277037914193,-1.382277037914193,-1.3777782449712586,-1.3777782449712586,-1.3777782449712586,-1.3575009168780081,-1.3575009168780081,-1.3575009168780081
2019-06-23,-1.3016433901098343,-1.3016433901098343,-1.3016433901098343,-1.3242200720475255,-1.3242200720475255,-1.3242200720475255,-1.260528931669702,-1.260528931669702,-1.260528931669702,-1.2972533264727253,-1.2972533264727253,-1.2972533264727253
2019-06-30,-1.6124148696574176,-1.6124148696574176,-1.6124148696574176,-1.6231814543333185,-1.6231814543333185,-1.6231814543333185,-1.5806786250648936,-1.5806786250648936,-1.5806786250648936,-1.6088880565686035,-1.6088880565686035,-1.6088880565686035
2019-07-07,-1.7494721656279755,-1.7494721656279755,-1.7494721656279755,-1.7508221885545299,-1.7508221885545299,-1.7508221885545299,-1.7453006999244036,-1.7453006999244036,-1.7453006999244036,-1.7631296634123297,-1.7631296634123297,-1.7631296634123297
2019-07-14,-1.2468997271316955,-1.2468997271316955,-1.2468997271316955,-1.2510921471096204,-1.2510921471096204,-1.2510921471096204,-1.2209181634982704,-1.2209181634982704,-1.2209181634982704,-1.2375543711987753,-1.2375543711987753,-1.2375543711987753
2019-07-21,-1.3242366525112614,-1.3242366525112614,-1.3242366525112614,-1.3281485032496108,-1.3281485032496108,-1.3281485032496108,-1.4292656454445412,-1.4292656454445412,-1.4292656454445412,-1.4320894374791502,-1.4320894374791502,-1.4320894374791502
2019-07-28,-0.4220972972818975,-0.4220972972818975,-0.4220972972818975,-0.16285483025625666,-0.16285483025625666,-0.16285483025625666,-0.39393739716336557,-0.39393739716336557,-0.39393739716336557,-0.28446533145789554,-0.28446533145789554,-0.28446533145789554
2019-08-04,-0.13878772043794904,-0.13878772043794904,-0.13878772043794904,-0.17965564755756308,-0.17965564755756308,-0.17965564755756308,-0.2132486321610119,-0.2132486321610119,-0.2132486321610119,-0.17498017125412052,-0.17498017125412052,-0.17498017125412052
2019-08-11,0.30041661599738845,0.30041661599738845,0.30041661599738845,0.25141204836882036,0.25141204836882036,0.25141204836882036,0.35302387412493536,0.35302387412493536,0.35302387412493536,0.3085566615961556,0.3085566615961556,0.3085566615961556
2019-08-18,-0.20367726884548013,-0.20367726884548013,-0.20367726884548013,0.5152218228339909,0.5152218228339909,0.5152218228339909,-0.14314111220510747,-0.14314111220510747,-0.14314111220510747,0.5678001997370064,0.5678001997370064,0.5678001997370064
2019-08-25,-0.7591549375549904,-0.7591549375549904,-0.7591549375549904,-0.4952031682492129,-0.4952031682492129,-0.4952031682492129,-0.7544698881822118,-0.7544698881822118,-0.7544698881822118,-0.5573963969350195,-0.5573963969350195,-0.5573963969350195
2019-09-01,-1.1450336564029246,-1.1450336564029246,-1.1450336564029246,-1.2226888625701782,-1.2226888625701782,-1.2226888625701782,-1.0857271160001454,-1.0857271160001454,-1.0857271160001454,-1.152567612833168,-1.152567612833168,-1.152567612833168
2019-09-08,-1.3101215455220814,-1.3101215455220814,-1.3101215455220814,-1.2849257743904383,-1.2849257743904383,-1.2849257743904383,-1.268226530322372,-1.268226530322372,-1.268226530322372,-1.2348542362999444,-1.2348542362999444,-1.2348542362999444
2019-09-15,-0.7064888685055675,-0.7064888685055675,-0.7064888685055675,-0.5292217447292528,-0.5292217447292528,-0.5292217447292528,-0.671439085014806,-0.671439085014806,-0.671439085014806,-0.48589294809793226,-0.48589294809793226,-0.48589294809793226
2019-09-22,0.26455847110298314,0.26455847110298314,0.26455847110298314,0.148783680614293,0.148783680614293,0.148783680614293,0.14490529371587227,0.14490529371587227,0.14490529371587227,0.03962795816483431,0.03962795816483431,0.03962795816483431
2019-09-29,0.3269419050977536,0.3269419050977536,0.3269419050977536,0.22761617119953867,0.22761617119953867,0.22761617119953867,0.1356969168038878,0.1356969168038878,0.1356969168038878,0.0454060978448997,0.0454060978448997,0.0454060978448997
2019-10-06,-0.28662953858673806,-0.28662953858673806,-0.28662953858673806,-0.3167789364990364,-0.3167789364990364,-0.3167789364990364,-0.23776606339461173,-0.23776606339461173,-0.23776606339461173,-0.25921014949788923,-0.25921014949788923,-0.25921014949788923
2019-10-13,-0.3224123507035896,-0.3224123507035896,-0.3224123507035896,-0.4467165392235005,-0.4467165392235005,-0.4467165392235005,-0.4260287889388025,-0.4260287889388025,-0.4260287889388025,-0.5328148721480138,-0.5328148721480138,-0.5328148721480138
2019-10-20,0.083488268016236,0.083488268016236,0.083488268016236,-0.07911314978824266,-0.07911314978824266,-0.07911314978824266,-0.28766185117695614,-0.28766185117695614,-0.28766185117695614,-0.405631900535009,-0.405631900535009,-0.405631900535009
2019-10-27,-0.5508903686545166,-0.5508903686545166,-0.5508903686545166,-0.6520817339606616,-0.6520817339606616,-0.6520817339606616,-0.4547678954639071,-0.4547678954639071,-0.4547678954639071,-0.5526744330530006,-0.5526744330530006,-0.5526744330530006
2019-11-03,-0.635104220777773,-0.635104220777773,-0.635104220777773,-0.6831409213668217,-0.6831409213668217,-0.6831409213668217,-0.5451084528449394,-0.5451084528449394,-0.5451084528449394,-0.5889374859840856,-0.5889374859840856,-0.5889374859840856
2019-11-10,-0.7623637705101692,-0.7623637705101692,-0.7623637705101692,-0.8256514654190321,-0.8256514654190321,-0.8256514654190321,-0.6822984731096619,-0.6822984731096619,-0.6822984731096619,-0.7414801781131625,-0.7414801781131625,-0.7414801781131625
2019-11-17,-0.73782579087135,-0.73782579087135,-0.73782579087135,-0.8035479811436075,-0.8035479811436075,-0.8035479811436075,-0.657173206864372,-0.657173206864372,-0.657173206864372,-0.7190391859382573,-0.7190391859382573,-0.7190391859382573
2019-11-24,-1.500267907725935,-1.500267907725935,-1.500267907725935,-1.4810060205230378,-1.4810060205230378,-1.4810060205230378,-1.4590450869379785,-1.4590450869379785,-1.4590450869379785,-1.4261833643952173,-1.4261833643952173,-1.4261833643952173
2019-12-01,-0.6922947830552266,-0.6922947830552266,-0.6922947830552266,-0.7635479470275268,-0.7635479470275268,-0.7635479470275268,-0.8841656213532241,-0.8841656213532241,-0.8841656213532241,-0.8686549700310382,-0.8686549700310382,-0.8686549700310382
2019-12-08,-1.129872738180859,-1.129872738180859,-1.129872738180859,-1.1513890754580947,-1.1513890754580947,-1.1513890754580947,-1.085301160663561,-1.085301160663561,-1.085301160663561,-1.1016456232671763,-1.1016456232671763,-1.1016456232671763
2019-12-15,-1.7378013059363102,-1.7378013059363102,-1.7378013059363102,-1.696707585901071,-1.696707585901071,-1.696707585901071,-1.7444842802881926,-1.7444842802881926,-1.7444842802881926,-1.6763164683533434,-1.6763164683533434,-1.6763164683533434
2019-12-22,-1.9660136487566195,-1.9660136487566195,-1.9660136487566195,-1.8827767519566225,-1.8827767519566225,-1.8827767519566225,-1.987594939730198,-1.987594939730198,-1.987594939730198,-1.8836491870154206,-1.8836491870154206,-1.8836491870154206
2019-12-29,-1.8565198011796928,-1.8565198011796928,-1.8565198011796928,-1.6282413192054201,-1.6282413192054201,-1.6282413192054201,-1.9108063305641745,-1.9108063305641745,-1.9108063305641745,-1.6432767263931813,-1.6432767263931813,-1.6432767263931813
