Date,WisdomTree ICBCCS S&P China 500Etf_Open_average,WisdomTree ICBCCS S&P China 500Etf_Open_max,WisdomTree ICBCCS S&P China 500Etf_Open_min,WisdomTree ICBCCS S&P China 500Etf_High_average,WisdomTree ICBCCS S&P China 500Etf_High_max,WisdomTree ICBCCS S&P China 500Etf_High_min,WisdomTree ICBCCS S&P China 500Etf_Low_average,WisdomTree ICBCCS S&P China 500Etf_Low_max,WisdomTree ICBCCS S&P China 500Etf_Low_min,WisdomTree ICBCCS S&P China 500Etf_Close_average,WisdomTree ICBCCS S&P China 500Etf_Close_max,WisdomTree ICBCCS S&P China 500Etf_Close_min
2018-04-08,-0.6536949011791218,-0.6536949011791218,-0.6536949011791218,-0.7883806204139252,-0.7883806204139252,-0.7883806204139252,-0.6573347767866136,-0.6573347767866136,-0.6573347767866136,-0.8250298917065049,-0.8250298917065049,-0.8250298917065049
2018-04-15,-1.1317210721157493,-1.1317210721157493,-1.1317210721157493,-1.2363180665451068,-1.2363180665451068,-1.2363180665451068,-0.9915335774071378,-0.9915335774071378,-0.9915335774071378,-1.1744918137950777,-1.1744918137950777,-1.1744918137950777
2018-04-22,-1.2128412509032362,-1.2128412509032362,-1.2128412509032362,-1.2701393748149459,-1.2701393748149459,-1.2701393748149459,-0.959232308376935,-0.959232308376935,-0.959232308376935,-1.1113055941636563,-1.1113055941636563,-1.1113055941636563
2018-04-29,-1.0960180867844576,-1.0960180867844576,-1.0960180867844576,-0.9641343361487805,-0.9641343361487805,-0.9641343361487805,-0.7729844450515586,-0.7729844450515586,-0.7729844450515586,-0.7898372131999015,-0.7898372131999015,-0.7898372131999015
2018-05-06,0.02992669124500247,0.02992669124500247,0.02992669124500247,-0.12261728774807376,-0.12261728774807376,-0.12261728774807376,0.05764592778099274,0.05764592778099274,0.05764592778099274,-0.04539135329090927,-0.04539135329090927,-0.04539135329090927
2018-05-13,-0.18474041842901545,-0.18474041842901545,-0.18474041842901545,-0.2563563830497688,-0.2563563830497688,-0.2563563830497688,0.005744502651971092,0.005744502651971092,0.005744502651971092,-0.11791859632153605,-0.11791859632153605,-0.11791859632153605
2018-05-20,-0.5195499874266476,-0.5195499874266476,-0.5195499874266476,-0.5463907742965948,-0.5463907742965948,-0.5463907742965948,-0.30553361889018593,-0.30553361889018593,-0.30553361889018593,-0.38878311984153724,-0.38878311984153724,-0.38878311984153724
2018-05-27,-0.41310743119033067,-0.41310743119033067,-0.41310743119033067,-0.46015355628238114,-0.46015355628238114,-0.46015355628238114,-0.23940438452296878,-0.23940438452296878,-0.23940438452296878,-0.2993288257907545,-0.2993288257907545,-0.2993288257907545
2018-06-03,0.31986093141434346,0.31986093141434346,0.31986093141434346,0.3139850377775157,0.3139850377775157,0.3139850377775157,0.5127344379141725,0.5127344379141725,0.5127344379141725,0.42381016307897607,0.42381016307897607,0.42381016307897607
2018-06-10,-0.35066977253155507,-0.35066977253155507,-0.35066977253155507,-0.37183618649191164,-0.37183618649191164,-0.37183618649191164,-0.26731815960093386,-0.26731815960093386,-0.26731815960093386,-0.1387892319073194,-0.1387892319073194,-0.1387892319073194
2018-06-17,-2.3110793775428773,-2.3110793775428773,-2.3110793775428773,-2.4067657411227485,-2.4067657411227485,-2.4067657411227485,-2.218424207262476,-2.218424207262476,-2.218424207262476,-2.309072124789964,-2.309072124789964,-2.309072124789964
2018-06-24,-2.688745422323713,-2.688745422323713,-2.688745422323713,-2.6813164768774693,-2.6813164768774693,-2.6813164768774693,-2.67043316131051,-2.67043316131051,-2.67043316131051,-2.6607172099498575,-2.6607172099498575,-2.6607172099498575
2018-07-01,-2.3211333309306066,-2.3211333309306066,-2.3211333309306066,-2.2683718383338767,-2.2683718383338767,-2.2683718383338767,-2.328938368670894,-2.328938368670894,-2.328938368670894,-2.260642267840323,-2.260642267840323,-2.260642267840323
2018-07-08,-1.5039025508319948,-1.5039025508319948,-1.5039025508319948,-1.548686783134776,-1.548686783134776,-1.548686783134776,-1.4944504204537783,-1.4944504204537783,-1.4944504204537783,-1.5351435375097917,-1.5351435375097917,-1.5351435375097917
2018-07-15,-1.4746046048770125,-1.4746046048770125,-1.4746046048770125,-1.479036683939085,-1.479036683939085,-1.479036683939085,-1.474960006300153,-1.474960006300153,-1.474960006300153,-1.4746024093202155,-1.4746024093202155,-1.4746024093202155
2018-07-22,-1.025838787560763,-1.025838787560763,-1.025838787560763,-1.0899119163558826,-1.0899119163558826,-1.0899119163558826,-1.1204351974444404,-1.1204351974444404,-1.1204351974444404,-1.1869899472204,-1.1869899472204,-1.1869899472204
2018-07-29,-1.5546340784334252,-1.5546340784334252,-1.5546340784334252,-1.5629610608146163,-1.5629610608146163,-1.5629610608146163,-1.5426470594950068,-1.5426470594950068,-1.5426470594950068,-1.571279851890021,-1.571279851890021,-1.571279851890021
2018-08-05,-1.2240135810265667,-1.2240135810265667,-1.2240135810265667,-1.296082894841181,-1.296082894841181,-1.296082894841181,-1.210987698965776,-1.210987698965776,-1.210987698965776,-1.2712030275553152,-1.2712030275553152,-1.2712030275553152
2018-08-12,-1.6046041231463826,-1.6046041231463826,-1.6046041231463826,-1.5088115065132617,-1.5088115065132617,-1.5088115065132617,-1.5989014835451172,-1.5989014835451172,-1.5989014835451172,-1.4906865939974068,-1.4906865939974068,-1.4906865939974068
2018-08-19,-0.9716978960026363,-0.9716978960026363,-0.9716978960026363,-0.9795811379689932,-0.9795811379689932,-0.9795811379689932,-0.9873286525836186,-0.9873286525836186,-0.9873286525836186,-0.9914636069698091,-0.9914636069698091,-0.9914636069698091
2018-08-26,-0.779884953209265,-0.779884953209265,-0.779884953209265,-0.8754648258425847,-0.8754648258425847,-0.8754648258425847,-0.8533537168414126,-0.8533537168414126,-0.8533537168414126,-0.8623683691703136,-0.8623683691703136,-0.8623683691703136
2018-09-02,-1.1659320474387864,-1.1659320474387864,-1.1659320474387864,-1.279015169406285,-1.279015169406285,-1.279015169406285,-1.241930966288866,-1.241930966288866,-1.241930966288866,-1.3485866701202187,-1.3485866701202187,-1.3485866701202187
2018-09-09,-1.2027344441349452,-1.2027344441349452,-1.2027344441349452,-1.2909042844451324,-1.2909042844451324,-1.2909042844451324,-1.2798951915285823,-1.2798951915285823,-1.2798951915285823,-1.363608486189953,-1.363608486189953,-1.363608486189953
2018-09-16,0.07116967420123366,0.07116967420123366,0.07116967420123366,-0.06159877714189718,-0.06159877714189718,-0.06159877714189718,0.00635174005565831,0.00635174005565831,0.00635174005565831,-0.12910154088349057,-0.12910154088349057,-0.12910154088349057
2018-09-23,-0.4644670557832052,-0.4644670557832052,-0.4644670557832052,-0.5344322720324264,-0.5344322720324264,-0.5344322720324264,-0.4480223337950214,-0.4480223337950214,-0.4480223337950214,-0.5664642955674449,-0.5664642955674449,-0.5664642955674449
2018-09-30,-1.5058832176584638,-1.5058832176584638,-1.5058832176584638,-1.5890842389345803,-1.5890842389345803,-1.5890842389345803,-1.5431234199398827,-1.5431234199398827,-1.5431234199398827,-1.5065154311518152,-1.5065154311518152,-1.5065154311518152
2018-10-07,-2.08919524760532,-2.08919524760532,-2.08919524760532,-1.991360329046462,-1.991360329046462,-1.991360329046462,-2.0230577538631214,-2.0230577538631214,-2.0230577538631214,-1.9802805744558458,-1.9802805744558458,-1.9802805744558458
2018-10-14,-1.90278257337507,-1.90278257337507,-1.90278257337507,-2.029380558541487,-2.029380558541487,-2.029380558541487,-1.9356166764181444,-1.9356166764181444,-1.9356166764181444,-2.0806655559012976,-2.0806655559012976,-2.0806655559012976
2018-10-21,-1.7035650010081882,-1.7035650010081882,-1.7035650010081882,-1.7888315797168257,-1.7888315797168257,-1.7888315797168257,-1.6487571921308095,-1.6487571921308095,-1.6487571921308095,-1.7428044001547613,-1.7428044001547613,-1.7428044001547613
2018-10-28,-0.3897485190272576,-0.3897485190272576,-0.3897485190272576,-0.4633397014905842,-0.4633397014905842,-0.4633397014905842,-0.6745343852521243,-0.6745343852521243,-0.6745343852521243,-0.6217919531997933,-0.6217919531997933,-0.6217919531997933
2018-11-04,-1.2996384740705915,-1.2996384740705915,-1.2996384740705915,-1.3235626194285273,-1.3235626194285273,-1.3235626194285273,-1.22232577837155,-1.22232577837155,-1.22232577837155,-1.2648383091224913,-1.2648383091224913,-1.2648383091224913
2018-11-11,-0.46083135292973754,-0.46083135292973754,-0.46083135292973754,-0.3684468893704028,-0.3684468893704028,-0.3684468893704028,-0.3707309845032311,-0.3707309845032311,-0.3707309845032311,-0.36524216652090813,-0.36524216652090813,-0.36524216652090813
2018-11-18,-0.8569352123229826,-0.8569352123229826,-0.8569352123229826,-0.9152321726256392,-0.9152321726256392,-0.9152321726256392,-0.7896077204543187,-0.7896077204543187,-0.7896077204543187,-0.86067206815865,-0.86067206815865,-0.86067206815865
2018-11-25,-0.29372820037927033,-0.29372820037927033,-0.29372820037927033,-0.2160449009391639,-0.2160449009391639,-0.2160449009391639,-0.21741053994827342,-0.21741053994827342,-0.21741053994827342,-0.15126827261178002,-0.15126827261178002,-0.15126827261178002
2018-12-02,-0.31159472924799714,-0.31159472924799714,-0.31159472924799714,-0.37499422165722895,-0.37499422165722895,-0.37499422165722895,-0.25486405466292045,-0.25486405466292045,-0.25486405466292045,-0.33490990503051477,-0.33490990503051477,-0.33490990503051477
