Date,iShares Core MSCI Total International StockEtf_Open_average,iShares Core MSCI Total International StockEtf_Open_max,iShares Core MSCI Total International StockEtf_Open_min,iShares Core MSCI Total International StockEtf_High_average,iShares Core MSCI Total International StockEtf_High_max,iShares Core MSCI Total International StockEtf_High_min,iShares Core MSCI Total International StockEtf_Low_average,iShares Core MSCI Total International StockEtf_Low_max,iShares Core MSCI Total International StockEtf_Low_min,iShares Core MSCI Total International StockEtf_Close_average,iShares Core MSCI Total International StockEtf_Close_max,iShares Core MSCI Total International StockEtf_Close_min
2018-08-05,-1.5491648680988943,-1.5491648680988943,-1.5491648680988943,-1.7218507886915826,-1.7218507886915826,-1.7218507886915826,-1.6671299699777666,-1.6671299699777666,-1.6671299699777666,-1.7647065805013606,-1.7647065805013606,-1.7647065805013606
2018-08-12,-1.979861233074144,-1.979861233074144,-1.979861233074144,-1.8201275579204712,-1.8201275579204712,-1.8201275579204712,-1.9739570970456666,-1.9739570970456666,-1.9739570970456666,-1.8245616534039548,-1.8245616534039548,-1.8245616534039548
2018-08-19,-1.04780829967991,-1.04780829967991,-1.04780829967991,-1.100565129856948,-1.100565129856948,-1.100565129856948,-1.0322629567384058,-1.0322629567384058,-1.0322629567384058,-1.0764840181901212,-1.0764840181901212,-1.0764840181901212
2018-08-26,-0.8687278059453958,-0.8687278059453958,-0.8687278059453958,-0.8961112806236344,-0.8961112806236344,-0.8961112806236344,-0.968042170357364,-0.968042170357364,-0.968042170357364,-0.9690087026608905,-0.9690087026608905,-0.9690087026608905
2018-09-02,-1.7567888823407334,-1.7567888823407334,-1.7567888823407334,-1.7819070009543696,-1.7819070009543696,-1.7819070009543696,-1.7632768925083773,-1.7632768925083773,-1.7632768925083773,-1.800374418066598,-1.800374418066598,-1.800374418066598
2018-09-09,-1.0177881045210084,-1.0177881045210084,-1.0177881045210084,-1.1186592504776989,-1.1186592504776989,-1.1186592504776989,-1.0853536718135632,-1.0853536718135632,-1.0853536718135632,-1.156804136948702,-1.156804136948702,-1.156804136948702
2018-09-16,-0.11737949916418944,-0.11737949916418944,-0.11737949916418944,-0.17126219873122303,-0.17126219873122303,-0.17126219873122303,-0.06988254214105082,-0.06988254214105082,-0.06988254214105082,-0.16120758881577335,-0.16120758881577335,-0.16120758881577335
2018-09-23,-0.3819058522843229,-0.3819058522843229,-0.3819058522843229,-0.3349870171678277,-0.3349870171678277,-0.3349870171678277,-0.33561952639951925,-0.33561952639951925,-0.33561952639951925,-0.43298794586349476,-0.43298794586349476,-0.43298794586349476
2018-09-30,-1.2372126510922195,-1.2372126510922195,-1.2372126510922195,-1.427068140243623,-1.427068140243623,-1.427068140243623,-1.5105724129111897,-1.5105724129111897,-1.5105724129111897,-1.4526613953216942,-1.4526613953216942,-1.4526613953216942
2018-10-07,-2.318630653416061,-2.318630653416061,-2.318630653416061,-2.434529725182858,-2.434529725182858,-2.434529725182858,-2.547854936176957,-2.547854936176957,-2.547854936176957,-2.42793720668183,-2.42793720668183,-2.42793720668183
2018-10-14,-2.1533885123663525,-2.1533885123663525,-2.1533885123663525,-2.1251295356223543,-2.1251295356223543,-2.1251295356223543,-2.0433103731924045,-2.0433103731924045,-2.0433103731924045,-2.177870615760818,-2.177870615760818,-2.177870615760818
2018-10-21,-2.8336431332266807,-2.8336431332266807,-2.8336431332266807,-2.7031915020006294,-2.7031915020006294,-2.7031915020006294,-2.7919848195287065,-2.7919848195287065,-2.7919848195287065,-2.688030137383561,-2.688030137383561,-2.688030137383561
2018-10-28,-1.269259835303019,-1.269259835303019,-1.269259835303019,-1.3845101517566911,-1.3845101517566911,-1.3845101517566911,-1.461197303181982,-1.461197303181982,-1.461197303181982,-1.508311939948723,-1.508311939948723,-1.508311939948723
2018-11-04,-1.4218208613125471,-1.4218208613125471,-1.4218208613125471,-1.5642946432013118,-1.5642946432013118,-1.5642946432013118,-1.4074728104823402,-1.4074728104823402,-1.4074728104823402,-1.4547806364028544,-1.4547806364028544,-1.4547806364028544
2018-11-11,-1.5062150723732302,-1.5062150723732302,-1.5062150723732302,-1.4190930693699737,-1.4190930693699737,-1.4190930693699737,-1.3625484366167635,-1.3625484366167635,-1.3625484366167635,-1.3374129107441994,-1.3374129107441994,-1.3374129107441994
2018-11-18,-1.6351860008983443,-1.6351860008983443,-1.6351860008983443,-1.6883515165533831,-1.6883515165533831,-1.6883515165533831,-1.4822162535548544,-1.4822162535548544,-1.4822162535548544,-1.6378482321245207,-1.6378482321245207,-1.6378482321245207
2018-11-25,-1.0676089861864875,-1.0676089861864875,-1.0676089861864875,-1.1284067150492885,-1.1284067150492885,-1.1284067150492885,-0.9910837447333516,-0.9910837447333516,-0.9910837447333516,-1.0655122754367565,-1.0655122754367565,-1.0655122754367565
2018-12-02,-1.3327762625413169,-1.3327762625413169,-1.3327762625413169,-1.3478273504995515,-1.3478273504995515,-1.3478273504995515,-1.5007292525701728,-1.5007292525701728,-1.5007292525701728,-1.5912094280117712,-1.5912094280117712,-1.5912094280117712
2018-12-09,-1.5603778230727718,-1.5603778230727718,-1.5603778230727718,-1.593373677624518,-1.593373677624518,-1.593373677624518,-1.4551079056901728,-1.4551079056901728,-1.4551079056901728,-1.5870340983380902,-1.5870340983380902,-1.5870340983380902
2018-12-16,-2.074407245924059,-2.074407245924059,-2.074407245924059,-2.1030450363699047,-2.1030450363699047,-2.1030450363699047,-2.13993380383932,-2.13993380383932,-2.13993380383932,-2.2019959756892704,-2.2019959756892704,-2.2019959756892704
2018-12-23,-1.6225059774086996,-1.6225059774086996,-1.6225059774086996,-1.6750017656850238,-1.6750017656850238,-1.6750017656850238,-1.5614410808526784,-1.5614410808526784,-1.5614410808526784,-1.5855287178260933,-1.5855287178260933,-1.5855287178260933
2018-12-30,-1.379415666364236,-1.379415666364236,-1.379415666364236,-1.176528904914794,-1.176528904914794,-1.176528904914794,-1.265498569989988,-1.265498569989988,-1.265498569989988,-1.0717340999652927,-1.0717340999652927,-1.0717340999652927
2019-01-06,-0.6191009289977485,-0.6191009289977485,-0.6191009289977485,-0.6534592847726182,-0.6534592847726182,-0.6534592847726182,-0.5348652391303305,-0.5348652391303305,-0.5348652391303305,-0.5603120370796877,-0.5603120370796877,-0.5603120370796877
2019-01-13,-0.1487584289914318,-0.1487584289914318,-0.1487584289914318,-0.20066084039208312,-0.20066084039208312,-0.20066084039208312,-0.08655061086818984,-0.08655061086818984,-0.08655061086818984,-0.11128066398867423,-0.11128066398867423,-0.11128066398867423
2019-01-20,-0.013799487507457039,-0.013799487507457039,-0.013799487507457039,-0.031143919388055476,-0.031143919388055476,-0.031143919388055476,0.08958754468124043,0.08958754468124043,0.08958754468124043,0.03344203773824192,0.03344203773824192,0.03344203773824192
2019-01-27,0.3421584740716941,0.3421584740716941,0.3421584740716941,0.2883936082529572,0.2883936082529572,0.2883936082529572,0.3923841450834186,0.3923841450834186,0.3923841450834186,0.319583468050657,0.319583468050657,0.319583468050657
2019-02-03,0.12529049492494085,0.12529049492494085,0.12529049492494085,0.07336778085693552,0.07336778085693552,0.07336778085693552,0.1409425661095033,0.1409425661095033,0.1409425661095033,0.20129160461933537,0.20129160461933537,0.20129160461933537
2019-02-10,0.7868979384532242,0.7868979384532242,0.7868979384532242,0.830533677893485,0.830533677893485,0.830533677893485,0.9220144552033572,0.9220144552033572,0.9220144552033572,0.9138707941250644,0.9138707941250644,0.9138707941250644
2019-02-17,1.42850308102764,1.42850308102764,1.42850308102764,1.502489655654916,1.502489655654916,1.502489655654916,1.5569576135406582,1.5569576135406582,1.5569576135406582,1.4625890398384722,1.4625890398384722,1.4625890398384722
2019-02-24,1.5392259951389142,1.5392259951389142,1.5392259951389142,1.5285948846332853,1.5285948846332853,1.5285948846332853,1.4836850537775375,1.4836850537775375,1.4836850537775375,1.4785913503356614,1.4785913503356614,1.4785913503356614
2019-03-03,0.6831184208122235,0.6831184208122235,0.6831184208122235,0.7409817607708831,0.7409817607708831,0.7409817607708831,0.7471172994385867,0.7471172994385867,0.7471172994385867,0.8204967145403107,0.8204967145403107,0.8204967145403107
2019-03-10,1.4732955620695343,1.4732955620695343,1.4732955620695343,1.565050932508812,1.565050932508812,1.565050932508812,1.524805991707559,1.524805991707559,1.524805991707559,1.5678432947121972,1.5678432947121972,1.5678432947121972
2019-03-17,1.401783494045101,1.401783494045101,1.401783494045101,1.3633551443609186,1.3633551443609186,1.3633551443609186,1.149379184781247,1.149379184781247,1.149379184781247,1.0521730421176032,1.0521730421176032,1.0521730421176032
2019-03-24,1.2851694476326734,1.2851694476326734,1.2851694476326734,1.2310958476581375,1.2310958476581375,1.2310958476581375,1.2218893404226423,1.2218893404226423,1.2218893404226423,1.2473326783823304,1.2473326783823304,1.2473326783823304
2019-03-31,1.6597102631448655,1.6597102631448655,1.6597102631448655,1.7188718209407172,1.7188718209407172,1.7188718209407172,1.6882054957134776,1.6882054957134776,1.6882054957134776,1.7169632067570018,1.7169632067570018,1.7169632067570018
2019-04-07,1.6124089802997397,1.6124089802997397,1.6124089802997397,1.6038410853683112,1.6038410853683112,1.6038410853683112,1.6076367709198933,1.6076367709198933,1.6076367709198933,1.5751484720826712,1.5751484720826712,1.5751484720826712
2019-04-14,1.4987935486315824,1.4987935486315824,1.4987935486315824,1.5080272261867367,1.5080272261867367,1.5080272261867367,1.480239057660867,1.480239057660867,1.480239057660867,1.4726515192962535,1.4726515192962535,1.4726515192962535
2019-04-21,1.1738313506232083,1.1738313506232083,1.1738313506232083,1.1872612060659267,1.1872612060659267,1.1872612060659267,1.1675225134466576,1.1675225134466576,1.1675225134466576,1.1839487533879722,1.1839487533879722,1.1839487533879722
2019-04-28,1.1212480308374912,1.1212480308374912,1.1212480308374912,1.2188074797655593,1.2188074797655593,1.2188074797655593,1.1525228759185187,1.1525228759185187,1.1525228759185187,1.221615820718553,1.221615820718553,1.221615820718553
2019-05-05,0.30151630370735105,0.30151630370735105,0.30151630370735105,0.4106279985985953,0.4106279985985953,0.4106279985985953,0.17049442292765157,0.17049442292765157,0.17049442292765157,0.40778833806277726,0.40778833806277726,0.40778833806277726
2019-05-12,-0.06954669451331826,-0.06954669451331826,-0.06954669451331826,-0.052408724957809454,-0.052408724957809454,-0.052408724957809454,-0.04360555272162491,-0.04360555272162491,-0.04360555272162491,-0.15826996727794568,-0.15826996727794568,-0.15826996727794568
2019-05-19,-0.3550714997774032,-0.3550714997774032,-0.3550714997774032,-0.4502064430782429,-0.4502064430782429,-0.4502064430782429,-0.3824977674275447,-0.3824977674275447,-0.3824977674275447,-0.4305092156312091,-0.4305092156312091,-0.4305092156312091
2019-05-26,-1.1320911606477264,-1.1320911606477264,-1.1320911606477264,-1.0143476828615268,-1.0143476828615268,-1.0143476828615268,-1.0501626818472243,-1.0501626818472243,-1.0501626818472243,-0.9472445684986499,-0.9472445684986499,-0.9472445684986499
2019-06-02,0.04850904191321821,0.04850904191321821,0.04850904191321821,0.20672994391862645,0.20672994391862645,0.20672994391862645,0.15869235764820602,0.15869235764820602,0.15869235764820602,0.12580232071316452,0.12580232071316452,0.12580232071316452
2019-06-09,-0.018840781511194598,-0.018840781511194598,-0.018840781511194598,-0.1798650585891361,-0.1798650585891361,-0.1798650585891361,-0.05062783328809056,-0.05062783328809056,-0.05062783328809056,-0.22582268624276222,-0.22582268624276222,-0.22582268624276222
2019-06-16,0.4349170891071792,0.4349170891071792,0.4349170891071792,0.39400806173616787,0.39400806173616787,0.39400806173616787,0.50218159337917,0.50218159337917,0.50218159337917,0.38214337031375384,0.38214337031375384,0.38214337031375384
2019-06-23,0.5938683757091053,0.5938683757091053,0.5938683757091053,0.4752592194924049,0.4752592194924049,0.4752592194924049,0.6145388482248059,0.6145388482248059,0.6145388482248059,0.5054871690207227,0.5054871690207227,0.5054871690207227
2019-06-30,0.8348718370775051,0.8348718370775051,0.8348718370775051,0.7402176693600777,0.7402176693600777,0.7402176693600777,0.6563139917012898,0.6563139917012898,0.6563139917012898,0.8139503585129242,0.8139503585129242,0.8139503585129242
2019-07-07,0.5260453465344904,0.5260453465344904,0.5260453465344904,0.42118590288777985,0.42118590288777985,0.42118590288777985,0.5366198543977535,0.5366198543977535,0.5366198543977535,0.5075635440384506,0.5075635440384506,0.5075635440384506
2019-07-14,0.552703103907914,0.552703103907914,0.552703103907914,0.42579404723269565,0.42579404723269565,0.42579404723269565,0.4701233868629172,0.4701233868629172,0.4701233868629172,0.32229364588358167,0.32229364588358167,0.32229364588358167
2019-07-21,0.2693340860375123,0.2693340860375123,0.2693340860375123,0.1312147062301633,0.1312147062301633,0.1312147062301633,0.30705413793459513,0.30705413793459513,0.30705413793459513,0.17669082852377327,0.17669082852377327,0.17669082852377327
2019-07-28,-1.368007474626615,-1.368007474626615,-1.368007474626615,-1.5265991557009684,-1.5265991557009684,-1.5265991557009684,-1.588481244986986,-1.588481244986986,-1.588481244986986,-1.5997262694540526,-1.5997262694540526,-1.5997262694540526
2019-08-04,-1.800581214555964,-1.800581214555964,-1.800581214555964,-1.8959572494291723,-1.8959572494291723,-1.8959572494291723,-1.8757938988422247,-1.8757938988422247,-1.8757938988422247,-1.9057562946725974,-1.9057562946725974,-1.9057562946725974
2019-08-11,-2.2994556918171405,-2.2994556918171405,-2.2994556918171405,-2.1883878019168117,-2.1883878019168117,-2.1883878019168117,-2.1249563749781917,-2.1249563749781917,-2.1249563749781917,-2.062474828482721,-2.062474828482721,-2.062474828482721
2019-08-18,-1.618719453702642,-1.618719453702642,-1.618719453702642,-1.5246865518752466,-1.5246865518752466,-1.5246865518752466,-1.8420675591767708,-1.8420675591767708,-1.8420675591767708,-1.9663804395659203,-1.9663804395659203,-1.9663804395659203
2019-08-25,-0.9986748424162443,-0.9986748424162443,-0.9986748424162443,-1.143730835473441,-1.143730835473441,-1.143730835473441,-1.0614440902035267,-1.0614440902035267,-1.0614440902035267,-1.0254910834983966,-1.0254910834983966,-1.0254910834983966
2019-09-01,-0.10264726947305998,-0.10264726947305998,-0.10264726947305998,-0.1708815766542274,-0.1708815766542274,-0.1708815766542274,-0.017422620319951346,-0.017422620319951346,-0.017422620319951346,-0.1419776054457776,-0.1419776054457776,-0.1419776054457776
2019-09-08,0.817939473180097,0.817939473180097,0.817939473180097,0.8567718878697291,0.8567718878697291,0.8567718878697291,0.8918184576082359,0.8918184576082359,0.8918184576082359,0.7823355346522597,0.7823355346522597,0.7823355346522597
2019-09-15,0.801416511529814,0.801416511529814,0.801416511529814,0.7832013577623682,0.7832013577623682,0.7832013577623682,0.6858937981222594,0.6858937981222594,0.6858937981222594,0.6127348158887623,0.6127348158887623,0.6127348158887623
2019-09-22,0.2850733091403852,0.2850733091403852,0.2850733091403852,0.27220088174017054,0.27220088174017054,0.27220088174017054,0.07917651988062055,0.07917651988062055,0.07917651988062055,0.07083802881801468,0.07083802881801468,0.07083802881801468
2019-09-29,-0.6475669828029827,-0.6475669828029827,-0.6475669828029827,-0.4146365891830912,-0.4146365891830912,-0.4146365891830912,-0.46463703322346306,-0.46463703322346306,-0.46463703322346306,-0.24298495328295186,-0.24298495328295186,-0.24298495328295186
2019-10-06,0.47122257325789385,0.47122257325789385,0.47122257325789385,0.687417842047904,0.687417842047904,0.687417842047904,0.5794490191077285,0.5794490191077285,0.5794490191077285,0.5707061817034637,0.5707061817034637,0.5707061817034637
2019-10-13,0.9067886799203015,0.9067886799203015,0.9067886799203015,0.888300210487175,0.888300210487175,0.888300210487175,0.8438238634585445,0.8438238634585445,0.8438238634585445,0.9270296899490906,0.9270296899490906,0.9270296899490906
2019-10-20,1.160280701280989,1.160280701280989,1.160280701280989,1.3315807144327203,1.3315807144327203,1.3315807144327203,1.251881361155533,1.251881361155533,1.251881361155533,1.3699562114366968,1.3699562114366968,1.3699562114366968
2019-10-27,1.6263368321248002,1.6263368321248002,1.6263368321248002,1.7509945648568477,1.7509945648568477,1.7509945648568477,1.6730143841361294,1.6730143841361294,1.6730143841361294,1.70810624088521,1.70810624088521,1.70810624088521
2019-11-03,1.7712541429353215,1.7712541429353215,1.7712541429353215,1.7958297388841877,1.7958297388841877,1.7958297388841877,1.711138741116634,1.711138741116634,1.711138741116634,1.7879034418259812,1.7879034418259812,1.7879034418259812
2019-11-10,1.4725582267569985,1.4725582267569985,1.4725582267569985,1.5289386128457403,1.5289386128457403,1.5289386128457403,1.5074914015772134,1.5074914015772134,1.5074914015772134,1.5307031447562287,1.5307031447562287,1.5307031447562287
2019-11-17,1.3409285717559474,1.3409285717559474,1.3409285717559474,1.2942078349650583,1.2942078349650583,1.2942078349650583,1.2648936637478498,1.2648936637478498,1.2648936637478498,1.2562493798862961,1.2562493798862961,1.2562493798862961
2019-11-24,1.2835306351533307,1.2835306351533307,1.2835306351533307,1.2469745061769282,1.2469745061769282,1.2469745061769282,1.279282289315645,1.279282289315645,1.279282289315645,1.207629173533504,1.207629173533504,1.207629173533504
2019-12-01,1.4007348847241319,1.4007348847241319,1.4007348847241319,1.3809608524194286,1.3809608524194286,1.3809608524194286,1.3939620331857852,1.3939620331857852,1.3939620331857852,1.391054456824475,1.391054456824475,1.391054456824475
2019-12-08,1.7464985472146173,1.7464985472146173,1.7464985472146173,1.858269642951182,1.858269642951182,1.858269642951182,1.6821030800200554,1.6821030800200554,1.6821030800200554,1.7102691546301938,1.7102691546301938,1.7102691546301938
2019-12-15,1.4669020057499111,1.4669020057499111,1.4669020057499111,1.405590194734862,1.405590194734862,1.405590194734862,1.4325575226713378,1.4325575226713378,1.4325575226713378,1.384960613782925,1.384960613782925,1.384960613782925
2019-12-22,1.5332372334453483,1.5332372334453483,1.5332372334453483,1.5050612023165106,1.5050612023165106,1.5050612023165106,1.4979291641022925,1.4979291641022925,1.4979291641022925,1.4776973615277031,1.4776973615277031,1.4776973615277031
2019-12-29,1.2952864581520616,1.2952864581520616,1.2952864581520616,1.4050522896405073,1.4050522896405073,1.4050522896405073,1.3185433933508737,1.3185433933508737,1.3185433933508737,1.258315356890409,1.258315356890409,1.258315356890409
