Date,VanEck Vectors Junior Gold MinersEtf_Open_average,VanEck Vectors Junior Gold MinersEtf_Open_max,VanEck Vectors Junior Gold MinersEtf_Open_min,VanEck Vectors Junior Gold MinersEtf_High_average,VanEck Vectors Junior Gold MinersEtf_High_max,VanEck Vectors Junior Gold MinersEtf_High_min,VanEck Vectors Junior Gold MinersEtf_Low_average,VanEck Vectors Junior Gold MinersEtf_Low_max,VanEck Vectors Junior Gold MinersEtf_Low_min,VanEck Vectors Junior Gold MinersEtf_Close_average,VanEck Vectors Junior Gold MinersEtf_Close_max,VanEck Vectors Junior Gold MinersEtf_Close_min
2018-05-27,-0.12009294999009056,-0.12009294999009056,-0.12009294999009056,-0.09861255272726085,-0.09861255272726085,-0.09861255272726085,0.025556762430784308,0.025556762430784308,0.025556762430784308,0.06614172349033288,0.06614172349033288,0.06614172349033288
2018-06-03,0.2162721441066832,0.2162721441066832,0.2162721441066832,-0.020604443675555254,-0.020604443675555254,-0.020604443675555254,0.3138064994139461,0.3138064994139461,0.3138064994139461,0.13633533730996023,0.13633533730996023,0.13633533730996023
2018-06-10,0.23311613397843317,0.23311613397843317,0.23311613397843317,-0.008057816570703133,-0.008057816570703133,-0.008057816570703133,0.29740873925322303,0.29740873925322303,0.29740873925322303,0.20368881406210934,0.20368881406210934,0.20368881406210934
2018-06-17,-0.1902800017525214,-0.1902800017525214,-0.1902800017525214,-0.032297556277668935,-0.032297556277668935,-0.032297556277668935,0.17611737122224838,0.17611737122224838,0.17611737122224838,0.2609835463470322,0.2609835463470322,0.2609835463470322
2018-06-24,-0.49137368331793974,-0.49137368331793974,-0.49137368331793974,-0.17781046930279176,-0.17781046930279176,-0.17781046930279176,-0.17157060302858151,-0.17157060302858151,-0.17157060302858151,0.03752487688772427,0.03752487688772427,0.03752487688772427
2018-07-01,0.9079025265608748,0.9079025265608748,0.9079025265608748,1.0753885628221689,1.0753885628221689,1.0753885628221689,1.1657955896615926,1.1657955896615926,1.1657955896615926,1.1451213097611932,1.1451213097611932,1.1451213097611932
2018-07-08,-0.33981633795817767,-0.33981633795817767,-0.33981633795817767,-0.3523398052545686,-0.3523398052545686,-0.3523398052545686,-0.07000519608143253,-0.07000519608143253,-0.07000519608143253,-0.3470491711691316,-0.3470491711691316,-0.3470491711691316
2018-07-15,-0.9363739376305968,-0.9363739376305968,-0.9363739376305968,-1.0902959362738718,-1.0902959362738718,-1.0902959362738718,-0.9245560931078365,-0.9245560931078365,-0.9245560931078365,-1.092942732810168,-1.092942732810168,-1.092942732810168
2018-07-22,-1.2130487468713003,-1.2130487468713003,-1.2130487468713003,-1.279061117506633,-1.279061117506633,-1.279061117506633,-1.1900852522849692,-1.1900852522849692,-1.1900852522849692,-1.4175789468317972,-1.4175789468317972,-1.4175789468317972
2018-07-29,-1.9143906816075231,-1.9143906816075231,-1.9143906816075231,-0.21421412946916193,-0.21421412946916193,-0.21421412946916193,-2.0784018196417264,-2.0784018196417264,-2.0784018196417264,-2.197531777185453,-2.197531777185453,-2.197531777185453
2018-08-05,-2.3443056599217087,-2.3443056599217087,-2.3443056599217087,-2.6908851552973703,-2.6908851552973703,-2.6908851552973703,-2.5694453292978072,-2.5694453292978072,-2.5694453292978072,-2.6742903057549214,-2.6742903057549214,-2.6742903057549214
2018-08-12,-3.604862911843177,-3.604862911843177,-3.604862911843177,-3.6623258305168394,-3.6623258305168394,-3.6623258305168394,-3.675733739511927,-3.675733739511927,-3.675733739511927,-3.5497978802603756,-3.5497978802603756,-3.5497978802603756
2018-08-19,-2.50533523933822,-2.50533523933822,-2.50533523933822,-2.39315071292335,-2.39315071292335,-2.39315071292335,-2.5049441875068177,-2.5049441875068177,-2.5049441875068177,-2.386336698224284,-2.386336698224284,-2.386336698224284
2018-08-26,-2.0325396051743048,-2.0325396051743048,-2.0325396051743048,-2.2015248287235627,-2.2015248287235627,-2.2015248287235627,-2.0550903637074005,-2.0550903637074005,-2.0550903637074005,-2.211986300465915,-2.211986300465915,-2.211986300465915
2018-09-02,-2.0723389257081726,-2.0723389257081726,-2.0723389257081726,-2.189405548203007,-2.189405548203007,-2.189405548203007,-2.1337162743542164,-2.1337162743542164,-2.1337162743542164,-2.1491693368014455,-2.1491693368014455,-2.1491693368014455
2018-09-09,-1.6716734167378415,-1.6716734167378415,-1.6716734167378415,-1.8222625394838994,-1.8222625394838994,-1.8222625394838994,-1.7386974399059365,-1.7386974399059365,-1.7386974399059365,-1.8465034904971573,-1.8465034904971573,-1.8465034904971573
2018-09-16,-1.1677265426891408,-1.1677265426891408,-1.1677265426891408,-1.1918585370470283,-1.1918585370470283,-1.1918585370470283,-1.1506686321516113,-1.1506686321516113,-1.1506686321516113,-1.191703737373938,-1.191703737373938,-1.191703737373938
2018-09-23,-1.3990034979162622,-1.3990034979162622,-1.3990034979162622,-1.3581224930628129,-1.3581224930628129,-1.3581224930628129,-1.331206838889809,-1.331206838889809,-1.331206838889809,-1.332498512337308,-1.332498512337308,-1.332498512337308
2018-09-30,-0.9550603011823589,-0.9550603011823589,-0.9550603011823589,-1.0588799238615194,-1.0588799238615194,-1.0588799238615194,-1.0140129972055378,-1.0140129972055378,-1.0140129972055378,-1.1083592051015159,-1.1083592051015159,-1.1083592051015159
2018-10-07,-0.37019854211019737,-0.37019854211019737,-0.37019854211019737,-0.43958344833280505,-0.43958344833280505,-0.43958344833280505,-0.5413881987565832,-0.5413881987565832,-0.5413881987565832,-0.38624105890552773,-0.38624105890552773,-0.38624105890552773
2018-10-14,-0.16158736861565298,-0.16158736861565298,-0.16158736861565298,-0.24314342036019806,-0.24314342036019806,-0.24314342036019806,-0.16482641200747689,-0.16482641200747689,-0.16482641200747689,-0.19552148696125288,-0.19552148696125288,-0.19552148696125288
