Date,First Trust Global Tactical Commodity Strategy_Open_average,First Trust Global Tactical Commodity Strategy_Open_max,First Trust Global Tactical Commodity Strategy_Open_min,First Trust Global Tactical Commodity Strategy_High_average,First Trust Global Tactical Commodity Strategy_High_max,First Trust Global Tactical Commodity Strategy_High_min,First Trust Global Tactical Commodity Strategy_Low_average,First Trust Global Tactical Commodity Strategy_Low_max,First Trust Global Tactical Commodity Strategy_Low_min,First Trust Global Tactical Commodity Strategy_Close_average,First Trust Global Tactical Commodity Strategy_Close_max,First Trust Global Tactical Commodity Strategy_Close_min
2018-04-08,1.2734399874779858,1.2734399874779858,1.2734399874779858,1.4412685338728894,1.4412685338728894,1.4412685338728894,1.1840613546714465,1.1840613546714465,1.1840613546714465,1.2572951107250268,1.2572951107250268,1.2572951107250268
2018-04-15,0.9814260938465563,0.9814260938465563,0.9814260938465563,1.3685640563397137,1.3685640563397137,1.3685640563397137,1.263900652578287,1.263900652578287,1.263900652578287,1.5997911931457722,1.5997911931457722,1.5997911931457722
2018-04-22,1.1428204029540565,1.1428204029540565,1.1428204029540565,1.4722886213834099,1.4722886213834099,1.4722886213834099,1.3514439631142265,1.3514439631142265,1.3514439631142265,1.4678186864971623,1.4678186864971623,1.4678186864971623
2018-04-29,1.4649967472245602,1.4649967472245602,1.4649967472245602,1.629648368777817,1.629648368777817,1.629648368777817,1.3019505355835097,1.3019505355835097,1.3019505355835097,1.4079067459005343,1.4079067459005343,1.4079067459005343
2018-05-06,1.2913607564442546,1.2913607564442546,1.2913607564442546,1.6795730172781,1.6795730172781,1.6795730172781,1.4500845675836376,1.4500845675836376,1.4500845675836376,1.763632614803885,1.763632614803885,1.763632614803885
2018-05-13,1.6373397413766504,1.6373397413766504,1.6373397413766504,1.9314235267541848,1.9314235267541848,1.9314235267541848,1.4554153372896534,1.4554153372896534,1.4554153372896534,1.8185844419516244,1.8185844419516244,1.8185844419516244
2018-05-20,1.115502003927317,1.115502003927317,1.115502003927317,1.319521433669005,1.319521433669005,1.319521433669005,1.2078848832104792,1.2078848832104792,1.2078848832104792,1.4488418602481834,1.4488418602481834,1.4488418602481834
2018-05-27,0.7045581191795156,0.7045581191795156,0.7045581191795156,0.6618369406183334,0.6618369406183334,0.6618369406183334,0.4899075177676427,0.4899075177676427,0.4899075177676427,0.38645185379407576,0.38645185379407576,0.38645185379407576
2018-06-03,0.5997401500581071,0.5997401500581071,0.5997401500581071,0.5474994774445162,0.5474994774445162,0.5474994774445162,0.5772723830782883,0.5772723830782883,0.5772723830782883,0.5554213668824045,0.5554213668824045,0.5554213668824045
2018-06-10,-0.6447720286786742,-0.6447720286786742,-0.6447720286786742,-1.2513929028485804,-1.2513929028485804,-1.2513929028485804,-0.6099983018933608,-0.6099983018933608,-0.6099983018933608,-1.0366509014689722,-1.0366509014689722,-1.0366509014689722
2018-06-17,-1.1576387390567817,-1.1576387390567817,-1.1576387390567817,-2.0143229498675566,-2.0143229498675566,-2.0143229498675566,-1.2252186879781812,-1.2252186879781812,-1.2252186879781812,-1.973784538865198,-1.973784538865198,-1.973784538865198
2018-06-24,-1.0422345893807137,-1.0422345893807137,-1.0422345893807137,-1.7299629400566139,-1.7299629400566139,-1.7299629400566139,-1.2527604302868407,-1.2527604302868407,-1.2527604302868407,-1.8167729864012476,-1.8167729864012476,-1.8167729864012476
2018-07-01,-1.5294108261342825,-1.5294108261342825,-1.5294108261342825,-1.5813660866716968,-1.5813660866716968,-1.5813660866716968,-1.5379605046519718,-1.5379605046519718,-1.5379605046519718,-1.5121801107867041,-1.5121801107867041,-1.5121801107867041
2018-07-08,-2.0892574142064717,-2.0892574142064717,-2.0892574142064717,-2.1036967619228704,-2.1036967619228704,-2.1036967619228704,-2.0945820600013416,-2.0945820600013416,-2.0945820600013416,-2.12370891016006,-2.12370891016006,-2.12370891016006
2018-07-15,-1.6938303250655693,-1.6938303250655693,-1.6938303250655693,-1.6779194802626463,-1.6779194802626463,-1.6779194802626463,-1.6617235876858052,-1.6617235876858052,-1.6617235876858052,-1.6374835889342894,-1.6374835889342894,-1.6374835889342894
2018-07-22,-1.1942838995746832,-1.1942838995746832,-1.1942838995746832,-1.1148182914496838,-1.1148182914496838,-1.1148182914496838,-1.0714154900699286,-1.0714154900699286,-1.0714154900699286,-1.116466056288794,-1.116466056288794,-1.116466056288794
2018-07-29,-1.134293360699409,-1.134293360699409,-1.134293360699409,-1.115708943226143,-1.115708943226143,-1.115708943226143,-1.0617926792058248,-1.0617926792058248,-1.0617926792058248,-1.0720963511761772,-1.0720963511761772,-1.0720963511761772
2018-08-05,-1.2793464570116673,-1.2793464570116673,-1.2793464570116673,-1.2998882587249925,-1.2998882587249925,-1.2998882587249925,-1.4412407882005975,-1.4412407882005975,-1.4412407882005975,-1.3442789579326468,-1.3442789579326468,-1.3442789579326468
