Date,WisdomTree Barclays Interest Rate Hedge US Aggrega_Open_average,WisdomTree Barclays Interest Rate Hedge US Aggrega_Open_max,WisdomTree Barclays Interest Rate Hedge US Aggrega_Open_min,WisdomTree Barclays Interest Rate Hedge US Aggrega_High_average,WisdomTree Barclays Interest Rate Hedge US Aggrega_High_max,WisdomTree Barclays Interest Rate Hedge US Aggrega_High_min,WisdomTree Barclays Interest Rate Hedge US Aggrega_Low_average,WisdomTree Barclays Interest Rate Hedge US Aggrega_Low_max,WisdomTree Barclays Interest Rate Hedge US Aggrega_Low_min,WisdomTree Barclays Interest Rate Hedge US Aggrega_Close_average,WisdomTree Barclays Interest Rate Hedge US Aggrega_Close_max,WisdomTree Barclays Interest Rate Hedge US Aggrega_Close_min
2018-04-08,0.21604344453219926,0.21604344453219926,0.21604344453219926,-0.48336324682168763,-0.48336324682168763,-0.48336324682168763,-0.4937761015391032,-0.4937761015391032,-0.4937761015391032,-0.8811012312040332,-0.8811012312040332,-0.8811012312040332
2018-04-15,0.32752434334739006,0.32752434334739006,0.32752434334739006,-0.3138152590674661,-0.3138152590674661,-0.3138152590674661,-0.3755982166082676,-0.3755982166082676,-0.3755982166082676,-0.8982741469265176,-0.8982741469265176,-0.8982741469265176
2018-04-22,-0.5687964589945197,-0.5687964589945197,-0.5687964589945197,-0.2411360152105338,-0.2411360152105338,-0.2411360152105338,-1.5204294411838501,-1.5204294411838501,-1.5204294411838501,-0.5141872122181095,-0.5141872122181095,-0.5141872122181095
2018-04-29,-0.14560943349590869,-0.14560943349590869,-0.14560943349590869,-0.7885731712200884,-0.7885731712200884,-0.7885731712200884,-0.13366817575273035,-0.13366817575273035,-0.13366817575273035,-0.22433499115658653,-0.22433499115658653,-0.22433499115658653
2018-05-06,0.6240377207534419,0.6240377207534419,0.6240377207534419,-0.3161493360470261,-0.3161493360470261,-0.3161493360470261,0.9184071267595612,0.9184071267595612,0.9184071267595612,0.25865344060088424,0.25865344060088424,0.25865344060088424
2018-05-13,-1.2445048836451824,-1.2445048836451824,-1.2445048836451824,-0.5715768205219939,-0.5715768205219939,-0.5715768205219939,-1.0769241209100004,-1.0769241209100004,-1.0769241209100004,-0.7521428390192599,-0.7521428390192599,-0.7521428390192599
2018-05-20,-0.8744038597821797,-0.8744038597821797,-0.8744038597821797,-1.8206913871031714,-1.8206913871031714,-1.8206913871031714,-1.0308478602132913,-1.0308478602132913,-1.0308478602132913,-1.3415593645437855,-1.3415593645437855,-1.3415593645437855
2018-05-27,-0.7542093811508963,-0.7542093811508963,-0.7542093811508963,-1.3673302580358746,-1.3673302580358746,-1.3673302580358746,-1.6382557308947694,-1.6382557308947694,-1.6382557308947694,-0.6794223734165751,-0.6794223734165751,-0.6794223734165751
2018-06-03,-0.8784173008735956,-0.8784173008735956,-0.8784173008735956,-1.5025549455156246,-1.5025549455156246,-1.5025549455156246,-1.108044571115948,-1.108044571115948,-1.108044571115948,-1.2919414204004331,-1.2919414204004331,-1.2919414204004331
2018-06-10,-0.469020724512768,-0.469020724512768,-0.469020724512768,-1.0210632156415236,-1.0210632156415236,-1.0210632156415236,-0.7610829238599883,-0.7610829238599883,-0.7610829238599883,-0.4321164662016866,-0.4321164662016866,-0.4321164662016866
