Date,VanEck Vectors Rare EarthStrategic Metals_Open_average,VanEck Vectors Rare EarthStrategic Metals_Open_max,VanEck Vectors Rare EarthStrategic Metals_Open_min,VanEck Vectors Rare EarthStrategic Metals_High_average,VanEck Vectors Rare EarthStrategic Metals_High_max,VanEck Vectors Rare EarthStrategic Metals_High_min,VanEck Vectors Rare EarthStrategic Metals_Low_average,VanEck Vectors Rare EarthStrategic Metals_Low_max,VanEck Vectors Rare EarthStrategic Metals_Low_min,VanEck Vectors Rare EarthStrategic Metals_Close_average,VanEck Vectors Rare EarthStrategic Metals_Close_max,VanEck Vectors Rare EarthStrategic Metals_Close_min
2018-04-08,-0.8004211156962575,-0.8004211156962575,-0.8004211156962575,-0.8266144199665936,-0.8266144199665936,-0.8266144199665936,-0.6800023704169738,-0.6800023704169738,-0.6800023704169738,-0.7454425890954612,-0.7454425890954612,-0.7454425890954612
2018-04-15,-0.8503291782890009,-0.8503291782890009,-0.8503291782890009,-0.9480645628055855,-0.9480645628055855,-0.9480645628055855,-0.7510026834327278,-0.7510026834327278,-0.7510026834327278,-0.8402024056412569,-0.8402024056412569,-0.8402024056412569
2018-04-22,-1.0291524019164853,-1.0291524019164853,-1.0291524019164853,-1.0949180283811402,-1.0949180283811402,-1.0949180283811402,-0.9415243677867434,-0.9415243677867434,-0.9415243677867434,-1.058393522459867,-1.058393522459867,-1.058393522459867
2018-04-29,-0.9408981367582948,-0.9408981367582948,-0.9408981367582948,-0.8746329029908118,-0.8746329029908118,-0.8746329029908118,-0.759455369031596,-0.759455369031596,-0.759455369031596,-0.8007956751788209,-0.8007956751788209,-0.8007956751788209
2018-05-06,-0.6240121465447344,-0.6240121465447344,-0.6240121465447344,-0.687097934271369,-0.687097934271369,-0.687097934271369,-0.6471952617829104,-0.6471952617829104,-0.6471952617829104,-0.7145429642251406,-0.7145429642251406,-0.7145429642251406
2018-05-13,-0.42368485217451074,-0.42368485217451074,-0.42368485217451074,-0.46684607350656415,-0.46684607350656415,-0.46684607350656415,-0.2630859166692285,-0.2630859166692285,-0.2630859166692285,-0.27193657890347783,-0.27193657890347783,-0.27193657890347783
2018-05-20,-1.8201359847339622,-1.8201359847339622,-1.8201359847339622,-1.9007281559012115,-1.9007281559012115,-1.9007281559012115,-1.9108670504448122,-1.9108670504448122,-1.9108670504448122,-1.789912822409482,-1.789912822409482,-1.789912822409482
2018-05-27,-1.6788696872655955,-1.6788696872655955,-1.6788696872655955,-1.7274561583926358,-1.7274561583926358,-1.7274561583926358,-1.6188787346569404,-1.6188787346569404,-1.6188787346569404,-1.580350790387762,-1.580350790387762,-1.580350790387762
2018-06-03,-1.8257236165197286,-1.8257236165197286,-1.8257236165197286,-1.7856026411014643,-1.7856026411014643,-1.7856026411014643,-1.6461845897306473,-1.6461845897306473,-1.6461845897306473,-1.64076173304398,-1.64076173304398,-1.64076173304398
2018-06-10,-2.2403611727351103,-2.2403611727351103,-2.2403611727351103,-2.2025496274396215,-2.2025496274396215,-2.2025496274396215,-2.193108859715837,-2.193108859715837,-2.193108859715837,-2.160389299644781,-2.160389299644781,-2.160389299644781
2018-06-17,-2.070370748645684,-2.070370748645684,-2.070370748645684,-2.050168599544318,-2.050168599544318,-2.050168599544318,-2.1583742789118188,-2.1583742789118188,-2.1583742789118188,-2.2003707405179296,-2.2003707405179296,-2.2003707405179296
2018-06-24,-1.818849145831634,-1.818849145831634,-1.818849145831634,-1.7404074213720402,-1.7404074213720402,-1.7404074213720402,-1.7417201091555068,-1.7417201091555068,-1.7417201091555068,-1.7451554820147743,-1.7451554820147743,-1.7451554820147743
2018-07-01,-1.29158196555399,-1.29158196555399,-1.29158196555399,-1.3032781394492732,-1.3032781394492732,-1.3032781394492732,-1.2453677258372242,-1.2453677258372242,-1.2453677258372242,-1.2254793798526542,-1.2254793798526542,-1.2254793798526542
2018-07-08,-1.0707667886796186,-1.0707667886796186,-1.0707667886796186,-1.098168099527186,-1.098168099527186,-1.098168099527186,-1.04172628698897,-1.04172628698897,-1.04172628698897,-1.0934667039985717,-1.0934667039985717,-1.0934667039985717
2018-07-15,-1.2803943082378009,-1.2803943082378009,-1.2803943082378009,-1.246750045747905,-1.246750045747905,-1.246750045747905,-1.207165551024342,-1.207165551024342,-1.207165551024342,-1.2069123469827174,-1.2069123469827174,-1.2069123469827174
2018-07-22,-1.197156394906235,-1.197156394906235,-1.197156394906235,-1.2433184979606182,-1.2433184979606182,-1.2433184979606182,-1.2296314093642142,-1.2296314093642142,-1.2296314093642142,-1.260667135286281,-1.260667135286281,-1.260667135286281
2018-07-29,-1.5797910728090077,-1.5797910728090077,-1.5797910728090077,-1.610234908298737,-1.610234908298737,-1.610234908298737,-1.60099375187992,-1.60099375187992,-1.60099375187992,-1.596185107000062,-1.596185107000062,-1.596185107000062
2018-08-05,-1.5809234320317045,-1.5809234320317045,-1.5809234320317045,-1.6053353791145772,-1.6053353791145772,-1.6053353791145772,-1.6055459493613782,-1.6055459493613782,-1.6055459493613782,-1.6349308684293902,-1.6349308684293902,-1.6349308684293902
2018-08-12,-1.62338752864355,-1.62338752864355,-1.62338752864355,-1.62606249714405,-1.62606249714405,-1.62606249714405,-1.5975390214466059,-1.5975390214466059,-1.5975390214466059,-1.566337616606865,-1.566337616606865,-1.566337616606865
2018-08-19,-1.2025083889386656,-1.2025083889386656,-1.2025083889386656,-0.965094398580294,-0.965094398580294,-0.965094398580294,-1.115157595900127,-1.115157595900127,-1.115157595900127,-0.9081293846108988,-0.9081293846108988,-0.9081293846108988
2018-08-26,-1.1801576119995305,-1.1801576119995305,-1.1801576119995305,-1.1757906414418184,-1.1757906414418184,-1.1757906414418184,-1.1291645770569976,-1.1291645770569976,-1.1291645770569976,-1.1892051890697082,-1.1892051890697082,-1.1892051890697082
2018-09-02,-1.6400942843074844,-1.6400942843074844,-1.6400942843074844,-1.7281687612840575,-1.7281687612840575,-1.7281687612840575,-1.6813763764605525,-1.6813763764605525,-1.6813763764605525,-1.7503515185539316,-1.7503515185539316,-1.7503515185539316
2018-09-09,-1.3595534684324724,-1.3595534684324724,-1.3595534684324724,-1.419147789023573,-1.419147789023573,-1.419147789023573,-1.384284556841898,-1.384284556841898,-1.384284556841898,-1.4393880402409835,-1.4393880402409835,-1.4393880402409835
2018-09-16,-0.4551331221872136,-0.4551331221872136,-0.4551331221872136,-0.3672701058619994,-0.3672701058619994,-0.3672701058619994,-0.36502271951520365,-0.36502271951520365,-0.36502271951520365,-0.4183999362847286,-0.4183999362847286,-0.4183999362847286
2018-09-23,-0.30537582524367535,-0.30537582524367535,-0.30537582524367535,-0.3874577488783876,-0.3874577488783876,-0.3874577488783876,-0.3210014085265401,-0.3210014085265401,-0.3210014085265401,-0.3954264247282608,-0.3954264247282608,-0.3954264247282608
2018-09-30,-0.7715720274375792,-0.7715720274375792,-0.7715720274375792,-0.8334994321854892,-0.8334994321854892,-0.8334994321854892,-0.8248252309163664,-0.8248252309163664,-0.8248252309163664,-0.7434593918287495,-0.7434593918287495,-0.7434593918287495
2018-10-07,-1.51334214991127,-1.51334214991127,-1.51334214991127,-1.5331816484460152,-1.5331816484460152,-1.5331816484460152,-1.4668811967241129,-1.4668811967241129,-1.4668811967241129,-1.5008434267106086,-1.5008434267106086,-1.5008434267106086
2018-10-14,-1.5871559326037687,-1.5871559326037687,-1.5871559326037687,-1.5995643854196075,-1.5995643854196075,-1.5995643854196075,-1.5833838971872407,-1.5833838971872407,-1.5833838971872407,-1.5793185933927827,-1.5793185933927827,-1.5793185933927827
2018-10-21,-2.118690734584229,-2.118690734584229,-2.118690734584229,-2.0290665805860044,-2.0290665805860044,-2.0290665805860044,-2.222056027137597,-2.222056027137597,-2.222056027137597,-2.1524297881161845,-2.1524297881161845,-2.1524297881161845
2018-10-28,-0.17285426623772596,-0.17285426623772596,-0.17285426623772596,-0.14969558101498953,-0.14969558101498953,-0.14969558101498953,-0.06628619152794873,-0.06628619152794873,-0.06628619152794873,-0.08994052465808856,-0.08994052465808856,-0.08994052465808856
2018-11-04,0.07759633340121971,0.07759633340121971,0.07759633340121971,-0.019583624395124528,-0.019583624395124528,-0.019583624395124528,-0.1653555354442794,-0.1653555354442794,-0.1653555354442794,-0.19442895409565872,-0.19442895409565872,-0.19442895409565872
2018-11-11,0.0186610564466242,0.0186610564466242,0.0186610564466242,-0.0742783987500615,-0.0742783987500615,-0.0742783987500615,-0.11110580153621835,-0.11110580153621835,-0.11110580153621835,-0.1200727629569276,-0.1200727629569276,-0.1200727629569276
2018-11-18,-1.0538476649164512,-1.0538476649164512,-1.0538476649164512,-0.992564496841007,-0.992564496841007,-0.992564496841007,-0.9643095779638876,-0.9643095779638876,-0.9643095779638876,-0.994125486362326,-0.994125486362326,-0.994125486362326
2018-11-25,0.15161156660467145,0.15161156660467145,0.15161156660467145,0.22756243542487478,0.22756243542487478,0.22756243542487478,0.24241960463135986,0.24241960463135986,0.24241960463135986,0.21930054397138707,0.21930054397138707,0.21930054397138707
2018-12-02,-1.7276958547860277,-1.7276958547860277,-1.7276958547860277,-1.7090778825914716,-1.7090778825914716,-1.7090778825914716,-1.7842033253964795,-1.7842033253964795,-1.7842033253964795,-1.66778889221317,-1.66778889221317,-1.66778889221317
2018-12-09,-1.7442871003911449,-1.7442871003911449,-1.7442871003911449,-1.6273801369692351,-1.6273801369692351,-1.6273801369692351,-1.5815500346902762,-1.5815500346902762,-1.5815500346902762,-1.6306602194699773,-1.6306602194699773,-1.6306602194699773
2018-12-16,-2.624773920493273,-2.624773920493273,-2.624773920493273,-2.641441437735507,-2.641441437735507,-2.641441437735507,-2.5930684795664547,-2.5930684795664547,-2.5930684795664547,-2.6124289202880004,-2.6124289202880004,-2.6124289202880004
2018-12-23,-1.9364342673183768,-1.9364342673183768,-1.9364342673183768,-1.9413310456249073,-1.9413310456249073,-1.9413310456249073,-1.8984916895156179,-1.8984916895156179,-1.8984916895156179,-1.894579617730787,-1.894579617730787,-1.894579617730787
2018-12-30,-1.3045426246347804,-1.3045426246347804,-1.3045426246347804,-1.298843822291991,-1.298843822291991,-1.298843822291991,-1.284539856234188,-1.284539856234188,-1.284539856234188,-1.2222045864245008,-1.2222045864245008,-1.2222045864245008
2019-01-06,-0.9948349602767389,-0.9948349602767389,-0.9948349602767389,-1.0239143918615405,-1.0239143918615405,-1.0239143918615405,-0.9608497954258269,-0.9608497954258269,-0.9608497954258269,-0.9843922414659216,-0.9843922414659216,-0.9843922414659216
2019-01-13,-0.7970091656267297,-0.7970091656267297,-0.7970091656267297,-0.7875293433840865,-0.7875293433840865,-0.7875293433840865,-0.7853825742237454,-0.7853825742237454,-0.7853825742237454,-0.8162468177802106,-0.8162468177802106,-0.8162468177802106
2019-01-20,-0.8802823680240752,-0.8802823680240752,-0.8802823680240752,-0.9146635586448505,-0.9146635586448505,-0.9146635586448505,-0.8679638401749776,-0.8679638401749776,-0.8679638401749776,-0.8867717240451058,-0.8867717240451058,-0.8867717240451058
2019-01-27,-0.6689181691345673,-0.6689181691345673,-0.6689181691345673,-0.6648227669049017,-0.6648227669049017,-0.6648227669049017,-0.6354564639730105,-0.6354564639730105,-0.6354564639730105,-0.6118080911243043,-0.6118080911243043,-0.6118080911243043
2019-02-03,-0.6377314068229272,-0.6377314068229272,-0.6377314068229272,-0.6117853908869173,-0.6117853908869173,-0.6117853908869173,-0.5785643668525678,-0.5785643668525678,-0.5785643668525678,-0.5977138933099007,-0.5977138933099007,-0.5977138933099007
2019-02-10,-0.34595164531492756,-0.34595164531492756,-0.34595164531492756,-0.28771732230248276,-0.28771732230248276,-0.28771732230248276,-0.2763154993689688,-0.2763154993689688,-0.2763154993689688,-0.2520330744409041,-0.2520330744409041,-0.2520330744409041
2019-02-17,0.5087361131738949,0.5087361131738949,0.5087361131738949,0.6221638429661376,0.6221638429661376,0.6221638429661376,0.5895257199291776,0.5895257199291776,0.5895257199291776,0.6996509783420358,0.6996509783420358,0.6996509783420358
2019-02-24,0.9369851667949152,0.9369851667949152,0.9369851667949152,0.8632958795611997,0.8632958795611997,0.8632958795611997,0.9038821282724487,0.9038821282724487,0.9038821282724487,0.8804379267805909,0.8804379267805909,0.8804379267805909
2019-03-03,0.8833180338268082,0.8833180338268082,0.8833180338268082,0.8563803016472188,0.8563803016472188,0.8563803016472188,0.8765527194699659,0.8765527194699659,0.8765527194699659,0.9265839409826078,0.9265839409826078,0.9265839409826078
2019-03-10,1.3104323087215104,1.3104323087215104,1.3104323087215104,1.2653048110377165,1.2653048110377165,1.2653048110377165,1.2935755476046533,1.2935755476046533,1.2935755476046533,1.2143849916083487,1.2143849916083487,1.2143849916083487
2019-03-17,0.3062870718501243,0.3062870718501243,0.3062870718501243,0.25913827308987547,0.25913827308987547,0.25913827308987547,0.32810717722593513,0.32810717722593513,0.32810717722593513,0.2767611986099531,0.2767611986099531,0.2767611986099531
2019-03-24,1.2039819303609405,1.2039819303609405,1.2039819303609405,1.3382393917173037,1.3382393917173037,1.3382393917173037,1.2703996803766906,1.2703996803766906,1.2703996803766906,1.3675226954059292,1.3675226954059292,1.3675226954059292
