Date,Guggenheim CurrencyShares EuroEtf_Open_average,Guggenheim CurrencyShares EuroEtf_Open_max,Guggenheim CurrencyShares EuroEtf_Open_min,Guggenheim CurrencyShares EuroEtf_High_average,Guggenheim CurrencyShares EuroEtf_High_max,Guggenheim CurrencyShares EuroEtf_High_min,Guggenheim CurrencyShares EuroEtf_Low_average,Guggenheim CurrencyShares EuroEtf_Low_max,Guggenheim CurrencyShares EuroEtf_Low_min,Guggenheim CurrencyShares EuroEtf_Close_average,Guggenheim CurrencyShares EuroEtf_Close_max,Guggenheim CurrencyShares EuroEtf_Close_min
2018-05-27,-1.9929839493064345,-1.9929839493064345,-1.9929839493064345,-2.070683647714542,-2.070683647714542,-2.070683647714542,-2.160286596254035,-2.160286596254035,-2.160286596254035,-2.1225241858198682,-2.1225241858198682,-2.1225241858198682
2018-06-03,-1.475313254770067,-1.475313254770067,-1.475313254770067,-1.5120117932412218,-1.5120117932412218,-1.5120117932412218,-1.4568779299882593,-1.4568779299882593,-1.4568779299882593,-1.495250436950626,-1.495250436950626,-1.495250436950626
2018-06-10,-1.7519242890450708,-1.7519242890450708,-1.7519242890450708,-1.7860597170111296,-1.7860597170111296,-1.7860597170111296,-1.7651715842495341,-1.7651715842495341,-1.7651715842495341,-1.7807596325703277,-1.7807596325703277,-1.7807596325703277
2018-06-17,-1.4457023635304818,-1.4457023635304818,-1.4457023635304818,-1.4820382364111127,-1.4820382364111127,-1.4820382364111127,-1.5040429117024916,-1.5040429117024916,-1.5040429117024916,-1.4582501723769539,-1.4582501723769539,-1.4582501723769539
2018-06-24,-1.3556570740394414,-1.3556570740394414,-1.3556570740394414,-1.2827803919385954,-1.2827803919385954,-1.2827803919385954,-1.3238329019423085,-1.3238329019423085,-1.3238329019423085,-1.2569930223675378,-1.2569930223675378,-1.2569930223675378
2018-07-01,-0.8948319538012766,-0.8948319538012766,-0.8948319538012766,-0.9212143550588976,-0.9212143550588976,-0.9212143550588976,-0.8961441410613262,-0.8961441410613262,-0.8961441410613262,-0.952033042990723,-0.952033042990723,-0.952033042990723
2018-07-08,-1.1620006866056494,-1.1620006866056494,-1.1620006866056494,-1.0904719585868927,-1.0904719585868927,-1.0904719585868927,-1.0948769233528073,-1.0948769233528073,-1.0948769233528073,-1.0539847175874608,-1.0539847175874608,-1.0539847175874608
2018-07-15,-0.8428147572245623,-0.8428147572245623,-0.8428147572245623,-0.8329849649158357,-0.8329849649158357,-0.8329849649158357,-0.818572501423678,-0.818572501423678,-0.818572501423678,-0.824390465486505,-0.824390465486505,-0.824390465486505
2018-07-22,-0.9561480077892818,-0.9561480077892818,-0.9561480077892818,-0.9786000901963333,-0.9786000901963333,-0.9786000901963333,-0.9052765440765009,-0.9052765440765009,-0.9052765440765009,-0.9576681492865388,-0.9576681492865388,-0.9576681492865388
2018-07-29,-1.1262876185133288,-1.1262876185133288,-1.1262876185133288,-1.083506088141092,-1.083506088141092,-1.083506088141092,-1.0982692152945206,-1.0982692152945206,-1.0982692152945206,-1.140299267304784,-1.140299267304784,-1.140299267304784
2018-08-05,-1.5111059811413032,-1.5111059811413032,-1.5111059811413032,-1.4825240939658775,-1.4825240939658775,-1.4825240939658775,-1.5403738754447311,-1.5403738754447311,-1.5403738754447311,-1.5719060901750965,-1.5719060901750965,-1.5719060901750965
2018-08-12,-1.4357368450682697,-1.4357368450682697,-1.4357368450682697,-1.3824063794076358,-1.3824063794076358,-1.3824063794076358,-1.385347877278847,-1.385347877278847,-1.385347877278847,-1.3226483523406536,-1.3226483523406536,-1.3226483523406536
2018-08-19,-0.6849396774967262,-0.6849396774967262,-0.6849396774967262,-0.6210361424439704,-0.6210361424439704,-0.6210361424439704,-0.6594016751352326,-0.6594016751352326,-0.6594016751352326,-0.606663239339655,-0.606663239339655,-0.606663239339655
2018-08-26,-0.5088135570143413,-0.5088135570143413,-0.5088135570143413,-0.5188774033144372,-0.5188774033144372,-0.5188774033144372,-0.6131220778887443,-0.6131220778887443,-0.6131220778887443,-0.6364060744592462,-0.6364060744592462,-0.6364060744592462
