Date,Franklin FTSE GermanyEtf_Open_average,Franklin FTSE GermanyEtf_Open_max,Franklin FTSE GermanyEtf_Open_min,Franklin FTSE GermanyEtf_High_average,Franklin FTSE GermanyEtf_High_max,Franklin FTSE GermanyEtf_High_min,Franklin FTSE GermanyEtf_Low_average,Franklin FTSE GermanyEtf_Low_max,Franklin FTSE GermanyEtf_Low_min,Franklin FTSE GermanyEtf_Close_average,Franklin FTSE GermanyEtf_Close_max,Franklin FTSE GermanyEtf_Close_min
2018-05-27,-0.3790639611199675,-0.3790639611199675,-0.3790639611199675,-0.38099843572035125,-0.38099843572035125,-0.38099843572035125,-0.35848123072206867,-0.35848123072206867,-0.35848123072206867,-0.3622088523053937,-0.3622088523053937,-0.3622088523053937
2018-06-03,-0.3235988863416533,-0.3235988863416533,-0.3235988863416533,-0.32566239271347225,-0.32566239271347225,-0.32566239271347225,-0.2735502937501085,-0.2735502937501085,-0.2735502937501085,-0.2774366748589859,-0.2774366748589859,-0.2774366748589859
2018-06-10,-2.8976149120001216,-2.8976149120001216,-2.8976149120001216,-2.9034239061043032,-2.9034239061043032,-2.9034239061043032,-2.8677150618878215,-2.8677150618878215,-2.8677150618878215,-2.879082280835946,-2.879082280835946,-2.879082280835946
2018-06-17,-1.877748428403847,-1.877748428403847,-1.877748428403847,-1.8078585958523696,-1.8078585958523696,-1.8078585958523696,-1.8503095726073504,-1.8503095726073504,-1.8503095726073504,-1.7826601260850585,-1.7826601260850585,-1.7826601260850585
2018-06-24,-1.5145116628318283,-1.5145116628318283,-1.5145116628318283,-1.5334439981610193,-1.5334439981610193,-1.5334439981610193,-1.513775342016974,-1.513775342016974,-1.513775342016974,-1.5357365233194513,-1.5357365233194513,-1.5357365233194513
2018-07-01,-1.7331766318367507,-1.7331766318367507,-1.7331766318367507,-1.750780575922329,-1.750780575922329,-1.750780575922329,-1.7301619570314033,-1.7301619570314033,-1.7301619570314033,-1.7502005206895297,-1.7502005206895297,-1.7502005206895297
2018-07-08,-1.3867707160276872,-1.3867707160276872,-1.3867707160276872,-1.400412421628796,-1.400412421628796,-1.400412421628796,-1.3842634359792456,-1.3842634359792456,-1.3842634359792456,-1.399824341550183,-1.399824341550183,-1.399824341550183
2018-07-15,-1.1182505592382712,-1.1182505592382712,-1.1182505592382712,-1.1277814058414681,-1.1277814058414681,-1.1277814058414681,-1.140577353063275,-1.140577353063275,-1.140577353063275,-1.150219549288371,-1.150219549288371,-1.150219549288371
2018-07-22,-0.987100820119249,-0.987100820119249,-0.987100820119249,-0.9954719268715864,-0.9954719268715864,-0.9954719268715864,-0.9829134963362325,-0.9829134963362325,-0.9829134963362325,-0.9912761077870605,-0.9912761077870605,-0.9912761077870605
2018-07-29,-0.6713835737950008,-0.6713835737950008,-0.6713835737950008,-0.6782347191382395,-0.6782347191382395,-0.6782347191382395,-0.6665928932520913,-0.6665928932520913,-0.6665928932520913,-0.673440787053545,-0.673440787053545,-0.673440787053545
2018-08-05,-1.0580164327587034,-1.0580164327587034,-1.0580164327587034,-1.065931620632743,-1.065931620632743,-1.065931620632743,-1.0550477675098855,-1.0550477675098855,-1.0550477675098855,-1.0629678222449064,-1.0629678222449064,-1.0629678222449064
2018-08-12,-1.9894271075310996,-1.9894271075310996,-1.9894271075310996,-1.997890966158065,-1.997890966158065,-1.997890966158065,-1.990969756602538,-1.990969756602538,-1.990969756602538,-1.999444055362424,-1.999444055362424,-1.999444055362424
2018-08-19,-1.2431019945524564,-1.2431019945524564,-1.2431019945524564,-1.2489423737253564,-1.2489423737253564,-1.2489423737253564,-1.2812716963073514,-1.2812716963073514,-1.2812716963073514,-1.2871605724204922,-1.2871605724204922,-1.2871605724204922
