Date,iShares MSCI Spain Capped_Open_average,iShares MSCI Spain Capped_Open_max,iShares MSCI Spain Capped_Open_min,iShares MSCI Spain Capped_High_average,iShares MSCI Spain Capped_High_max,iShares MSCI Spain Capped_High_min,iShares MSCI Spain Capped_Low_average,iShares MSCI Spain Capped_Low_max,iShares MSCI Spain Capped_Low_min,iShares MSCI Spain Capped_Close_average,iShares MSCI Spain Capped_Close_max,iShares MSCI Spain Capped_Close_min
2018-04-08,-0.03856018695855802,-0.03856018695855802,-0.03856018695855802,-0.10115905528114749,-0.10115905528114749,-0.10115905528114749,0.11333806257788737,0.11333806257788737,0.11333806257788737,0.04650196993088036,0.04650196993088036,0.04650196993088036
2018-04-15,0.33368039132204147,0.33368039132204147,0.33368039132204147,0.21985867383319543,0.21985867383319543,0.21985867383319543,0.4517396657639628,0.4517396657639628,0.4517396657639628,0.3788723821991701,0.3788723821991701,0.3788723821991701
2018-04-22,0.379068829665798,0.379068829665798,0.379068829665798,0.32295281513801455,0.32295281513801455,0.32295281513801455,0.6717689512143344,0.6717689512143344,0.6717689512143344,0.38246491656288384,0.38246491656288384,0.38246491656288384
2018-04-29,0.8345947626278444,0.8345947626278444,0.8345947626278444,0.6726594830248632,0.6726594830248632,0.6726594830248632,0.7998509188755577,0.7998509188755577,0.7998509188755577,0.6345036245890736,0.6345036245890736,0.6345036245890736
2018-05-06,1.6167216260057917,1.6167216260057917,1.6167216260057917,1.4866417609105755,1.4866417609105755,1.4866417609105755,1.4089558043788608,1.4089558043788608,1.4089558043788608,1.369458267736524,1.369458267736524,1.369458267736524
2018-05-13,-0.4973358147993209,-0.4973358147993209,-0.4973358147993209,-0.7301734869156059,-0.7301734869156059,-0.7301734869156059,-0.4505048243731993,-0.4505048243731993,-0.4505048243731993,-0.6224426655913187,-0.6224426655913187,-0.6224426655913187
2018-05-20,-2.255452393812684,-2.255452393812684,-2.255452393812684,-2.245121226268185,-2.245121226268185,-2.245121226268185,-1.9961124263287102,-1.9961124263287102,-1.9961124263287102,-2.074107075898949,-2.074107075898949,-2.074107075898949
2018-05-27,-1.8206671232777851,-1.8206671232777851,-1.8206671232777851,-1.9379441697157707,-1.9379441697157707,-1.9379441697157707,-1.6907015966891525,-1.6907015966891525,-1.6907015966891525,-2.002307208170815,-2.002307208170815,-2.002307208170815
2018-06-03,-1.0540225701423833,-1.0540225701423833,-1.0540225701423833,-0.8436620089166575,-0.8436620089166575,-0.8436620089166575,-0.8309006119511357,-0.8309006119511357,-0.8309006119511357,-0.8382791022571882,-0.8382791022571882,-0.8382791022571882
2018-06-10,-1.6640611193213206,-1.6640611193213206,-1.6640611193213206,-1.70345951053558,-1.70345951053558,-1.70345951053558,-1.5128469349073832,-1.5128469349073832,-1.5128469349073832,-1.6203197233273208,-1.6203197233273208,-1.6203197233273208
2018-06-17,-1.6835744895016838,-1.6835744895016838,-1.6835744895016838,-1.7444296798326144,-1.7444296798326144,-1.7444296798326144,-1.6949547037241317,-1.6949547037241317,-1.6949547037241317,-1.800218929094187,-1.800218929094187,-1.800218929094187
2018-06-24,-1.6992465683495035,-1.6992465683495035,-1.6992465683495035,-1.661468282314679,-1.661468282314679,-1.661468282314679,-1.6133784466227805,-1.6133784466227805,-1.6133784466227805,-1.5960520043129682,-1.5960520043129682,-1.5960520043129682
2018-07-01,-0.2520278348386663,-0.2520278348386663,-0.2520278348386663,-0.2698948081024234,-0.2698948081024234,-0.2698948081024234,-0.22876900867017486,-0.22876900867017486,-0.22876900867017486,-0.2974321653670385,-0.2974321653670385,-0.2974321653670385
2018-07-08,-0.749736138278869,-0.749736138278869,-0.749736138278869,-0.7347217675494557,-0.7347217675494557,-0.7347217675494557,-0.7021011312625021,-0.7021011312625021,-0.7021011312625021,-0.7441885442125064,-0.7441885442125064,-0.7441885442125064
2018-07-15,-0.6460730937136359,-0.6460730937136359,-0.6460730937136359,-0.6773113854178673,-0.6773113854178673,-0.6773113854178673,-0.5788514993177689,-0.5788514993177689,-0.5788514993177689,-0.6031924472656364,-0.6031924472656364,-0.6031924472656364
2018-07-22,-0.1590344830751167,-0.1590344830751167,-0.1590344830751167,-0.13037734973106255,-0.13037734973106255,-0.13037734973106255,-0.07454349361682532,-0.07454349361682532,-0.07454349361682532,-0.15563653604031522,-0.15563653604031522,-0.15563653604031522
2018-07-29,-0.6709322910592979,-0.6709322910592979,-0.6709322910592979,-0.7558288000600628,-0.7558288000600628,-0.7558288000600628,-0.6874320426054836,-0.6874320426054836,-0.6874320426054836,-0.7150035577260373,-0.7150035577260373,-0.7150035577260373
2018-08-05,-1.8290372416046212,-1.8290372416046212,-1.8290372416046212,-1.848104569914622,-1.848104569914622,-1.848104569914622,-1.8475447517976746,-1.8475447517976746,-1.8475447517976746,-1.9306220669357352,-1.9306220669357352,-1.9306220669357352
2018-08-12,-1.8715268634573554,-1.8715268634573554,-1.8715268634573554,-1.8371997398339523,-1.8371997398339523,-1.8371997398339523,-1.7796901202177082,-1.7796901202177082,-1.7796901202177082,-1.7839681647306773,-1.7839681647306773,-1.7839681647306773
2018-08-19,-0.4364219806331728,-0.4364219806331728,-0.4364219806331728,-0.3450739673308296,-0.3450739673308296,-0.3450739673308296,-0.3414212537052674,-0.3414212537052674,-0.3414212537052674,-0.22765532399203536,-0.22765532399203536,-0.22765532399203536
2018-08-26,-1.0225439853798644,-1.0225439853798644,-1.0225439853798644,-1.0572646687069265,-1.0572646687069265,-1.0572646687069265,-1.2576165381053424,-1.2576165381053424,-1.2576165381053424,-1.2403900810943556,-1.2403900810943556,-1.2403900810943556
2018-09-02,-1.3078102977489714,-1.3078102977489714,-1.3078102977489714,-1.4079529103553838,-1.4079529103553838,-1.4079529103553838,-1.2755317413749205,-1.2755317413749205,-1.2755317413749205,-1.3534231365872493,-1.3534231365872493,-1.3534231365872493
2018-09-09,-0.5149119511127939,-0.5149119511127939,-0.5149119511127939,-0.5765878694480708,-0.5765878694480708,-0.5765878694480708,-0.5616690652691292,-0.5616690652691292,-0.5616690652691292,-0.6494353096413638,-0.6494353096413638,-0.6494353096413638
2018-09-16,0.5200552896341234,0.5200552896341234,0.5200552896341234,0.3650835151783009,0.3650835151783009,0.3650835151783009,0.22438188764815264,0.22438188764815264,0.22438188764815264,0.12086012045465255,0.12086012045465255,0.12086012045465255
2018-09-23,-0.7691679461258295,-0.7691679461258295,-0.7691679461258295,-0.8347263693257022,-0.8347263693257022,-0.8347263693257022,-0.9384908102235147,-0.9384908102235147,-0.9384908102235147,-0.9797864053178715,-0.9797864053178715,-0.9797864053178715
2018-09-30,-1.6713829263862625,-1.6713829263862625,-1.6713829263862625,-1.5139970067685204,-1.5139970067685204,-1.5139970067685204,-1.5392391113719504,-1.5392391113719504,-1.5392391113719504,-1.328782782586299,-1.328782782586299,-1.328782782586299
2018-10-07,-1.9292764972614618,-1.9292764972614618,-1.9292764972614618,-1.8608298976764501,-1.8608298976764501,-1.8608298976764501,-1.8442724375920612,-1.8442724375920612,-1.8442724375920612,-1.816617849964107,-1.816617849964107,-1.816617849964107
2018-10-14,-1.8202163412193506,-1.8202163412193506,-1.8202163412193506,-1.9076010078726169,-1.9076010078726169,-1.9076010078726169,-1.9169599140875073,-1.9169599140875073,-1.9169599140875073,-1.9977939223199794,-1.9977939223199794,-1.9977939223199794
2018-10-21,-1.7431896200625956,-1.7431896200625956,-1.7431896200625956,-1.7796786290013273,-1.7796786290013273,-1.7796786290013273,-1.9514449688814264,-1.9514449688814264,-1.9514449688814264,-1.887608055713086,-1.887608055713086,-1.887608055713086
2018-10-28,-0.900104791766505,-0.900104791766505,-0.900104791766505,-0.9626483429601393,-0.9626483429601393,-0.9626483429601393,-0.9109119159423759,-0.9109119159423759,-0.9109119159423759,-0.9419033279110782,-0.9419033279110782,-0.9419033279110782
