Date,WisdomTree ICBCCS S&P China 500_Open_average,WisdomTree ICBCCS S&P China 500_Open_max,WisdomTree ICBCCS S&P China 500_Open_min,WisdomTree ICBCCS S&P China 500_High_average,WisdomTree ICBCCS S&P China 500_High_max,WisdomTree ICBCCS S&P China 500_High_min,WisdomTree ICBCCS S&P China 500_Low_average,WisdomTree ICBCCS S&P China 500_Low_max,WisdomTree ICBCCS S&P China 500_Low_min,WisdomTree ICBCCS S&P China 500_Close_average,WisdomTree ICBCCS S&P China 500_Close_max,WisdomTree ICBCCS S&P China 500_Close_min
2018-04-08,-1.2304832752087247,-1.2304832752087247,-1.2304832752087247,-1.3381664199021488,-1.3381664199021488,-1.3381664199021488,-1.0744012147264632,-1.0744012147264632,-1.0744012147264632,-1.154987612628976,-1.154987612628976,-1.154987612628976
2018-04-15,-1.3058811548224811,-1.3058811548224811,-1.3058811548224811,-1.4550057793422269,-1.4550057793422269,-1.4550057793422269,-1.260402684208933,-1.260402684208933,-1.260402684208933,-1.4135596259111913,-1.4135596259111913,-1.4135596259111913
2018-04-22,-0.9621370390716991,-0.9621370390716991,-0.9621370390716991,-1.0925914995172183,-1.0925914995172183,-1.0925914995172183,-0.9729921458682174,-0.9729921458682174,-0.9729921458682174,-1.1021329895914405,-1.1021329895914405,-1.1021329895914405
2018-04-29,-0.9684392947356869,-0.9684392947356869,-0.9684392947356869,-0.9385638197228476,-0.9385638197228476,-0.9385638197228476,-0.8179873031878387,-0.8179873031878387,-0.8179873031878387,-0.7745797219815868,-0.7745797219815868,-0.7745797219815868
2018-05-06,0.20067252194522198,0.20067252194522198,0.20067252194522198,0.15060207152366553,0.15060207152366553,0.15060207152366553,0.28742744446919566,0.28742744446919566,0.28742744446919566,0.18557593233386482,0.18557593233386482,0.18557593233386482
2018-05-13,0.10959373508291094,0.10959373508291094,0.10959373508291094,-0.007815852732765728,-0.007815852732765728,-0.007815852732765728,0.1338641450720539,0.1338641450720539,0.1338641450720539,-0.008901325651108734,-0.008901325651108734,-0.008901325651108734
2018-05-20,-0.5387072193715229,-0.5387072193715229,-0.5387072193715229,-0.5828610998232918,-0.5828610998232918,-0.5828610998232918,-0.381578903013695,-0.381578903013695,-0.381578903013695,-0.43437708171730943,-0.43437708171730943,-0.43437708171730943
2018-05-27,-0.010992586765794891,-0.010992586765794891,-0.010992586765794891,-0.018680727891868424,-0.018680727891868424,-0.018680727891868424,0.1419944347160761,0.1419944347160761,0.1419944347160761,0.12750703150966078,0.12750703150966078,0.12750703150966078
2018-06-03,0.3018071818727195,0.3018071818727195,0.3018071818727195,0.22575044273374678,0.22575044273374678,0.22575044273374678,0.46241304462679855,0.46241304462679855,0.46241304462679855,0.33531198879467466,0.33531198879467466,0.33531198879467466
2018-06-10,-1.1425214202294258,-1.1425214202294258,-1.1425214202294258,-1.1225380702464651,-1.1225380702464651,-1.1225380702464651,-0.9072331619264589,-0.9072331619264589,-0.9072331619264589,-0.8381572637543576,-0.8381572637543576,-0.8381572637543576
2018-06-17,-2.59518375028993,-2.59518375028993,-2.59518375028993,-2.655080729258196,-2.655080729258196,-2.655080729258196,-2.684280879881749,-2.684280879881749,-2.684280879881749,-2.7191274504174014,-2.7191274504174014,-2.7191274504174014
