Date,VanEck Vectors Green Bond_Open_average,VanEck Vectors Green Bond_Open_max,VanEck Vectors Green Bond_Open_min,VanEck Vectors Green Bond_High_average,VanEck Vectors Green Bond_High_max,VanEck Vectors Green Bond_High_min,VanEck Vectors Green Bond_Low_average,VanEck Vectors Green Bond_Low_max,VanEck Vectors Green Bond_Low_min,VanEck Vectors Green Bond_Close_average,VanEck Vectors Green Bond_Close_max,VanEck Vectors Green Bond_Close_min
2018-06-24,-0.8690304928127147,-0.8690304928127147,-0.8690304928127147,-0.9217804916151948,-0.9217804916151948,-0.9217804916151948,-0.9292081201166953,-0.9292081201166953,-0.9292081201166953,-0.8869460887906453,-0.8869460887906453,-0.8869460887906453
2018-07-01,-0.26966446969328267,-0.26966446969328267,-0.26966446969328267,-0.22797808423412375,-0.22797808423412375,-0.22797808423412375,-0.19335762500678835,-0.19335762500678835,-0.19335762500678835,-0.20433969716303318,-0.20433969716303318,-0.20433969716303318
2018-07-08,-0.05832490417112182,-0.05832490417112182,-0.05832490417112182,-0.14720177895026706,-0.14720177895026706,-0.14720177895026706,-0.2346418497008943,-0.2346418497008943,-0.2346418497008943,-0.07738232325341189,-0.07738232325341189,-0.07738232325341189
2018-07-15,-0.41766462392701575,-0.41766462392701575,-0.41766462392701575,-0.39685236209732416,-0.39685236209732416,-0.39685236209732416,-0.5310339656695732,-0.5310339656695732,-0.5310339656695732,-0.7334722444576817,-0.7334722444576817,-0.7334722444576817
2018-07-22,-0.7625022080636321,-0.7625022080636321,-0.7625022080636321,-0.13379988931436057,-0.13379988931436057,-0.13379988931436057,-0.4894375313421409,-0.4894375313421409,-0.4894375313421409,-0.5108394926022458,-0.5108394926022458,-0.5108394926022458
2018-07-29,-1.402237242967964,-1.402237242967964,-1.402237242967964,-1.5599029898023569,-1.5599029898023569,-1.5599029898023569,-1.1843197035307846,-1.1843197035307846,-1.1843197035307846,-1.4770632783545423,-1.4770632783545423,-1.4770632783545423
2018-08-05,-2.582662529486145,-2.582662529486145,-2.582662529486145,-2.3034354115052684,-2.3034354115052684,-2.3034354115052684,-2.6332727233416486,-2.6332727233416486,-2.6332727233416486,-2.3472871035662517,-2.3472871035662517,-2.3472871035662517
2018-08-12,-1.252588546611943,-1.252588546611943,-1.252588546611943,-1.2311061843985052,-1.2311061843985052,-1.2311061843985052,-1.0580184237878854,-1.0580184237878854,-1.0580184237878854,-1.0486307025918848,-1.0486307025918848,-1.0486307025918848
2018-08-19,0.24079754585611157,0.24079754585611157,0.24079754585611157,0.28892604740586647,0.28892604740586647,0.28892604740586647,0.48701327222444146,0.48701327222444146,0.48701327222444146,0.4649881802179178,0.4649881802179178,0.4649881802179178
2018-08-26,-0.47702382929347575,-0.47702382929347575,-0.47702382929347575,-0.016995962364835936,-0.016995962364835936,-0.016995962364835936,-0.31305953665263336,-0.31305953665263336,-0.31305953665263336,-0.46498818021789257,-0.46498818021789257,-0.46498818021789257
2018-09-02,-0.9554102046371298,-0.9554102046371298,-0.9554102046371298,-1.0269060190180799,-1.0269060190180799,-1.0269060190180799,-1.0481527379048017,-1.0481527379048017,-1.0481527379048017,-0.8342449047352118,-0.8342449047352118,-0.8342449047352118
2018-09-09,-0.08785285307064535,-0.08785285307064535,-0.08785285307064535,-0.32669221687932953,-0.32669221687932953,-0.32669221687932953,-0.42890381834781455,-0.42890381834781455,-0.42890381834781455,-0.7239585958104284,-0.7239585958104284,-0.7239585958104284
2018-09-16,0.5770283565528588,0.5770283565528588,0.5770283565528588,0.3044242654526455,0.3044242654526455,0.3044242654526455,0.27820979289626097,0.27820979289626097,0.27820979289626097,0.19944618516284288,0.19944618516284288,0.19944618516284288
2018-09-23,-1.5068612337150005,-1.5068612337150005,-1.5068612337150005,-1.414557072394657,-1.414557072394657,-1.414557072394657,-1.3812844155402073,-1.3812844155402073,-1.3812844155402073,-1.2103397957389945,-1.2103397957389945,-1.2103397957389945
2018-09-30,-1.9095076884098474,-1.9095076884098474,-1.9095076884098474,-2.08306126062844,-2.08306126062844,-2.08306126062844,-1.9379733107448223,-1.9379733107448223,-1.9379733107448223,-2.1620756349692103,-2.1620756349692103,-2.1620756349692103
2018-10-07,-1.2576562910450564,-1.2576562910450564,-1.2576562910450564,-1.1334614905742335,-1.1334614905742335,-1.1334614905742335,-1.2781507875884004,-1.2781507875884004,-1.2781507875884004,-1.4983921861097083,-1.4983921861097083,-1.4983921861097083
2018-10-14,-1.3172417697184229,-1.3172417697184229,-1.3172417697184229,-1.5671053877314807,-1.5671053877314807,-1.5671053877314807,-1.332203690380039,-1.332203690380039,-1.332203690380039,-1.4837755123124055,-1.4837755123124055,-1.4837755123124055
2018-10-21,-1.7643242759589184,-1.7643242759589184,-1.7643242759589184,-1.812581301609049,-1.812581301609049,-1.812581301609049,-1.8025978026812242,-1.8025978026812242,-1.8025978026812242,-1.8762100673868871,-1.8762100673868871,-1.8762100673868871
2018-10-28,-1.8790302587402046,-1.8790302587402046,-1.8790302587402046,-1.5820196026359825,-1.5820196026359825,-1.5820196026359825,-1.8603911979991448,-1.8603911979991448,-1.8603911979991448,-1.421354433403274,-1.421354433403274,-1.421354433403274
2018-11-04,-1.4143128158779654,-1.4143128158779654,-1.4143128158779654,-1.617251126474653,-1.617251126474653,-1.617251126474653,-1.7152283103707173,-1.7152283103707173,-1.7152283103707173,-1.74347163685848,-1.74347163685848,-1.74347163685848
2018-11-11,-1.2549341276512884,-1.2549341276512884,-1.2549341276512884,-1.043593406654945,-1.043593406654945,-1.043593406654945,-1.1608025591100224,-1.1608025591100224,-1.1608025591100224,-0.956948752938689,-0.956948752938689,-0.956948752938689
2018-11-18,-1.0900575065068587,-1.0900575065068587,-1.0900575065068587,-1.32632677472115,-1.32632677472115,-1.32632677472115,-1.2059212313811036,-1.2059212313811036,-1.2059212313811036,-1.3363483244595724,-1.3363483244595724,-1.3363483244595724
2018-11-25,-0.839646175361293,-0.839646175361293,-0.839646175361293,-1.056509631668601,-1.056509631668601,-1.056509631668601,-0.739085518764479,-0.739085518764479,-0.739085518764479,-0.9160176183941042,-0.9160176183941042,-0.9160176183941042
2018-12-02,-0.6798517190228678,-0.6798517190228678,-0.6798517190228678,-0.871701863582534,-0.871701863582534,-0.871701863582534,-0.840159384829306,-0.840159384829306,-0.840159384829306,-0.7851301402260761,-0.7851301402260761,-0.7851301402260761
2018-12-09,-0.23689705893017904,-0.23689705893017904,-0.23689705893017904,-0.42774311455186875,-0.42774311455186875,-0.42774311455186875,-0.3550473628528327,-0.3550473628528327,-0.3550473628528327,-0.5421510422706973,-0.5421510422706973,-0.5421510422706973
2018-12-16,0.7718570264845435,0.7718570264845435,0.7718570264845435,0.46192592129769283,0.46192592129769283,0.46192592129769283,0.16486050415734313,0.16486050415734313,0.16486050415734313,0.30865840656263793,0.30865840656263793,0.30865840656263793
2018-12-23,1.4113353152129517,1.4113353152129517,1.4113353152129517,1.3772541642833744,1.3772541642833744,1.3772541642833744,1.0603976902405337,1.0603976902405337,1.0603976902405337,1.54544536748955,1.54544536748955,1.54544536748955
2018-12-30,0.8589008499533844,0.8589008499533844,0.8589008499533844,1.016978676563705,1.016978676563705,1.016978676563705,1.1861678009013163,1.1861678009013163,1.1861678009013163,1.2706869503704876,1.2706869503704876,1.2706869503704876
2019-01-06,1.233562244365606,1.233562244365606,1.233562244365606,1.3219889501203033,1.3219889501203033,1.3219889501203033,1.5342963426198943,1.5342963426198943,1.5342963426198943,1.4098688099783263,1.4098688099783263,1.4098688099783263
2019-01-13,0.4409916677299904,0.4409916677299904,0.4409916677299904,0.5371460725468844,0.5371460725468844,0.5371460725468844,0.620497998521035,0.620497998521035,0.620497998521035,0.3744518876486069,0.3744518876486069,0.3744518876486069
2019-01-20,1.585468241961253,1.585468241961253,1.585468241961253,1.891924435261559,1.891924435261559,1.891924435261559,1.7873318860796985,1.7873318860796985,1.7873318860796985,1.7479314071693546,1.7479314071693546,1.7479314071693546
2019-01-27,1.5614171683682327,1.5614171683682327,1.5614171683682327,1.2919447639754038,1.2919447639754038,1.2919447639754038,1.6561367925985917,1.6561367925985917,1.6561367925985917,1.4430305449027332,1.4430305449027332,1.4430305449027332
2019-02-03,0.19953198804059216,0.19953198804059216,0.19953198804059216,0.4683864547252825,0.4683864547252825,0.4683864547252825,0.2816182447532793,0.2816182447532793,0.2816182447532793,0.015835894246861184,0.015835894246861184,0.015835894246861184
2019-02-10,0.4576147613593281,0.4576147613593281,0.4576147613593281,0.9876074904504455,0.9876074904504455,0.9876074904504455,0.6468513459405906,0.6468513459405906,0.6468513459405906,0.8432325499433737,0.8432325499433737,0.8432325499433737
2019-02-17,1.7416045611722328,1.7416045611722328,1.7416045611722328,1.283166483615713,1.283166483615713,1.283166483615713,1.7461599306881355,1.7461599306881355,1.7461599306881355,1.4984674379619058,1.4984674379619058,1.4984674379619058
2019-02-24,1.0603240289999933,1.0603240289999933,1.0603240289999933,0.6855989404476561,0.6855989404476561,0.6855989404476561,0.8439508434509981,0.8439508434509981,0.8439508434509981,0.6227353714742898,0.6227353714742898,0.6227353714742898
2019-03-03,0.7118796311549211,0.7118796311549211,0.7118796311549211,0.31950281445777307,0.31950281445777307,0.31950281445777307,0.8277964171013944,0.8277964171013944,0.8277964171013944,0.5921450954372804,0.5921450954372804,0.5921450954372804
2019-03-10,2.2122040226415,2.2122040226415,2.2122040226415,2.439130665324266,2.439130665324266,2.439130665324266,2.098890570341662,2.098890570341662,2.098890570341662,2.181134325879775,2.181134325879775,2.181134325879775
2019-03-17,2.289295684747642,2.289295684747642,2.289295684747642,2.445812020037807,2.445812020037807,2.445812020037807,2.2576144601327144,2.2576144601327144,2.2576144601327144,2.3948074203209053,2.3948074203209053,2.3948074203209053
2019-03-24,1.6153020729983314,1.6153020729983314,1.6153020729983314,1.4041052884522114,1.4041052884522114,1.4041052884522114,0.9992565718307704,0.9992565718307704,0.9992565718307704,1.0083317407924244,1.0083317407924244,1.0083317407924244
2019-03-31,1.1690976151335122,1.1690976151335122,1.1690976151335122,1.0904085590676869,1.0904085590676869,1.0904085590676869,1.2648154656041375,1.2648154656041375,1.2648154656041375,1.2618735409615096,1.2618735409615096,1.2618735409615096
2019-04-07,1.3148187999734107,1.3148187999734107,1.3148187999734107,1.180477628522685,1.180477628522685,1.180477628522685,1.1255871442006884,1.1255871442006884,1.1255871442006884,1.1218383295047132,1.1218383295047132,1.1218383295047132
2019-04-14,0.9634444310351992,0.9634444310351992,0.9634444310351992,0.826965774113358,0.826965774113358,0.826965774113358,0.943414744913254,0.943414744913254,0.943414744913254,0.8868006742166457,0.8868006742166457,0.8868006742166457
2019-04-21,0.2954914662335444,0.2954914662335444,0.2954914662335444,0.1946657053568993,0.1946657053568993,0.1946657053568993,0.4705046307267509,0.4705046307267509,0.4705046307267509,0.3843087406283951,0.3843087406283951,0.3843087406283951
2019-04-28,0.5030525264570082,0.5030525264570082,0.5030525264570082,0.4849601047165314,0.4849601047165314,0.4849601047165314,0.4529503191586709,0.4529503191586709,0.4529503191586709,0.48211259638807913,0.48211259638807913,0.48211259638807913
2019-05-05,0.831810475830395,0.831810475830395,0.831810475830395,0.7085542645186995,0.7085542645186995,0.7085542645186995,0.9512830878515564,0.9512830878515564,0.9512830878515564,0.7725814748393569,0.7725814748393569,0.7725814748393569
2019-05-12,-0.547199121198914,-0.547199121198914,-0.547199121198914,-0.31888451168439474,-0.31888451168439474,-0.31888451168439474,-0.33139937327661917,-0.33139937327661917,-0.33139937327661917,-0.12684154668701114,-0.12684154668701114,-0.12684154668701114
2019-05-19,0.5854659895484075,0.5854659895484075,0.5854659895484075,0.40754307189924344,0.40754307189924344,0.40754307189924344,0.8651482114220352,0.8651482114220352,0.8651482114220352,0.626963531731257,0.626963531731257,0.626963531731257
2019-05-26,1.5033947599335804,1.5033947599335804,1.5033947599335804,2.137797851966005,2.137797851966005,2.137797851966005,1.7908251611451553,1.7908251611451553,1.7908251611451553,2.18959499477293,2.18959499477293,2.18959499477293
2019-06-02,2.963906623469363,2.963906623469363,2.963906623469363,2.7120660558465572,2.7120660558465572,2.7120660558465572,2.888043401124077,2.888043401124077,2.888043401124077,2.7019942039116995,2.7019942039116995,2.7019942039116995
2019-06-09,1.785403198672097,1.785403198672097,1.785403198672097,1.6115450829421099,1.6115450829421099,1.6115450829421099,1.7594534731694322,1.7594534731694322,1.7594534731694322,1.6736786265125847,1.6736786265125847,1.6736786265125847
2019-06-16,2.5369609188359132,2.5369609188359132,2.5369609188359132,2.583362790279204,2.583362790279204,2.583362790279204,2.6301061632440677,2.6301061632440677,2.6301061632440677,2.6372704508888214,2.6372704508888214,2.6372704508888214
2019-06-23,1.88845370960536,1.88845370960536,1.88845370960536,1.839402972489743,1.839402972489743,1.839402972489743,1.787710026286908,1.787710026286908,1.787710026286908,1.7390778906623139,1.7390778906623139,1.7390778906623139
2019-06-30,1.4283523359169867,1.4283523359169867,1.4283523359169867,1.3338480345041517,1.3338480345041517,1.3338480345041517,1.353514631127056,1.353514631127056,1.353514631127056,1.2324734378545104,1.2324734378545104,1.2324734378545104
2019-07-07,1.0516570024743432,1.0516570024743432,1.0516570024743432,0.9997411231554231,0.9997411231554231,0.9997411231554231,1.0779369831208776,1.0779369831208776,1.0779369831208776,1.051961628310394,1.051961628310394,1.051961628310394
2019-07-14,0.9929282976244737,0.9929282976244737,0.9929282976244737,1.0819423006936417,1.0819423006936417,1.0819423006936417,1.0886625245531776,1.0886625245531776,1.0886625245531776,1.064588136320194,1.064588136320194,1.064588136320194
2019-07-21,0.8295547484450777,0.8295547484450777,0.8295547484450777,0.8159703946212812,0.8159703946212812,0.8159703946212812,0.8635471553440122,0.8635471553440122,0.8635471553440122,0.9170546270110747,0.9170546270110747,0.9170546270110747
2019-07-28,1.34120973961417,1.34120973961417,1.34120973961417,1.2851415428063662,1.2851415428063662,1.2851415428063662,1.3277782782393135,1.3277782782393135,1.3277782782393135,1.2947545397560214,1.2947545397560214,1.2947545397560214
2019-08-04,1.2219542542005901,1.2219542542005901,1.2219542542005901,1.4194733014590135,1.4194733014590135,1.4194733014590135,1.3503840248576888,1.3503840248576888,1.3503840248576888,1.3307864442431432,1.3307864442431432,1.3307864442431432
2019-08-11,1.0736544698171835,1.0736544698171835,1.0736544698171835,1.0008200166005092,1.0008200166005092,1.0008200166005092,1.108552787631221,1.108552787631221,1.108552787631221,1.0360920766920851,1.0360920766920851,1.0360920766920851
2019-08-18,1.2762532412790284,1.2762532412790284,1.2762532412790284,1.1686823816663,1.1686823816663,1.1686823816663,1.1802307512819041,1.1802307512819041,1.1802307512819041,1.1107839149709813,1.1107839149709813,1.1107839149709813
2019-08-25,0.5694247850958001,0.5694247850958001,0.5694247850958001,0.4086694805399484,0.4086694805399484,0.4086694805399484,0.7340037156092603,0.7340037156092603,0.7340037156092603,0.6175517701285241,0.6175517701285241,0.6175517701285241
2019-09-01,0.20844162324338336,0.20844162324338336,0.20844162324338336,0.05538531096588873,0.05538531096588873,0.05538531096588873,-0.10174531812307663,-0.10174531812307663,-0.10174531812307663,-0.19182408695641515,-0.19182408695641515,-0.19182408695641515
2019-09-08,-2.002557494471893,-2.002557494471893,-2.002557494471893,-1.7064776306619212,-1.7064776306619212,-1.7064776306619212,-1.799727982869175,-1.799727982869175,-1.799727982869175,-1.7024324193524163,-1.7024324193524163,-1.7024324193524163
2019-09-15,-0.6399132079697518,-0.6399132079697518,-0.6399132079697518,-0.7224212210170187,-0.7224212210170187,-0.7224212210170187,-0.4174847464060008,-0.4174847464060008,-0.4174847464060008,-0.477404345282998,-0.477404345282998,-0.477404345282998
2019-09-22,-0.42969938623492704,-0.42969938623492704,-0.42969938623492704,-0.5561987930499295,-0.5561987930499295,-0.5561987930499295,-0.2439977730587645,-0.2439977730587645,-0.2439977730587645,-0.3424857259638737,-0.3424857259638737,-0.3424857259638737
2019-09-29,0.18810152274647776,0.18810152274647776,0.18810152274647776,0.009675902894206547,0.009675902894206547,0.009675902894206547,0.36841234018742536,0.36841234018742536,0.36841234018742536,0.24299073979936098,0.24299073979936098,0.24299073979936098
2019-10-06,-0.6980361112913287,-0.6980361112913287,-0.6980361112913287,-0.8441537175831536,-0.8441537175831536,-0.8441537175831536,-0.7759361675464188,-0.7759361675464188,-0.7759361675464188,-0.7251582679557286,-0.7251582679557286,-0.7251582679557286
2019-10-13,-0.5872004939492922,-0.5872004939492922,-0.5872004939492922,-0.7433230058580519,-0.7433230058580519,-0.7433230058580519,-0.8170796859388801,-0.8170796859388801,-0.8170796859388801,-0.7797655643134106,-0.7797655643134106,-0.7797655643134106
2019-10-20,-0.9356584853798158,-0.9356584853798158,-0.9356584853798158,-0.9064096652829481,-0.9064096652829481,-0.9064096652829481,-0.873568903467187,-0.873568903467187,-0.873568903467187,-1.0044452819999825,-1.0044452819999825,-1.0044452819999825
2019-10-27,-0.6911089486812951,-0.6911089486812951,-0.6911089486812951,-0.7759253903828014,-0.7759253903828014,-0.7759253903828014,-0.9169527551337543,-0.9169527551337543,-0.9169527551337543,-0.9794927456568947,-0.9794927456568947,-0.9794927456568947
2019-11-03,-1.6083906126087097,-1.6083906126087097,-1.6083906126087097,-1.6336692408998865,-1.6336692408998865,-1.6336692408998865,-1.5454185939854923,-1.5454185939854923,-1.5454185939854923,-1.7132483786914299,-1.7132483786914299,-1.7132483786914299
2019-11-10,-0.7681443266117776,-0.7681443266117776,-0.7681443266117776,-0.5330455006664777,-0.5330455006664777,-0.5330455006664777,-0.7238121737002039,-0.7238121737002039,-0.7238121737002039,-0.8966834136376807,-0.8966834136376807,-0.8966834136376807
2019-11-17,-0.1815220141167006,-0.1815220141167006,-0.1815220141167006,-0.25101408582358187,-0.25101408582358187,-0.25101408582358187,-0.09192606052475305,-0.09192606052475305,-0.09192606052475305,-0.16890034430412948,-0.16890034430412948,-0.16890034430412948
2019-11-24,-0.05004470273578066,-0.05004470273578066,-0.05004470273578066,-0.3276111356462869,-0.3276111356462869,-0.3276111356462869,-1.2571773636776786,-1.2571773636776786,-1.2571773636776786,-1.157182307312871,-1.157182307312871,-1.157182307312871
2019-12-01,-0.11263859373969318,-0.11263859373969318,-0.11263859373969318,-0.4428096851680162,-0.4428096851680162,-0.4428096851680162,-0.5737932984920433,-0.5737932984920433,-0.5737932984920433,-0.5364169752946072,-0.5364169752946072,-0.5364169752946072
2019-12-08,-0.3976029746704326,-0.3976029746704326,-0.3976029746704326,-0.6798803077494869,-0.6798803077494869,-0.6798803077494869,-0.29656511418904885,-0.29656511418904885,-0.29656511418904885,-0.4002549591161134,-0.4002549591161134,-0.4002549591161134
2019-12-15,-0.22786635759385113,-0.22786635759385113,-0.22786635759385113,-0.4636360009821769,-0.4636360009821769,-0.4636360009821769,-0.42532502524999993,-0.42532502524999993,-0.42532502524999993,-0.6248719140431338,-0.6248719140431338,-0.6248719140431338
2019-12-22,-1.0377490433255325,-1.0377490433255325,-1.0377490433255325,-1.1098614488272334,-1.1098614488272334,-1.1098614488272334,-0.7320788689517771,-0.7320788689517771,-0.7320788689517771,-0.7216574654664455,-0.7216574654664455,-0.7216574654664455
2019-12-29,1.1114342383816038,1.1114342383816038,1.1114342383816038,1.0302366275027766,1.0302366275027766,1.0302366275027766,0.957130260024768,0.957130260024768,0.957130260024768,1.1821560721711508,1.1821560721711508,1.1821560721711508
