Date,VictoryShares Dividend Accelerator_Open_average,VictoryShares Dividend Accelerator_Open_max,VictoryShares Dividend Accelerator_Open_min,VictoryShares Dividend Accelerator_High_average,VictoryShares Dividend Accelerator_High_max,VictoryShares Dividend Accelerator_High_min,VictoryShares Dividend Accelerator_Low_average,VictoryShares Dividend Accelerator_Low_max,VictoryShares Dividend Accelerator_Low_min,VictoryShares Dividend Accelerator_Close_average,VictoryShares Dividend Accelerator_Close_max,VictoryShares Dividend Accelerator_Close_min
2018-04-08,-0.05528735737736448,-0.05528735737736448,-0.05528735737736448,-0.036579406756654574,-0.036579406756654574,-0.036579406756654574,0.07858763560114099,0.07858763560114099,0.07858763560114099,0.09803914177102682,0.09803914177102682,0.09803914177102682
2018-04-15,-0.644055408177009,-0.644055408177009,-0.644055408177009,-0.6471149095937817,-0.6471149095937817,-0.6471149095937817,-0.5017035629052605,-0.5017035629052605,-0.5017035629052605,-0.503605565645117,-0.503605565645117,-0.503605565645117
2018-04-22,-0.5918990827312101,-0.5918990827312101,-0.5918990827312101,-0.594450162572829,-0.594450162572829,-0.594450162572829,-0.43426077952213865,-0.43426077952213865,-0.43426077952213865,-0.4363574343561639,-0.4363574343561639,-0.4363574343561639
2018-04-29,0.3922176964650652,0.3922176964650652,0.3922176964650652,0.38540166059267567,0.38540166059267567,0.38540166059267567,0.39954405332477416,0.39954405332477416,0.39954405332477416,0.3954592769576417,0.3954592769576417,0.3954592769576417
2018-05-06,0.35555544286844126,0.35555544286844126,0.35555544286844126,0.3489422540420365,0.3489422540420365,0.3489422540420365,0.38404858681650883,0.38404858681650883,0.38404858681650883,0.3800613952439032,0.3800613952439032,0.3800613952439032
2018-05-13,0.4482961931088333,0.4482961931088333,0.4482961931088333,0.4407692295049183,0.4407692295049183,0.4407692295049183,0.4709665681016631,0.4709665681016631,0.4709665681016631,0.46650331520919586,0.46650331520919586,0.46650331520919586
2018-05-20,0.8627047387562787,0.8627047387562787,0.8627047387562787,0.8539393983985685,0.8539393983985685,0.8539393983985685,0.8533527089692352,0.8533527089692352,0.8533527089692352,0.8483729135759772,0.8483729135759772,0.8483729135759772
2018-05-27,0.538502451882949,0.538502451882949,0.538502451882949,0.5313472264068082,0.5313472264068082,0.5313472264068082,0.2129166307685896,0.2129166307685896,0.2129166307685896,0.20928996702537356,0.20928996702537356,0.20928996702537356
2018-06-03,2.0380754636836267,2.0380754636836267,2.0380754636836267,2.0271501555842844,2.0271501555842844,2.0271501555842844,1.9789856980898117,1.9789856980898117,1.9789856980898117,1.9728808313255275,1.9728808313255275,1.9728808313255275
2018-06-10,1.4178460255677068,1.4178460255677068,1.4178460255677068,1.4131767735557006,1.4131767735557006,1.4131767735557006,1.3940142665448212,1.3940142665448212,1.3940142665448212,1.3894923914470902,1.3894923914470902,1.3894923914470902
