Date,Deutsche X-trackers MSCI Europe Hedged EquityEtf_Open_average,Deutsche X-trackers MSCI Europe Hedged EquityEtf_Open_max,Deutsche X-trackers MSCI Europe Hedged EquityEtf_Open_min,Deutsche X-trackers MSCI Europe Hedged EquityEtf_High_average,Deutsche X-trackers MSCI Europe Hedged EquityEtf_High_max,Deutsche X-trackers MSCI Europe Hedged EquityEtf_High_min,Deutsche X-trackers MSCI Europe Hedged EquityEtf_Low_average,Deutsche X-trackers MSCI Europe Hedged EquityEtf_Low_max,Deutsche X-trackers MSCI Europe Hedged EquityEtf_Low_min,Deutsche X-trackers MSCI Europe Hedged EquityEtf_Close_average,Deutsche X-trackers MSCI Europe Hedged EquityEtf_Close_max,Deutsche X-trackers MSCI Europe Hedged EquityEtf_Close_min
2018-05-27,0.9621143127967664,0.9621143127967664,0.9621143127967664,0.8714820384687068,0.8714820384687068,0.8714820384687068,0.8475042366007706,0.8475042366007706,0.8475042366007706,0.8771475104576447,0.8771475104576447,0.8771475104576447
2018-06-03,0.8257221536888814,0.8257221536888814,0.8257221536888814,0.8063829428108898,0.8063829428108898,0.8063829428108898,0.781667633884471,0.781667633884471,0.781667633884471,0.8323556480463712,0.8323556480463712,0.8323556480463712
2018-06-10,1.216485367857798,1.216485367857798,1.216485367857798,1.1844116619180114,1.1844116619180114,1.1844116619180114,1.1385985479790928,1.1385985479790928,1.1385985479790928,1.200567604373041,1.200567604373041,1.200567604373041
2018-06-17,0.03964184215239328,0.03964184215239328,0.03964184215239328,0.07499657775423581,0.07499657775423581,0.07499657775423581,0.11217728056292085,0.11217728056292085,0.11217728056292085,0.01383537670296235,0.01383537670296235,0.01383537670296235
2018-06-24,-0.1577931644643632,-0.1577931644643632,-0.1577931644643632,-0.23047746244393033,-0.23047746244393033,-0.23047746244393033,-0.25384474483950137,-0.25384474483950137,-0.25384474483950137,-0.315650927396948,-0.315650927396948,-0.315650927396948
2018-07-01,-0.17742854201871372,-0.17742854201871372,-0.17742854201871372,-0.05827308710594838,-0.05827308710594838,-0.05827308710594838,-0.06989979579351578,-0.06989979579351578,-0.06989979579351578,-0.00571018584141588,-0.00571018584141588,-0.00571018584141588
2018-07-08,0.27066083253551254,0.27066083253551254,0.27066083253551254,0.20571606285702124,0.20571606285702124,0.20571606285702124,0.3396678814272614,0.3396678814272614,0.3396678814272614,0.27662977314552706,0.27662977314552706,0.27662977314552706
2018-07-15,0.13276851680670457,0.13276851680670457,0.13276851680670457,0.26416237959284466,0.26416237959284466,0.26416237959284466,0.24727987377541133,0.24727987377541133,0.24727987377541133,0.26648017275673586,0.26648017275673586,0.26648017275673586
2018-07-22,0.8055845313845061,0.8055845313845061,0.8055845313845061,0.7655194666267545,0.7655194666267545,0.7655194666267545,0.7062190180681636,0.7062190180681636,0.7062190180681636,0.6681391376615439,0.6681391376615439,0.6681391376615439
2018-07-29,0.40156267295136927,0.40156267295136927,0.40156267295136927,0.5449233821567228,0.5449233821567228,0.5449233821567228,0.489052419392908,0.489052419392908,0.489052419392908,0.5967287420556877,0.5967287420556877,0.5967287420556877
