Date,ProShares Ultra Semiconductors_etf_Open_average,ProShares Ultra Semiconductors_etf_Open_max,ProShares Ultra Semiconductors_etf_Open_min,ProShares Ultra Semiconductors_etf_High_average,ProShares Ultra Semiconductors_etf_High_max,ProShares Ultra Semiconductors_etf_High_min,ProShares Ultra Semiconductors_etf_Low_average,ProShares Ultra Semiconductors_etf_Low_max,ProShares Ultra Semiconductors_etf_Low_min,ProShares Ultra Semiconductors_etf_Close_average,ProShares Ultra Semiconductors_etf_Close_max,ProShares Ultra Semiconductors_etf_Close_min
2018-04-08,0.32119415103429416,0.32119415103429416,0.32119415103429416,0.02265265048917235,0.02265265048917235,0.02265265048917235,0.062442303443019244,0.062442303443019244,0.062442303443019244,-0.17812419557312062,-0.17812419557312062,-0.17812419557312062
2018-04-15,-0.7859038856983777,-0.7859038856983777,-0.7859038856983777,-0.9907466000346923,-0.9907466000346923,-0.9907466000346923,-0.6951171448361212,-0.6951171448361212,-0.6951171448361212,-0.9285570561888888,-0.9285570561888888,-0.9285570561888888
2018-04-22,-0.5199097567717498,-0.5199097567717498,-0.5199097567717498,-0.7736587042060831,-0.7736587042060831,-0.7736587042060831,-0.6933819370613779,-0.6933819370613779,-0.6933819370613779,-0.880867678756269,-0.880867678756269,-0.880867678756269
2018-04-29,-1.0779304966484005,-1.0779304966484005,-1.0779304966484005,-0.615906285575857,-0.615906285575857,-0.615906285575857,-0.6906438541964289,-0.6906438541964289,-0.6906438541964289,-0.32893936427003545,-0.32893936427003545,-0.32893936427003545
2018-05-06,0.7562216176910158,0.7562216176910158,0.7562216176910158,0.7331908400614594,0.7331908400614594,0.7331908400614594,0.8698058353856232,0.8698058353856232,0.8698058353856232,0.6418922475032413,0.6418922475032413,0.6418922475032413
2018-05-13,0.5425995243391308,0.5425995243391308,0.5425995243391308,0.26888251726365664,0.26888251726365664,0.26888251726365664,0.4982327851873832,0.4982327851873832,0.4982327851873832,0.2852391779053668,0.2852391779053668,0.2852391779053668
2018-05-20,0.9698448392376978,0.9698448392376978,0.9698448392376978,1.0517278006514954,1.0517278006514954,1.0517278006514954,1.1280143459548715,1.1280143459548715,1.1280143459548715,1.1552276646042792,1.1552276646042792,1.1552276646042792
2018-05-27,1.0972543109117712,1.0972543109117712,1.0972543109117712,1.36758790975214,1.36758790975214,1.36758790975214,1.2034781407753052,1.2034781407753052,1.2034781407753052,1.419605953929215,1.419605953929215,1.419605953929215
2018-06-03,1.410325972367006,1.410325972367006,1.410325972367006,1.328909050173074,1.328909050173074,1.328909050173074,1.3770509472004904,1.3770509472004904,1.3770509472004904,1.3577051012562524,1.3577051012562524,1.3577051012562524
2018-06-10,1.363341739693758,1.363341739693758,1.363341739693758,1.3796445979238845,1.3796445979238845,1.3796445979238845,1.406972865829209,1.406972865829209,1.406972865829209,1.391100846930704,1.391100846930704,1.391100846930704
2018-06-17,0.7083930001926795,0.7083930001926795,0.7083930001926795,0.5142308990985299,0.5142308990985299,0.5142308990985299,0.5247092850936289,0.5247092850936289,0.5247092850936289,0.31973499138706596,0.31973499138706596,0.31973499138706596
2018-06-24,-0.66590144870798,-0.66590144870798,-0.66590144870798,-0.7909663947794943,-0.7909663947794943,-0.7909663947794943,-0.5320941558485389,-0.5320941558485389,-0.5320941558485389,-0.6951551198533829,-0.6951551198533829,-0.6951551198533829
2018-07-01,-0.5042303137943488,-0.5042303137943488,-0.5042303137943488,-0.4266935524040367,-0.4266935524040367,-0.4266935524040367,-0.45061408661094954,-0.45061408661094954,-0.45061408661094954,-0.25049975167668004,-0.25049975167668004,-0.25049975167668004
2018-07-08,-0.29940448095148947,-0.29940448095148947,-0.29940448095148947,-0.460717097200467,-0.460717097200467,-0.460717097200467,-0.24593836877645392,-0.24593836877645392,-0.24593836877645392,-0.40858208806087365,-0.40858208806087365,-0.40858208806087365
2018-07-15,-0.29471548921547247,-0.29471548921547247,-0.29471548921547247,-0.5061242427798083,-0.5061242427798083,-0.5061242427798083,-0.20855371617547114,-0.20855371617547114,-0.20855371617547114,-0.4118176919020671,-0.4118176919020671,-0.4118176919020671
2018-07-22,-0.24649083421725843,-0.24649083421725843,-0.24649083421725843,-0.4960770263169587,-0.4960770263169587,-0.4960770263169587,-0.64586728701497,-0.64586728701497,-0.64586728701497,-0.770759813425288,-0.770759813425288,-0.770759813425288
2018-07-29,-0.6991347692829326,-0.6991347692829326,-0.6991347692829326,-0.7566370381479715,-0.7566370381479715,-0.7566370381479715,-0.5508728266078421,-0.5508728266078421,-0.5508728266078421,-0.5418687567361062,-0.5418687567361062,-0.5418687567361062
2018-08-05,-0.9446079825786013,-0.9446079825786013,-0.9446079825786013,-0.9467873693995676,-0.9467873693995676,-0.9467873693995676,-0.9007911582789371,-0.9007911582789371,-0.9007911582789371,-0.8765685574071299,-0.8765685574071299,-0.8765685574071299
2018-08-12,-1.671949636779199,-1.671949636779199,-1.671949636779199,-1.5863738539721728,-1.5863738539721728,-1.5863738539721728,-1.6770375270288334,-1.6770375270288334,-1.6770375270288334,-1.4706392947931477,-1.4706392947931477,-1.4706392947931477
2018-08-19,-0.7414012055613285,-0.7414012055613285,-0.7414012055613285,-0.5284035054354578,-0.5284035054354578,-0.5284035054354578,-0.513897476833128,-0.513897476833128,-0.513897476833128,-0.37522395446138485,-0.37522395446138485,-0.37522395446138485
2018-08-26,0.0762151731642223,0.0762151731642223,0.0762151731642223,0.20575381534346276,0.20575381534346276,0.20575381534346276,0.29319635553875795,0.29319635553875795,0.29319635553875795,0.35859617254594744,0.35859617254594744,0.35859617254594744
2018-09-02,-0.6728710961045025,-0.6728710961045025,-0.6728710961045025,-0.28946170836300616,-0.28946170836300616,-0.28946170836300616,-0.4562929921335783,-0.4562929921335783,-0.4562929921335783,-0.6392324028997345,-0.6392324028997345,-0.6392324028997345
2018-09-09,-0.5423671704433571,-0.5423671704433571,-0.5423671704433571,-0.5237830666885672,-0.5237830666885672,-0.5237830666885672,-0.3798034988377852,-0.3798034988377852,-0.3798034988377852,-0.42214233034071497,-0.42214233034071497,-0.42214233034071497
2018-09-16,0.6548949296978352,0.6548949296978352,0.6548949296978352,0.3041695440685704,0.3041695440685704,0.3041695440685704,0.3218682067003018,0.3218682067003018,0.3218682067003018,0.15085835288510935,0.15085835288510935,0.15085835288510935
2018-09-23,-1.0702079860554519,-1.0702079860554519,-1.0702079860554519,-0.2524230581575699,-0.2524230581575699,-0.2524230581575699,-0.6526740007833857,-0.6526740007833857,-0.6526740007833857,0.01681179354536804,0.01681179354536804,0.01681179354536804
2018-09-30,-0.6288440135194848,-0.6288440135194848,-0.6288440135194848,-1.0872647950813643,-1.0872647950813643,-1.0872647950813643,-1.7430964577516008,-1.7430964577516008,-1.7430964577516008,-1.8072213916946571,-1.8072213916946571,-1.8072213916946571
2018-10-07,-2.724846819370963,-2.724846819370963,-2.724846819370963,-2.848413995108028,-2.848413995108028,-2.848413995108028,-2.7356470746113914,-2.7356470746113914,-2.7356470746113914,-2.724250893337844,-2.724250893337844,-2.724250893337844
2018-10-14,-2.17943391638703,-2.17943391638703,-2.17943391638703,-2.189299211515611,-2.189299211515611,-2.189299211515611,-2.187899889035122,-2.187899889035122,-2.187899889035122,-2.318018413914277,-2.318018413914277,-2.318018413914277
2018-10-21,-2.633718424794771,-2.633718424794771,-2.633718424794771,-2.448990241488642,-2.448990241488642,-2.448990241488642,-2.3757002888425816,-2.3757002888425816,-2.3757002888425816,-2.3522079253299975,-2.3522079253299975,-2.3522079253299975
2018-10-28,-0.9901203899482975,-0.9901203899482975,-0.9901203899482975,-1.1442032384710878,-1.1442032384710878,-1.1442032384710878,-1.2094255479137335,-1.2094255479137335,-1.2094255479137335,-1.241668940741078,-1.241668940741078,-1.241668940741078
