Date,iShares MSCI United Kingdom Small-Cap_Open_average,iShares MSCI United Kingdom Small-Cap_Open_max,iShares MSCI United Kingdom Small-Cap_Open_min,iShares MSCI United Kingdom Small-Cap_High_average,iShares MSCI United Kingdom Small-Cap_High_max,iShares MSCI United Kingdom Small-Cap_High_min,iShares MSCI United Kingdom Small-Cap_Low_average,iShares MSCI United Kingdom Small-Cap_Low_max,iShares MSCI United Kingdom Small-Cap_Low_min,iShares MSCI United Kingdom Small-Cap_Close_average,iShares MSCI United Kingdom Small-Cap_Close_max,iShares MSCI United Kingdom Small-Cap_Close_min
2018-04-08,1.4340642105647372,1.4340642105647372,1.4340642105647372,1.3832378291753415,1.3832378291753415,1.3832378291753415,1.491182725936503,1.491182725936503,1.491182725936503,1.3733010519356543,1.3733010519356543,1.3733010519356543
2018-04-15,1.22600441938091,1.22600441938091,1.22600441938091,1.2347791966100679,1.2347791966100679,1.2347791966100679,1.3430402010799092,1.3430402010799092,1.3430402010799092,1.2702140597157117,1.2702140597157117,1.2702140597157117
2018-04-22,0.9130493180785185,0.9130493180785185,0.9130493180785185,0.9685992380621138,0.9685992380621138,0.9685992380621138,0.9744103556226935,0.9744103556226935,0.9744103556226935,1.0298094871793793,1.0298094871793793,1.0298094871793793
2018-04-29,0.6239623283135483,0.6239623283135483,0.6239623283135483,0.7605213875507921,0.7605213875507921,0.7605213875507921,0.6902830038945461,0.6902830038945461,0.6902830038945461,0.6746644924634622,0.6746644924634622,0.6746644924634622
2018-05-06,1.347168476413303,1.347168476413303,1.347168476413303,1.391625778088483,1.391625778088483,1.391625778088483,1.3469800958798837,1.3469800958798837,1.3469800958798837,1.4125334704099959,1.4125334704099959,1.4125334704099959
2018-05-13,1.6502861533340412,1.6502861533340412,1.6502861533340412,1.6188184742630682,1.6188184742630682,1.6188184742630682,1.6106979057327673,1.6106979057327673,1.6106979057327673,1.6087317012918059,1.6087317012918059,1.6087317012918059
2018-05-20,0.848051524538391,0.848051524538391,0.848051524538391,0.8155240042484461,0.8155240042484461,0.8155240042484461,0.8639447563279233,0.8639447563279233,0.8639447563279233,0.8416027591398995,0.8416027591398995,0.8416027591398995
2018-05-27,0.6727957701307478,0.6727957701307478,0.6727957701307478,0.9203272899185119,0.9203272899185119,0.9203272899185119,0.5700688877166492,0.5700688877166492,0.5700688877166492,0.7854474344485275,0.7854474344485275,0.7854474344485275
2018-06-03,1.320699932970117,1.320699932970117,1.320699932970117,1.3006130694771036,1.3006130694771036,1.3006130694771036,1.2720748488997287,1.2720748488997287,1.2720748488997287,1.2794029057839265,1.2794029057839265,1.2794029057839265
2018-06-10,0.11606511263825608,0.11606511263825608,0.11606511263825608,0.055508735047465174,0.055508735047465174,0.055508735047465174,0.14073433042213904,0.14073433042213904,0.14073433042213904,0.06659455464111266,0.06659455464111266,0.06659455464111266
2018-06-17,-0.9138772160015494,-0.9138772160015494,-0.9138772160015494,-0.986879539550552,-0.986879539550552,-0.986879539550552,-0.7868262642946461,-0.7868262642946461,-0.7868262642946461,-0.8622993917380078,-0.8622993917380078,-0.8622993917380078
2018-06-24,-2.4429961364227704,-2.4429961364227704,-2.4429961364227704,-2.3823858088294574,-2.3823858088294574,-2.3823858088294574,-2.4526638355429435,-2.4526638355429435,-2.4526638355429435,-2.433019771812327,-2.433019771812327,-2.433019771812327
2018-07-01,-1.2863383675136721,-1.2863383675136721,-1.2863383675136721,-1.3537621357734744,-1.3537621357734744,-1.3537621357734744,-1.2530861490211955,-1.2530861490211955,-1.2530861490211955,-1.2717203299335649,-1.2717203299335649,-1.2717203299335649
2018-07-08,-1.1390387201490266,-1.1390387201490266,-1.1390387201490266,-1.21852563823719,-1.21852563823719,-1.21852563823719,-1.1127513957310884,-1.1127513957310884,-1.1127513957310884,-1.153904237739113,-1.153904237739113,-1.153904237739113
2018-07-15,-1.2547945429457714,-1.2547945429457714,-1.2547945429457714,-1.316633882659764,-1.316633882659764,-1.316633882659764,-1.23389667769592,-1.23389667769592,-1.23389667769592,-1.2639802107261624,-1.2639802107261624,-1.2639802107261624
2018-07-22,-0.9649347766609403,-0.9649347766609403,-0.9649347766609403,-0.883312736568934,-0.883312736568934,-0.883312736568934,-0.9486149389663975,-0.9486149389663975,-0.9486149389663975,-0.8401701247797584,-0.8401701247797584,-0.8401701247797584
2018-07-29,-1.6113742249366667,-1.6113742249366667,-1.6113742249366667,-1.6224247021909715,-1.6224247021909715,-1.6224247021909715,-1.6010030655321195,-1.6010030655321195,-1.6010030655321195,-1.612653049838196,-1.612653049838196,-1.612653049838196
2018-08-05,-1.7253983204990895,-1.7253983204990895,-1.7253983204990895,-1.7553593719211635,-1.7553593719211635,-1.7553593719211635,-1.8428781067162676,-1.8428781067162676,-1.8428781067162676,-1.8499137879644885,-1.8499137879644885,-1.8499137879644885
2018-08-12,-1.5354615383216224,-1.5354615383216224,-1.5354615383216224,-1.4882949449899223,-1.4882949449899223,-1.4882949449899223,-1.4966654509273298,-1.4966654509273298,-1.4966654509273298,-1.4288504708384933,-1.4288504708384933,-1.4288504708384933
2018-08-19,-1.0081547146945415,-1.0081547146945415,-1.0081547146945415,-1.0516949909397793,-1.0516949909397793,-1.0516949909397793,-0.9683104700518864,-0.9683104700518864,-0.9683104700518864,-1.0059266063312269,-1.0059266063312269,-1.0059266063312269
2018-08-26,-0.44791405023796227,-0.44791405023796227,-0.44791405023796227,-0.4183786074203333,-0.4183786074203333,-0.4183786074203333,-0.6384015969609403,-0.6384015969609403,-0.6384015969609403,-0.6752906993465355,-0.6752906993465355,-0.6752906993465355
2018-09-02,-1.1814095755777674,-1.1814095755777674,-1.1814095755777674,-1.0624218572505768,-1.0624218572505768,-1.0624218572505768,-1.0966889594123754,-1.0966889594123754,-1.0966889594123754,-0.9604928904661398,-0.9604928904661398,-0.9604928904661398
2018-09-09,-0.5611002308730092,-0.5611002308730092,-0.5611002308730092,-0.5857520530632838,-0.5857520530632838,-0.5857520530632838,-0.564481111721917,-0.564481111721917,-0.564481111721917,-0.6413940527414791,-0.6413940527414791,-0.6413940527414791
2018-09-16,-0.15199603937155534,-0.15199603937155534,-0.15199603937155534,-0.2586578170761723,-0.2586578170761723,-0.2586578170761723,-0.4612430214014489,-0.4612430214014489,-0.4612430214014489,-0.4934134335898234,-0.4934134335898234,-0.4934134335898234
