Date,ProShares UltraPro Short 20+ Year Treasury_etf_Open_average,ProShares UltraPro Short 20+ Year Treasury_etf_Open_max,ProShares UltraPro Short 20+ Year Treasury_etf_Open_min,ProShares UltraPro Short 20+ Year Treasury_etf_High_average,ProShares UltraPro Short 20+ Year Treasury_etf_High_max,ProShares UltraPro Short 20+ Year Treasury_etf_High_min,ProShares UltraPro Short 20+ Year Treasury_etf_Low_average,ProShares UltraPro Short 20+ Year Treasury_etf_Low_max,ProShares UltraPro Short 20+ Year Treasury_etf_Low_min,ProShares UltraPro Short 20+ Year Treasury_etf_Close_average,ProShares UltraPro Short 20+ Year Treasury_etf_Close_max,ProShares UltraPro Short 20+ Year Treasury_etf_Close_min
2018-04-08,-0.4822471545098134,-0.4822471545098134,-0.4822471545098134,-0.6706848524570115,-0.6706848524570115,-0.6706848524570115,-0.5807878812784928,-0.5807878812784928,-0.5807878812784928,-0.686791962473373,-0.686791962473373,-0.686791962473373
2018-04-15,0.3379221013645054,0.3379221013645054,0.3379221013645054,0.36458673826213134,0.36458673826213134,0.36458673826213134,0.44240703037694507,0.44240703037694507,0.44240703037694507,0.5186606504904367,0.5186606504904367,0.5186606504904367
2018-04-22,0.43511977858856193,0.43511977858856193,0.43511977858856193,0.14307852396446993,0.14307852396446993,0.14307852396446993,0.43817366428939686,0.43817366428939686,0.43817366428939686,0.1607443664843804,0.1607443664843804,0.1607443664843804
2018-04-29,-0.2796514178974548,-0.2796514178974548,-0.2796514178974548,0.011384441765752274,0.011384441765752274,0.011384441765752274,0.015194080376425032,0.015194080376425032,0.015194080376425032,-0.10061562978147477,-0.10061562978147477,-0.10061562978147477
2018-05-06,-0.3081016696518899,-0.3081016696518899,-0.3081016696518899,-0.1748644904567286,-0.1748644904567286,-0.1748644904567286,-0.020777682786876903,-0.020777682786876903,-0.020777682786876903,-0.14176768470074508,-0.14176768470074508,-0.14176768470074508
2018-05-13,1.8504875568471757,1.8504875568471757,1.8504875568471757,1.5991921502870465,1.5991921502870465,1.5991921502870465,1.463395786391736,1.463395786391736,1.463395786391736,1.2825122890747491,1.2825122890747491,1.2825122890747491
2018-05-20,-0.4674035520006167,-0.4674035520006167,-0.4674035520006167,-0.5711521113983852,-0.5711521113983852,-0.5711521113983852,-0.3526262393860666,-0.3526262393860666,-0.3526262393860666,-0.43885226421638446,-0.43885226421638446,-0.43885226421638446
2018-05-27,-1.0478172559966072,-1.0478172559966072,-1.0478172559966072,-1.0151811590322928,-1.0151811590322928,-1.0151811590322928,-1.1184436815901078,-1.1184436815901078,-1.1184436815901078,-0.9970153406173641,-0.9970153406173641,-0.9970153406173641
2018-06-03,-0.5129083450624355,-0.5129083450624355,-0.5129083450624355,-0.6012719857678106,-0.6012719857678106,-0.6012719857678106,-0.42783753542283937,-0.42783753542283937,-0.42783753542283937,-0.33652747878965283,-0.33652747878965283,-0.33652747878965283
2018-06-10,-1.277717946302874,-1.277717946302874,-1.277717946302874,-1.1060016971084283,-1.1060016971084283,-1.1060016971084283,-1.1834621225430484,-1.1834621225430484,-1.1834621225430484,-0.8695635880060454,-0.8695635880060454,-0.8695635880060454
2018-06-17,-0.6108691782441193,-0.6108691782441193,-0.6108691782441193,-0.7939031549369302,-0.7939031549369302,-0.7939031549369302,-0.716014845232001,-0.716014845232001,-0.716014845232001,-0.9052985545151605,-0.9052985545151605,-0.9052985545151605
2018-06-24,-1.759787013186291,-1.759787013186291,-1.759787013186291,-1.7067613510247812,-1.7067613510247812,-1.7067613510247812,-1.7936779426132365,-1.7936779426132365,-1.7936779426132365,-1.6034552826374395,-1.6034552826374395,-1.6034552826374395
