Date,Franklin Liberty Investment Grade Corporate_Open_average,Franklin Liberty Investment Grade Corporate_Open_max,Franklin Liberty Investment Grade Corporate_Open_min,Franklin Liberty Investment Grade Corporate_High_average,Franklin Liberty Investment Grade Corporate_High_max,Franklin Liberty Investment Grade Corporate_High_min,Franklin Liberty Investment Grade Corporate_Low_average,Franklin Liberty Investment Grade Corporate_Low_max,Franklin Liberty Investment Grade Corporate_Low_min,Franklin Liberty Investment Grade Corporate_Close_average,Franklin Liberty Investment Grade Corporate_Close_max,Franklin Liberty Investment Grade Corporate_Close_min
2018-04-08,-0.3697432989207736,-0.3697432989207736,-0.3697432989207736,-0.2612840644291937,-0.2612840644291937,-0.2612840644291937,-0.42166775100676257,-0.42166775100676257,-0.42166775100676257,-0.32099475048020804,-0.32099475048020804,-0.32099475048020804
2018-04-15,-0.9483401013142959,-0.9483401013142959,-0.9483401013142959,-0.9896781780570806,-0.9896781780570806,-0.9896781780570806,-1.1315188129570835,-1.1315188129570835,-1.1315188129570835,-0.9106720316448662,-0.9106720316448662,-0.9106720316448662
2018-04-22,-1.5985210457219587,-1.5985210457219587,-1.5985210457219587,-1.5144582048367923,-1.5144582048367923,-1.5144582048367923,-1.5175613079407797,-1.5175613079407797,-1.5175613079407797,-1.4566918752818587,-1.4566918752818587,-1.4566918752818587
2018-04-29,-1.532079066850227,-1.532079066850227,-1.532079066850227,-1.591046843927686,-1.591046843927686,-1.591046843927686,-1.4932668218304295,-1.4932668218304295,-1.4932668218304295,-1.5816604043290874,-1.5816604043290874,-1.5816604043290874
2018-05-06,-1.3216054061691955,-1.3216054061691955,-1.3216054061691955,-1.3553523662484421,-1.3553523662484421,-1.3553523662484421,-1.3327174966113953,-1.3327174966113953,-1.3327174966113953,-1.395670373542106,-1.395670373542106,-1.395670373542106
2018-05-13,-1.9174111220651788,-1.9174111220651788,-1.9174111220651788,-1.7963025392750414,-1.7963025392750414,-1.7963025392750414,-1.8966956520371292,-1.8966956520371292,-1.8966956520371292,-1.8285021736735712,-1.8285021736735712,-1.8285021736735712
2018-05-20,-1.0006281511488062,-1.0006281511488062,-1.0006281511488062,-0.8496776154304305,-0.8496776154304305,-0.8496776154304305,-1.1014048433598371,-1.1014048433598371,-1.1014048433598371,-0.8368939615843073,-0.8368939615843073,-0.8368939615843073
2018-05-27,-1.1103498152964197,-1.1103498152964197,-1.1103498152964197,-1.1455362830800497,-1.1455362830800497,-1.1455362830800497,-1.0715406843207735,-1.0715406843207735,-1.0715406843207735,-1.1721428176965452,-1.1721428176965452,-1.1721428176965452
2018-06-03,-1.5565091312134431,-1.5565091312134431,-1.5565091312134431,-1.2540562782208857,-1.2540562782208857,-1.2540562782208857,-1.5453304904430614,-1.5453304904430614,-1.5453304904430614,-1.5089718232029474,-1.5089718232029474,-1.5089718232029474
2018-06-10,-0.7613641510480113,-0.7613641510480113,-0.7613641510480113,-0.8506777901569522,-0.8506777901569522,-0.8506777901569522,-0.7322923157420766,-0.7322923157420766,-0.7322923157420766,-0.8222264517930162,-0.8222264517930162,-0.8222264517930162
2018-06-17,-1.35522576715614,-1.35522576715614,-1.35522576715614,-1.422756020503001,-1.422756020503001,-1.422756020503001,-1.359835696446094,-1.359835696446094,-1.359835696446094,-1.4131209482940286,-1.4131209482940286,-1.4131209482940286
2018-06-24,-0.9593127387176847,-0.9593127387176847,-0.9593127387176847,-0.7962893112019701,-0.7962893112019701,-0.7962893112019701,-0.9602268397536199,-0.9602268397536199,-0.9602268397536199,-0.7796649011446268,-0.7796649011446268,-0.7796649011446268
2018-07-01,0.15294239121997238,0.15294239121997238,0.15294239121997238,0.038816077199084746,0.038816077199084746,0.038816077199084746,0.23536218232025247,0.23536218232025247,0.23536218232025247,0.08698076256254668,0.08698076256254668,0.08698076256254668
