Date,iShares Gold_Open_average,iShares Gold_Open_max,iShares Gold_Open_min,iShares Gold_High_average,iShares Gold_High_max,iShares Gold_High_min,iShares Gold_Low_average,iShares Gold_Low_max,iShares Gold_Low_min,iShares Gold_Close_average,iShares Gold_Close_max,iShares Gold_Close_min
2018-06-17,-1.8623402009560655,-1.8623402009560655,-1.8623402009560655,-1.7890663038251564,-1.7890663038251564,-1.7890663038251564,-1.7950982208162354,-1.7950982208162354,-1.7950982208162354,-1.782269477435006,-1.782269477435006,-1.782269477435006
2018-06-24,-1.98067693680191,-1.98067693680191,-1.98067693680191,-2.0170814773223746,-2.0170814773223746,-2.0170814773223746,-2.1055627492579645,-2.1055627492579645,-2.1055627492579645,-2.0940570977393054,-2.0940570977393054,-2.0940570977393054
2018-07-01,-1.2388458118910528,-1.2388458118910528,-1.2388458118910528,-1.251796838423647,-1.251796838423647,-1.251796838423647,-1.2633380553119309,-1.2633380553119309,-1.2633380553119309,-1.3030628229381969,-1.3030628229381969,-1.3030628229381969
2018-07-08,-1.7773114039957405,-1.7773114039957405,-1.7773114039957405,-1.7402943401617843,-1.7402943401617843,-1.7402943401617843,-1.696601356663662,-1.696601356663662,-1.696601356663662,-1.6010091844502599,-1.6010091844502599,-1.6010091844502599
2018-07-15,-1.8153423978237613,-1.8153423978237613,-1.8153423978237613,-1.8024870748477906,-1.8024870748477906,-1.8024870748477906,-1.80676893308007,-1.80676893308007,-1.80676893308007,-1.764998938679819,-1.764998938679819,-1.764998938679819
2018-07-22,-1.6140198272417219,-1.6140198272417219,-1.6140198272417219,-1.5719793293136555,-1.5719793293136555,-1.5719793293136555,-1.5181463223567588,-1.5181463223567588,-1.5181463223567588,-1.54151057097608,-1.54151057097608,-1.54151057097608
2018-07-29,-1.6317213233777594,-1.6317213233777594,-1.6317213233777594,-1.6247688074689717,-1.6247688074689717,-1.6247688074689717,-1.593656590200742,-1.593656590200742,-1.593656590200742,-1.635859394085808,-1.635859394085808,-1.635859394085808
2018-08-05,-1.5667306407859947,-1.5667306407859947,-1.5667306407859947,-1.5998893132588528,-1.5998893132588528,-1.5998893132588528,-1.7157333525891774,-1.7157333525891774,-1.7157333525891774,-1.680350298557372,-1.680350298557372,-1.680350298557372
2018-08-12,-1.618302028908195,-1.618302028908195,-1.618302028908195,-1.5632871934869903,-1.5632871934869903,-1.5632871934869903,-1.5416617237217176,-1.5416617237217176,-1.5416617237217176,-1.4859299910952983,-1.4859299910952983,-1.4859299910952983
2018-08-19,-0.969276667955701,-0.969276667955701,-0.969276667955701,-0.8709733866271574,-0.8709733866271574,-0.8709733866271574,-0.8808975629340887,-0.8808975629340887,-0.8808975629340887,-0.8446679690064836,-0.8446679690064836,-0.8446679690064836
2018-08-26,-0.9469095145773578,-0.9469095145773578,-0.9469095145773578,-0.9334653321501015,-0.9334653321501015,-0.9334653321501015,-0.9384815685454325,-0.9384815685454325,-0.9384815685454325,-0.9863541494625484,-0.9863541494625484,-0.9863541494625484
2018-09-02,-0.9967966466850946,-0.9967966466850946,-0.9967966466850946,-1.0528204756236068,-1.0528204756236068,-1.0528204756236068,-0.9673401502995448,-0.9673401502995448,-0.9673401502995448,-1.0221102823824337,-1.0221102823824337,-1.0221102823824337
2018-09-09,-0.8253826001699089,-0.8253826001699089,-0.8253826001699089,-0.704440334329878,-0.704440334329878,-0.704440334329878,-0.6917111878466905,-0.6917111878466905,-0.6917111878466905,-0.7800632279655547,-0.7800632279655547,-0.7800632279655547
2018-09-16,-0.638987762555956,-0.638987762555956,-0.638987762555956,-0.6403502550372209,-0.6403502550372209,-0.6403502550372209,-0.6291526141362689,-0.6291526141362689,-0.6291526141362689,-0.7217141906913562,-0.7217141906913562,-0.7217141906913562
2018-09-23,-1.071763315351379,-1.071763315351379,-1.071763315351379,-1.1297069865481297,-1.1297069865481297,-1.1297069865481297,-1.074951254348418,-1.074951254348418,-1.074951254348418,-0.9958621106686768,-0.9958621106686768,-0.9958621106686768
2018-09-30,-1.1448836654301464,-1.1448836654301464,-1.1448836654301464,-1.203064771320048,-1.203064771320048,-1.203064771320048,-1.1746397251798,-1.1746397251798,-1.1746397251798,-1.0231360060631298,-1.0231360060631298,-1.0231360060631298
2018-10-07,1.6264561203454553,1.6264561203454553,1.6264561203454553,1.6964195209200974,1.6964195209200974,1.6964195209200974,1.610349191946161,1.610349191946161,1.610349191946161,1.6185854383148386,1.6185854383148386,1.6185854383148386
2018-10-14,1.2877676579930224,1.2877676579930224,1.2877676579930224,1.1886259125817573,1.1886259125817573,1.1886259125817573,1.355723063101647,1.355723063101647,1.355723063101647,1.4492569265194424,1.4492569265194424,1.4492569265194424
2018-10-21,1.7449739025856004,1.7449739025856004,1.7449739025856004,1.6667610376874629,1.6667610376874629,1.6667610376874629,1.536826939674514,1.536826939674514,1.536826939674514,1.7729218152596646,1.7729218152596646,1.7729218152596646
2018-10-28,1.4772754559970676,1.4772754559970676,1.4772754559970676,1.467202754573171,1.467202754573171,1.467202754573171,1.5856042026668102,1.5856042026668102,1.5856042026668102,1.585057395771781,1.585057395771781,1.585057395771781
2018-11-04,-0.10607278223950947,-0.10607278223950947,-0.10607278223950947,-0.23579666833403182,-0.23579666833403182,-0.23579666833403182,-0.19132876863513026,-0.19132876863513026,-0.19132876863513026,-0.3481826944519986,-0.3481826944519986,-0.3481826944519986
2018-11-11,0.8110994555742986,0.8110994555742986,0.8110994555742986,0.8622271891135479,0.8622271891135479,0.8622271891135479,0.8480405640929172,0.8480405640929172,0.8480405640929172,0.9576185804918579,0.9576185804918579,0.9576185804918579
2018-11-18,0.8368399880540892,0.8368399880540892,0.8368399880540892,0.7208918361100182,0.7208918361100182,0.7208918361100182,0.8735689034671755,0.8735689034671755,0.8735689034671755,0.8045978016236582,0.8045978016236582,0.8045978016236582
2018-11-25,1.160431787819402,1.160431787819402,1.160431787819402,1.1677240990423576,1.1677240990423576,1.1677240990423576,1.1306305471181004,1.1306305471181004,1.1306305471181004,1.0739185948556642,1.0739185948556642,1.0739185948556642
2018-12-02,1.5592789200194102,1.5592789200194102,1.5592789200194102,1.520402991484343,1.520402991484343,1.520402991484343,1.535383199783811,1.535383199783811,1.535383199783811,1.5458834260277505,1.5458834260277505,1.5458834260277505
2018-12-09,1.1307679344014174,1.1307679344014174,1.1307679344014174,1.3182551353053629,1.3182551353053629,1.3182551353053629,1.2001297766962997,1.2001297766962997,1.2001297766962997,1.3836234748370149,1.3836234748370149,1.3836234748370149
2018-12-16,1.873520824658588,1.873520824658588,1.873520824658588,1.914867630679789,1.914867630679789,1.914867630679789,1.8926408936295362,1.8926408936295362,1.8926408936295362,1.939706993604305,1.939706993604305,1.939706993604305
2018-12-23,2.068719291413605,2.068719291413605,2.068719291413605,1.9622050909278397,1.9622050909278397,1.9622050909278397,2.0352031068723995,2.0352031068723995,2.0352031068723995,2.0461327570009615,2.0461327570009615,2.0461327570009615
2018-12-30,2.113140831852006,2.113140831852006,2.113140831852006,1.9956737998225558,1.9956737998225558,1.9956737998225558,1.9708750109942468,1.9708750109942468,1.9708750109942468,1.9168352362913517,1.9168352362913517,1.9168352362913517
2019-01-06,1.6720345257662537,1.6720345257662537,1.6720345257662537,1.5998544484784094,1.5998544484784094,1.5998544484784094,1.662779883384265,1.662779883384265,1.662779883384265,1.6018310104090678,1.6018310104090678,1.6018310104090678
2019-01-13,1.1134273352802502,1.1134273352802502,1.1134273352802502,1.1403146321596787,1.1403146321596787,1.1403146321596787,1.1583246212799998,1.1583246212799998,1.1583246212799998,1.0570092817170178,1.0570092817170178,1.0570092817170178
2019-01-20,1.3881144201671496,1.3881144201671496,1.3881144201671496,1.4614144147241912,1.4614144147241912,1.4614144147241912,1.4508801314943724,1.4508801314943724,1.4508801314943724,1.472996896672629,1.472996896672629,1.472996896672629
2019-01-27,1.4620930090011655,1.4620930090011655,1.4620930090011655,1.4679743410429018,1.4679743410429018,1.4679743410429018,1.483635923363871,1.483635923363871,1.483635923363871,1.4279107783337694,1.4279107783337694,1.4279107783337694
2019-02-03,1.0839405658258374,1.0839405658258374,1.0839405658258374,1.1757137232870936,1.1757137232870936,1.1757137232870936,1.161281531629129,1.161281531629129,1.161281531629129,1.2007413736263832,1.2007413736263832,1.2007413736263832
2019-02-10,1.333618225257293,1.333618225257293,1.333618225257293,1.3523425832145273,1.3523425832145273,1.3523425832145273,1.2912527726501073,1.2912527726501073,1.2912527726501073,1.3939056305105666,1.3939056305105666,1.3939056305105666
2019-02-17,1.5097712678282478,1.5097712678282478,1.5097712678282478,1.4840204805514683,1.4840204805514683,1.4840204805514683,1.4273468802386589,1.4273468802386589,1.4273468802386589,1.4044994890657088,1.4044994890657088,1.4044994890657088
2019-02-24,-0.10013810313087017,-0.10013810313087017,-0.10013810313087017,-0.1144606076022289,-0.1144606076022289,-0.1144606076022289,-0.14971444056357278,-0.14971444056357278,-0.14971444056357278,-0.08731594087461036,-0.08731594087461036,-0.08731594087461036
2019-03-03,0.12541815782533183,0.12541815782533183,0.12541815782533183,0.02531023530286669,0.02531023530286669,0.02531023530286669,0.03620725550474324,0.03620725550474324,0.03620725550474324,0.01099700637065675,0.01099700637065675,0.01099700637065675
2019-03-10,0.4281239107731831,0.4281239107731831,0.4281239107731831,0.32387822998283594,0.32387822998283594,0.32387822998283594,0.396119858411523,0.396119858411523,0.396119858411523,0.3138069487137156,0.3138069487137156,0.3138069487137156
2019-03-17,1.11346442172488,1.11346442172488,1.11346442172488,1.269230192693844,1.269230192693844,1.269230192693844,1.269395421832096,1.269395421832096,1.269395421832096,1.330374996834881,1.330374996834881,1.330374996834881
2019-03-24,-0.5171033372705257,-0.5171033372705257,-0.5171033372705257,-0.6692996990504776,-0.6692996990504776,-0.6692996990504776,-0.877567890804355,-0.877567890804355,-0.877567890804355,-1.0228948197948917,-1.0228948197948917,-1.0228948197948917
2019-03-31,-0.11721489048375534,-0.11721489048375534,-0.11721489048375534,-0.23314511823744477,-0.23314511823744477,-0.23314511823744477,-0.2868286431058865,-0.2868286431058865,-0.2868286431058865,-0.3305338921615663,-0.3305338921615663,-0.3305338921615663
2019-04-07,-1.34114191574156,-1.34114191574156,-1.34114191574156,-1.1219828070786586,-1.1219828070786586,-1.1219828070786586,-1.1676262005279618,-1.1676262005279618,-1.1676262005279618,-0.9826134404745981,-0.9826134404745981,-0.9826134404745981
2019-04-14,-1.7404686240420857,-1.7404686240420857,-1.7404686240420857,-1.8149008252608558,-1.8149008252608558,-1.8149008252608558,-1.6532816192000908,-1.6532816192000908,-1.6532816192000908,-1.678875827592776,-1.678875827592776,-1.678875827592776
2019-04-21,-1.2203327351225313,-1.2203327351225313,-1.2203327351225313,-1.2736090320103353,-1.2736090320103353,-1.2736090320103353,-1.192516735498392,-1.192516735498392,-1.192516735498392,-1.2162247960110524,-1.2162247960110524,-1.2162247960110524
2019-04-28,-1.1406467982635717,-1.1406467982635717,-1.1406467982635717,-1.0369630251918565,-1.0369630251918565,-1.0369630251918565,-1.0701297003237655,-1.0701297003237655,-1.0701297003237655,-1.0390884072548265,-1.0390884072548265,-1.0390884072548265
2019-05-05,0.018424443464386493,0.018424443464386493,0.018424443464386493,0.04506531881853194,0.04506531881853194,0.04506531881853194,0.07147045036423488,0.07147045036423488,0.07147045036423488,0.10917025929476118,0.10917025929476118,0.10917025929476118
2019-05-12,-1.0684735265072998,-1.0684735265072998,-1.0684735265072998,-1.0257604330541403,-1.0257604330541403,-1.0257604330541403,-0.955201548270379,-0.955201548270379,-0.955201548270379,-1.0399322664162083,-1.0399322664162083,-1.0399322664162083
2019-05-19,-0.6233101594748174,-0.6233101594748174,-0.6233101594748174,-0.6422719339639394,-0.6422719339639394,-0.6422719339639394,-0.5414877085021329,-0.5414877085021329,-0.5414877085021329,-0.504403684486026,-0.504403684486026,-0.504403684486026
2019-05-26,1.4849242404917427,1.4849242404917427,1.4849242404917427,1.8883629441584475,1.8883629441584475,1.8883629441584475,1.5483074046585439,1.5483074046585439,1.5483074046585439,1.9108046104368557,1.9108046104368557,1.9108046104368557
2019-06-02,1.8583687396757835,1.8583687396757835,1.8583687396757835,1.626487048749226,1.626487048749226,1.626487048749226,1.8610154167291333,1.8610154167291333,1.8610154167291333,1.7172053166145584,1.7172053166145584,1.7172053166145584
2019-06-09,1.9991868721581187,1.9991868721581187,1.9991868721581187,1.8425528673696967,1.8425528673696967,1.8425528673696967,1.9485292413139692,1.9485292413139692,1.9485292413139692,1.798707076783936,1.798707076783936,1.798707076783936
2019-06-16,2.7441046495932135,2.7441046495932135,2.7441046495932135,2.798562708868302,2.798562708868302,2.798562708868302,2.7961931304494994,2.7961931304494994,2.7961931304494994,2.826102460251978,2.826102460251978,2.826102460251978
2019-06-23,1.8401591718779775,1.8401591718779775,1.8401591718779775,1.7184397751113363,1.7184397751113363,1.7184397751113363,1.7379916065234826,1.7379916065234826,1.7379916065234826,1.565306266009801,1.565306266009801,1.565306266009801
2019-06-30,1.5938237692321318,1.5938237692321318,1.5938237692321318,1.5263866320805775,1.5263866320805775,1.5263866320805775,1.5624978520518762,1.5624978520518762,1.5624978520518762,1.4251123974410183,1.4251123974410183,1.4251123974410183
2019-07-07,1.4754452985097046,1.4754452985097046,1.4754452985097046,1.4391004834044074,1.4391004834044074,1.4391004834044074,1.5337634178456543,1.5337634178456543,1.5337634178456543,1.5329699578403913,1.5329699578403913,1.5329699578403913
2019-07-14,1.445324466341998,1.445324466341998,1.445324466341998,1.4177530073519584,1.4177530073519584,1.4177530073519584,1.5066593626307507,1.5066593626307507,1.5066593626307507,1.4196889804795534,1.4196889804795534,1.4196889804795534
2019-07-21,1.170976230542072,1.170976230542072,1.170976230542072,1.1936750879210147,1.1936750879210147,1.1936750879210147,1.159761380793809,1.159761380793809,1.159761380793809,1.2232276093013357,1.2232276093013357,1.2232276093013357
2019-07-28,1.5371436043233981,1.5371436043233981,1.5371436043233981,1.571489893556453,1.571489893556453,1.571489893556453,1.517171610967362,1.517171610967362,1.517171610967362,1.526528844538879,1.526528844538879,1.526528844538879
2019-08-04,1.7523935900849255,1.7523935900849255,1.7523935900849255,1.8534592852562575,1.8534592852562575,1.8534592852562575,1.8352665456998944,1.8352665456998944,1.8352665456998944,1.8385774404050803,1.8385774404050803,1.8385774404050803
2019-08-11,1.4631504049138535,1.4631504049138535,1.4631504049138535,1.40407942563199,1.40407942563199,1.40407942563199,1.4726577219826202,1.4726577219826202,1.4726577219826202,1.4133467731443154,1.4133467731443154,1.4133467731443154
2019-08-18,1.6789704035908366,1.6789704035908366,1.6789704035908366,1.6353758023002625,1.6353758023002625,1.6353758023002625,1.6788335228112343,1.6788335228112343,1.6788335228112343,1.639042255632106,1.639042255632106,1.639042255632106
2019-08-25,1.3936365924032534,1.3936365924032534,1.3936365924032534,1.3445028286548675,1.3445028286548675,1.3445028286548675,1.3388704309769208,1.3388704309769208,1.3388704309769208,1.3211190537017004,1.3211190537017004,1.3211190537017004
2019-09-01,1.009324609232467,1.009324609232467,1.009324609232467,0.9164668552028483,0.9164668552028483,0.9164668552028483,0.9117157926424506,0.9117157926424506,0.9117157926424506,0.8532369096579663,0.8532369096579663,0.8532369096579663
2019-09-08,0.783892810793102,0.783892810793102,0.783892810793102,0.7298999410775079,0.7298999410775079,0.7298999410775079,0.7733699371990894,0.7733699371990894,0.7733699371990894,0.7522861250414317,0.7522861250414317,0.7522861250414317
2019-09-15,0.933164006152403,0.933164006152403,0.933164006152403,0.9630653981373546,0.9630653981373546,0.9630653981373546,1.0248760572497904,1.0248760572497904,1.0248760572497904,1.0735592985350257,1.0735592985350257,1.0735592985350257
2019-09-22,0.1413885324503037,0.1413885324503037,0.1413885324503037,0.09765130857004911,0.09765130857004911,0.09765130857004911,-0.1301027596979249,-0.1301027596979249,-0.1301027596979249,-0.025838659124846633,-0.025838659124846633,-0.025838659124846633
2019-09-29,0.3404670368581516,0.3404670368581516,0.3404670368581516,0.32818247433782405,0.32818247433782405,0.32818247433782405,0.26553051454887466,0.26553051454887466,0.26553051454887466,0.2496280823678076,0.2496280823678076,0.2496280823678076
2019-10-06,0.01178695214606478,0.01178695214606478,0.01178695214606478,-0.08039793842902483,-0.08039793842902483,-0.08039793842902483,0.16028346637136515,0.16028346637136515,0.16028346637136515,0.05904149317366863,0.05904149317366863,0.05904149317366863
2019-10-13,-0.12492079689447685,-0.12492079689447685,-0.12492079689447685,-0.26785233985985824,-0.26785233985985824,-0.26785233985985824,-0.2081700817657648,-0.2081700817657648,-0.2081700817657648,-0.3805336617413435,-0.3805336617413435,-0.3805336617413435
2019-10-20,-0.11550214222365755,-0.11550214222365755,-0.11550214222365755,-0.4146003024748627,-0.4146003024748627,-0.4146003024748627,-0.1732272276988905,-0.1732272276988905,-0.1732272276988905,-0.32263441854841324,-0.32263441854841324,-0.32263441854841324
2019-10-27,0.3400741125141041,0.3400741125141041,0.3400741125141041,0.09784935513411189,0.09784935513411189,0.09784935513411189,0.37318523091616285,0.37318523091616285,0.37318523091616285,0.39909842674452795,0.39909842674452795,0.39909842674452795
2019-11-03,-2.2349543008038646,-2.2349543008038646,-2.2349543008038646,-2.1531314152836774,-2.1531314152836774,-2.1531314152836774,-2.1355700877116743,-2.1355700877116743,-2.1355700877116743,-2.090539582153301,-2.090539582153301,-2.090539582153301
2019-11-10,-1.4509071004953513,-1.4509071004953513,-1.4509071004953513,-1.3756107790089915,-1.3756107790089915,-1.3756107790089915,-1.0584739496142572,-1.0584739496142572,-1.0584739496142572,-1.0528945021357197,-1.0528945021357197,-1.0528945021357197
2019-11-17,-1.6844304894571218,-1.6844304894571218,-1.6844304894571218,-1.683290829315984,-1.683290829315984,-1.683290829315984,-1.4393530925346427,-1.4393530925346427,-1.4393530925346427,-1.5758410750274725,-1.5758410750274725,-1.5758410750274725
2019-11-24,-1.492559929077649,-1.492559929077649,-1.492559929077649,-1.2767227431137973,-1.2767227431137973,-1.2767227431137973,-1.1332043684103421,-1.1332043684103421,-1.1332043684103421,-1.0937096710592493,-1.0937096710592493,-1.0937096710592493
2019-12-01,-1.0263602883827296,-1.0263602883827296,-1.0263602883827296,-1.1672602355284107,-1.1672602355284107,-1.1672602355284107,-0.8879865545769672,-0.8879865545769672,-0.8879865545769672,-0.9788151747328199,-0.9788151747328199,-0.9788151747328199
2019-12-08,-0.30285267907504404,-0.30285267907504404,-0.30285267907504404,-0.31970366473488016,-0.31970366473488016,-0.31970366473488016,-0.13452056379033117,-0.13452056379033117,-0.13452056379033117,-0.1912573217094936,-0.1912573217094936,-0.1912573217094936
2019-12-15,0.04531223201035769,0.04531223201035769,0.04531223201035769,0.152173137098003,0.152173137098003,0.152173137098003,0.429601488352552,0.429601488352552,0.429601488352552,0.44080908694939486,0.44080908694939486,0.44080908694939486
2019-12-22,1.5478311989589224,1.5478311989589224,1.5478311989589224,1.5255846465589098,1.5255846465589098,1.5255846465589098,1.7653706118028878,1.7653706118028878,1.7653706118028878,1.7537050868337283,1.7537050868337283,1.7537050868337283
2019-12-29,2.299477100714172,2.299477100714172,2.299477100714172,2.38377052673988,2.38377052673988,2.38377052673988,2.298078793502302,2.298078793502302,2.298078793502302,2.341827539971994,2.341827539971994,2.341827539971994
