Date,Direxion Daily FTSE Europe Bull 3X SharesEtf_Open_average,Direxion Daily FTSE Europe Bull 3X SharesEtf_Open_max,Direxion Daily FTSE Europe Bull 3X SharesEtf_Open_min,Direxion Daily FTSE Europe Bull 3X SharesEtf_High_average,Direxion Daily FTSE Europe Bull 3X SharesEtf_High_max,Direxion Daily FTSE Europe Bull 3X SharesEtf_High_min,Direxion Daily FTSE Europe Bull 3X SharesEtf_Low_average,Direxion Daily FTSE Europe Bull 3X SharesEtf_Low_max,Direxion Daily FTSE Europe Bull 3X SharesEtf_Low_min,Direxion Daily FTSE Europe Bull 3X SharesEtf_Close_average,Direxion Daily FTSE Europe Bull 3X SharesEtf_Close_max,Direxion Daily FTSE Europe Bull 3X SharesEtf_Close_min
2018-05-27,-0.8074441322857596,-0.8074441322857596,-0.8074441322857596,-0.8870217735039495,-0.8870217735039495,-0.8870217735039495,-0.7120052099188082,-0.7120052099188082,-0.7120052099188082,-0.8379996260478186,-0.8379996260478186,-0.8379996260478186
2018-06-03,-0.6851163458271777,-0.6851163458271777,-0.6851163458271777,-0.710041343439076,-0.710041343439076,-0.710041343439076,-0.5650602337485326,-0.5650602337485326,-0.5650602337485326,-0.6314655590200932,-0.6314655590200932,-0.6314655590200932
2018-06-10,-0.7237310291303466,-0.7237310291303466,-0.7237310291303466,-0.8911260174345627,-0.8911260174345627,-0.8911260174345627,-0.6611291288565102,-0.6611291288565102,-0.6611291288565102,-0.8188749553296795,-0.8188749553296795,-0.8188749553296795
2018-06-17,-1.6515508353807136,-1.6515508353807136,-1.6515508353807136,-1.6088856133834561,-1.6088856133834561,-1.6088856133834561,-1.2960483164177998,-1.2960483164177998,-1.2960483164177998,-1.5496589005606953,-1.5496589005606953,-1.5496589005606953
2018-06-24,-2.0687736190567754,-2.0687736190567754,-2.0687736190567754,-1.9833839718617858,-1.9833839718617858,-1.9833839718617858,-1.867235516205098,-1.867235516205098,-1.867235516205098,-2.0362177532156007,-2.0362177532156007,-2.0362177532156007
2018-07-01,-1.4030972369632524,-1.4030972369632524,-1.4030972369632524,-1.3250163592434216,-1.3250163592434216,-1.3250163592434216,-1.20765708043193,-1.20765708043193,-1.20765708043193,-1.1576310001903352,-1.1576310001903352,-1.1576310001903352
2018-07-08,-1.1518070079535085,-1.1518070079535085,-1.1518070079535085,-1.212466276147814,-1.212466276147814,-1.212466276147814,-1.040896372999099,-1.040896372999099,-1.040896372999099,-0.9796442724102172,-0.9796442724102172,-0.9796442724102172
2018-07-15,-1.063907035606148,-1.063907035606148,-1.063907035606148,-0.9224321994733724,-0.9224321994733724,-0.9224321994733724,-0.8747751377249662,-0.8747751377249662,-0.8747751377249662,-0.7665080836148481,-0.7665080836148481,-0.7665080836148481
2018-07-22,-0.16371035762347907,-0.16371035762347907,-0.16371035762347907,-0.3359702515561261,-0.3359702515561261,-0.3359702515561261,-0.21784810465960286,-0.21784810465960286,-0.21784810465960286,-0.3054981995294249,-0.3054981995294249,-0.3054981995294249
2018-07-29,-0.9809930505714509,-0.9809930505714509,-0.9809930505714509,-0.9725733507885272,-0.9725733507885272,-0.9725733507885272,-0.8222495450425735,-0.8222495450425735,-0.8222495450425735,-0.7774044776424098,-0.7774044776424098,-0.7774044776424098
2018-08-05,-1.8493867020813042,-1.8493867020813042,-1.8493867020813042,-1.9057967771343025,-1.9057967771343025,-1.9057967771343025,-1.9151330636135793,-1.9151330636135793,-1.9151330636135793,-1.9614041835037854,-1.9614041835037854,-1.9614041835037854
2018-08-12,-2.206410336611802,-2.206410336611802,-2.206410336611802,-2.0943753785112507,-2.0943753785112507,-2.0943753785112507,-2.150671650282441,-2.150671650282441,-2.150671650282441,-2.05479808636846,-2.05479808636846,-2.05479808636846
2018-08-19,-0.9802129252486528,-0.9802129252486528,-0.9802129252486528,-1.0683375737928307,-1.0683375737928307,-1.0683375737928307,-0.9626511048927353,-0.9626511048927353,-0.9626511048927353,-1.0195411908236982,-1.0195411908236982,-1.0195411908236982
2018-08-26,-0.8773047925962112,-0.8773047925962112,-0.8773047925962112,-0.9613707983487989,-0.9613707983487989,-0.9613707983487989,-1.1035293918016817,-1.1035293918016817,-1.1035293918016817,-1.0869361087837206,-1.0869361087837206,-1.0869361087837206
2018-09-02,-1.9502101525486095,-1.9502101525486095,-1.9502101525486095,-1.969531352548616,-1.969531352548616,-1.969531352548616,-1.8800422101990801,-1.8800422101990801,-1.8800422101990801,-1.9218444832598858,-1.9218444832598858,-1.9218444832598858
2018-09-09,-0.9779769075292785,-0.9779769075292785,-0.9779769075292785,-1.129382408662707,-1.129382408662707,-1.129382408662707,-1.074056004343258,-1.074056004343258,-1.074056004343258,-1.0961025619594431,-1.0961025619594431,-1.0961025619594431
2018-09-16,0.0,0.0,0.0,-0.11288072648305914,-0.11288072648305914,-0.11288072648305914,0.024004793352898866,0.024004793352898866,0.024004793352898866,-0.05298336279846759,-0.05298336279846759,-0.05298336279846759
2018-09-23,-0.9042323121620273,-0.9042323121620273,-0.9042323121620273,-0.8270835269745337,-0.8270835269745337,-0.8270835269745337,-0.8747411427941933,-0.8747411427941933,-0.8747411427941933,-0.9153543979660917,-0.9153543979660917,-0.9153543979660917
2018-09-30,-1.703556631748317,-1.703556631748317,-1.703556631748317,-1.9184162380613339,-1.9184162380613339,-1.9184162380613339,-1.8814603687825184,-1.8814603687825184,-1.8814603687825184,-1.8861039866687332,-1.8861039866687332,-1.8861039866687332
2018-10-07,-2.662228105030127,-2.662228105030127,-2.662228105030127,-2.7748245337379873,-2.7748245337379873,-2.7748245337379873,-2.866828444344722,-2.866828444344722,-2.866828444344722,-2.762656897096843,-2.762656897096843,-2.762656897096843
2018-10-14,-2.431072312756038,-2.431072312756038,-2.431072312756038,-2.386237330997199,-2.386237330997199,-2.386237330997199,-2.2522500928949154,-2.2522500928949154,-2.2522500928949154,-2.3187897954152694,-2.3187897954152694,-2.3187897954152694
2018-10-21,-2.664646717095533,-2.664646717095533,-2.664646717095533,-2.5906521060522376,-2.5906521060522376,-2.5906521060522376,-2.6299875036329396,-2.6299875036329396,-2.6299875036329396,-2.561238348460504,-2.561238348460504,-2.561238348460504
2018-10-28,-1.4560564949846422,-1.4560564949846422,-1.4560564949846422,-1.518112876630063,-1.518112876630063,-1.518112876630063,-1.5566344507151615,-1.5566344507151615,-1.5566344507151615,-1.601981382642874,-1.601981382642874,-1.601981382642874
2018-11-04,-1.4287347244942066,-1.4287347244942066,-1.4287347244942066,-1.526050542883499,-1.526050542883499,-1.526050542883499,-1.4119687721724252,-1.4119687721724252,-1.4119687721724252,-1.4660747018059435,-1.4660747018059435,-1.4660747018059435
2018-11-11,-1.656945174501819,-1.656945174501819,-1.656945174501819,-1.638724556634735,-1.638724556634735,-1.638724556634735,-1.5617857675150706,-1.5617857675150706,-1.5617857675150706,-1.5546678176379318,-1.5546678176379318,-1.5546678176379318
2018-11-18,-1.7025099874987994,-1.7025099874987994,-1.7025099874987994,-1.7590777091764649,-1.7590777091764649,-1.7590777091764649,-1.6027626262337096,-1.6027626262337096,-1.6027626262337096,-1.7078049865543241,-1.7078049865543241,-1.7078049865543241
2018-11-25,-1.3284729322825348,-1.3284729322825348,-1.3284729322825348,-1.4019633689257343,-1.4019633689257343,-1.4019633689257343,-1.301850790577417,-1.301850790577417,-1.301850790577417,-1.3475879021629742,-1.3475879021629742,-1.3475879021629742
2018-12-02,-1.526561712396818,-1.526561712396818,-1.526561712396818,-1.5588541522874684,-1.5588541522874684,-1.5588541522874684,-1.6251690366502587,-1.6251690366502587,-1.6251690366502587,-1.6997244914880898,-1.6997244914880898,-1.6997244914880898
2018-12-09,-1.5589282285838564,-1.5589282285838564,-1.5589282285838564,-1.5935530652473904,-1.5935530652473904,-1.5935530652473904,-1.523004063770709,-1.523004063770709,-1.523004063770709,-1.604892965976351,-1.604892965976351,-1.604892965976351
2018-12-16,-1.688283225036101,-1.688283225036101,-1.688283225036101,-1.721944262762711,-1.721944262762711,-1.721944262762711,-1.7556072007603873,-1.7556072007603873,-1.7556072007603873,-1.8081954600694652,-1.8081954600694652,-1.8081954600694652
