Date,Franklin LibertyQ US Small Cap Equity_Open_average,Franklin LibertyQ US Small Cap Equity_Open_max,Franklin LibertyQ US Small Cap Equity_Open_min,Franklin LibertyQ US Small Cap Equity_High_average,Franklin LibertyQ US Small Cap Equity_High_max,Franklin LibertyQ US Small Cap Equity_High_min,Franklin LibertyQ US Small Cap Equity_Low_average,Franklin LibertyQ US Small Cap Equity_Low_max,Franklin LibertyQ US Small Cap Equity_Low_min,Franklin LibertyQ US Small Cap Equity_Close_average,Franklin LibertyQ US Small Cap Equity_Close_max,Franklin LibertyQ US Small Cap Equity_Close_min
2018-04-08,0.4067311454300542,0.4067311454300542,0.4067311454300542,0.4067311454300542,0.4067311454300542,0.4067311454300542,0.4067311454300542,0.4067311454300542,0.4067311454300542,0.4067311454300542,0.4067311454300542,0.4067311454300542
2018-04-15,1.55528671056917,1.55528671056917,1.55528671056917,1.55528671056917,1.55528671056917,1.55528671056917,1.55528671056917,1.55528671056917,1.55528671056917,1.55528671056917,1.55528671056917,1.55528671056917
2018-04-22,0.9707275964433625,0.9707275964433625,0.9707275964433625,0.9707275964433625,0.9707275964433625,0.9707275964433625,0.9707275964433625,0.9707275964433625,0.9707275964433625,0.9707275964433625,0.9707275964433625,0.9707275964433625
2018-04-29,0.9237903945980971,0.9237903945980971,0.9237903945980971,0.9237903945980971,0.9237903945980971,0.9237903945980971,0.9237903945980971,0.9237903945980971,0.9237903945980971,0.9237903945980971,0.9237903945980971,0.9237903945980971
2018-05-06,2.3021212684431847,2.3021212684431847,2.3021212684431847,2.3021212684431847,2.3021212684431847,2.3021212684431847,2.3021212684431847,2.3021212684431847,2.3021212684431847,2.3021212684431847,2.3021212684431847,2.3021212684431847
2018-05-13,2.031513791199261,2.031513791199261,2.031513791199261,2.031513791199261,2.031513791199261,2.031513791199261,2.031513791199261,2.031513791199261,2.031513791199261,2.031513791199261,2.031513791199261,2.031513791199261
2018-05-20,1.791439059524701,1.791439059524701,1.791439059524701,1.791439059524701,1.791439059524701,1.791439059524701,1.791439059524701,1.791439059524701,1.791439059524701,1.791439059524701,1.791439059524701,1.791439059524701
2018-05-27,1.6164825901796978,1.6164825901796978,1.6164825901796978,1.7027166531153344,1.7027166531153344,1.7027166531153344,1.5840166103319868,1.5840166103319868,1.5840166103319868,1.7027166531153344,1.7027166531153344,1.7027166531153344
2018-06-03,1.8077739508749138,1.8077739508749138,1.8077739508749138,1.7774389970166924,1.7774389970166924,1.7774389970166924,1.818596432128187,1.818596432128187,1.818596432128187,1.7774389970166924,1.7774389970166924,1.7774389970166924
2018-06-10,1.5333998470251524,1.5333998470251524,1.5333998470251524,1.5104575828948072,1.5104575828948072,1.5104575828948072,1.5415093591837934,1.5415093591837934,1.5415093591837934,1.5104575828948072,1.5104575828948072,1.5104575828948072
2018-06-17,1.4835939327504535,1.4835939327504535,1.4835939327504535,1.4659183755135954,1.4659183755135954,1.4659183755135954,1.4897785526167036,1.4897785526167036,1.4897785526167036,1.4659183755135954,1.4659183755135954,1.4659183755135954
2018-06-24,1.166765209923742,1.166765209923742,1.166765209923742,1.1530435280736495,1.1530435280736495,1.1530435280736495,1.171544865035774,1.171544865035774,1.171544865035774,1.1530435280736495,1.1530435280736495,1.1530435280736495
2018-07-01,1.1970792657708782,1.1970792657708782,1.1970792657708782,1.1849922876007752,1.1849922876007752,1.1849922876007752,1.201225889286972,1.201225889286972,1.201225889286972,1.1849922876007752,1.1849922876007752,1.1849922876007752
2018-07-08,1.2405086994229273,1.2405086994229273,1.2405086994229273,1.2301202773185336,1.2301202773185336,1.2301202773185336,1.1760368605518134,1.1760368605518134,1.1760368605518134,1.162043819541916,1.162043819541916,1.162043819541916
